time,lx,ly,lz,lvx,lvy,lvz,l_yaw,l_yawrate,sx,sy,sz,svx,svy,svz,s_yaw,s_yawrate,xd,yd,zd,ex,ey,ez,e_yaw,ff_x,ff_y,ff_z,vx_p,vy_p,vz_p,vx_i,vy_i,vz_i,vx_d,vy_d,vz_d,vx_cmd,vy_cmd,vz_cmd
0.6588904857635498,0.3619896173477173,-12.185785293579102,3.9596362113952637,-0.01803371123969555,-0.021594269201159477,0.0003472538373898715,-1.542170763015747,-0.00013491115532815456,-0.03736016899347305,0.03913096338510513,3.959928512573242,0.015784768387675285,-0.022525738924741745,0.0003089912352152169,0.004198363516479731,7.020810153335333e-05,0.3047463082832569,-10.186604660527813,3.9596362113952637,0.34210647727672994,-10.225735623912918,-0.0002923011779785156,-1.5463691265322268,0.00026971176891462073,7.722760960692972e-06,0.0,0.17105323863836497,-5.112867811956459,-0.0001461505889892578,0.0008552661931918249,-0.0255643390597823,-7.307529449462892e-07,-0.006763695925474167,0.00018629394471645356,7.652520434930922e-06,0.09652853768990617,-2.9984466380796992,-0.0001392288214992732
1.4232733249664307,0.3614911735057831,-12.186666488647461,3.959564685821533,-0.0168717410415411,-0.022215737029910088,0.0005388889112509787,-1.542255163192749,-0.001169128343462944,-0.04296780377626419,0.039030224084854126,3.9606173038482666,0.02002076990902424,-0.02139938250184059,-0.0006036402191966772,0.0042544458992779255,-0.00026808399707078934,0.304416595844294,-10.187481031371233,3.959564685821533,0.34738439962055817,-10.226511255456087,-0.0010526180267333984,-1.546509609092027,0.0023373043819405652,6.672750643522389e-05,0.0,0.17369219981027909,-5.113255627728043,-0.0005263090133666992,0.0017237271922432207,-0.05113061719842252,-3.3622980117797854e-06,-0.007378502190113068,-0.00016327090561389925,0.0002285058260895312,0.09891528386305277,-2.9983688509952025,-0.0003011654852889478
1.4577217102050781,0.3614911735057831,-12.186666488647461,3.959564685821533,-0.0168717410415411,-0.022215737029910088,0.0005388889112509787,-1.542255163192749,-0.001169128343462944,-0.04296780377626419,0.039030224084854126,3.9606173038482666,0.02002076990902424,-0.02139938250184059,-0.0006036402191966772,0.0043105180375278,-0.0008554847445338964,0.304416595844294,-10.187481031371233,3.959564685821533,0.34738439962055817,-10.226511255456087,-0.0010526180267333984,-1.5465656812302768,0.0023373043819405652,6.672750643522389e-05,0.0,0.17369219981027909,-5.113255627728043,-0.0005263090133666992,0.002592188191294616,-0.07669689533706274,-5.993843078613281e-06,-0.007378502190113068,-0.00016327090561389925,0.0002285058260895312,0.09892973249685569,-2.9983683743042815,-0.0003037970303557813
1.6574623584747314,0.3619174659252167,-12.186505317687988,3.9595746994018555,-0.01670420542359352,-0.021447056904435158,0.00034165760735049844,-1.5422446727752686,-0.00035006552934646606,-0.04318538308143616,0.03819940984249115,3.960784673690796,0.021847691386938095,-0.020950719714164734,-0.0008083627326413989,0.0043105180375278,-0.0008554847445338964,0.30482191597680075,-10.187320459257911,3.9595746994018555,0.3480072990582369,-10.225519869100403,-0.0012099742889404297,-1.5465551908127964,0.0006998457057277648,1.9987183916019814e-05,0.0,0.17400364952911845,-5.112759934550201,-0.0006049871444702148,0.003462206438940208,-0.1,-9.018778800964356e-06,-0.007710379362106324,-9.926743805408478e-05,0.00023000406799837949,0.09804499624007113,-2.9983974350829947,-0.00038400185527279966
1.6805987358093262,0.3619174659252167,-12.186505317687988,3.9595746994018555,-0.01670420542359352,-0.021447056904435158,0.00034165760735049844,-1.5422446727752686,-0.00035006552934646606,-0.04318538308143616,0.03819940984249115,3.960784673690796,0.021847691386938095,-0.020950719714164734,-0.0008083627326413989,0.004225015640258789,-0.0009395697852596641,0.30482191597680075,-10.187320459257911,3.9595746994018555,0.3480072990582369,-10.225519869100403,-0.0012099742889404297,-1.5464696884155273,0.0006998457057277648,1.9987183916019814e-05,0.0,0.17400364952911845,-5.112759934550201,-0.0006049871444702148,0.0043322246865858,-0.1,-1.204371452331543e-05,-0.007710379362106324,-9.926743805408478e-05,0.00023000406799837949,0.09854488751658057,-2.9983810473561134,-0.00038702679099515073
1.7800989151000977,0.3619765639305115,-12.186563491821289,3.95961856842041,-0.016736270859837532,-0.020779728889465332,0.0004260057758074254,-1.5421961545944214,-0.0006002632435411215,-0.04350205138325691,0.03664111718535423,3.9609456062316895,0.02275855466723442,-0.020382167771458626,-0.0006116322474554181,0.004225015640258789,-0.0009395697852596641,0.30478401723682724,-10.187381405916483,3.95961856842041,0.34828606862008415,-10.224022523101837,-0.0013270378112792969,-1.5464211702346802,0.0012000355233145238,3.433058358472795e-05,0.0,0.17414303431004208,-5.112011261550919,-0.0006635189056396484,0.005202939858136011,-0.1,-1.536130905151367e-05,-0.007898965105414392,-7.951222360134125e-05,0.0002075276046525687,0.09931918834259808,-2.9983554990739454,-0.0004713526100385934
1.8400533199310303,0.3619765639305115,-12.186563491821289,3.95961856842041,-0.016736270859837532,-0.020779728889465332,0.0004260057758074254,-1.5421961545944214,-0.0006002632435411215,-0.04350205138325691,0.03664111718535423,3.9609456062316895,0.02275855466723442,-0.020382167771458626,-0.0006116322474554181,0.004225015640258789,-0.0009395697852596641,0.30478401723682724,-10.187381405916483,3.95961856842041,0.34828606862008415,-10.224022523101837,-0.0013270378112792969,-1.5464211702346802,0.0012000355233145238,3.433058358472795e-05,0.0,0.17414303431004208,-5.112011261550919,-0.0006635189056396484,0.006073655029686222,-0.1,-1.8678903579711914e-05,-0.007898965105414392,-7.951222360134125e-05,0.0002075276046525687,0.09981953413941942,-2.998338883549388,-0.00047467020456679163
1.8671953678131104,0.3619765639305115,-12.186563491821289,3.95961856842041,-0.016736270859837532,-0.020779728889465332,0.0004260057758074254,-1.5421961545944214,-0.0006002632435411215,-0.04350205138325691,0.03664111718535423,3.9609456062316895,0.02275855466723442,-0.020382167771458626,-0.0006116322474554181,0.004225015640258789,-0.0009395697852596641,0.30478401723682724,-10.187381405916483,3.95961856842041,0.34828606862008415,-10.224022523101837,-0.0013270378112792969,-1.5464211702346802,0.0012000355233145238,3.433058358472795e-05,0.0,0.17414303431004208,-5.112011261550919,-0.0006635189056396484,0.006944370201236432,-0.1,-2.1996498107910154e-05,-0.007898965105414392,-7.951222360134125e-05,0.0002075276046525687,0.1003198715973434,-2.998322184716428,-0.00047798779909498997
1.883012056350708,0.3619765639305115,-12.186563491821289,3.95961856842041,-0.016736270859837532,-0.020779728889465332,0.0004260057758074254,-1.5421961545944214,-0.0006002632435411215,-0.04350205138325691,0.03664111718535423,3.9609456062316895,0.02275855466723442,-0.020382167771458626,-0.0006116322474554181,0.004225015640258789,-0.0009395697852596641,0.30478401723682724,-10.187381405916483,3.95961856842041,0.34828606862008415,-10.224022523101837,-0.0013270378112792969,-1.5464211702346802,0.0012000355233145238,3.433058358472795e-05,0.0,0.17414303431004208,-5.112011261550919,-0.0006635189056396484,0.007815085372786641,-0.1,-2.53140926361084e-05,-0.007898965105414392,-7.951222360134125e-05,0.0002075276046525687,0.10082020067475861,-2.9983054025792475,-0.0004813053936231882
2.1365272998809814,0.361877977848053,-12.186692237854004,3.959639549255371,-0.016709916293621063,-0.020672591403126717,0.0004529083671513945,-1.5422000885009766,-0.0007860537152737379,-0.04327661916613579,0.03480088338255882,3.9611265659332275,0.023268690332770348,-0.01937929168343544,-0.0007498122286051512,0.004264409188181162,-7.524120155721903e-05,0.304693295750324,-10.187509926974533,3.959639549255371,0.3479699149164598,-10.222310810357092,-0.0014870166778564453,-1.5464644976891577,0.001571464682976345,4.4950231819667475e-05,0.0,0.1739849574582299,-5.111155405178546,-0.0007435083389282227,0.008685010160077791,-0.1,-2.903163433074951e-05,-0.007995721325278283,-0.0002586599439382553,0.00024054411915130913,0.1014004203572423,-2.9982858360655635,-0.000531995854107663
2.149731159210205,0.361877977848053,-12.186692237854004,3.959639549255371,-0.016709916293621063,-0.020672591403126717,0.0004529083671513945,-1.5422000885009766,-0.0007860537152737379,-0.04327661916613579,0.03480088338255882,3.9611265659332275,0.023268690332770348,-0.01937929168343544,-0.0007498122286051512,0.004264409188181162,-7.524120155721903e-05,0.304693295750324,-10.187509926974533,3.959639549255371,0.3479699149164598,-10.222310810357092,-0.0014870166778564453,-1.5464644976891577,0.001571464682976345,4.4950231819667475e-05,0.0,0.1739849574582299,-5.111155405178546,-0.0007435083389282227,0.009554934947368941,-0.1,-3.274917602539062e-05,-0.007995721325278283,-0.0002586599439382553,0.00024054411915130913,0.10190034296991926,-2.998268887225196,-0.0005357133958023042
2.165433645248413,0.361877977848053,-12.186692237854004,3.959639549255371,-0.016709916293621063,-0.020672591403126717,0.0004529083671513945,-1.5422000885009766,-0.0007860537152737379,-0.04327661916613579,0.03480088338255882,3.9611265659332275,0.023268690332770348,-0.01937929168343544,-0.0007498122286051512,0.004264409188181162,-7.524120155721903e-05,0.304693295750324,-10.187509926974533,3.959639549255371,0.3479699149164598,-10.222310810357092,-0.0014870166778564453,-1.5464644976891577,0.001571464682976345,4.4950231819667475e-05,0.0,0.1739849574582299,-5.111155405178546,-0.0007435083389282227,0.010424859734660091,-0.1,-3.6466717720031735e-05,-0.007995721325278283,-0.0002586599439382553,0.00024054411915130913,0.10240025708386839,-2.998251855223166,-0.0005394309374969452
