t,x,y,z,vx,vy,vz,yaw,yaw_rate,x_sp,y_sp,z_sp,ex_L,ey_L
0.00000,-3.994498,-0.010418,2.999601,-0.003848,0.005946,0.000613,-0.506177,0.000058,-3.994498,-0.010418,2.999601,0.000000,0.000000
0.02000,-3.994498,-0.010418,2.999601,-0.003848,0.005946,0.000613,-0.506177,0.000058,-3.994370,-0.042418,2.999601,0.000128,-0.032000
0.04000,-3.994498,-0.010418,2.999601,-0.003848,0.005946,0.000613,-0.506177,0.000058,-3.993987,-0.074416,2.999601,0.000512,-0.063997
0.06000,-3.994498,-0.010418,2.999601,-0.003848,0.005946,0.000613,-0.506177,0.000058,-3.993347,-0.106409,2.999601,0.001152,-0.095991
0.08000,-3.994498,-0.010418,2.999601,-0.003848,0.005946,0.000613,-0.506177,0.000058,-3.992451,-0.138397,2.999601,0.002048,-0.127978
0.10000,-3.994498,-0.010418,2.999601,-0.003848,0.005946,0.000613,-0.506177,0.000058,-3.991299,-0.170376,2.999601,0.003200,-0.159957
0.12000,-3.994498,-0.010418,2.999601,-0.003848,0.005946,0.000613,-0.506177,0.000058,-3.989891,-0.202345,2.999601,0.004607,-0.191926
0.14000,-3.994498,-0.010418,2.999601,-0.003848,0.005946,0.000613,-0.506177,0.000058,-3.988228,-0.234301,2.999601,0.006270,-0.223883
0.16000,-3.994498,-0.010418,2.999601,-0.003848,0.005946,0.000613,-0.506177,0.000058,-3.986309,-0.266244,2.999601,0.008189,-0.255825
0.18000,-3.994498,-0.010418,2.999601,-0.003848,0.005946,0.000613,-0.506177,0.000058,-3.984135,-0.298170,2.999601,0.010364,-0.287751
0.20000,-3.994498,-0.010418,2.999601,-0.003848,0.005946,0.000613,-0.506177,0.000058,-3.981705,-0.330077,2.999601,0.012793,-0.319659
0.22000,-3.994498,-0.010418,2.999601,-0.003848,0.005946,0.000613,-0.506177,0.000058,-3.979020,-0.361964,2.999601,0.015478,-0.351546
0.24000,-3.994498,-0.010418,2.999601,-0.003848,0.005946,0.000613,-0.536335,-0.401449,-3.976081,-0.393829,2.999601,0.018418,-0.383410
0.26000,-3.993842,-0.013297,3.000013,-0.001823,-0.017996,-0.000423,-0.536335,-0.401449,-3.972886,-0.425669,2.999601,0.020956,-0.412372
