timestamp_unix,t,phase,lx,ly,lz,l_yaw,sx,sy,sz,s_yaw
1780166382.713185,0.0000,init,0.0000,0.0000,1.9594,0.0157,0.0000,0.0000,0.0000,-0.0002
1780166382.816458,0.1100,init,0.0000,0.0000,1.9594,0.0156,-55.6086,-3.6560,-0.9785,-0.0002
1780166382.924174,0.2190,init,0.0000,0.0000,1.9596,0.0156,-55.6086,-3.6560,-0.9785,-0.0001
1780166383.037524,0.3280,init,0.0000,0.0000,1.9596,0.0156,-55.6086,-3.6560,-0.9786,-0.0001
1780166383.141723,0.4380,init,0.0000,0.0000,1.9598,0.0156,-55.6086,-3.6560,-0.9786,-0.0001
1780166383.245371,0.5470,init,0.0000,0.0000,1.9598,0.0156,-55.6086,-3.6560,-0.9786,-0.0001
1780166383.355773,0.6560,init,0.0000,0.0000,1.9601,0.0156,-55.6086,-3.6560,-0.9786,-0.0001
1780166383.466794,0.7660,init,0.0000,0.0000,1.9601,0.0156,-55.6086,-3.6560,-0.9786,-0.0000
1780166383.574691,0.8750,init,0.0000,0.0000,1.9601,0.0156,-55.6086,-3.6560,-0.9786,-0.0000
1780166383.683966,0.9850,init,0.0000,0.0000,1.9603,0.0156,-55.6086,-3.6560,-0.9786,-0.0000
1780166383.788749,1.0780,init,0.0000,0.0000,1.9603,0.0156,-55.6086,-3.6560,-0.9785,0.0000
1780166383.893526,1.1880,init,0.0000,0.0000,1.9603,0.0156,-55.6086,-3.6560,-0.9785,0.0000
1780166384.005188,1.2970,init,0.0000,0.0000,1.9603,0.0156,-55.6086,-3.6560,-0.9785,0.0001
1780166384.116705,1.4060,init,0.0000,0.0000,1.9606,0.0156,-55.6086,-3.6560,-0.9785,0.0001
1780166384.228392,1.5160,init,0.0000,0.0000,1.9606,0.0156,-55.6086,-3.6560,-0.9784,0.0001
1780166384.332327,1.6250,init,0.0000,0.0000,1.9606,0.0157,-55.6086,-3.6560,-0.9784,0.0001
1780166384.442963,1.7350,init,0.0000,0.0000,1.9608,0.0157,-55.6086,-3.6560,-0.9783,0.0001
1780166384.553653,1.8440,init,0.0000,0.0000,1.9608,0.0157,-55.6086,-3.6560,-0.9783,0.0002
1780166384.664695,1.9530,init,0.0000,0.0000,1.9609,0.0155,-55.6086,-3.6560,-0.9783,0.0002
1780166384.776715,2.0780,init,0.0000,0.0000,1.9609,0.0155,-55.6086,-3.6560,-0.9782,0.0002
1780166384.880721,2.1720,init,0.0000,0.0000,1.9610,0.0156,-55.6086,-3.6560,-0.9782,0.0002
1780166384.991394,2.2810,init,0.0000,0.0000,1.9610,0.0156,-55.6086,-3.6560,-0.9781,0.0003
1780166385.101423,2.3910,init,0.0000,0.0000,1.9611,0.0155,-55.6086,-3.6560,-0.9781,0.0003
1780166385.204830,2.5000,init,0.0000,0.0000,1.9611,0.0155,-55.6086,-3.6560,-0.9781,0.0003
1780166385.309232,2.6100,init,0.0000,0.0000,1.9611,0.0155,-55.6086,-3.6560,-0.9779,0.0003
1780166385.412661,2.7030,init,0.0000,0.0000,1.9612,0.0157,-55.6086,-3.6560,-0.9779,0.0003
1780166385.524127,2.8130,init,0.0000,0.0000,1.9612,0.0157,-55.6086,-3.6560,-0.9778,0.0004
1780166385.632712,2.9220,init,0.0000,0.0000,1.9613,0.0156,-55.6086,-3.6560,-0.9778,0.0004
1780166385.744246,3.0310,init,0.0000,0.0000,1.9613,0.0156,-55.6086,-3.6560,-0.9776,0.0004
1780166385.855296,3.1560,init,0.0000,0.0000,1.9612,0.0155,-55.6086,-3.6560,-0.9776,0.0004
1780166385.958735,3.2500,init,0.0000,0.0000,1.9612,0.0155,-55.6086,-3.6560,-0.9776,0.0004
1780166386.068924,3.3600,init,0.0000,0.0000,1.9612,0.0155,-55.6086,-3.6560,-0.9774,0.0005
1780166386.180424,3.4690,init,0.0000,0.0000,1.9609,0.0156,-55.6086,-3.6560,-0.9774,0.0005
1780166386.291651,3.5780,init,0.0000,0.0000,1.9609,0.0156,-55.6086,-3.6560,-0.9772,0.0006
1780166386.408368,3.7030,init,0.0000,0.0000,1.9606,0.0156,-55.6086,-3.6560,-0.9772,0.0006
1780166386.514559,3.8130,init,0.0000,0.0000,1.9606,0.0156,-55.6086,-3.6560,-0.9770,0.0006
1780166386.616928,3.9060,init,0.0000,0.0000,1.9604,0.0156,-55.6086,-3.6560,-0.9770,0.0006
1780166386.728262,4.0160,init,0.0000,0.0000,1.9604,0.0156,-55.6086,-3.6560,-0.9770,0.0007
1780166386.839834,4.1410,init,0.0000,0.0000,1.9603,0.0156,-55.6086,-3.6560,-0.9769,0.0007
1780166386.941682,4.2350,init,0.0000,0.0000,1.9603,0.0156,-55.6086,-3.6560,-0.9769,0.0007
1780166387.053128,4.3440,init,0.0000,0.0000,1.9603,0.0156,-55.6086,-3.6560,-0.9767,0.0008
1780166387.153530,4.4530,takeoff_L,0.0000,0.0000,1.9602,0.0156,-55.6086,-3.6560,-0.9767,0.0008
1780166387.265639,4.5630,takeoff_L,0.0000,0.0000,1.9602,0.0156,-55.6086,-3.6560,-0.9765,0.0008
1780166387.378151,4.6720,takeoff_L,0.0000,0.0000,1.9600,0.0156,-55.6086,-3.6560,-0.9765,0.0008
1780166387.486873,4.7810,takeoff_L,0.0000,0.0000,1.9600,0.0156,-55.6086,-3.6560,-0.9765,0.0009
1780166387.593936,4.8910,takeoff_L,0.0000,0.0000,1.9599,0.0156,-55.6086,-3.6560,-0.9763,0.0009
1780166387.699810,5.0000,takeoff_L,0.0000,0.0000,1.9599,0.0156,-55.6086,-3.6560,-0.9763,0.0009
1780166387.811185,5.1100,takeoff_L,0.0000,0.0000,1.9599,0.0156,-55.6086,-3.6560,-0.9761,0.0010
1780166387.915460,5.2030,takeoff_L,0.0000,0.0000,1.9599,0.0156,-55.6086,-3.6560,-0.9761,0.0010
1780166388.027382,5.3280,takeoff_L,0.0000,0.0000,1.9599,0.0156,-55.6086,-3.6560,-0.9759,0.0010
1780166388.132461,5.4220,takeoff_L,0.0000,0.0000,1.9598,0.0156,-55.6086,-3.6560,-0.9759,0.0010
1780166388.235431,5.5310,takeoff_L,0.0000,0.0000,1.9598,0.0156,-55.6086,-3.6560,-0.9759,0.0011
1780166388.346584,5.6410,takeoff_L,0.0000,0.0000,1.9598,0.0156,-55.6086,-3.6560,-0.9757,0.0011
1780166388.450123,5.7500,takeoff_L,0.0000,0.0000,1.9598,0.0156,-55.6086,-3.6560,-0.9757,0.0011
1780166388.554900,5.8440,takeoff_L,0.0000,0.0000,1.9598,0.0156,-55.6086,-3.6560,-0.9755,0.0012
1780166388.666306,5.9530,takeoff_L,0.0000,0.0000,1.9597,0.0155,-55.6086,-3.6560,-0.9755,0.0012
