timestamp_unix,t,phase,lx,ly,lz,l_yaw,sx,sy,sz,s_yaw
1780124985.379329,17.6410,init,-3.9585,-0.0524,0.0084,-0.0446,-4.9482,-0.0314,0.0734,-0.0326
1780124985.489026,17.7500,init,-3.9585,-0.0524,0.0084,-0.0446,-4.9482,-0.0314,0.0734,-0.0326
1780124985.600660,17.8600,init,-3.9585,-0.0524,0.0084,-0.0446,-4.9482,-0.0314,0.0734,-0.0326
1780124985.710364,17.9690,init,-3.9585,-0.0524,0.0084,-0.0446,-4.9482,-0.0314,0.0734,-0.0326
1780124985.822116,18.0790,init,-3.9585,-0.0524,0.0084,-0.0446,-4.9482,-0.0314,0.0734,-0.0326
1780124985.995019,18.2500,init,-3.9585,-0.0524,0.0084,-0.0446,-4.9482,-0.0314,0.0734,-0.0326
1780124986.168193,18.4220,init,-3.9585,-0.0524,0.0084,-0.0446,-4.9482,-0.0314,0.0734,-0.0326
1780124986.352371,18.6100,init,-3.9585,-0.0524,0.0085,-0.0446,-4.9482,-0.0314,0.0734,-0.0326
1780124986.466535,18.7190,init,-3.9585,-0.0524,0.0085,-0.0446,-4.9482,-0.0314,0.0734,-0.0326
1780124986.575316,18.8290,init,-3.9585,-0.0524,0.0085,-0.0446,-4.9482,-0.0314,0.0734,-0.0326
1780124986.684748,18.9380,init,-3.9585,-0.0524,0.0085,-0.0446,-4.9482,-0.0314,0.0734,-0.0326
1780124986.790859,19.0470,init,-3.9585,-0.0524,0.0085,-0.0446,-4.9482,-0.0314,0.0734,-0.0326
1780124986.899414,19.1570,init,-3.9585,-0.0524,0.0085,-0.0446,-4.9482,-0.0314,0.0734,-0.0326
1780124987.009021,19.2660,init,-3.9585,-0.0524,0.0085,-0.0446,-4.9482,-0.0314,0.0734,-0.0325
1780124987.119220,19.3750,init,-3.9585,-0.0524,0.0085,-0.0446,-4.9482,-0.0314,0.0735,-0.0325
1780124987.230778,19.4850,init,-3.9585,-0.0524,0.0085,-0.0446,-4.9482,-0.0314,0.0735,-0.0326
1780124987.334845,19.5940,init,-3.9585,-0.0524,0.0085,-0.0446,-4.9482,-0.0314,0.0735,-0.0326
1780124987.439014,19.6880,init,-3.9585,-0.0524,0.0085,-0.0446,-4.9482,-0.0314,0.0735,-0.0325
1780124987.554729,19.8130,init,-3.9585,-0.0524,0.0085,-0.0446,-4.9482,-0.0314,0.0735,-0.0325
1780124987.661358,19.9220,init,-3.9585,-0.0524,0.0085,-0.0446,-4.9482,-0.0314,0.0735,-0.0325
1780124987.767910,20.0160,init,-3.9585,-0.0524,0.0085,-0.0446,-4.9482,-0.0314,0.0735,-0.0325
1780124987.873881,20.1250,init,-3.9585,-0.0524,0.0085,-0.0446,-4.9482,-0.0314,0.0735,-0.0325
1780124987.986042,20.2350,init,-3.9585,-0.0524,0.0085,-0.0446,-4.9482,-0.0314,0.0735,-0.0325
1780124988.100842,20.3600,init,-3.9585,-0.0524,0.0085,-0.0446,-4.9482,-0.0314,0.0735,-0.0325
1780124988.215041,20.4690,init,-3.9585,-0.0524,0.0085,-0.0446,-4.9482,-0.0314,0.0735,-0.0326
1780124988.318600,20.5790,init,-3.9585,-0.0524,0.0085,-0.0446,-4.9482,-0.0314,0.0735,-0.0325
1780124988.434427,20.6880,init,-3.9585,-0.0524,0.0085,-0.0446,-4.9482,-0.0314,0.0735,-0.0325
1780124988.552347,20.8130,init,-3.9585,-0.0524,0.0085,-0.0446,-4.9482,-0.0314,0.0735,-0.0325
1780124988.659926,20.9220,init,-3.9585,-0.0524,0.0085,-0.0446,-4.9482,-0.0314,0.0736,-0.0325
1780124988.766638,21.0160,init,-3.9585,-0.0524,0.0085,-0.0446,-4.9482,-0.0314,0.0736,-0.0325
1780124988.882872,21.1410,init,-3.9585,-0.0524,0.0085,-0.0446,-4.9482,-0.0314,0.0736,-0.0325
1780124988.984904,21.2350,init,-3.9585,-0.0524,0.0085,-0.0446,-4.9482,-0.0314,0.0736,-0.0325
1780124989.088930,21.3440,init,-3.9585,-0.0524,0.0085,-0.0445,-4.9482,-0.0314,0.0735,-0.0325
1780124989.196127,21.4540,init,-3.9585,-0.0524,0.0085,-0.0445,-4.9482,-0.0314,0.0735,-0.0325
1780124989.312837,21.5630,init,-3.9585,-0.0524,0.0085,-0.0446,-4.9482,-0.0314,0.0735,-0.0325
1780124989.427917,21.6880,init,-3.9585,-0.0524,0.0085,-0.0446,-4.9482,-0.0314,0.0735,-0.0325
1780124989.543569,21.7970,init,-3.9585,-0.0524,0.0085,-0.0445,-4.9482,-0.0314,0.0735,-0.0325
1780124989.654462,21.9070,init,-3.9585,-0.0524,0.0085,-0.0445,-4.9482,-0.0314,0.0735,-0.0325
1780124989.755688,22.0160,init,-3.9585,-0.0524,0.0085,-0.0445,-4.9482,-0.0314,0.0735,-0.0325
1780124989.862180,22.1100,init,-3.9585,-0.0524,0.0085,-0.0445,-4.9482,-0.0314,0.0735,-0.0325
1780124989.967729,22.2190,init,-3.9585,-0.0524,0.0085,-0.0445,-4.9482,-0.0314,0.0735,-0.0325
1780124990.078895,22.3290,init,-3.9585,-0.0524,0.0085,-0.0445,-4.9482,-0.0314,0.0735,-0.0325
1780124990.191403,22.4540,init,-3.9585,-0.0524,0.0085,-0.0445,-4.9482,-0.0314,0.0735,-0.0325
1780124990.294701,22.5470,init,-3.9585,-0.0524,0.0085,-0.0445,-4.9482,-0.0314,0.0735,-0.0325
1780124990.397007,22.6570,init,-3.9585,-0.0524,0.0085,-0.0445,-4.9482,-0.0314,0.0735,-0.0325
1780124990.511801,22.7660,init,-3.9585,-0.0524,0.0085,-0.0445,-4.9482,-0.0314,0.0735,-0.0325
1780124990.614657,22.8750,init,-3.9585,-0.0524,0.0085,-0.0445,-4.9482,-0.0314,0.0735,-0.0325
1780124990.720498,22.9690,takeoff_L,-3.9585,-0.0524,0.0085,-0.0445,-4.9482,-0.0314,0.0735,-0.0325
1780124990.824819,23.0790,takeoff_L,-3.9585,-0.0524,0.0085,-0.0445,-4.9482,-0.0314,0.0735,-0.0325
1780124990.929900,23.1880,takeoff_L,-3.9585,-0.0524,0.0085,-0.0445,-4.9482,-0.0314,0.0735,-0.0325
1780124991.049137,23.2970,takeoff_L,-3.9585,-0.0524,0.0085,-0.0445,-4.9482,-0.0314,0.0735,-0.0325
1780124991.161402,23.4220,takeoff_L,-3.9585,-0.0524,0.0085,-0.0445,-4.9482,-0.0314,0.0735,-0.0325
1780124991.275886,23.5320,takeoff_L,-3.9585,-0.0524,0.0084,-0.0445,-4.9482,-0.0314,0.0735,-0.0325
1780124991.384655,23.6410,takeoff_L,-3.9585,-0.0524,0.0084,-0.0445,-4.9482,-0.0314,0.0735,-0.0325
1780124991.491565,23.7500,takeoff_L,-3.9585,-0.0524,0.0084,-0.0445,-4.9482,-0.0314,0.0735,-0.0325
1780124991.593782,23.8440,takeoff_L,-3.9585,-0.0524,0.0084,-0.0445,-4.9482,-0.0314,0.0735,-0.0325
1780124991.709352,23.9690,takeoff_L,-3.9585,-0.0524,0.0084,-0.0445,-4.9482,-0.0314,0.0735,-0.0325
1780124991.819546,24.0790,takeoff_L,-3.9585,-0.0524,0.0084,-0.0445,-4.9482,-0.0314,0.0735,-0.0325
1780124991.929200,24.1880,takeoff_L,-3.9585,-0.0524,0.0084,-0.0445,-4.9482,-0.0314,0.0735,-0.0325
1780124992.037385,24.2970,takeoff_L,-3.9585,-0.0524,0.0084,-0.0445,-4.9482,-0.0314,0.0734,-0.0325
1780124992.145722,24.4070,takeoff_L,-3.9585,-0.0524,0.0084,-0.0445,-4.9482,-0.0314,0.0734,-0.0325
1780124992.255900,24.5160,takeoff_L,-3.9585,-0.0524,0.0083,-0.0445,-4.9482,-0.0314,0.0734,-0.0325
1780124992.370291,24.6250,takeoff_L,-3.9585,-0.0524,0.0083,-0.0445,-4.9482,-0.0314,0.0734,-0.0325
1780124992.477546,24.7350,takeoff_L,-3.9585,-0.0524,0.0083,-0.0445,-4.9482,-0.0314,0.0734,-0.0325
1780124992.586050,24.8440,takeoff_L,-3.9585,-0.0524,0.0083,-0.0445,-4.9482,-0.0314,0.0734,-0.0325
1780124992.696777,24.9540,takeoff_L,-3.9585,-0.0524,0.0083,-0.0445,-4.9482,-0.0314,0.0734,-0.0325
1780124992.808496,25.0630,takeoff_L,-3.9585,-0.0524,0.0083,-0.0445,-4.9482,-0.0314,0.0734,-0.0325
1780124992.915705,25.1720,takeoff_L,-3.9585,-0.0524,0.0083,-0.0445,-4.9482,-0.0314,0.0734,-0.0325
1780124993.029159,25.2820,takeoff_L,-3.9585,-0.0524,0.0083,-0.0445,-4.9482,-0.0314,0.0734,-0.0325
1780124993.137559,25.3910,takeoff_L,-3.9585,-0.0524,0.0083,-0.0445,-4.9482,-0.0314,0.0734,-0.0325
1780124993.243913,25.5000,takeoff_L,-3.9585,-0.0524,0.0083,-0.0445,-4.9482,-0.0314,0.0734,-0.0325
1780124993.353423,25.6100,takeoff_L,-3.9585,-0.0524,0.0082,-0.0445,-4.9482,-0.0314,0.0734,-0.0325
1780124993.464230,25.7190,takeoff_L,-3.9585,-0.0524,0.0082,-0.0445,-4.9482,-0.0314,0.0734,-0.0325
1780124993.574876,25.8290,takeoff_L,-3.9585,-0.0524,0.0082,-0.0445,-4.9482,-0.0314,0.0734,-0.0325
1780124993.689131,25.9380,takeoff_L,-3.9585,-0.0524,0.0082,-0.0445,-4.9482,-0.0314,0.0734,-0.0325
1780124993.797125,26.0470,takeoff_L,-3.9585,-0.0524,0.0082,-0.0445,-4.9482,-0.0314,0.0734,-0.0325
1780124993.904737,26.1570,takeoff_L,-3.9585,-0.0524,0.0082,-0.0445,-4.9482,-0.0314,0.0734,-0.0325
1780124994.013546,26.2660,takeoff_L,-3.9585,-0.0524,0.0082,-0.0445,-4.9482,-0.0314,0.0734,-0.0325
1780124994.121588,26.3750,takeoff_L,-3.9585,-0.0524,0.0082,-0.0445,-4.9482,-0.0314,0.0734,-0.0325
1780124994.231929,26.4850,takeoff_L,-3.9585,-0.0524,0.0082,-0.0445,-4.9482,-0.0314,0.0734,-0.0325
