timestamp_unix,t,leader_phase,lx,ly,lz,lvx,lvy,lvz,l_yaw,l_yawrate,lx_sp,ly_sp,l_lat,l_lon,l_alt,sx,sy,sz,svx,svy,svz,s_yaw,s_yawrate,s_lat,s_lon,s_alt,xd,yd,zd,ex,ey,ez,err_xy,err_z,e_yaw,dist_xy,dist_z,ff_x,ff_y,vx_p,vy_p,vz_p,vx_i,vy_i,vz_i,vx_d,vy_d,vz_d,vx_cmd,vy_cmd,vz_cmd,yaw_rate_cmd
1780119197.200618,0.0000,circle,-4.0030,0.0000,1.9991,0.0000,0.0000,-0.0001,-1.5705,0.0005,-4.0030,0.0000,19.59419810,-99.22808710,1.999,-4.9927,-0.0105,2.0013,-0.0100,0.0100,0.0010,-0.0002,0.0005,19.59418920,-99.22808720,2.001,-5.0030,-0.0003,2.9991,-0.0104,0.0102,0.9978,0.0145,0.9978,-1.5702,0.9897,0.0022,0.0000,-0.0005,-0.0052,0.0051,0.4989,-0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.0052,0.0046,0.4989,-1.0000
1780119197.258846,0.0630,circle,-4.0030,0.0000,1.9992,0.0000,0.0000,0.0004,-1.5707,-0.0004,-3.9999,-0.0320,19.59419810,-99.22808710,1.999,-4.9927,-0.0105,2.0013,-0.0100,0.0100,0.0009,-0.0002,0.0005,19.59418920,-99.22808720,2.001,-5.0030,-0.0000,2.9992,-0.0104,0.0104,0.9979,0.0147,0.9979,-1.5705,0.9897,0.0021,-0.0000,0.0004,-0.0052,0.0052,0.4990,-0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.0052,0.0056,0.4990,-1.0000
1780119197.305829,0.1100,circle,-4.0030,0.0000,1.9993,0.0000,0.0000,0.0005,-1.5708,0.0012,-3.9992,-0.0800,19.59419810,-99.22808710,1.999,-4.9927,-0.0105,2.0013,-0.0100,0.0100,0.0009,-0.0002,0.0005,19.59418920,-99.22808720,2.001,-5.0030,-0.0000,2.9993,-0.0104,0.0105,0.9980,0.0147,0.9980,-1.5705,0.9897,0.0020,0.0000,-0.0012,-0.0052,0.0052,0.4990,-0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.0052,0.0041,0.4990,-1.0000
1780119197.377091,0.1880,circle,-4.0030,0.0000,1.9993,0.0000,0.0000,0.0005,-1.5708,0.0012,-3.9992,-0.0800,19.59419810,-99.22808710,1.999,-4.9927,-0.0105,2.0013,-0.0100,0.0100,0.0009,-0.0002,0.0005,19.59418920,-99.22808720,2.001,-5.0030,-0.0000,2.9993,-0.0104,0.0105,0.9980,0.0147,0.9980,-1.5705,0.9897,0.0020,0.0000,-0.0012,-0.0052,0.0052,0.4990,-0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.0052,0.0041,0.4990,-1.0000
1780119197.417071,0.2190,circle,-4.0030,0.0000,1.9993,0.0000,0.0000,0.0005,-1.5707,0.0039,-3.9980,-0.1280,19.59419810,-99.22808710,1.999,-4.9927,-0.0105,2.0017,-0.0100,0.0100,0.0131,-0.0019,-0.0420,19.59418920,-99.22808720,2.002,-5.0030,-0.0001,2.9993,-0.0104,0.0104,0.9976,0.0147,0.9976,-1.5688,0.9897,0.0024,0.0000,-0.0039,-0.0052,0.0052,0.4988,-0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.0052,0.0013,0.4988,-1.0000
1780119197.454112,0.2660,circle,-4.0030,0.0000,1.9994,0.0000,-0.0100,0.0010,-1.5674,0.0501,-3.9954,-0.1919,19.59419810,-99.22808710,1.999,-4.9927,-0.0105,2.0031,-0.0100,0.0100,0.0378,-0.0134,-0.2176,19.59418920,-99.22808720,2.003,-5.0030,-0.0034,2.9994,-0.0104,0.0071,0.9963,0.0126,0.9963,-1.5541,0.9897,0.0037,0.0002,-0.0501,-0.0052,0.0036,0.4981,-0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.0050,-0.0465,0.4981,-1.0000
1780119197.488366,0.2970,circle,-4.0030,0.0000,1.9994,0.0000,-0.0100,0.0012,-1.5648,0.0730,-3.9937,-0.2239,19.59419810,-99.22808710,1.999,-4.9927,-0.0105,2.0052,-0.0100,0.0100,0.0629,-0.0267,-0.3666,19.59418920,-99.22808720,2.005,-5.0030,-0.0060,2.9994,-0.0103,0.0045,0.9943,0.0113,0.9943,-1.5381,0.9897,0.0057,0.0004,-0.0730,-0.0052,0.0022,0.4971,-0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.0047,-0.0708,0.4971,-1.0000
1780119197.542375,0.3440,circle,-4.0030,0.0000,1.9995,0.0000,-0.0200,0.0012,-1.5610,0.1004,-3.9908,-0.2718,19.59419810,-99.22808710,1.999,-4.9927,-0.0105,2.0105,-0.0100,0.0100,0.1106,-0.0471,-0.5495,19.59418920,-99.22808720,2.010,-5.0030,-0.0097,2.9995,-0.0103,0.0007,0.9890,0.0103,0.9890,-1.5140,0.9897,0.0110,0.0010,-0.1004,-0.0052,0.0004,0.4945,-0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.0042,-0.1001,0.4945,-1.0000
1780119197.598904,0.4060,circle,-4.0030,0.0000,1.9996,0.0000,-0.0500,0.0013,-1.5496,0.1666,-3.9885,-0.3037,19.59419810,-99.22808710,2.000,-4.9927,-0.0105,2.0189,-0.0100,0.0000,0.1641,-0.0922,-0.8432,19.59418920,-99.22808720,2.019,-5.0028,-0.0212,2.9996,-0.0101,-0.0107,0.9807,0.0147,0.9807,-1.4574,0.9897,0.0193,0.0035,-0.1666,-0.0051,-0.0054,0.4904,-0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.0015,-0.1720,0.4904,-1.0000
1780119197.643547,0.4530,circle,-4.0141,0.0000,1.9996,0.0000,-0.0600,0.0013,-1.5419,0.1998,-3.9845,-0.3515,19.59419800,-99.22808710,2.000,-4.9815,-0.0105,2.0263,-0.0100,0.0000,0.2019,-0.1540,-1.1099,19.59418930,-99.22808720,2.026,-5.0137,-0.0289,2.9996,-0.0322,-0.0184,0.9733,0.0371,0.9733,-1.3880,0.9675,0.0267,0.0058,-0.1997,-0.0161,-0.0092,0.4867,-0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.0103,-0.2089,0.4867,-0.9794
