t,x,y,z,vx,vy,vz,yaw,yaw_rate,x_sp,y_sp,z_sp,ex_L,ey_L
0.00000,-4.040477,-0.083265,2.998622,0.031758,-0.008498,0.000117,3.098185,-0.032349,-4.040477,-0.083265,2.998622,0.000000,0.000000
0.02000,-4.040477,-0.083265,2.998622,0.031758,-0.008498,0.000117,3.098185,-0.032349,-4.040349,-0.115265,2.998622,0.000128,-0.032000
0.04000,-4.040477,-0.083265,2.998622,0.031758,-0.008498,0.000117,3.098185,-0.032349,-4.039965,-0.147262,2.998622,0.000512,-0.063997
0.06000,-4.036950,-0.076950,3.002060,0.010773,0.053270,-0.011354,3.098185,-0.032349,-4.039325,-0.179256,2.998622,-0.002375,-0.102305
0.08000,-4.036950,-0.076950,3.002060,0.010773,0.053270,-0.011354,3.098185,-0.032349,-4.038429,-0.211243,2.998622,-0.001479,-0.134293
0.10000,-4.036950,-0.076950,3.002060,0.010773,0.053270,-0.011354,3.098185,-0.032349,-4.037277,-0.243222,2.998622,-0.000327,-0.166272
0.12000,-4.036950,-0.076950,3.002060,0.010773,0.053270,-0.011354,3.098185,-0.032349,-4.035870,-0.275191,2.998622,0.001080,-0.198241
0.14000,-4.036950,-0.076950,3.002060,0.010773,0.053270,-0.011354,3.098185,-0.032349,-4.034206,-0.307148,2.998622,0.002744,-0.230197
0.16000,-4.036950,-0.076950,3.002060,0.010773,0.053270,-0.011354,3.098185,-0.032349,-4.032288,-0.339090,2.998622,0.004663,-0.262140
0.18000,-4.036950,-0.076950,3.002060,0.010773,0.053270,-0.011354,3.098185,-0.032349,-4.030113,-0.371016,2.998622,0.006837,-0.294066
0.20000,-4.036950,-0.076950,3.002060,0.010773,0.053270,-0.011354,3.098185,-0.032349,-4.027684,-0.402924,2.998622,0.009266,-0.325973
0.22000,-4.036950,-0.076950,3.002060,0.010773,0.053270,-0.011354,3.098185,-0.032349,-4.024999,-0.434811,2.998622,0.011951,-0.357860
0.24000,-4.036950,-0.076950,3.002060,0.010773,0.053270,-0.011354,3.098185,-0.032349,-4.022059,-0.466675,2.998622,0.014891,-0.389725
0.26000,-4.036950,-0.076950,3.002060,0.010773,0.053270,-0.011354,3.098185,-0.032349,-4.018864,-0.498515,2.998622,0.018086,-0.421565
0.28000,-4.036950,-0.076950,3.002060,0.010773,0.053270,-0.011354,3.098185,-0.032349,-4.015415,-0.530329,2.998622,0.021535,-0.453378
0.30000,-4.036950,-0.076950,3.002060,0.010773,0.053270,-0.011354,3.096699,-0.046728,-4.011711,-0.562114,2.998622,0.025239,-0.485163
0.32000,-4.036950,-0.076950,3.002060,0.010773,0.053270,-0.011354,3.096699,-0.046728,-4.007754,-0.593868,2.998622,0.029197,-0.516918
0.34000,-4.036950,-0.076950,3.002060,0.010773,0.053270,-0.011354,3.096699,-0.046728,-4.003542,-0.625590,2.998622,0.033408,-0.548639
0.36000,-4.036950,-0.076950,3.002060,0.010773,0.053270,-0.011354,3.096699,-0.046728,-3.999076,-0.657276,2.998622,0.037874,-0.580326
0.38000,-4.036950,-0.076950,3.002060,0.010773,0.053270,-0.011354,3.096699,-0.046728,-3.994358,-0.688926,2.998622,0.042592,-0.611976
0.40000,-4.036950,-0.076950,3.002060,0.010773,0.053270,-0.011354,3.096699,-0.046728,-3.989386,-0.720538,2.998622,0.047564,-0.643587
0.42000,-4.036950,-0.076950,3.002060,0.010773,0.053270,-0.011354,3.096699,-0.046728,-3.984161,-0.752108,2.998622,0.052789,-0.675158
0.44000,-4.028106,-0.058457,2.995601,0.050619,0.101753,-0.008858,3.096699,-0.046728,-3.978685,-0.783636,2.998622,0.049422,-0.725179
0.46000,-4.028106,-0.058457,2.995601,0.050619,0.101753,-0.008858,3.096699,-0.046728,-3.972956,-0.815119,2.998622,0.055151,-0.756662
0.48000,-4.028106,-0.058457,2.995601,0.050619,0.101753,-0.008858,3.096699,-0.046728,-3.966975,-0.846555,2.998622,0.061131,-0.788098
0.50000,-4.028106,-0.058457,2.995601,0.050619,0.101753,-0.008858,3.096699,-0.046728,-3.960743,-0.877942,2.998622,0.067363,-0.819485
0.52000,-4.028106,-0.058457,2.995601,0.050619,0.101753,-0.008858,3.096699,-0.046728,-3.954260,-0.909279,2.998622,0.073846,-0.850821
0.54000,-4.028106,-0.058457,2.995601,0.050619,0.101753,-0.008858,3.096699,-0.046728,-3.947527,-0.940562,2.998622,0.080579,-0.882105
0.56000,-4.028106,-0.058457,2.995601,0.050619,0.101753,-0.008858,3.096699,-0.046728,-3.940544,-0.971791,2.998622,0.087563,-0.913334
