time,lx,ly,lz,lvx,lvy,lvz,l_yaw,l_yawrate,lx_sp,ly_sp,lz_sp,lex,ley,sx,sy,sz,svx,svy,svz,s_yaw,s_yawrate,xd,yd,zd,ex,ey,ez,e_yaw,ff_x,ff_y,ff_z,vx_p,vy_p,vz_p,vx_i,vy_i,vz_i,vx_d,vy_d,vz_d,vx_cmd,vy_cmd,vz_cmd,yaw_rate_cmd
0.0500,0.019838,0.056309,2.956111,-0.01642,-0.019072,0.000252,-1.581948,-0.0006,0.019838,0.056309,2.956111,0.0,0.0,-1.013332486152649,0.04194715619087219,3.9531259536743164,0.02755955420434475,0.02311738394200802,0.006299028638750315,-1.5820705890655518,0.0007150889141485095,-0.9800998207367507,0.06746044206987024,3.956111,0.0332326654158982,0.02551328587899805,0.002985046325683527,0.000122589065551848,6.690865241922147e-06,0.0005999626924420504,0.0,0.0332326654158982,0.02551328587899805,0.002985046325683527,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.03323935628114012,0.026113248571440102,0.002985046325683527,0.000245178131103696
0.1000,0.019838,0.056309,2.956111,-0.01642,-0.019072,0.000252,-1.581948,-0.0006,0.019838,0.056309,2.956111,0.0,0.0,-1.013034462928772,0.04214263707399368,3.953383684158325,0.02724824659526348,0.023317473009228706,0.0058138612657785416,-1.582062005996704,0.000759107293561101,-0.9800998207367507,0.06746044206987024,3.956111,0.032934642192021246,0.02531780499587656,0.002727315841674738,0.00011400599670419175,6.690865241922147e-06,0.0005999626924420504,0.0,0.032934642192021246,0.02531780499587656,0.002727315841674738,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.03294133305726317,0.02591776768831861,0.002727315841674738,0.0002280119934083835
0.1500,0.019838,0.056309,2.956111,-0.01642,-0.019072,0.000252,-1.581948,-0.0006,0.019838,0.056309,2.956111,0.0,0.0,-1.0126380920410156,0.04244959354400635,3.9536194801330566,0.027140816673636436,0.023616159334778786,0.005357455462217331,-1.5820493698120117,0.0007818543817847967,-0.9800998207367507,0.06746044206987024,3.956111,0.0325382713042649,0.025010848525863896,0.0024915198669432925,0.00010136981201180895,6.690865241922147e-06,0.0005999626924420504,0.0,0.0325382713042649,0.025010848525863896,0.0024915198669432925,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.03254496216950682,0.025610811218305947,0.0024915198669432925,0.0002027396240236179
0.2000,0.019838,0.056309,2.956111,-0.01642,-0.019072,0.000252,-1.581948,-0.0006,0.019838,0.056309,2.956111,0.0,0.0,-1.0126240253448486,0.042238522320985794,3.953922986984253,0.027013324201107025,0.02386695332825184,0.004630560055375099,-1.5820437669754028,0.0006983679486438632,-0.9800998207367507,0.06746044206987024,3.956111,0.032524204608097906,0.02522191974888445,0.0021880130157470035,9.576697540292221e-05,6.690865241922147e-06,0.0005999626924420504,0.0,0.032524204608097906,0.02522191974888445,0.0021880130157470035,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.03253089547333983,0.0258218824413265,0.0021880130157470035,0.00019153395080584443
0.2500,0.019838,0.056309,2.956111,-0.01642,-0.019072,0.000252,-1.581948,-0.0006,0.019838,0.056309,2.956111,0.0,0.0,-1.012432336807251,0.04227929562330246,3.9541046619415283,0.027310660108923912,0.024261653423309326,0.004154737573117018,-1.582039475440979,0.0007290018256753683,-0.9800998207367507,0.06746044206987024,3.956111,0.03233251607050025,0.025181146446567784,0.002006338058471613,9.14754409790941e-05,6.690865241922147e-06,0.0005999626924420504,0.0,0.03233251607050025,0.025181146446567784,0.002006338058471613,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.032339206935742174,0.025781109139009835,0.002006338058471613,0.0001829508819581882
0.3000,0.020125,0.055324,2.956026,-0.011931,-0.037462,-0.000418,-1.570544,0.146256,0.020125,0.055324,2.956026,0.0,0.0,-1.0119969844818115,0.04249707609415054,3.954364061355591,0.02818378061056137,0.025170907378196716,0.003555832663550973,-1.5820268392562866,0.0007440880872309208,-0.9798749681655945,0.055071673207780815,3.956026,0.03212201631621703,0.012574597113630272,0.0016619386444092221,0.011482839256286681,3.690430732280876e-05,-0.14625599534402717,0.0,0.03212201631621703,0.012574597113630272,0.0016619386444092221,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.03215892062353984,-0.1336813982303969,0.0016619386444092221,0.022965678512573362
0.3500,0.020125,0.055324,2.956026,-0.011931,-0.037462,-0.000418,-1.570544,0.146256,0.020125,0.055324,2.956026,0.0,0.0,-1.011841058731079,0.04258226603269577,3.9544472694396973,0.02854122593998909,0.02551238238811493,0.0033711332362145185,-1.5820202827453613,0.0007192790508270264,-0.9798749681655945,0.055071673207780815,3.956026,0.031966090565484606,0.012489407175085045,0.0015787305603027768,0.011476282745361388,3.690430732280876e-05,-0.14625599534402717,0.0,0.031966090565484606,0.012489407175085045,0.0015787305603027768,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.032002994872807417,-0.13376658816894213,0.0015787305603027768,0.022952565490722776
0.4000,0.020125,0.055324,2.956026,-0.011931,-0.037462,-0.000418,-1.570544,0.146256,0.020125,0.055324,2.956026,0.0,0.0,-1.010967493057251,0.042847853153944016,3.954709053039551,0.030128981918096542,0.025084462016820908,0.0026572474744170904,-1.5819509029388428,0.003238498931750655,-0.9798749681655945,0.055071673207780815,3.956026,0.03109252489165648,0.0122238200538368,0.0013169469604492612,0.011406902938842833,3.690430732280876e-05,-0.14625599534402717,0.0,0.03109252489165648,0.0122238200538368,0.0013169469604492612,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.03112942919897929,-0.13403217529019038,0.0013169469604492612,0.022813805877685667
0.4500,0.020125,0.055324,2.956026,-0.011931,-0.037462,-0.000418,-1.570544,0.146256,0.020125,0.055324,2.956026,0.0,0.0,-1.010446548461914,0.04288141429424286,3.9548208713531494,0.030979296192526817,0.02150188572704792,0.0023477233480662107,-1.5816055536270142,0.008919145911931992,-0.9798749681655945,0.055071673207780815,3.956026,0.030571580296319567,0.012190258913537956,0.0012051286468506284,0.01106155362701422,3.690430732280876e-05,-0.14625599534402717,0.0,0.030571580296319567,0.012190258913537956,0.0012051286468506284,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.030608484603642377,-0.13406573643048922,0.0012051286468506284,0.02212310725402844
0.5000,0.020125,0.055324,2.956026,-0.011931,-0.037462,-0.000418,-1.570544,0.146256,0.020125,0.055324,2.956026,0.0,0.0,-1.0095100402832031,0.04265150427818298,3.9549779891967773,0.032200153917074203,0.011667612008750439,0.0019128439016640186,-1.5811506509780884,0.01343089435249567,-0.9798749681655945,0.055071673207780815,3.956026,0.02963507211760863,0.012420168929597832,0.0010480108032226987,0.010606650978088439,3.690430732280876e-05,-0.14625599534402717,0.0,0.02963507211760863,0.012420168929597832,0.0010480108032226987,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.02967197642493144,-0.13383582641442934,0.0010480108032226987,0.021213301956176878
