t,x,y,z,vx,vy,vz,yaw,yaw_rate
0.92000,-1.565429,0.632446,3.965050,1.472325,0.312647,0.003088,-0.776581,1.143095
0.94000,-1.565429,0.632446,3.965050,1.472325,0.312647,0.003088,-0.776581,1.143095
0.96000,-1.565429,0.632446,3.965050,1.472325,0.312647,0.003088,-0.753724,1.107763
0.98000,-1.504986,0.646370,3.965224,1.563377,0.354330,0.004594,-0.731374,1.074235
1.00000,-1.473696,0.654186,3.965336,1.606203,0.375515,0.005343,-0.709496,1.043000
1.02000,-1.473696,0.654186,3.965336,1.606203,0.375515,0.005343,-0.688074,1.014248
1.04000,-1.408409,0.670744,3.965596,1.686363,0.417640,0.006830,-0.667093,0.987910
1.06000,-1.374503,0.679517,3.965746,1.723413,0.438478,0.007572,-0.626239,0.944029
1.08000,-1.340052,0.688892,3.965914,1.758057,0.459257,0.008206,-0.626239,0.944029
1.10000,-1.304917,0.698644,3.966101,1.790475,0.479832,0.008761,-0.606289,0.926432
1.12000,-1.304917,0.698644,3.966101,1.790475,0.479832,0.008761,-0.586606,0.911718
1.14000,-1.232623,0.719124,3.966491,1.848410,0.520177,0.009560,-0.567146,0.899892
1.16000,-1.195568,0.729869,3.966692,1.873891,0.539931,0.009838,-0.547878,0.890849
1.18000,-1.158389,0.741246,3.966882,1.896720,0.559646,0.010031,-0.528745,0.884536
1.20000,-1.158389,0.741246,3.966882,1.896720,0.559646,0.010031,-0.528745,0.884536
1.22000,-1.082778,0.765071,3.967250,1.935211,0.598222,0.010156,-0.490738,0.879408
1.24000,-1.082778,0.765071,3.967250,1.935211,0.598222,0.010156,-0.471782,0.880263
1.26000,-1.005735,0.790331,3.967621,1.964390,0.635673,0.009903,-0.452809,0.883269
1.28000,-0.966940,0.803573,3.967797,1.975449,0.654068,0.009584,-0.433783,0.888166
1.30000,-0.966940,0.803573,3.967797,1.975449,0.654068,0.009584,-0.433783,0.888166
1.32000,-0.888442,0.830908,3.968142,1.990973,0.689831,0.008793,-0.395432,0.902541
1.34000,-0.888442,0.830908,3.968142,1.990973,0.689831,0.008793,-0.376049,0.911807
1.36000,-0.849107,0.845148,3.968298,1.995332,0.707345,0.008316,-0.356500,0.922047
1.38000,-0.849107,0.845148,3.968298,1.995332,0.707345,0.008316,-0.356500,0.922047
1.40000,-0.770101,0.874619,3.968568,1.997419,0.741472,0.007184,-0.336771,0.932990
1.42000,-0.730872,0.890093,3.968650,1.995019,0.758230,0.006581,-0.296751,0.956585
1.44000,-0.652247,0.921703,3.968815,1.984019,0.790278,0.005413,-0.255895,0.981351
1.46000,-0.612964,0.937853,3.968894,1.975496,0.805591,0.004834,-0.255895,0.981351
1.48000,-0.574149,0.954479,3.968940,1.964710,0.820606,0.004068,-0.235138,0.993576
1.50000,-0.574149,0.954479,3.968940,1.964710,0.820606,0.004068,-0.235138,0.993576
1.52000,-0.496918,0.988360,3.969008,1.937134,0.849279,0.002628,-0.192971,1.017431
1.54000,-0.496918,0.988360,3.969008,1.937134,0.849279,0.002628,-0.173372,1.027445
1.56000,-0.462053,1.004331,3.969011,1.921699,0.861945,0.001985,-0.151805,1.038089
1.58000,-0.462053,1.004331,3.969011,1.921699,0.861945,0.001985,-0.151805,1.038089
1.60000,-0.312835,1.076795,3.968895,1.836477,0.913404,-0.000785,-0.086288,1.065800
1.62000,-0.312835,1.076795,3.968895,1.836477,0.913404,-0.000785,-0.086288,1.065800
1.64000,-0.276722,1.095689,3.968816,1.811283,0.925159,-0.001353,-0.064262,1.073510
1.66000,-0.276722,1.095689,3.968816,1.811283,0.925159,-0.001353,-0.064262,1.073510
1.68000,-0.205850,1.133812,3.968660,1.757492,0.946793,-0.002499,-0.019875,1.086105
1.70000,-0.205850,1.133812,3.968660,1.757492,0.946793,-0.002499,-0.019875,1.086105
1.72000,-0.205850,1.133812,3.968660,1.757492,0.946793,-0.002499,-0.019875,1.086105
1.74000,-0.205850,1.133812,3.968660,1.757492,0.946793,-0.002499,-0.019875,1.086105
1.76000,-0.205850,1.133812,3.968660,1.757492,0.946793,-0.002499,-0.019875,1.086105
1.78000,-0.205850,1.133812,3.968660,1.757492,0.946793,-0.002499,-0.019875,1.086105
1.80000,-0.205850,1.133812,3.968660,1.757492,0.946793,-0.002499,-0.019875,1.086105
1.82000,-0.205850,1.133812,3.968660,1.757492,0.946793,-0.002499,0.002501,1.091076
1.84000,-0.171153,1.153053,3.968577,1.728884,0.956841,-0.003003,0.024968,1.095100
1.86000,-0.038618,1.232457,3.968107,1.603836,0.992375,-0.004398,0.114840,1.102220
1.88000,-0.006855,1.252688,3.967988,1.570835,0.999675,-0.004626,0.137240,1.102030
1.90000,0.054712,1.294063,3.967694,1.503701,1.012405,-0.004878,0.181860,1.099565
1.92000,0.169609,1.377066,3.967175,1.367144,1.026959,-0.004762,0.248314,1.091364
1.94000,0.196623,1.397990,3.967042,1.332957,1.028421,-0.004624,0.270305,1.087809
1.96000,0.196623,1.397990,3.967042,1.332957,1.028421,-0.004624,0.270305,1.087809
1.98000,0.222940,1.418732,3.966932,1.298801,1.028904,-0.004508,0.292241,1.083902
2.00000,0.248822,1.439780,3.966798,1.264771,1.028919,-0.004453,0.314147,1.079891
2.02000,0.298703,1.481748,3.966544,1.195673,1.027336,-0.004438,0.357892,1.071507
2.04000,0.298703,1.481748,3.966544,1.195673,1.027336,-0.004438,0.357892,1.071507
2.06000,0.322669,1.502782,3.966409,1.160170,1.026043,-0.004459,0.401626,1.063085
2.08000,0.322669,1.502782,3.966409,1.160170,1.026043,-0.004459,0.401626,1.063085
2.10000,0.322669,1.502782,3.966409,1.160170,1.026043,-0.004459,0.401626,1.063085
2.12000,0.322669,1.502782,3.966409,1.160170,1.026043,-0.004459,0.401626,1.063085
2.14000,0.449512,1.626945,3.965673,0.921902,1.012558,-0.005022,0.510711,1.044765
2.16000,0.449512,1.626945,3.965673,0.921902,1.012558,-0.005022,0.510711,1.044765
2.18000,0.449512,1.626945,3.965673,0.921902,1.012558,-0.005022,0.510711,1.044765
2.20000,0.467945,1.647663,3.965533,0.878655,1.009183,-0.004965,0.553931,1.039289
2.22000,0.467945,1.647663,3.965533,0.878655,1.009183,-0.004965,0.553931,1.039289
2.24000,0.467945,1.647663,3.965533,0.878655,1.009183,-0.004965,0.553931,1.039289
2.26000,0.467945,1.647663,3.965533,0.878655,1.009183,-0.004965,0.553931,1.039289
2.28000,0.467945,1.647663,3.965533,0.878655,1.009183,-0.004965,0.553931,1.039289
2.30000,0.467945,1.647663,3.965533,0.878655,1.009183,-0.004965,0.553931,1.039289
2.32000,0.467945,1.647663,3.965533,0.878655,1.009183,-0.004965,0.553931,1.039289
2.34000,0.467945,1.647663,3.965533,0.878655,1.009183,-0.004965,0.553931,1.039289
2.36000,0.467945,1.647663,3.965533,0.878655,1.009183,-0.004965,0.553931,1.039289
2.38000,0.467945,1.647663,3.965533,0.878655,1.009183,-0.004965,0.553931,1.039289
2.40000,0.467945,1.647663,3.965533,0.878655,1.009183,-0.004965,0.553931,1.039289
2.42000,0.467945,1.647663,3.965533,0.878655,1.009183,-0.004965,0.553931,1.039289
2.44000,0.485355,1.668141,3.965412,0.834410,1.005297,-0.004918,0.553931,1.039289
2.46000,0.559268,1.769673,3.964802,0.604118,0.978706,-0.003954,0.681570,1.029717
2.48000,0.582334,1.809378,3.964607,0.511999,0.964239,-0.002936,0.723076,1.028756
2.50000,0.582334,1.809378,3.964607,0.511999,0.964239,-0.002936,0.723076,1.028756
2.52000,0.582334,1.809378,3.964607,0.511999,0.964239,-0.002936,0.723076,1.028756
2.54000,0.582334,1.809378,3.964607,0.511999,0.964239,-0.002936,0.723076,1.028756
2.56000,0.601788,1.848345,3.964465,0.422704,0.947580,-0.001695,0.743681,1.028571
2.58000,0.610237,1.867557,3.964412,0.379555,0.938500,-0.001035,0.784790,1.028925
2.60000,0.618220,1.886897,3.964350,0.337785,0.929193,-0.000406,0.805289,1.029447
2.62000,0.631216,1.924553,3.964295,0.257396,0.908938,0.000785,0.846332,1.030885
2.64000,0.636652,1.943156,3.964278,0.219010,0.898282,0.001350,0.846332,1.030885
2.66000,0.640974,1.961255,3.964289,0.181620,0.887056,0.001850,0.887375,1.032802
2.68000,0.647963,1.997159,3.964309,0.110882,0.863902,0.002840,0.907937,1.033986
2.70000,0.652112,2.031958,3.964369,0.044748,0.839535,0.003488,0.949208,1.036547
2.72000,0.653741,2.051353,3.964380,0.009453,0.825659,0.003705,0.993395,1.039300
2.74000,0.653741,2.051353,3.964380,0.009453,0.825659,0.003705,0.993395,1.039300
2.76000,0.653741,2.051353,3.964380,0.009453,0.825659,0.003705,0.993395,1.039300
2.78000,0.654285,2.084755,3.964439,-0.051687,0.800037,0.003920,1.035437,1.041922
2.80000,0.653381,2.100892,3.964489,-0.082125,0.786720,0.003930,1.035437,1.041922
2.82000,0.650460,2.132792,3.964531,-0.143298,0.759506,0.003487,1.077980,1.044567
2.84000,0.644480,2.163208,3.964586,-0.207989,0.730549,0.002765,1.121111,1.046885
2.86000,0.644480,2.163208,3.964586,-0.207989,0.730549,0.002765,1.121111,1.046885
2.88000,0.635884,2.192550,3.964594,-0.277685,0.699519,0.001852,1.164847,1.049238
2.90000,0.635884,2.192550,3.964594,-0.277685,0.699519,0.001852,1.164847,1.049238
2.92000,0.630856,2.207080,3.964544,-0.314415,0.683183,0.001299,1.186852,1.050269
2.94000,0.630856,2.207080,3.964544,-0.314415,0.683183,0.001299,1.186852,1.050269
2.96000,0.610086,2.247704,3.964445,-0.432297,0.628952,0.000276,1.252710,1.052675
2.98000,0.610086,2.247704,3.964445,-0.432297,0.628952,0.000276,1.252710,1.052675
3.00000,0.601740,2.260629,3.964386,-0.472943,0.609492,0.000143,1.274433,1.053301
3.02000,0.601740,2.260629,3.964386,-0.472943,0.609492,0.000143,1.274433,1.053301
3.04000,0.582137,2.284910,3.964302,-0.555130,0.568430,0.000203,1.339115,1.054390
3.06000,0.582137,2.284910,3.964302,-0.555130,0.568430,0.000203,1.339115,1.054390
3.08000,0.582137,2.284910,3.964302,-0.555130,0.568430,0.000203,1.339115,1.054390
3.10000,0.582137,2.284910,3.964302,-0.555130,0.568430,0.000203,1.339115,1.054390
3.12000,0.582137,2.284910,3.964302,-0.555130,0.568430,0.000203,1.339115,1.054390
3.14000,0.582137,2.284910,3.964302,-0.555130,0.568430,0.000203,1.339115,1.054390
3.16000,0.582137,2.284910,3.964302,-0.555130,0.568430,0.000203,1.339115,1.054390
3.18000,0.582137,2.284910,3.964302,-0.555130,0.568430,0.000203,1.339115,1.054390
3.20000,0.582137,2.284910,3.964302,-0.555130,0.568430,0.000203,1.339115,1.054390
3.22000,0.582137,2.284910,3.964302,-0.555130,0.568430,0.000203,1.339115,1.054390
3.24000,0.582137,2.284910,3.964302,-0.555130,0.568430,0.000203,1.339115,1.054390
3.26000,0.571201,2.296489,3.964254,-0.595960,0.547135,0.000392,1.360359,1.054491
3.28000,0.519461,2.338525,3.964168,-0.751247,0.459238,0.002165,1.443849,1.053869
3.30000,0.519461,2.338525,3.964168,-0.751247,0.459238,0.002165,1.443849,1.053869
3.32000,0.519461,2.338525,3.964168,-0.751247,0.459238,0.002165,1.443849,1.053869
3.34000,0.402208,2.395197,3.964477,-0.963025,0.312091,0.006065,1.567111,1.050338
3.36000,0.382955,2.401415,3.964584,-0.986010,0.292800,0.006406,1.587699,1.049611
3.38000,0.382955,2.401415,3.964584,-0.986010,0.292800,0.006406,1.608320,1.048846
3.40000,0.364444,2.407961,3.964627,-1.006342,0.274602,0.006686,1.608320,1.048846
3.42000,0.364444,2.407961,3.964627,-1.006342,0.274602,0.006686,1.608320,1.048846
3.44000,0.364444,2.407961,3.964627,-1.006342,0.274602,0.006686,1.608320,1.048846
3.46000,0.364444,2.407961,3.964627,-1.006342,0.274602,0.006686,1.608320,1.048846
3.48000,0.364444,2.407961,3.964627,-1.006342,0.274602,0.006686,1.608320,1.048846
3.50000,0.364444,2.407961,3.964627,-1.006342,0.274602,0.006686,1.608320,1.048846
3.52000,0.364444,2.407961,3.964627,-1.006342,0.274602,0.006686,1.608320,1.048846
3.54000,0.364444,2.407961,3.964627,-1.006342,0.274602,0.006686,1.608320,1.048846
3.56000,0.364444,2.407961,3.964627,-1.006342,0.274602,0.006686,1.608320,1.048846
3.58000,0.364444,2.407961,3.964627,-1.006342,0.274602,0.006686,1.629115,1.048063
3.60000,0.325359,2.419396,3.964784,-1.043618,0.238581,0.006873,1.671077,1.046549
3.62000,0.220928,2.441081,3.965161,-1.127536,0.143308,0.005294,1.777044,1.043890
3.64000,0.176456,2.446711,3.965290,-1.158943,0.101888,0.004648,1.819065,1.043217
3.66000,0.176456,2.446711,3.965290,-1.158943,0.101888,0.004648,1.819065,1.043217
3.68000,0.176456,2.446711,3.965290,-1.158943,0.101888,0.004648,1.819065,1.043217
3.70000,0.085714,2.454329,3.965309,-1.213403,0.018120,0.003870,1.903301,1.042739
3.72000,0.061833,2.454808,3.965346,-1.226128,-0.003748,0.003579,1.903301,1.042739
3.74000,0.013720,2.454677,3.965361,-1.250268,-0.048999,0.003052,1.945730,1.042748
3.76000,0.013720,2.454677,3.965361,-1.250268,-0.048999,0.003052,1.967051,1.042915
3.78000,-0.035118,2.452813,3.965310,-1.272780,-0.096533,0.002530,1.988378,1.043195
3.80000,-0.035118,2.452813,3.965310,-1.272780,-0.096533,0.002530,2.009642,1.043319
3.82000,-0.060314,2.450864,3.965322,-1.283691,-0.121398,0.002289,2.009642,1.043319
3.84000,-0.110538,2.446235,3.965240,-1.303622,-0.172049,0.001846,2.052163,1.043948
3.86000,-0.110538,2.446235,3.965240,-1.303622,-0.172049,0.001846,2.052163,1.043948
3.88000,-0.110538,2.446235,3.965240,-1.303622,-0.172049,0.001846,2.071637,1.044155
3.90000,-0.110538,2.446235,3.965240,-1.303622,-0.172049,0.001846,2.071637,1.044155
3.92000,-0.185189,2.435700,3.965076,-1.328527,-0.248564,0.001593,2.114061,1.044861
3.94000,-0.185189,2.435700,3.965076,-1.328527,-0.248564,0.001593,2.135168,1.045190
3.96000,-0.237538,2.425545,3.964995,-1.342450,-0.301858,0.001558,2.156250,1.045687
3.98000,-0.290520,2.413148,3.964911,-1.353454,-0.354917,0.001582,2.198525,1.046546
4.00000,-0.290520,2.413148,3.964911,-1.353454,-0.354917,0.001582,2.219621,1.046846
4.02000,-0.343506,2.399211,3.964773,-1.361194,-0.406918,0.001611,2.240717,1.047229
4.04000,-0.370400,2.391222,3.964741,-1.364025,-0.432679,0.001638,2.261773,1.047525
4.06000,-0.397038,2.383080,3.964654,-1.365921,-0.457852,0.001762,2.282846,1.047811
4.08000,-0.397038,2.383080,3.964654,-1.365921,-0.457852,0.001762,2.282846,1.047811
4.10000,-0.450831,2.364795,3.964568,-1.367621,-0.507478,0.001977,2.324999,1.048220
4.12000,-0.450831,2.364795,3.964568,-1.367621,-0.507478,0.001977,2.324999,1.048220
4.14000,-0.477661,2.355009,3.964513,-1.367266,-0.531695,0.002068,2.367206,1.048567
4.16000,-0.504750,2.344417,3.964501,-1.366306,-0.555799,0.002159,2.367206,1.048567
4.18000,-0.558666,2.322017,3.964437,-1.362251,-0.602816,0.002167,2.409445,1.048669
4.20000,-0.585496,2.310186,3.964391,-1.359174,-0.625814,0.002144,2.430559,1.048639
4.22000,-0.612239,2.298320,3.964314,-1.355474,-0.648132,0.002171,2.472759,1.048625
4.24000,-0.665749,2.272684,3.964214,-1.346275,-0.692052,0.002235,2.493836,1.048372
4.26000,-0.665749,2.272684,3.964214,-1.346275,-0.692052,0.002235,2.493836,1.048372
4.28000,-0.665749,2.272684,3.964214,-1.346275,-0.692052,0.002235,2.493836,1.048372
4.30000,-0.665749,2.272684,3.964214,-1.346275,-0.692052,0.002235,2.514908,1.048116
4.32000,-0.692458,2.258989,3.964202,-1.340739,-0.713495,0.002219,2.535980,1.047885
4.34000,-0.692458,2.258989,3.964202,-1.340739,-0.713495,0.002219,2.535980,1.047885
4.36000,-0.771658,2.215884,3.964075,-1.320516,-0.774998,0.002212,2.578079,1.047435
4.38000,-0.823853,2.184883,3.964014,-1.304344,-0.813470,0.002250,2.620093,1.046933
4.40000,-0.849682,2.168885,3.963970,-1.295441,-0.831902,0.002311,2.641148,1.046634
4.42000,-0.849682,2.168885,3.963970,-1.295441,-0.831902,0.002311,2.641148,1.046634
4.44000,-0.849682,2.168885,3.963970,-1.295441,-0.831902,0.002311,2.662222,1.046394
4.46000,-0.900917,2.136006,3.963875,-1.276443,-0.867697,0.002247,2.683273,1.046187
4.48000,-0.951406,2.101571,3.963784,-1.255497,-0.902712,0.002111,2.725461,1.045777
4.50000,-0.951406,2.101571,3.963784,-1.255497,-0.902712,0.002111,2.746534,1.045543
4.52000,-0.976331,2.083920,3.963719,-1.244339,-0.919960,0.002075,2.746534,1.045543
4.54000,-1.025554,2.047198,3.963650,-1.220652,-0.954281,0.001997,2.788671,1.045318
4.56000,-1.049810,2.028390,3.963589,-1.208162,-0.971097,0.001971,2.809746,1.045313
4.58000,-1.049810,2.028390,3.963589,-1.208162,-0.971097,0.001971,2.809746,1.045313
4.60000,-1.097591,1.989476,3.963533,-1.181941,-1.004097,0.001921,2.851841,1.045221
4.62000,-1.097591,1.989476,3.963533,-1.181941,-1.004097,0.001921,2.872905,1.045257
4.64000,-1.121265,1.969874,3.963451,-1.168446,-1.020130,0.001880,2.872905,1.045257
4.66000,-1.121265,1.969874,3.963451,-1.168446,-1.020130,0.001880,2.872905,1.045257
4.68000,-1.121265,1.969874,3.963451,-1.168446,-1.020130,0.001880,2.872905,1.045257
4.70000,-1.121265,1.969874,3.963451,-1.168446,-1.020130,0.001880,2.872905,1.045257
4.72000,-1.121265,1.969874,3.963451,-1.168446,-1.020130,0.001880,2.872905,1.045257
4.74000,-1.121265,1.969874,3.963451,-1.168446,-1.020130,0.001880,2.872905,1.045257
4.76000,-1.121265,1.969874,3.963451,-1.168446,-1.020130,0.001880,2.872905,1.045257
4.78000,-1.121265,1.969874,3.963451,-1.168446,-1.020130,0.001880,2.872905,1.045257
4.80000,-1.121265,1.969874,3.963451,-1.168446,-1.020130,0.001880,2.872905,1.045257
4.82000,-1.121265,1.969874,3.963451,-1.168446,-1.020130,0.001880,2.893951,1.045346
4.84000,-1.121265,1.969874,3.963451,-1.168446,-1.020130,0.001880,2.893951,1.045346
4.86000,-1.144574,1.949612,3.963424,-1.154440,-1.036090,0.001895,2.914998,1.045425
4.88000,-1.278617,1.822164,3.963136,-1.063501,-1.122870,0.002104,3.040983,1.045797
4.90000,-1.320764,1.777244,3.963091,-1.031088,-1.146308,0.002219,3.061942,1.045811
4.92000,-1.361864,1.731804,3.963008,-0.998428,-1.165643,0.002563,3.124744,1.043258
4.94000,-1.423443,1.659321,3.962904,-0.946489,-1.187560,0.002747,-3.114516,1.026149
4.96000,-1.442506,1.635877,3.962867,-0.929722,-1.192692,0.002826,-3.094254,1.011517
4.98000,-1.442506,1.635877,3.962867,-0.929722,-1.192692,0.002826,-3.094254,1.011517
5.00000,-1.442506,1.635877,3.962867,-0.929722,-1.192692,0.002826,-3.074335,0.993527
5.02000,-1.497455,1.564653,3.962808,-0.878248,-1.205812,0.002792,-3.035531,0.958104
5.04000,-1.514974,1.540616,3.962823,-0.860480,-1.210525,0.002693,-3.016514,0.945385
5.06000,-1.514974,1.540616,3.962823,-0.860480,-1.210525,0.002693,-3.016514,0.945385
5.08000,-1.514974,1.540616,3.962823,-0.860480,-1.210525,0.002693,-2.997650,0.936545
5.10000,-1.566161,1.468333,3.962691,-0.805174,-1.229226,0.002382,-2.960094,0.928892
5.12000,-1.582507,1.443947,3.962635,-0.785625,-1.237285,0.002170,-2.941334,0.929025
5.14000,-1.598226,1.419245,3.962629,-0.765296,-1.246211,0.002022,-2.922525,0.931457
5.16000,-1.598226,1.419245,3.962629,-0.765296,-1.246211,0.002022,-2.922525,0.931457
5.18000,-1.613732,1.394453,3.962579,-0.744565,-1.255831,0.001910,-2.884633,0.941349
5.20000,-1.628603,1.369341,3.962569,-0.723191,-1.266016,0.001859,-2.884633,0.941349
5.22000,-1.657398,1.318613,3.962469,-0.679396,-1.287481,0.001760,-2.846207,0.956507
5.24000,-1.657398,1.318613,3.962469,-0.679396,-1.287481,0.001760,-2.846207,0.956507
5.26000,-1.657398,1.318613,3.962469,-0.679396,-1.287481,0.001760,-2.846207,0.956507
5.28000,-1.657398,1.318613,3.962469,-0.679396,-1.287481,0.001760,-2.826744,0.965449
5.30000,-1.657398,1.318613,3.962469,-0.679396,-1.287481,0.001760,-2.826744,0.965449
5.32000,-1.657398,1.318613,3.962469,-0.679396,-1.287481,0.001760,-2.826744,0.965449
5.34000,-1.721661,1.187461,3.962261,-0.564429,-1.342940,0.002149,-2.747033,1.004673
5.36000,-1.721661,1.187461,3.962261,-0.564429,-1.342940,0.002149,-2.726690,1.013077
5.38000,-1.721661,1.187461,3.962261,-0.564429,-1.342940,0.002149,-2.726690,1.013077
5.40000,-1.721661,1.187461,3.962261,-0.564429,-1.342940,0.002149,-2.726690,1.013077
5.42000,-1.743984,1.133397,3.962226,-0.517351,-1.362835,0.002492,-2.685835,1.017649
5.44000,-1.754312,1.106063,3.962234,-0.493803,-1.371834,0.002756,-2.665467,1.013929
5.46000,-1.754312,1.106063,3.962234,-0.493803,-1.371834,0.002756,-2.665467,1.013929
5.48000,-1.754312,1.106063,3.962234,-0.493803,-1.371834,0.002756,-2.665467,1.013929
5.50000,-1.754312,1.106063,3.962234,-0.493803,-1.371834,0.002756,-2.665467,1.013929
5.52000,-1.754312,1.106063,3.962234,-0.493803,-1.371834,0.002756,-2.665467,1.013929
5.54000,-1.754312,1.106063,3.962234,-0.493803,-1.371834,0.002756,-2.665467,1.013929
5.56000,-1.754312,1.106063,3.962234,-0.493803,-1.371834,0.002756,-2.665467,1.013929
5.58000,-1.754312,1.106063,3.962234,-0.493803,-1.371834,0.002756,-2.665467,1.013929
5.60000,-1.754312,1.106063,3.962234,-0.493803,-1.371834,0.002756,-2.665467,1.013929
5.62000,-1.754312,1.106063,3.962234,-0.493803,-1.371834,0.002756,-2.665467,1.013929
5.64000,-1.754312,1.106063,3.962234,-0.493803,-1.371834,0.002756,-2.665467,1.013929
5.66000,-1.754312,1.106063,3.962234,-0.493803,-1.371834,0.002756,-2.665467,1.013929
5.68000,-1.764371,1.078547,3.962207,-0.470370,-1.380324,0.002903,-2.645240,1.008199
5.70000,-1.800146,0.967243,3.962159,-0.378535,-1.406922,0.003640,-2.567555,0.932007
5.72000,-1.800146,0.967243,3.962159,-0.378535,-1.406922,0.003640,-2.567555,0.932007
5.74000,-1.815256,0.910949,3.962177,-0.334452,-1.415016,0.004038,-2.532681,0.848144
5.76000,-1.850073,0.740949,3.962381,-0.212944,-1.416484,0.004954,-2.465214,0.545293
5.78000,-1.850073,0.740949,3.962381,-0.212944,-1.416484,0.004954,-2.465214,0.545293
5.80000,-1.850073,0.740949,3.962381,-0.212944,-1.416484,0.004954,-2.465214,0.545293
5.82000,-1.850073,0.740949,3.962381,-0.212944,-1.416484,0.004954,-2.465214,0.545293
5.84000,-1.850073,0.740949,3.962381,-0.212944,-1.416484,0.004954,-2.465214,0.545293
