timestamp_unix,t,leader_phase,lx,ly,lz,lvx,lvy,lvz,l_yaw,l_yawrate,lx_sp,ly_sp,sx,sy,sz,svx,svy,svz,s_yaw,s_yawrate,xd,yd,zd,ex,ey,ez,err_xy,err_z,e_yaw,dist_xy,dist_z,ff_x,ff_y,vx_p,vy_p,vz_p,vx_i,vy_i,vz_i,vx_d,vy_d,vz_d,vx_cmd,vy_cmd,vz_cmd,yaw_rate_cmd
1779554399.842710,0.0000,circle,-0.0005,-0.0182,1.4590,0.0177,0.0161,0.0010,-1.5782,0.0009,-0.0005,-0.0182,-1.9995,0.0343,2.4579,0.0249,0.0160,0.0012,-1.6065,0.0010,-2.0005,-0.0035,2.4590,-0.0009,-0.0379,0.0011,0.0379,0.0011,0.0283,1.9997,0.9989,-0.0000,-0.0019,-0.0005,-0.0189,0.0006,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,-0.0005,-0.0208,0.0006,0.0226
1779554399.905918,0.0630,circle,-0.0003,-0.0183,1.4592,0.0176,0.0164,0.0008,-1.5781,0.0004,-0.0004,-0.0422,-1.9995,0.0343,2.4579,0.0249,0.0160,0.0012,-1.6065,0.0010,-2.0003,-0.0037,2.4592,-0.0007,-0.0380,0.0014,0.0380,0.0014,0.0283,1.9999,0.9986,-0.0000,-0.0009,-0.0004,-0.0190,0.0007,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,-0.0004,-0.0199,0.0007,0.0226
1779554400.062482,0.2190,circle,-0.0003,-0.0183,1.4592,0.0176,0.0164,0.0008,-1.5781,0.0004,-0.0004,-0.0422,-1.9986,0.0344,2.4582,0.0253,0.0152,0.0009,-1.6063,0.0049,-2.0003,-0.0037,2.4592,-0.0016,-0.0381,0.0010,0.0381,0.0010,0.0282,1.9990,0.9990,-0.0000,-0.0009,-0.0008,-0.0190,0.0005,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,-0.0008,-0.0199,0.0005,0.0221
1779554400.064488,0.2190,circle,-0.0003,-0.0183,1.4592,0.0176,0.0164,0.0008,-1.5781,0.0004,-0.0004,-0.0422,-1.9986,0.0344,2.4582,0.0253,0.0152,0.0009,-1.6063,0.0049,-2.0003,-0.0037,2.4592,-0.0016,-0.0381,0.0010,0.0381,0.0010,0.0282,1.9990,0.9990,-0.0000,-0.0009,-0.0008,-0.0190,0.0005,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,-0.0008,-0.0199,0.0005,0.0221
1779554400.064488,0.2190,circle,-0.0003,-0.0183,1.4592,0.0176,0.0164,0.0008,-1.5781,0.0004,-0.0004,-0.0422,-1.9986,0.0344,2.4582,0.0253,0.0152,0.0009,-1.6063,0.0049,-2.0003,-0.0037,2.4592,-0.0016,-0.0381,0.0010,0.0381,0.0010,0.0282,1.9990,0.9990,-0.0000,-0.0009,-0.0008,-0.0190,0.0005,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,-0.0008,-0.0199,0.0005,0.0221
1779554400.096355,0.2500,circle,-0.0003,-0.0183,1.4592,0.0176,0.0164,0.0008,-1.5781,0.0004,0.0018,-0.1142,-1.9986,0.0344,2.4582,0.0253,0.0152,0.0009,-1.6063,0.0049,-2.0003,-0.0037,2.4592,-0.0016,-0.0381,0.0010,0.0381,0.0010,0.0282,1.9990,0.9990,-0.0000,-0.0009,-0.0008,-0.0190,0.0005,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,-0.0008,-0.0199,0.0005,0.0221
1779554400.147327,0.3130,circle,-0.0003,-0.0183,1.4592,0.0176,0.0164,0.0008,-1.5718,0.0606,0.0031,-0.1382,-1.9986,0.0344,2.4582,0.0253,0.0152,0.0009,-1.6063,0.0049,-2.0003,-0.0163,2.4592,-0.0017,-0.0507,0.0010,0.0507,0.0010,0.0345,1.9990,0.9990,-0.0001,-0.1213,-0.0008,-0.0254,0.0005,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,-0.0010,-0.1466,0.0005,0.0332
1779554400.185348,0.3440,circle,-0.0008,-0.0191,1.4593,0.0126,0.0075,-0.0008,-1.5718,0.0606,0.0041,-0.1541,-1.9986,0.0344,2.4582,0.0253,0.0152,0.0009,-1.6063,0.0049,-2.0008,-0.0172,2.4593,-0.0022,-0.0516,0.0011,0.0516,0.0011,0.0345,1.9986,0.9989,-0.0001,-0.1213,-0.0011,-0.0258,0.0005,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000,-0.0012,-0.1471,0.0005,0.0332
1779554400.242356,0.4070,circle,-0.0008,-0.0191,1.4593,0.0126,0.0075,-0.0008,-1.5718,0.0606,0.0053,-0.1701,-1.9986,0.0344,2.4582,0.0253,0.0152,0.0009,-1.6015,0.0319,-2.0008,-0.0172,2.4593,-0.0022,-0.0516,0.0011,0.0516,0.0011,0.0297,1.9986,0.9989,-0.0001,-0.1213,-0.0011,-0.0258,0.0005,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000,-0.0012,-0.1471,0.0005,0.0266
1779554400.286894,0.4540,circle,-0.0008,-0.0191,1.4593,0.0126,0.0075,-0.0008,-1.5718,0.0606,0.0072,-0.1940,-1.9980,0.0331,2.4591,0.0248,0.0063,0.0008,-1.6015,0.0319,-2.0008,-0.0172,2.4593,-0.0028,-0.0503,0.0003,0.0503,0.0003,0.0297,1.9979,0.9997,-0.0001,-0.1213,-0.0014,-0.0251,0.0001,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,-0.0015,-0.1464,0.0001,0.0266
1779554400.334167,0.5000,circle,-0.0008,-0.0191,1.4593,0.0126,0.0075,-0.0008,-1.5718,0.0606,0.0087,-0.2099,-1.9980,0.0331,2.4591,0.0248,0.0063,0.0008,-1.6015,0.0319,-2.0008,-0.0172,2.4593,-0.0028,-0.0503,0.0003,0.0503,0.0003,0.0297,1.9979,0.9997,-0.0001,-0.1213,-0.0014,-0.0251,0.0001,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,-0.0015,-0.1464,0.0001,0.0266
1779554400.387660,0.5470,circle,-0.0008,-0.0191,1.4593,0.0126,0.0075,-0.0008,-1.5303,0.2692,0.0111,-0.2338,-1.9980,0.0331,2.4591,0.0248,0.0063,0.0008,-1.6015,0.0319,-1.9991,-0.1002,2.4593,-0.0012,-0.1333,0.0003,0.1333,0.0003,0.0712,1.9979,0.9997,0.0218,-0.5380,-0.0006,-0.0666,0.0001,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0212,-0.6047,0.0001,0.0807
1779554400.449995,0.6100,circle,-0.0029,-0.0262,1.4592,0.0085,-0.0391,-0.0013,-1.5303,0.2692,0.0139,-0.2577,-1.9980,0.0331,2.4591,0.0248,0.0063,0.0008,-1.6015,0.0319,-2.0012,-0.1073,2.4592,-0.0033,-0.1404,0.0001,0.1404,0.0001,0.0712,1.9960,0.9999,0.0218,-0.5380,-0.0016,-0.0702,0.0001,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0202,-0.6082,0.0001,0.0807
1779554400.490632,0.6570,circle,-0.0029,-0.0262,1.4592,0.0085,-0.0391,-0.0013,-1.5303,0.2692,0.0158,-0.2735,-1.9980,0.0331,2.4591,0.0248,0.0063,0.0008,-1.5914,0.0463,-2.0012,-0.1073,2.4592,-0.0033,-0.1404,0.0001,0.1404,0.0001,0.0611,1.9960,0.9999,0.0218,-0.5380,-0.0016,-0.0702,0.0001,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0202,-0.6082,0.0001,0.0712
1779554400.535089,0.7040,circle,-0.0029,-0.0262,1.4592,0.0085,-0.0391,-0.0013,-1.5303,0.2692,0.0190,-0.2973,-1.9963,0.0252,2.4599,0.0242,-0.0434,0.0001,-1.5914,0.0463,-2.0012,-0.1073,2.4592,-0.0050,-0.1325,-0.0007,0.1326,0.0007,0.0611,1.9941,1.0007,0.0218,-0.5380,-0.0025,-0.0662,-0.0004,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0193,-0.6043,-0.0004,0.0712
1779554400.587685,0.7500,circle,-0.0029,-0.0262,1.4592,0.0085,-0.0391,-0.0013,-1.5303,0.2692,0.0213,-0.3132,-1.9963,0.0252,2.4599,0.0242,-0.0434,0.0001,-1.5914,0.0463,-2.0012,-0.1073,2.4592,-0.0050,-0.1325,-0.0007,0.1326,0.0007,0.0611,1.9941,1.0007,0.0218,-0.5380,-0.0025,-0.0662,-0.0004,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0193,-0.6043,-0.0004,0.0712
1779554400.638673,0.7970,circle,-0.0029,-0.0262,1.4592,0.0085,-0.0391,-0.0013,-1.4526,0.3083,0.0238,-0.3290,-1.9963,0.0252,2.4599,0.0242,-0.0434,0.0001,-1.5914,0.0463,-1.9889,-0.2620,2.4592,0.0073,-0.2872,-0.0007,0.2873,0.0007,0.1388,1.9941,1.0007,0.0727,-0.6122,0.0037,-0.1436,-0.0004,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0763,-0.7558,-0.0004,0.1372
1779554400.692966,0.8600,circle,-0.0061,-0.0489,1.4591,0.0114,-0.1110,-0.0009,-1.4526,0.3083,0.0276,-0.3527,-1.9963,0.0252,2.4599,0.0242,-0.0434,0.0001,-1.5914,0.0463,-1.9922,-0.2847,2.4591,0.0041,-0.3099,-0.0008,0.3099,0.0008,0.1388,1.9915,1.0008,0.0727,-0.6122,0.0021,-0.1550,-0.0004,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0747,-0.7672,-0.0004,0.1372
