timestamp_unix,t,drone,label,tx,ty,tz,x,y,z,ex,ey,ez,dist_xy,dist_z,speed,in_zone
1780342737.131726,2.0000,follower,SEGUIDOR prepos,-5.0000,0.0000,3.0000,-5.0038,0.0105,2.9828,0.0038,-0.0105,0.0172,0.0111,0.0172,0.0000,1
1780342745.326959,0.0000,leader,LIDER prepos,-4.0000,0.0000,3.0000,-3.9474,-0.0419,2.9989,-0.0526,0.0419,0.0011,0.0672,0.0011,0.0224,1
1780342745.381075,0.0630,leader,LIDER prepos,-4.0000,0.0000,3.0000,-3.9474,-0.0419,2.9989,-0.0526,0.0419,0.0011,0.0672,0.0011,0.0224,1
1780342745.431801,0.1100,leader,LIDER prepos,-4.0000,0.0000,3.0000,-3.9474,-0.0419,2.9989,-0.0526,0.0419,0.0011,0.0672,0.0011,0.0224,1
1780342745.483032,0.1570,leader,LIDER prepos,-4.0000,0.0000,3.0000,-3.9474,-0.0419,2.9989,-0.0526,0.0419,0.0011,0.0672,0.0011,0.0224,1
1780342745.535249,0.2190,leader,LIDER prepos,-4.0000,0.0000,3.0000,-3.9474,-0.0419,2.9989,-0.0526,0.0419,0.0011,0.0672,0.0011,0.0224,1
1780342745.586362,0.2660,leader,LIDER prepos,-4.0000,0.0000,3.0000,-3.9474,-0.0419,2.9989,-0.0526,0.0419,0.0011,0.0672,0.0011,0.0100,1
1780342745.636648,0.3130,leader,LIDER prepos,-4.0000,0.0000,3.0000,-3.9474,-0.0419,2.9994,-0.0526,0.0419,0.0006,0.0672,0.0006,0.0100,1
1780342745.686906,0.3600,leader,LIDER prepos,-4.0000,0.0000,3.0000,-3.9474,-0.0419,2.9994,-0.0526,0.0419,0.0006,0.0672,0.0006,0.0100,1
1780342745.737520,0.4220,leader,LIDER prepos,-4.0000,0.0000,3.0000,-3.9474,-0.0419,2.9994,-0.0526,0.0419,0.0006,0.0672,0.0006,0.0100,1
1780342745.789922,0.4690,leader,LIDER prepos,-4.0000,0.0000,3.0000,-3.9474,-0.0419,2.9994,-0.0526,0.0419,0.0006,0.0672,0.0006,0.0141,1
1780342745.840484,0.5160,leader,LIDER prepos,-4.0000,0.0000,3.0000,-3.9474,-0.0419,3.0004,-0.0526,0.0419,-0.0004,0.0672,0.0004,0.0141,1
1780342745.891124,0.5790,leader,LIDER prepos,-4.0000,0.0000,3.0000,-3.9474,-0.0419,3.0004,-0.0526,0.0419,-0.0004,0.0672,0.0004,0.0141,1
1780342745.941688,0.6250,leader,LIDER prepos,-4.0000,0.0000,3.0000,-3.9474,-0.0419,3.0004,-0.0526,0.0419,-0.0004,0.0672,0.0004,0.0141,1
1780342745.992646,0.6720,leader,LIDER prepos,-4.0000,0.0000,3.0000,-3.9474,-0.0419,3.0004,-0.0526,0.0419,-0.0004,0.0672,0.0004,0.0141,1
1780342746.045398,0.7190,leader,LIDER prepos,-4.0000,0.0000,3.0000,-3.9474,-0.0419,3.0004,-0.0526,0.0419,-0.0004,0.0672,0.0004,0.0141,1
1780342746.102808,0.7820,leader,LIDER prepos,-4.0000,0.0000,3.0000,-3.9585,-0.0314,3.0004,-0.0415,0.0314,-0.0004,0.0520,0.0004,0.0361,1
1780342746.153858,0.8290,leader,LIDER prepos,-4.0000,0.0000,3.0000,-3.9585,-0.0314,3.0004,-0.0415,0.0314,-0.0004,0.0520,0.0004,0.0361,1
1780342746.205219,0.8910,leader,LIDER prepos,-4.0000,0.0000,3.0000,-3.9585,-0.0314,3.0013,-0.0415,0.0314,-0.0013,0.0520,0.0013,0.0361,1
1780342746.256816,0.9380,leader,LIDER prepos,-4.0000,0.0000,3.0000,-3.9585,-0.0314,3.0013,-0.0415,0.0314,-0.0013,0.0520,0.0013,0.0361,1
1780342746.363777,1.0470,leader,LIDER prepos,-4.0000,0.0000,3.0000,-3.9808,-0.0210,3.0013,-0.0192,0.0210,-0.0013,0.0284,0.0013,0.0361,1
1780342746.442536,1.1250,leader,LIDER prepos,-4.0000,0.0000,3.0000,-3.9808,-0.0210,3.0013,-0.0192,0.0210,-0.0013,0.0284,0.0013,0.0361,1
1780342746.510585,1.1880,leader,LIDER prepos,-4.0000,0.0000,3.0000,-3.9808,-0.0210,3.0019,-0.0192,0.0210,-0.0019,0.0284,0.0019,0.0361,1
1780342746.562388,1.2500,leader,LIDER prepos,-4.0000,0.0000,3.0000,-3.9919,0.0000,3.0020,-0.0081,0.0000,-0.0020,0.0081,0.0020,0.0361,1
1780342746.612803,1.2970,leader,LIDER prepos,-4.0000,0.0000,3.0000,-3.9919,0.0000,3.0020,-0.0081,0.0000,-0.0020,0.0081,0.0020,0.0361,1
1780342746.663284,1.3440,leader,LIDER prepos,-4.0000,0.0000,3.0000,-3.9919,0.0000,3.0020,-0.0081,0.0000,-0.0020,0.0081,0.0020,0.0361,1
1780342746.713614,1.3910,leader,LIDER prepos,-4.0000,0.0000,3.0000,-3.9919,0.0000,3.0020,-0.0081,0.0000,-0.0020,0.0081,0.0020,0.0361,1
1780342746.763909,1.4380,leader,LIDER prepos,-4.0000,0.0000,3.0000,-3.9919,0.0000,3.0020,-0.0081,0.0000,-0.0020,0.0081,0.0020,0.0361,1
1780342746.814626,1.5000,leader,LIDER prepos,-4.0000,0.0000,3.0000,-4.0030,0.0105,3.0020,0.0030,-0.0105,-0.0020,0.0109,0.0020,0.0224,1
1780342746.865137,1.5470,leader,LIDER prepos,-4.0000,0.0000,3.0000,-4.0030,0.0105,3.0017,0.0030,-0.0105,-0.0017,0.0109,0.0017,0.0224,1
1780342746.917907,1.5940,leader,LIDER prepos,-4.0000,0.0000,3.0000,-4.0030,0.0105,3.0017,0.0030,-0.0105,-0.0017,0.0109,0.0017,0.0224,1
1780342746.969659,1.6570,leader,LIDER prepos,-4.0000,0.0000,3.0000,-4.0030,0.0105,3.0017,0.0030,-0.0105,-0.0017,0.0109,0.0017,0.0224,1
1780342747.024370,1.7040,leader,LIDER prepos,-4.0000,0.0000,3.0000,-4.0030,0.0105,3.0017,0.0030,-0.0105,-0.0017,0.0109,0.0017,0.0224,1
1780342747.074978,1.7500,leader,LIDER prepos,-4.0000,0.0000,3.0000,-4.0141,0.0105,3.0012,0.0141,-0.0105,-0.0012,0.0176,0.0012,0.0100,1
1780342747.125712,1.8130,leader,LIDER prepos,-4.0000,0.0000,3.0000,-4.0141,0.0105,3.0012,0.0141,-0.0105,-0.0012,0.0176,0.0012,0.0100,1
1780342747.176557,1.8600,leader,LIDER prepos,-4.0000,0.0000,3.0000,-4.0141,0.0105,3.0012,0.0141,-0.0105,-0.0012,0.0176,0.0012,0.0100,1
1780342747.227385,1.9070,leader,LIDER prepos,-4.0000,0.0000,3.0000,-4.0141,0.0105,3.0012,0.0141,-0.0105,-0.0012,0.0176,0.0012,0.0100,1
1780342747.277982,1.9540,leader,LIDER prepos,-4.0000,0.0000,3.0000,-4.0141,0.0105,3.0012,0.0141,-0.0105,-0.0012,0.0176,0.0012,0.0100,1
1780342747.328718,2.0160,leader,LIDER prepos,-4.0000,0.0000,3.0000,-4.0141,0.0105,3.0012,0.0141,-0.0105,-0.0012,0.0176,0.0012,0.0100,1
1780342781.208859,0.0000,leader,LIDER regreso,-4.0000,0.0000,3.0000,-3.9808,0.0733,3.0003,-0.0192,-0.0733,-0.0003,0.0758,0.0003,0.0141,1
1780342781.259326,0.0470,leader,LIDER regreso,-4.0000,0.0000,3.0000,-3.9808,0.0733,2.9999,-0.0192,-0.0733,0.0001,0.0758,0.0001,0.0141,1
1780342781.312898,0.1090,leader,LIDER regreso,-4.0000,0.0000,3.0000,-3.9808,0.0733,2.9999,-0.0192,-0.0733,0.0001,0.0758,0.0001,0.0141,1
1780342781.354464,0.1410,leader,LIDER regreso,-4.0000,0.0000,3.0000,-3.9808,0.0733,2.9999,-0.0192,-0.0733,0.0001,0.0758,0.0001,0.0141,1
1780342781.413964,0.2030,leader,LIDER regreso,-4.0000,0.0000,3.0000,-3.9808,0.0733,2.9999,-0.0192,-0.0733,0.0001,0.0758,0.0001,0.0141,1
1780342781.461685,0.2500,leader,LIDER regreso,-4.0000,0.0000,3.0000,-3.9808,0.0733,2.9999,-0.0192,-0.0733,0.0001,0.0758,0.0001,0.0316,1
1780342781.512211,0.2970,leader,LIDER regreso,-4.0000,0.0000,3.0000,-3.9808,0.0733,2.9996,-0.0192,-0.0733,0.0004,0.0758,0.0004,0.0316,1
1780342781.565723,0.3590,leader,LIDER regreso,-4.0000,0.0000,3.0000,-3.9808,0.0733,2.9996,-0.0192,-0.0733,0.0004,0.0758,0.0004,0.0316,1
1780342781.607138,0.3910,leader,LIDER regreso,-4.0000,0.0000,3.0000,-3.9808,0.0733,2.9996,-0.0192,-0.0733,0.0004,0.0758,0.0004,0.0316,1
1780342781.666398,0.4530,leader,LIDER regreso,-4.0000,0.0000,3.0000,-3.9808,0.0733,2.9996,-0.0192,-0.0733,0.0004,0.0758,0.0004,0.0316,1
1780342781.713767,0.5000,leader,LIDER regreso,-4.0000,0.0000,3.0000,-3.9808,0.0733,2.9996,-0.0192,-0.0733,0.0004,0.0758,0.0004,0.0316,1
1780342781.764426,0.5470,leader,LIDER regreso,-4.0000,0.0000,3.0000,-3.9808,0.0629,2.9993,-0.0192,-0.0629,0.0007,0.0657,0.0007,0.0510,1
1780342781.818514,0.6090,leader,LIDER regreso,-4.0000,0.0000,3.0000,-3.9808,0.0629,2.9993,-0.0192,-0.0629,0.0007,0.0657,0.0007,0.0510,1
1780342781.864056,0.6560,leader,LIDER regreso,-4.0000,0.0000,3.0000,-3.9808,0.0629,2.9993,-0.0192,-0.0629,0.0007,0.0657,0.0007,0.0510,1
1780342781.908431,0.7030,leader,LIDER regreso,-4.0000,0.0000,3.0000,-3.9808,0.0629,2.9993,-0.0192,-0.0629,0.0007,0.0657,0.0007,0.0510,1
1780342781.955939,0.7500,leader,LIDER regreso,-4.0000,0.0000,3.0000,-3.9808,0.0629,2.9993,-0.0192,-0.0629,0.0007,0.0657,0.0007,0.0510,1
1780342782.006514,0.7970,leader,LIDER regreso,-4.0000,0.0000,3.0000,-3.9808,0.0524,2.9993,-0.0192,-0.0524,0.0007,0.0558,0.0007,0.0510,1
1780342782.060061,0.8440,leader,LIDER regreso,-4.0000,0.0000,3.0000,-3.9808,0.0524,2.9991,-0.0192,-0.0524,0.0009,0.0558,0.0009,0.0510,1
1780342782.116518,0.9060,leader,LIDER regreso,-4.0000,0.0000,3.0000,-3.9808,0.0524,2.9991,-0.0192,-0.0524,0.0009,0.0558,0.0009,0.0510,1
1780342782.161071,0.9530,leader,LIDER regreso,-4.0000,0.0000,3.0000,-3.9808,0.0524,2.9991,-0.0192,-0.0524,0.0009,0.0558,0.0009,0.0510,1
1780342782.209034,1.0000,leader,LIDER regreso,-4.0000,0.0000,3.0000,-3.9808,0.0524,2.9991,-0.0192,-0.0524,0.0009,0.0558,0.0009,0.0510,1
1780342782.262746,1.0470,leader,LIDER regreso,-4.0000,0.0000,3.0000,-3.9808,0.0524,2.9991,-0.0192,-0.0524,0.0009,0.0558,0.0009,0.0510,1
1780342782.324052,1.1090,leader,LIDER regreso,-4.0000,0.0000,3.0000,-3.9808,0.0524,2.9990,-0.0192,-0.0524,0.0010,0.0558,0.0010,0.0510,1
1780342782.365784,1.1560,leader,LIDER regreso,-4.0000,0.0000,3.0000,-3.9808,0.0524,2.9990,-0.0192,-0.0524,0.0010,0.0558,0.0010,0.0510,1
1780342782.410561,1.2030,leader,LIDER regreso,-4.0000,0.0000,3.0000,-3.9808,0.0524,2.9990,-0.0192,-0.0524,0.0010,0.0558,0.0010,0.0510,1
1780342782.457805,1.2500,leader,LIDER regreso,-4.0000,0.0000,3.0000,-3.9808,0.0524,2.9990,-0.0192,-0.0524,0.0010,0.0558,0.0010,0.0510,1
1780342782.508429,1.2970,leader,LIDER regreso,-4.0000,0.0000,3.0000,-3.9919,0.0419,2.9986,-0.0081,-0.0419,0.0014,0.0427,0.0014,0.0510,1
1780342782.563958,1.3590,leader,LIDER regreso,-4.0000,0.0000,3.0000,-3.9919,0.0419,2.9986,-0.0081,-0.0419,0.0014,0.0427,0.0014,0.0510,1
1780342782.605970,1.3910,leader,LIDER regreso,-4.0000,0.0000,3.0000,-3.9919,0.0419,2.9986,-0.0081,-0.0419,0.0014,0.0427,0.0014,0.0510,1
1780342782.669564,1.4530,leader,LIDER regreso,-4.0000,0.0000,3.0000,-3.9919,0.0419,2.9986,-0.0081,-0.0419,0.0014,0.0427,0.0014,0.0510,1
1780342782.719124,1.5160,leader,LIDER regreso,-4.0000,0.0000,3.0000,-3.9919,0.0419,2.9986,-0.0081,-0.0419,0.0014,0.0427,0.0014,0.0510,1
1780342782.754171,1.5470,leader,LIDER regreso,-4.0000,0.0000,3.0000,-3.9919,0.0314,2.9983,-0.0081,-0.0314,0.0017,0.0325,0.0017,0.0412,1
1780342782.807625,1.5940,leader,LIDER regreso,-4.0000,0.0000,3.0000,-3.9919,0.0314,2.9983,-0.0081,-0.0314,0.0017,0.0325,0.0017,0.0412,1
1780342782.871238,1.6560,leader,LIDER regreso,-4.0000,0.0000,3.0000,-3.9919,0.0314,2.9983,-0.0081,-0.0314,0.0017,0.0325,0.0017,0.0412,1
1780342782.915803,1.7030,leader,LIDER regreso,-4.0000,0.0000,3.0000,-3.9919,0.0314,2.9983,-0.0081,-0.0314,0.0017,0.0325,0.0017,0.0412,1
1780342782.963131,1.7500,leader,LIDER regreso,-4.0000,0.0000,3.0000,-3.9919,0.0314,2.9983,-0.0081,-0.0314,0.0017,0.0325,0.0017,0.0412,1
1780342783.014131,1.7970,leader,LIDER regreso,-4.0000,0.0000,3.0000,-3.9919,0.0314,2.9981,-0.0081,-0.0314,0.0019,0.0325,0.0019,0.0412,1
1780342783.067710,1.8590,leader,LIDER regreso,-4.0000,0.0000,3.0000,-3.9919,0.0314,2.9981,-0.0081,-0.0314,0.0019,0.0325,0.0019,0.0412,1
1780342783.109188,1.9060,leader,LIDER regreso,-4.0000,0.0000,3.0000,-3.9919,0.0314,2.9981,-0.0081,-0.0314,0.0019,0.0325,0.0019,0.0412,1
1780342783.153488,1.9380,leader,LIDER regreso,-4.0000,0.0000,3.0000,-3.9919,0.0314,2.9981,-0.0081,-0.0314,0.0019,0.0325,0.0019,0.0412,1
1780342783.216058,2.0000,leader,LIDER regreso,-4.0000,0.0000,3.0000,-3.9919,0.0314,2.9981,-0.0081,-0.0314,0.0019,0.0325,0.0019,0.0412,1
1780342783.217604,0.0000,follower,SEGUIDOR regreso,-5.0000,0.0000,3.0000,-4.9927,0.2200,3.9996,-0.0073,-0.2200,-0.9996,0.2201,0.9996,0.0283,0
1780342783.268092,0.0630,follower,SEGUIDOR regreso,-5.0000,0.0000,3.0000,-4.9927,0.2200,3.9996,-0.0073,-0.2200,-0.9996,0.2201,0.9996,0.0283,0
1780342783.305624,0.0940,follower,SEGUIDOR regreso,-5.0000,0.0000,3.0000,-4.9927,0.2200,3.9996,-0.0073,-0.2200,-0.9996,0.2201,0.9996,0.0224,0
1780342783.361902,0.1560,follower,SEGUIDOR regreso,-5.0000,0.0000,3.0000,-4.9927,0.2200,3.9993,-0.0073,-0.2200,-0.9993,0.2201,0.9993,0.0224,0
1780342783.581418,0.3750,follower,SEGUIDOR regreso,-5.0000,0.0000,3.0000,-4.9927,0.2200,3.9990,-0.0073,-0.2200,-0.9990,0.2201,0.9990,0.0316,0
1780342783.581418,0.3750,follower,SEGUIDOR regreso,-5.0000,0.0000,3.0000,-4.9927,0.2200,3.9990,-0.0073,-0.2200,-0.9990,0.2201,0.9990,0.0316,0
1780342783.581418,0.3750,follower,SEGUIDOR regreso,-5.0000,0.0000,3.0000,-4.9927,0.2200,3.9990,-0.0073,-0.2200,-0.9990,0.2201,0.9990,0.0316,0
1780342783.581418,0.3750,follower,SEGUIDOR regreso,-5.0000,0.0000,3.0000,-4.9927,0.2200,3.9990,-0.0073,-0.2200,-0.9990,0.2201,0.9990,0.0316,0
1780342783.608147,0.3910,follower,SEGUIDOR regreso,-5.0000,0.0000,3.0000,-4.9927,0.2200,3.9978,-0.0073,-0.2200,-0.9978,0.2201,0.9978,0.0412,0
1780342783.667577,0.4530,follower,SEGUIDOR regreso,-5.0000,0.0000,3.0000,-4.9927,0.2200,3.9927,-0.0073,-0.2200,-0.9927,0.2201,0.9927,0.0608,0
1780342783.715644,0.5000,follower,SEGUIDOR regreso,-5.0000,0.0000,3.0000,-4.9927,0.2200,3.9823,-0.0073,-0.2200,-0.9823,0.2201,0.9823,0.0806,0
1780342783.766150,0.5630,follower,SEGUIDOR regreso,-5.0000,0.0000,3.0000,-4.9927,0.2095,3.9708,-0.0073,-0.2095,-0.9708,0.2096,0.9708,0.1005,0
1780342783.803506,0.5940,follower,SEGUIDOR regreso,-5.0000,0.0000,3.0000,-4.9927,0.1990,3.9370,-0.0073,-0.1990,-0.9370,0.1992,0.9370,0.1304,0
1780342783.859861,0.6560,follower,SEGUIDOR regreso,-5.0000,0.0000,3.0000,-4.9927,0.1990,3.9147,-0.0073,-0.1990,-0.9147,0.1992,0.9147,0.1404,0
1780342783.904226,0.6880,follower,SEGUIDOR regreso,-5.0000,0.0000,3.0000,-4.9927,0.1990,3.9147,-0.0073,-0.1990,-0.9147,0.1992,0.9147,0.1404,0
1780342783.966618,0.7500,follower,SEGUIDOR regreso,-5.0000,0.0000,3.0000,-4.9927,0.1886,3.8688,-0.0073,-0.1886,-0.8688,0.1887,0.8688,0.1500,0
1780342784.017033,0.8130,follower,SEGUIDOR regreso,-5.0000,0.0000,3.0000,-4.9927,0.1781,3.8473,-0.0073,-0.1781,-0.8473,0.1782,0.8473,0.1500,0
1780342784.057302,0.8440,follower,SEGUIDOR regreso,-5.0000,0.0000,3.0000,-4.9927,0.1781,3.8242,-0.0073,-0.1781,-0.8242,0.1782,0.8242,0.1500,0
1780342784.114058,0.9060,follower,SEGUIDOR regreso,-5.0000,0.0000,3.0000,-4.9927,0.1676,3.7861,-0.0073,-0.1676,-0.7861,0.1678,0.7861,0.1600,0
1780342784.158593,0.9530,follower,SEGUIDOR regreso,-5.0000,0.0000,3.0000,-4.9927,0.1676,3.7586,-0.0073,-0.1676,-0.7586,0.1678,0.7586,0.1600,0
1780342784.206166,1.0000,follower,SEGUIDOR regreso,-5.0000,0.0000,3.0000,-4.9927,0.1571,3.7142,-0.0073,-0.1571,-0.7142,0.1573,0.7142,0.1600,0
1780342784.256625,1.0470,follower,SEGUIDOR regreso,-5.0000,0.0000,3.0000,-4.9927,0.1467,3.6677,-0.0073,-0.1467,-0.6677,0.1468,0.6677,0.1600,0
1780342784.310243,1.0940,follower,SEGUIDOR regreso,-5.0000,0.0000,3.0000,-4.9927,0.1467,3.6513,-0.0073,-0.1467,-0.6513,0.1468,0.6513,0.1600,0
1780342784.367004,1.1560,follower,SEGUIDOR regreso,-5.0000,0.0000,3.0000,-4.9927,0.1362,3.6028,-0.0073,-0.1362,-0.6028,0.1364,0.6028,0.1600,0
1780342784.411568,1.2030,follower,SEGUIDOR regreso,-5.0000,0.0000,3.0000,-4.9927,0.1257,3.5534,-0.0073,-0.1257,-0.5534,0.1259,0.5534,0.1600,1
1780342784.458877,1.2500,follower,SEGUIDOR regreso,-5.0000,0.0000,3.0000,-4.9927,0.1257,3.5206,-0.0073,-0.1257,-0.5206,0.1259,0.5206,0.1500,1
1780342784.518803,1.3130,follower,SEGUIDOR regreso,-5.0000,0.0000,3.0000,-4.9927,0.1152,3.4715,-0.0073,-0.1152,-0.4715,0.1155,0.4715,0.1500,1
1780342784.558361,1.3440,follower,SEGUIDOR regreso,-5.0000,0.0000,3.0000,-4.9927,0.1152,3.4391,-0.0073,-0.1152,-0.4391,0.1155,0.4391,0.1500,1
1780342784.616531,1.4060,follower,SEGUIDOR regreso,-5.0000,0.0000,3.0000,-4.9927,0.1048,3.3911,-0.0073,-0.1048,-0.3911,0.1050,0.3911,0.1400,1
1780342784.662550,1.4530,follower,SEGUIDOR regreso,-5.0000,0.0000,3.0000,-4.9927,0.0943,3.3445,-0.0073,-0.0943,-0.3445,0.0946,0.3445,0.1400,1
