t,x,y,z,vx,vy,vz,yaw,yaw_rate,x_sp,y_sp,z_sp,ex_L,ey_L
0.00000,-4.958839,0.125114,4.004453,-0.017235,-0.017521,0.000302,-1.581720,-0.000552,-4.958839,0.125114,4.004453,0.000000,0.000000
0.02000,-4.958839,0.125114,4.004453,-0.017235,-0.017521,0.000302,-1.581720,-0.000552,-4.958711,0.093115,4.004453,0.000128,-0.032000
0.04000,-4.958839,0.125114,4.004453,-0.017235,-0.017521,0.000302,-1.581720,-0.000552,-4.958327,0.061117,4.004453,0.000512,-0.063997
0.06000,-4.958839,0.125114,4.004453,-0.017235,-0.017521,0.000302,-1.581720,-0.000552,-4.957687,0.029124,4.004453,0.001152,-0.095991
0.08000,-4.958839,0.125114,4.004453,-0.017235,-0.017521,0.000302,-1.581720,-0.000552,-4.956791,-0.002864,4.004453,0.002048,-0.127978
0.10000,-4.958839,0.125114,4.004453,-0.017235,-0.017521,0.000302,-1.581720,-0.000552,-4.955639,-0.034843,4.004453,0.003200,-0.159957
0.12000,-4.958839,0.125114,4.004453,-0.017235,-0.017521,0.000302,-1.581720,-0.000552,-4.954232,-0.066812,4.004453,0.004607,-0.191926
0.14000,-4.958839,0.125114,4.004453,-0.017235,-0.017521,0.000302,-1.581720,-0.000552,-4.952569,-0.098769,4.004453,0.006270,-0.223883
0.16000,-4.958839,0.125114,4.004453,-0.017235,-0.017521,0.000302,-1.581720,-0.000552,-4.950650,-0.130711,4.004453,0.008189,-0.255825
0.18000,-4.958839,0.125114,4.004453,-0.017235,-0.017521,0.000302,-1.581720,-0.000552,-4.948475,-0.162637,4.004453,0.010364,-0.287751
0.20000,-4.958839,0.125114,4.004453,-0.017235,-0.017521,0.000302,-1.581720,-0.000552,-4.946046,-0.194544,4.004453,0.012793,-0.319659
0.22000,-4.958839,0.125114,4.004453,-0.017235,-0.017521,0.000302,-1.572200,0.137764,-4.943361,-0.226431,4.004453,0.015478,-0.351546
0.24000,-4.958701,0.123863,4.004233,-0.013790,-0.037856,-0.000414,-1.572200,0.137764,-4.940421,-0.258296,4.004453,0.018280,-0.382159
0.26000,-4.958701,0.123863,4.004233,-0.013790,-0.037856,-0.000414,-1.572200,0.137764,-4.937226,-0.290136,4.004453,0.021475,-0.413999
0.28000,-4.958701,0.123863,4.004233,-0.013790,-0.037856,-0.000414,-1.572200,0.137764,-4.933777,-0.321950,4.004453,0.024924,-0.445812
0.30000,-4.958701,0.123863,4.004233,-0.013790,-0.037856,-0.000414,-1.572200,0.137764,-4.930073,-0.353734,4.004453,0.028628,-0.477597
0.32000,-4.958701,0.123863,4.004233,-0.013790,-0.037856,-0.000414,-1.572200,0.137764,-4.926116,-0.385489,4.004453,0.032585,-0.509351
0.34000,-4.958701,0.123863,4.004233,-0.013790,-0.037856,-0.000414,-1.572200,0.137764,-4.921904,-0.417210,4.004453,0.036797,-0.541073
0.36000,-4.958701,0.123863,4.004233,-0.013790,-0.037856,-0.000414,-1.572200,0.137764,-4.917439,-0.448897,4.004453,0.041263,-0.572760
0.38000,-4.958701,0.123863,4.004233,-0.013790,-0.037856,-0.000414,-1.572200,0.137764,-4.912720,-0.480547,4.004453,0.045981,-0.604410
0.40000,-4.958701,0.123863,4.004233,-0.013790,-0.037856,-0.000414,-1.572200,0.137764,-4.907748,-0.512158,4.004453,0.050953,-0.636021
0.42000,-4.958701,0.123863,4.004233,-0.013790,-0.037856,-0.000414,-1.572200,0.137764,-4.902524,-0.543729,4.004453,0.056178,-0.667592
0.44000,-4.958701,0.123863,4.004233,-0.013790,-0.037856,-0.000414,-1.572200,0.137764,-4.897047,-0.575257,4.004453,0.061654,-0.699119
0.46000,-4.958701,0.123863,4.004233,-0.013790,-0.037856,-0.000414,-1.486862,0.488610,-4.891318,-0.606740,4.004453,0.067383,-0.730602
0.48000,-4.958701,0.123863,4.004233,-0.013790,-0.037856,-0.000414,-1.486862,0.488610,-4.885337,-0.638176,4.004453,0.073364,-0.762038
0.50000,-4.956308,0.102931,4.003798,0.000202,-0.185736,-0.000931,-1.486862,0.488610,-4.879105,-0.669563,4.004453,0.077203,-0.772494
0.52000,-4.956308,0.102931,4.003798,0.000202,-0.185736,-0.000931,-1.486862,0.488610,-4.872622,-0.700899,4.004453,0.083686,-0.803831
0.54000,-4.956308,0.102931,4.003798,0.000202,-0.185736,-0.000931,-1.486862,0.488610,-4.865889,-0.732183,4.004453,0.090419,-0.835114
0.56000,-4.956308,0.102931,4.003798,0.000202,-0.185736,-0.000931,-1.486862,0.488610,-4.858906,-0.763411,4.004453,0.097403,-0.866343
0.58000,-4.956308,0.102931,4.003798,0.000202,-0.185736,-0.000931,-1.486862,0.488610,-4.851673,-0.794583,4.004453,0.104635,-0.897514
0.60000,-4.956308,0.102931,4.003798,0.000202,-0.185736,-0.000931,-1.486862,0.488610,-4.844191,-0.825696,4.004453,0.112118,-0.928627
0.62000,-4.956308,0.102931,4.003798,0.000202,-0.185736,-0.000931,-1.486862,0.488610,-4.836460,-0.856748,4.004453,0.119848,-0.959679
0.64000,-4.956308,0.102931,4.003798,0.000202,-0.185736,-0.000931,-1.486862,0.488610,-4.828481,-0.887737,4.004453,0.127827,-0.990669
0.66000,-4.956308,0.102931,4.003798,0.000202,-0.185736,-0.000931,-1.486862,0.488610,-4.820255,-0.918662,4.004453,0.136054,-1.021593
0.68000,-4.956308,0.102931,4.003798,0.000202,-0.185736,-0.000931,-1.486862,0.488610,-4.811781,-0.949519,4.004453,0.144527,-1.052451
0.70000,-4.956308,0.102931,4.003798,0.000202,-0.185736,-0.000931,-1.486862,0.488610,-4.803061,-0.980308,4.004453,0.153248,-1.083239
0.72000,-4.956308,0.102931,4.003798,0.000202,-0.185736,-0.000931,-1.353451,0.519938,-4.794094,-1.011026,4.004453,0.162214,-1.113958
0.74000,-4.948598,0.033338,4.003521,0.031252,-0.424701,-0.000384,-1.353451,0.519938,-4.784883,-1.041672,4.004453,0.163716,-1.075009
0.76000,-4.948598,0.033338,4.003521,0.031252,-0.424701,-0.000384,-1.353451,0.519938,-4.775426,-1.072242,4.004453,0.173172,-1.105580
0.78000,-4.948598,0.033338,4.003521,0.031252,-0.424701,-0.000384,-1.353451,0.519938,-4.765725,-1.102736,4.004453,0.182873,-1.136074
0.80000,-4.948598,0.033338,4.003521,0.031252,-0.424701,-0.000384,-1.353451,0.519938,-4.755781,-1.133152,4.004453,0.192818,-1.166490
0.82000,-4.948598,0.033338,4.003521,0.031252,-0.424701,-0.000384,-1.353451,0.519938,-4.745593,-1.163487,4.004453,0.203005,-1.196824
0.84000,-4.948598,0.033338,4.003521,0.031252,-0.424701,-0.000384,-1.353451,0.519938,-4.735163,-1.193739,4.004453,0.213435,-1.227077
0.86000,-4.948598,0.033338,4.003521,0.031252,-0.424701,-0.000384,-1.353451,0.519938,-4.724492,-1.223907,4.004453,0.224107,-1.257245
0.88000,-4.948598,0.033338,4.003521,0.031252,-0.424701,-0.000384,-1.353451,0.519938,-4.713579,-1.253989,4.004453,0.235019,-1.287327
0.90000,-4.948598,0.033338,4.003521,0.031252,-0.424701,-0.000384,-1.353451,0.519938,-4.702426,-1.283982,4.004453,0.246172,-1.317320
0.92000,-4.948598,0.033338,4.003521,0.031252,-0.424701,-0.000384,-1.353451,0.519938,-4.691034,-1.313886,4.004453,0.257565,-1.347223
0.94000,-4.948598,0.033338,4.003521,0.031252,-0.424701,-0.000384,-1.353451,0.519938,-4.679402,-1.343697,4.004453,0.269196,-1.377035
0.96000,-4.948598,0.033338,4.003521,0.031252,-0.424701,-0.000384,-1.236961,0.411213,-4.667533,-1.373414,4.004453,0.281065,-1.406752
0.98000,-4.948598,0.033338,4.003521,0.031252,-0.424701,-0.000384,-1.236961,0.411213,-4.655426,-1.403035,4.004453,0.293172,-1.436373
1.00000,-4.930821,-0.098769,4.003541,0.087236,-0.692658,0.000744,-1.236961,0.411213,-4.643083,-1.432559,4.004453,0.287739,-1.333790
1.02000,-4.930821,-0.098769,4.003541,0.087236,-0.692658,0.000744,-1.236961,0.411213,-4.630504,-1.461983,4.004453,0.300318,-1.363214
1.04000,-4.930821,-0.098769,4.003541,0.087236,-0.692658,0.000744,-1.236961,0.411213,-4.617690,-1.491305,4.004453,0.313132,-1.392536
1.06000,-4.930821,-0.098769,4.003541,0.087236,-0.692658,0.000744,-1.236961,0.411213,-4.604641,-1.520524,4.004453,0.326180,-1.421755
1.08000,-4.930821,-0.098769,4.003541,0.087236,-0.692658,0.000744,-1.236961,0.411213,-4.591360,-1.549637,4.004453,0.339462,-1.450868
1.10000,-4.930821,-0.098769,4.003541,0.087236,-0.692658,0.000744,-1.236961,0.411213,-4.577846,-1.578643,4.004453,0.352976,-1.479875
1.12000,-4.930821,-0.098769,4.003541,0.087236,-0.692658,0.000744,-1.236961,0.411213,-4.564100,-1.607541,4.004453,0.366722,-1.508772
1.14000,-4.930821,-0.098769,4.003541,0.087236,-0.692658,0.000744,-1.236961,0.411213,-4.550123,-1.636327,4.004453,0.380698,-1.537558
1.16000,-4.930821,-0.098769,4.003541,0.087236,-0.692658,0.000744,-1.236961,0.411213,-4.535917,-1.665001,4.004453,0.394904,-1.566232
1.18000,-4.930821,-0.098769,4.003541,0.087236,-0.692658,0.000744,-1.236961,0.411213,-4.521482,-1.693560,4.004453,0.409340,-1.594791
1.20000,-4.930821,-0.098769,4.003541,0.087236,-0.692658,0.000744,-1.236961,0.411213,-4.506819,-1.722002,4.004453,0.424003,-1.623233
1.22000,-4.930821,-0.098769,4.003541,0.087236,-0.692658,0.000744,-1.143624,0.352949,-4.491928,-1.750327,4.004453,0.438893,-1.651558
1.24000,-4.930821,-0.098769,4.003541,0.087236,-0.692658,0.000744,-1.143624,0.352949,-4.476812,-1.778531,4.004453,0.454010,-1.679762
1.26000,-4.896683,-0.295422,4.003850,0.167288,-0.939560,0.001743,-1.143624,0.352949,-4.461470,-1.806614,4.004453,0.435213,-1.511192
1.28000,-4.896683,-0.295422,4.003850,0.167288,-0.939560,0.001743,-1.143624,0.352949,-4.445905,-1.834573,4.004453,0.450779,-1.539151
1.30000,-4.896683,-0.295422,4.003850,0.167288,-0.939560,0.001743,-1.143624,0.352949,-4.430116,-1.862406,4.004453,0.466568,-1.566985
1.32000,-4.896683,-0.295422,4.003850,0.167288,-0.939560,0.001743,-1.143624,0.352949,-4.414105,-1.890112,4.004453,0.482579,-1.594691
