timestamp_unix,t,leader_phase,lx,ly,lz,lvx,lvy,lvz,l_yaw,l_yawrate,lx_sp,ly_sp,sx,sy,sz,svx,svy,svz,s_yaw,s_yawrate,xd,yd,zd,ex,ey,ez,err_xy,err_z,e_yaw,dist_xy,dist_z,ff_x,ff_y,vx_p,vy_p,vz_p,vx_i,vy_i,vz_i,vx_d,vy_d,vz_d,vx_cmd,vy_cmd,vz_cmd,yaw_rate_cmd
1779556649.848301,0.0160,circle,-0.5358,0.5846,3.0903,-0.0781,-0.0290,0.0467,-1.5759,-0.0105,-0.5358,0.5846,-1.6373,0.4552,4.0689,0.0489,0.0355,-0.0132,-1.6323,-0.0228,-1.5358,0.5897,4.0903,0.1015,0.1346,0.0213,0.1685,0.0213,0.0563,1.1091,0.9787,0.0001,0.0105,0.0508,0.0673,0.0107,0.0000,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0508,0.0778,0.0107,0.0463
1779556650.010780,0.1720,circle,-0.5530,0.5792,3.0935,-0.0677,-0.0027,0.0708,-1.5651,0.0403,-0.5358,0.5766,-1.6373,0.4552,4.0689,0.0489,0.0355,-0.0132,-1.6323,-0.0228,-1.5530,0.5735,4.0935,0.0842,0.1183,0.0246,0.1452,0.0246,0.0672,1.0913,0.9754,0.0002,-0.0403,0.0421,0.0591,0.0123,0.0000,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0424,0.0188,0.0123,0.0600
1779556650.010780,0.1720,circle,-0.5530,0.5792,3.0935,-0.0677,-0.0027,0.0708,-1.5651,0.0403,-0.5357,0.5686,-1.6373,0.4552,4.0689,0.0489,0.0355,-0.0132,-1.6323,-0.0228,-1.5530,0.5735,4.0935,0.0842,0.1183,0.0246,0.1452,0.0246,0.0672,1.0913,0.9754,0.0002,-0.0403,0.0421,0.0591,0.0123,0.0000,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0424,0.0188,0.0123,0.0600
1779556650.010780,0.1720,circle,-0.5556,0.5787,3.0951,-0.0829,0.0197,0.0765,-1.5626,0.1419,-0.5356,0.5606,-1.6373,0.4552,4.0689,0.0489,0.0355,-0.0132,-1.6323,-0.0228,-1.5555,0.5705,4.0951,0.0817,0.1153,0.0262,0.1413,0.0262,0.0696,1.0887,0.9738,0.0012,-0.1419,0.0409,0.0576,0.0131,0.0000,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0420,-0.0843,0.0131,0.0722
1779556650.059025,0.2190,circle,-0.5556,0.5787,3.0951,-0.0829,0.0197,0.0765,-1.5626,0.1419,-0.5345,0.5126,-1.6373,0.4552,4.0689,0.0489,0.0355,-0.0132,-1.6323,-0.0228,-1.5555,0.5705,4.0951,0.0817,0.1153,0.0262,0.1413,0.0262,0.0696,1.0887,0.9738,0.0012,-0.1419,0.0409,0.0576,0.0131,0.0000,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0420,-0.0843,0.0131,0.0722
1779556650.108044,0.2660,circle,-0.5556,0.5787,3.0951,-0.0829,0.0197,0.0765,-1.5626,0.1419,-0.5335,0.4886,-1.6373,0.4552,4.0689,0.0489,0.0355,-0.0132,-1.6323,-0.0228,-1.5555,0.5705,4.0951,0.0817,0.1153,0.0262,0.1413,0.0262,0.0696,1.0887,0.9738,0.0012,-0.1419,0.0409,0.0576,0.0131,0.0000,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0420,-0.0843,0.0131,0.0722
1779556650.166126,0.3290,circle,-0.5556,0.5787,3.0951,-0.0829,0.0197,0.0765,-1.5626,0.1419,-0.5322,0.4647,-1.6373,0.4552,4.0689,0.0489,0.0355,-0.0132,-1.6323,-0.0228,-1.5555,0.5705,4.0951,0.0817,0.1153,0.0262,0.1413,0.0262,0.0696,1.0887,0.9738,0.0012,-0.1419,0.0409,0.0576,0.0131,0.0000,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0420,-0.0843,0.0131,0.0722
1779556650.208919,0.3750,circle,-0.5556,0.5787,3.0951,-0.0829,0.0197,0.0765,-1.5626,0.1419,-0.5311,0.4487,-1.6285,0.4570,4.0726,0.0884,0.0035,0.0464,-1.6263,0.0906,-1.5555,0.5705,4.0951,0.0730,0.1135,0.0226,0.1349,0.0226,0.0637,1.0798,0.9774,0.0012,-0.1419,0.0365,0.0568,0.0113,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0376,-0.0852,0.0113,0.0561
1779556650.256823,0.4220,circle,-0.5710,0.5771,3.1072,-0.0815,-0.0359,0.0511,-1.5782,-0.2770,-0.5294,0.4248,-1.6285,0.4570,4.0726,0.0884,0.0035,0.0464,-1.6227,-0.0159,-1.5710,0.5845,4.1072,0.0575,0.1276,0.0346,0.1399,0.0346,0.0445,1.0643,0.9654,0.0020,0.2770,0.0288,0.0638,0.0173,0.0000,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0308,0.3407,0.0173,0.0095
1779556650.313105,0.4690,circle,-0.5730,0.5771,3.1082,-0.0418,0.0171,0.0332,-1.5870,0.0831,-0.5287,0.4168,-1.6221,0.4559,4.0790,0.0610,-0.0017,0.0444,-1.6180,0.2489,-1.5729,0.5933,4.1082,0.0492,0.1374,0.0293,0.1460,0.0293,0.0310,1.0560,0.9707,-0.0013,-0.0831,0.0246,0.0687,0.0146,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0232,-0.0144,0.0146,0.0082
