t,x,y,z,vx,vy,vz,yaw,yaw_rate
0.00000,0.005074,-0.011253,2.960719,-0.016237,0.021963,-0.000690,0.002784,0.000445
0.02000,0.004900,-0.011166,2.960719,-0.016283,0.021973,-0.000686,0.002784,0.000445
0.04000,0.004659,-0.011259,2.960742,-0.016245,0.021836,-0.000790,0.002757,0.000567
0.06000,0.004659,-0.011259,2.960742,-0.016245,0.021836,-0.000790,0.002757,0.000567
0.08000,0.004574,-0.011399,2.960757,-0.016106,0.021522,-0.000792,0.002721,-0.000586
0.10000,0.004466,-0.011494,2.960770,-0.015926,0.020978,-0.000799,0.002263,-0.014613
0.12000,0.004247,-0.011322,2.960768,-0.015767,0.020167,-0.000779,0.002263,-0.014613
0.14000,0.004247,-0.011322,2.960768,-0.015767,0.020167,-0.000779,0.001601,-0.030918
0.16000,0.003890,-0.011234,2.960784,-0.015140,0.016746,-0.000822,0.000450,-0.055133
0.18000,0.003740,-0.011310,2.960797,-0.014683,0.013951,-0.000774,-0.001366,-0.088182
0.20000,0.003653,-0.011625,2.960812,-0.014062,0.010247,-0.000774,-0.007752,-0.182530
0.22000,0.003508,-0.011829,2.960814,-0.013395,0.005772,-0.000760,-0.007752,-0.182530
0.24000,0.003353,-0.012825,2.960842,-0.011742,-0.006055,-0.000784,-0.019102,-0.315648
0.26000,0.003353,-0.012825,2.960842,-0.011742,-0.006055,-0.000784,-0.019102,-0.315648
0.28000,0.003331,-0.013612,2.960861,-0.010754,-0.013349,-0.000803,-0.027103,-0.396354
0.30000,0.003206,-0.015266,2.960874,-0.008569,-0.030426,-0.000866,-0.048514,-0.579277
0.32000,0.003206,-0.015266,2.960874,-0.008569,-0.030426,-0.000866,-0.048514,-0.579277
0.34000,0.003134,-0.017563,2.960891,-0.005960,-0.050984,-0.000888,-0.077596,-0.773999
0.36000,0.003134,-0.017563,2.960891,-0.005960,-0.050984,-0.000888,-0.077596,-0.773999
0.38000,0.003154,-0.019097,2.960904,-0.004447,-0.062564,-0.000928,-0.095003,-0.870203
0.40000,0.003266,-0.021024,2.960918,-0.002740,-0.074942,-0.001012,-0.135228,-1.051921
0.42000,0.003266,-0.021024,2.960918,-0.002740,-0.074942,-0.001012,-0.135228,-1.051921
0.44000,0.003266,-0.021024,2.960918,-0.002740,-0.074942,-0.001012,-0.135228,-1.051921
0.46000,0.003266,-0.021024,2.960918,-0.002740,-0.074942,-0.001012,-0.135228,-1.051921
0.48000,0.004311,-0.034367,2.961042,0.007615,-0.145826,-0.000892,-0.234436,-1.345114
0.50000,0.004311,-0.034367,2.961042,0.007615,-0.145826,-0.000892,-0.234436,-1.345114
0.52000,0.004574,-0.037805,2.961048,0.009978,-0.161476,-0.000799,-0.263506,-1.400486
0.54000,0.005286,-0.045535,2.961123,0.015132,-0.192859,-0.000817,-0.321942,-1.488090
0.56000,0.005286,-0.045535,2.961123,0.015132,-0.192859,-0.000817,-0.321942,-1.488090
0.58000,0.005286,-0.045535,2.961123,0.015132,-0.192859,-0.000817,-0.352171,-1.520146
0.60000,0.005738,-0.049934,2.961171,0.018058,-0.209163,-0.000805,-0.382857,-1.544645
0.62000,0.006867,-0.059609,2.961231,0.024679,-0.242899,-0.000921,-0.413835,-1.561674
0.64000,0.007601,-0.065057,2.961296,0.028454,-0.260324,-0.000960,-0.445040,-1.571593
0.66000,0.007601,-0.065057,2.961296,0.028454,-0.260324,-0.000960,-0.445040,-1.571593
0.68000,0.010094,-0.083142,2.961416,0.041179,-0.314186,-0.000996,-0.538483,-1.561798
0.70000,0.010094,-0.083142,2.961416,0.041179,-0.314186,-0.000996,-0.538483,-1.561798
0.72000,0.012129,-0.096849,2.961489,0.050942,-0.351090,-0.000992,-0.599714,-1.526950
0.74000,0.012129,-0.096849,2.961489,0.050942,-0.351090,-0.000992,-0.629688,-1.502719
0.76000,0.014537,-0.111970,2.961560,0.061656,-0.388286,-0.000927,-0.659146,-1.474758
0.78000,0.016000,-0.120138,2.961607,0.067488,-0.406971,-0.000958,-0.687980,-1.443641
0.80000,0.016000,-0.120138,2.961607,0.067488,-0.406971,-0.000958,-0.687980,-1.443641
0.82000,0.019287,-0.137465,2.961677,0.079823,-0.444095,-0.000905,-0.743743,-1.374269
0.84000,0.019287,-0.137465,2.961677,0.079823,-0.444095,-0.000905,-0.743743,-1.374269
0.86000,0.019287,-0.137465,2.961677,0.079823,-0.444095,-0.000905,-0.743743,-1.374269
0.88000,0.021049,-0.146617,2.961695,0.086238,-0.462433,-0.000883,-0.796681,-1.299269
0.90000,0.025123,-0.166137,2.961793,0.099838,-0.498747,-0.000756,-0.846605,-1.222789
0.92000,0.027264,-0.176349,2.961807,0.106925,-0.516697,-0.000756,-0.846605,-1.222789
0.94000,0.029608,-0.186965,2.961811,0.114256,-0.534487,-0.000734,-0.870567,-1.184589
0.96000,0.029608,-0.186965,2.961811,0.114256,-0.534487,-0.000734,-0.893744,-1.145456
0.98000,0.034645,-0.209162,2.961808,0.129537,-0.569336,-0.000659,-0.916060,-1.103721
1.00000,0.034645,-0.209162,2.961808,0.129537,-0.569336,-0.000659,-0.916060,-1.103721
1.02000,0.040393,-0.232860,2.961801,0.145880,-0.603318,-0.000610,-0.957758,-1.006176
1.04000,0.046822,-0.257921,2.961747,0.163158,-0.636349,-0.000619,-0.994834,-0.884218
1.06000,0.046822,-0.257921,2.961747,0.163158,-0.636349,-0.000619,-0.994834,-0.884218
1.08000,0.050317,-0.270958,2.961718,0.172251,-0.652539,-0.000575,-1.011254,-0.812949
1.10000,0.050317,-0.270958,2.961718,0.172251,-0.652539,-0.000575,-1.011254,-0.812949
1.12000,0.057756,-0.297874,2.961670,0.191181,-0.684119,-0.000579,-1.039176,-0.649727
1.14000,0.065927,-0.325987,2.961585,0.211005,-0.714458,-0.000506,-1.059730,-0.460209
1.16000,0.065927,-0.325987,2.961585,0.211005,-0.714458,-0.000506,-1.059730,-0.460209
1.18000,0.070316,-0.340495,2.961536,0.221207,-0.729159,-0.000492,-1.066902,-0.356930
1.20000,0.070316,-0.340495,2.961536,0.221207,-0.729159,-0.000492,-1.071877,-0.248783
1.22000,0.079822,-0.370461,2.961462,0.242554,-0.757590,-0.000452,-1.074533,-0.136528
1.24000,0.084966,-0.385925,2.961393,0.253588,-0.771303,-0.000421,-1.072787,0.097827
1.26000,0.090231,-0.401560,2.961357,0.264743,-0.784532,-0.000426,-1.072787,0.097827
1.28000,0.095790,-0.417521,2.961295,0.276145,-0.797448,-0.000429,-1.068265,0.218485
1.30000,0.095790,-0.417521,2.961295,0.276145,-0.797448,-0.000429,-1.061266,0.340823
1.32000,0.107489,-0.450084,2.961206,0.299388,-0.821940,-0.000413,-1.051780,0.464081
1.34000,0.113701,-0.466732,2.961133,0.311301,-0.833591,-0.000308,-1.039784,0.587922
1.36000,0.120093,-0.483553,2.961095,0.323282,-0.844726,-0.000320,-1.025310,0.711898
1.38000,0.126763,-0.500623,2.961030,0.335463,-0.855460,-0.000293,-1.008422,0.832628
1.40000,0.126763,-0.500623,2.961030,0.335463,-0.855460,-0.000293,-0.989222,0.947905
1.42000,0.133724,-0.517975,2.960969,0.347790,-0.865791,-0.000272,-0.967826,1.056179
1.44000,0.140892,-0.535491,2.960936,0.360303,-0.875644,-0.000299,-0.944407,1.156038
1.46000,0.148389,-0.553290,2.960859,0.372993,-0.885096,-0.000293,-0.944407,1.156038
1.48000,0.164025,-0.589281,2.960750,0.398186,-0.902221,-0.000232,-0.892496,1.321129
1.50000,0.172236,-0.607537,2.960688,0.410748,-0.909965,-0.000190,-0.864583,1.383071
1.52000,0.172236,-0.607537,2.960688,0.410748,-0.909965,-0.000190,-0.864583,1.383071
1.54000,0.189333,-0.644383,2.960585,0.436185,-0.924039,-0.000001,-0.805925,1.474139
1.56000,0.207426,-0.681716,2.960488,0.462051,-0.936311,-0.000058,-0.744695,1.531507
1.58000,0.207426,-0.681716,2.960488,0.462051,-0.936311,-0.000058,-0.744695,1.531507
1.60000,0.216906,-0.700648,2.960427,0.475224,-0.941886,-0.000045,-0.713521,1.548016
1.62000,0.216906,-0.700648,2.960427,0.475224,-0.941886,-0.000045,-0.682211,1.555598
1.64000,0.226609,-0.719643,2.960396,0.488459,-0.946995,-0.000042,-0.650916,1.554662
1.66000,0.246866,-0.757998,2.960288,0.515324,-0.955928,0.000097,-0.619825,1.545559
1.68000,0.257414,-0.777322,2.960225,0.528881,-0.959773,0.000117,-0.589096,1.528441
