timestamp_unix,t,leader_phase,lx,ly,lz,lvx,lvy,lvz,l_yaw,l_yawrate,lx_sp,ly_sp,sx,sy,sz,svx,svy,svz,s_yaw,s_yawrate,xd,yd,zd,ex,ey,ez,err_xy,err_z,e_yaw,dist_xy,dist_z,ff_x,ff_y,vx_p,vy_p,vz_p,vx_i,vy_i,vz_i,vx_d,vy_d,vz_d,vx_cmd,vy_cmd,vz_cmd,yaw_rate_cmd
1779556703.977022,0.0000,circle,-0.5493,0.6520,3.0946,0.0153,0.0740,-0.0038,-1.5966,-0.0649,-0.5493,0.6520,-1.4332,0.5979,4.1046,-0.0622,-0.0151,-0.0341,-1.5364,-0.0267,-1.5490,0.6778,4.0946,-0.1158,0.0799,-0.0101,0.1407,0.0101,-0.0602,0.8855,1.0101,0.0017,0.0648,-0.0579,0.0400,-0.0050,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,-0.0562,0.1048,-0.0050,-0.0520
1779556704.127142,0.1560,circle,-0.5428,0.6551,3.0859,0.0541,0.0178,-0.0103,-1.5930,0.2321,-0.5487,0.6040,-1.4332,0.5979,4.1046,-0.0622,-0.0151,-0.0341,-1.5445,-0.0091,-1.5426,0.6773,4.0859,-0.1094,0.0794,-0.0187,0.1352,0.0187,-0.0486,0.8922,1.0187,-0.0052,-0.2321,-0.0547,0.0397,-0.0094,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,-0.0599,-0.1924,-0.0094,-0.0147
1779556704.127142,0.1560,circle,-0.5428,0.6551,3.0859,0.0541,0.0178,-0.0103,-1.5930,0.2321,-0.5487,0.6040,-1.4332,0.5979,4.1046,-0.0622,-0.0151,-0.0341,-1.5445,-0.0091,-1.5426,0.6773,4.0859,-0.1094,0.0794,-0.0187,0.1352,0.0187,-0.0486,0.8922,1.0187,-0.0052,-0.2321,-0.0547,0.0397,-0.0094,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,-0.0599,-0.1924,-0.0094,-0.0147
1779556704.127142,0.1560,circle,-0.5428,0.6551,3.0859,0.0541,0.0178,-0.0103,-1.5930,0.2321,-0.5485,0.5960,-1.4332,0.5979,4.1046,-0.0622,-0.0151,-0.0341,-1.5445,-0.0091,-1.5426,0.6773,4.0859,-0.1094,0.0794,-0.0187,0.1352,0.0187,-0.0486,0.8922,1.0187,-0.0052,-0.2321,-0.0547,0.0397,-0.0094,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,-0.0599,-0.1924,-0.0094,-0.0147
1779556704.173193,0.1880,circle,-0.5428,0.6551,3.0859,0.0541,0.0178,-0.0103,-1.5930,0.2321,-0.5480,0.5800,-1.4345,0.5888,4.0930,-0.0443,-0.0307,0.0126,-1.5445,-0.0091,-1.5426,0.6773,4.0859,-0.1081,0.0885,-0.0071,0.1397,0.0071,-0.0486,0.8942,1.0071,-0.0052,-0.2321,-0.0540,0.0442,-0.0036,-0.0000,0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0592,-0.1878,-0.0036,-0.0147
1779556704.238163,0.2660,circle,-0.5428,0.6551,3.0859,0.0541,0.0178,-0.0103,-1.5857,0.1023,-0.5470,0.5560,-1.4345,0.5888,4.0930,-0.0443,-0.0307,0.0126,-1.5445,-0.0091,-1.5427,0.6700,4.0859,-0.1082,0.0812,-0.0071,0.1353,0.0071,-0.0413,0.8942,1.0071,-0.0015,-0.1023,-0.0541,0.0406,-0.0036,-0.0000,0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0556,-0.0617,-0.0036,-0.0219
1779556704.273197,0.2970,circle,-0.5428,0.6551,3.0859,0.0541,0.0178,-0.0103,-1.5857,0.1023,-0.5462,0.5400,-1.4345,0.5888,4.0930,-0.0443,-0.0307,0.0126,-1.5445,-0.0091,-1.5427,0.6700,4.0859,-0.1082,0.0812,-0.0071,0.1353,0.0071,-0.0413,0.8942,1.0071,-0.0015,-0.1023,-0.0541,0.0406,-0.0036,-0.0000,0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0556,-0.0617,-0.0036,-0.0219
1779556704.327304,0.3440,circle,-0.5428,0.6551,3.0859,0.0541,0.0178,-0.0103,-1.5857,0.1023,-0.5447,0.5161,-1.4345,0.5888,4.0930,-0.0443,-0.0307,0.0126,-1.5445,-0.0091,-1.5427,0.6700,4.0859,-0.1082,0.0812,-0.0071,0.1353,0.0071,-0.0413,0.8942,1.0071,-0.0015,-0.1023,-0.0541,0.0406,-0.0036,-0.0000,0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0556,-0.0617,-0.0036,-0.0219
1779556704.384624,0.4060,circle,-0.5428,0.6551,3.0859,0.0541,0.0178,-0.0103,-1.5857,0.1023,-0.5429,0.4921,-1.4345,0.5888,4.0930,-0.0443,-0.0307,0.0126,-1.5479,-0.1171,-1.5427,0.6700,4.0859,-0.1082,0.0812,-0.0071,0.1353,0.0071,-0.0378,0.8942,1.0071,-0.0015,-0.1023,-0.0541,0.0406,-0.0036,-0.0000,0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0556,-0.0617,-0.0036,-0.0083
1779556704.429937,0.4530,circle,-0.5379,0.6579,3.0772,0.0887,0.0193,0.0051,-1.5857,0.1023,-0.5416,0.4762,-1.4345,0.5888,4.0930,-0.0443,-0.0307,0.0126,-1.5479,-0.1171,-1.5378,0.6729,4.0772,-0.1033,0.0841,-0.0158,0.1332,0.0158,-0.0378,0.8993,1.0158,-0.0015,-0.1023,-0.0516,0.0420,-0.0079,-0.0000,0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0532,-0.0603,-0.0079,-0.0083
