timestamp_unix,t,leader_phase,lx,ly,lz,lvx,lvy,lvz,l_yaw,l_yawrate,lx_sp,ly_sp,sx,sy,sz,svx,svy,svz,s_yaw,s_yawrate,xd,yd,zd,ex,ey,ez,err_xy,err_z,e_yaw,dist_xy,dist_z,ff_x,ff_y,vx_p,vy_p,vz_p,vx_i,vy_i,vz_i,vx_d,vy_d,vz_d,vx_cmd,vy_cmd,vz_cmd,yaw_rate_cmd
1779554019.546504,0.0000,circle,0.0166,0.1102,1.4601,-0.0185,-0.0166,0.0007,-1.5778,-0.0001,0.0166,0.1102,-1.4721,0.1921,2.4602,-0.0175,-0.0181,0.0010,-1.6083,-0.0007,-0.9833,0.1172,2.4601,0.4888,-0.0749,-0.0002,0.4945,0.0002,0.0305,1.4910,1.0002,0.0000,0.0001,0.2444,-0.0374,-0.0001,0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.2444,-0.0373,-0.0001,0.0244
1779554019.600435,0.0620,circle,0.0170,0.1106,1.4601,-0.0183,-0.0165,0.0006,-1.5778,-0.0003,0.0167,0.0942,-1.4721,0.1921,2.4602,-0.0175,-0.0181,0.0010,-1.6083,-0.0003,-0.9830,0.1176,2.4601,0.4891,-0.0744,-0.0002,0.4948,0.0002,0.0305,1.4913,1.0002,0.0000,0.0003,0.2446,-0.0372,-0.0001,0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.2446,-0.0369,-0.0001,0.0244
1779554019.716658,0.1710,circle,0.0166,0.1105,1.4600,-0.0170,-0.0166,-0.0001,-1.5765,0.0233,0.0177,0.0462,-1.4721,0.1919,2.4601,-0.0173,-0.0176,0.0010,-1.6083,-0.0003,-0.9834,0.1162,2.4600,0.4887,-0.0757,-0.0001,0.4946,0.0001,0.0318,1.4910,1.0001,-0.0001,-0.0233,0.2444,-0.0378,-0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.2442,-0.0611,-0.0000,0.0278
1779554019.716658,0.1710,circle,0.0166,0.1105,1.4600,-0.0170,-0.0166,-0.0001,-1.5765,0.0233,0.0177,0.0462,-1.4721,0.1919,2.4601,-0.0173,-0.0176,0.0010,-1.6083,-0.0003,-0.9834,0.1162,2.4600,0.4887,-0.0757,-0.0001,0.4946,0.0001,0.0318,1.4910,1.0001,-0.0001,-0.0233,0.2444,-0.0378,-0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.2442,-0.0611,-0.0000,0.0278
1779554019.746614,0.2030,circle,0.0169,0.1108,1.4599,-0.0163,-0.0166,-0.0001,-1.5759,0.0307,0.0182,0.0302,-1.4721,0.1919,2.4601,-0.0173,-0.0176,0.0010,-1.6083,-0.0003,-0.9831,0.1158,2.4599,0.4890,-0.0760,-0.0001,0.4949,0.0001,0.0324,1.4912,1.0001,-0.0002,-0.0307,0.2445,-0.0380,-0.0001,0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.2444,-0.0688,-0.0001,0.0290
1779554019.794300,0.2500,circle,0.0169,0.1107,1.4599,-0.0158,-0.0168,-0.0002,-1.5751,0.0384,0.0189,0.0142,-1.4721,0.1919,2.4601,-0.0173,-0.0176,0.0010,-1.6083,-0.0003,-0.9831,0.1150,2.4599,0.4890,-0.0769,-0.0001,0.4950,0.0001,0.0332,1.4912,1.0001,-0.0002,-0.0384,0.2445,-0.0384,-0.0001,0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.2443,-0.0768,-0.0001,0.0304
1779554019.845007,0.2960,circle,0.0172,0.1109,1.4599,-0.0139,-0.0188,-0.0004,-1.5696,0.0902,0.0202,-0.0097,-1.4721,0.1919,2.4601,-0.0173,-0.0176,0.0010,-1.6054,0.0260,-0.9828,0.1097,2.4599,0.4893,-0.0822,-0.0002,0.4962,0.0002,0.0358,1.4915,1.0002,0.0001,-0.0902,0.2447,-0.0411,-0.0001,0.0000,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,0.2448,-0.1313,-0.0001,0.0350
1779554019.900787,0.3590,circle,0.0173,0.1107,1.4598,-0.0127,-0.0220,-0.0005,-1.5648,0.1272,0.0213,-0.0257,-1.4672,0.1908,2.4598,0.0409,-0.0280,0.0005,-1.6054,0.0260,-0.9827,0.1047,2.4598,0.4845,-0.0861,-0.0000,0.4921,0.0000,0.0406,1.4867,1.0000,0.0008,-0.1272,0.2423,-0.0430,-0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.2430,-0.1703,-0.0000,0.0426
1779554019.942490,0.4060,circle,0.0175,0.1100,1.4597,-0.0110,-0.0294,-0.0006,-1.5585,0.1658,0.0230,-0.0496,-1.4672,0.1908,2.4598,0.0409,-0.0280,0.0005,-1.6054,0.0260,-0.9825,0.0977,2.4597,0.4847,-0.0931,-0.0001,0.4936,0.0001,0.0469,1.4869,1.0001,0.0020,-0.1658,0.2424,-0.0465,-0.0001,0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.2444,-0.2123,-0.0001,0.0515
1779554019.990132,0.4530,circle,0.0183,0.1093,1.4596,-0.0089,-0.0393,-0.0006,-1.5463,0.2196,0.0244,-0.0656,-1.4672,0.1908,2.4598,0.0409,-0.0280,0.0005,-1.6054,0.0260,-0.9814,0.0848,2.4596,0.4858,-0.1060,-0.0002,0.4972,0.0002,0.0591,1.4877,1.0002,0.0054,-0.2196,0.2429,-0.0530,-0.0001,0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.2483,-0.2726,-0.0001,0.0666
