t,x,y,z,vx,vy,vz,yaw,yaw_rate
0.00000,-1.970449,0.640830,3.964358,-0.015316,-0.016772,0.000155,-1.550677,-0.000434
0.02000,-1.970292,0.640968,3.964373,-0.015177,-0.016767,0.000067,-1.550688,-0.001479
0.04000,-1.970138,0.641113,3.964378,-0.014996,-0.016636,-0.000100,-1.550688,-0.001479
0.06000,-1.970225,0.641004,3.964378,-0.014914,-0.016589,-0.000144,-1.550784,-0.004960
0.08000,-1.970225,0.641004,3.964378,-0.014914,-0.016589,-0.000144,-1.550986,-0.010249
0.10000,-1.970225,0.641004,3.964378,-0.014914,-0.016589,-0.000144,-1.550986,-0.010249
0.12000,-1.970057,0.641134,3.964388,-0.014378,-0.016531,-0.000225,-1.551286,-0.015405
0.14000,-1.970057,0.641134,3.964388,-0.014378,-0.016531,-0.000225,-1.551286,-0.015405
0.16000,-1.970147,0.640951,3.964404,-0.013860,-0.017448,-0.000310,-1.551973,-0.017769
0.18000,-1.970130,0.640799,3.964418,-0.013094,-0.019707,-0.000243,-1.552350,-0.006398
0.20000,-1.969864,0.640939,3.964436,-0.012493,-0.021499,-0.000244,-1.552162,0.007826
0.22000,-1.969864,0.640939,3.964436,-0.012493,-0.021499,-0.000244,-1.552162,0.007826
0.24000,-1.969864,0.640939,3.964436,-0.012493,-0.021499,-0.000244,-1.551531,0.029564
0.26000,-1.969864,0.640939,3.964436,-0.012493,-0.021499,-0.000244,-1.551531,0.029564
0.28000,-1.969462,0.640013,3.964487,-0.009878,-0.038780,-0.000380,-1.545291,0.145728
0.30000,-1.969462,0.640013,3.964487,-0.009878,-0.038780,-0.000380,-1.545291,0.145728
0.32000,-1.969462,0.640013,3.964487,-0.009878,-0.038780,-0.000380,-1.545291,0.145728
0.34000,-1.969291,0.639545,3.964505,-0.008988,-0.045544,-0.000450,-1.536141,0.253121
0.36000,-1.969291,0.639545,3.964505,-0.008988,-0.045544,-0.000450,-1.536141,0.253121
0.38000,-1.969291,0.639545,3.964505,-0.008988,-0.045544,-0.000450,-1.536141,0.253121
0.40000,-1.969291,0.639545,3.964505,-0.008988,-0.045544,-0.000450,-1.536141,0.253121
0.42000,-1.969291,0.639545,3.964505,-0.008988,-0.045544,-0.000450,-1.536141,0.253121
0.44000,-1.969291,0.639545,3.964505,-0.008988,-0.045544,-0.000450,-1.536141,0.253121
0.46000,-1.969296,0.638730,3.964511,-0.008163,-0.053427,-0.000473,-1.536141,0.253121
0.48000,-1.968378,0.634346,3.964560,-0.002991,-0.093994,-0.000741,-1.492605,0.552026
0.50000,-1.968378,0.634346,3.964560,-0.002991,-0.093994,-0.000741,-1.492605,0.552026
0.52000,-1.968378,0.634346,3.964560,-0.002991,-0.093994,-0.000741,-1.492605,0.552026
0.54000,-1.967737,0.630808,3.964566,0.000334,-0.118390,-0.000867,-1.467452,0.647384
0.56000,-1.967503,0.628527,3.964560,0.001996,-0.131127,-0.000840,-1.453752,0.682143
0.58000,-1.965833,0.617243,3.964577,0.008974,-0.181156,-0.000622,-1.410480,0.727704
0.60000,-1.965495,0.613641,3.964575,0.010539,-0.193026,-0.000538,-1.395994,0.723463
0.62000,-1.965495,0.613641,3.964575,0.010539,-0.193026,-0.000538,-1.395994,0.723463
0.64000,-1.965495,0.613641,3.964575,0.010539,-0.193026,-0.000538,-1.395994,0.723463
0.66000,-1.965495,0.613641,3.964575,0.010539,-0.193026,-0.000538,-1.381772,0.710692
0.68000,-1.964869,0.610251,3.964587,0.012266,-0.204186,-0.000529,-1.367946,0.691112
0.70000,-1.962271,0.594554,3.964633,0.019038,-0.246254,-0.000313,-1.317829,0.586506
0.72000,-1.961498,0.590171,3.964648,0.021087,-0.257159,-0.000342,-1.306434,0.567105
0.74000,-1.960065,0.580278,3.964663,0.026062,-0.281509,-0.000498,-1.284166,0.551000
0.76000,-1.960065,0.580278,3.964663,0.026062,-0.281509,-0.000498,-1.284166,0.551000
0.78000,-1.958443,0.568969,3.964668,0.032962,-0.310466,-0.000737,-1.272453,0.556756
0.80000,-1.955952,0.557641,3.964674,0.042597,-0.342903,-0.000944,-1.248695,0.599708
0.82000,-1.954782,0.551061,3.964663,0.048234,-0.361122,-0.001135,-1.235805,0.635157
0.84000,-1.954782,0.551061,3.964663,0.048234,-0.361122,-0.001135,-1.235805,0.635157
0.86000,-1.954782,0.551061,3.964663,0.048234,-0.361122,-0.001135,-1.222056,0.677414
0.88000,-1.951874,0.537114,3.964640,0.061384,-0.400073,-0.001385,-1.207352,0.724405
0.90000,-1.948304,0.521739,3.964616,0.076417,-0.441028,-0.001421,-1.175040,0.820572
0.92000,-1.946516,0.513031,3.964596,0.084302,-0.462131,-0.001384,-1.157531,0.864115
0.94000,-1.944409,0.504179,3.964585,0.092698,-0.483294,-0.001361,-1.139197,0.904776
0.96000,-1.942314,0.494581,3.964566,0.101348,-0.504821,-0.001301,-1.120073,0.944177
0.98000,-1.942314,0.494581,3.964566,0.101348,-0.504821,-0.001301,-1.120073,0.944177
1.00000,-1.942314,0.494581,3.964566,0.101348,-0.504821,-0.001301,-1.120073,0.944177
1.02000,-1.942314,0.494581,3.964566,0.101348,-0.504821,-0.001301,-1.120073,0.944177
1.04000,-1.939731,0.485167,3.964563,0.110594,-0.525999,-0.001186,-1.100192,0.981915
1.06000,-1.939731,0.485167,3.964563,0.110594,-0.525999,-0.001186,-1.100192,0.981915
1.08000,-1.927684,0.442971,3.964569,0.150932,-0.609984,-0.000767,-1.014625,1.095109
1.10000,-1.927684,0.442971,3.964569,0.150932,-0.609984,-0.000767,-1.014625,1.095109
1.12000,-1.924108,0.431479,3.964578,0.161726,-0.630390,-0.000612,-0.992184,1.111776
1.14000,-1.924108,0.431479,3.964578,0.161726,-0.630390,-0.000612,-0.992184,1.111776
1.16000,-1.924108,0.431479,3.964578,0.161726,-0.630390,-0.000612,-0.992184,1.111776
1.18000,-1.912478,0.393829,3.964614,0.194120,-0.688853,-0.000067,-0.902992,1.088772
1.20000,-1.898775,0.353727,3.964682,0.225989,-0.740435,0.000516,-0.861169,1.027135
1.22000,-1.898775,0.353727,3.964682,0.225989,-0.740435,0.000516,-0.861169,1.027135
1.24000,-1.888656,0.325401,3.964745,0.246082,-0.770546,0.000874,-0.822828,0.935144
1.26000,-1.888656,0.325401,3.964745,0.246082,-0.770546,0.000874,-0.822828,0.935144
1.28000,-1.877833,0.295707,3.964815,0.265856,-0.798240,0.001038,-0.788564,0.829857
1.30000,-1.877833,0.295707,3.964815,0.265856,-0.798240,0.001038,-0.788564,0.829857
1.32000,-1.872068,0.280617,3.964856,0.276157,-0.811506,0.001007,-0.772900,0.780701
1.34000,-1.872068,0.280617,3.964856,0.276157,-0.811506,0.001007,-0.772900,0.780701
1.36000,-1.866281,0.264730,3.964886,0.286661,-0.824801,0.000965,-0.743946,0.702962
1.38000,-1.847266,0.216619,3.964980,0.320661,-0.862512,0.000683,-0.717124,0.656587
1.40000,-1.847266,0.216619,3.964980,0.320661,-0.862512,0.000683,-0.704178,0.641998
1.42000,-1.847266,0.216619,3.964980,0.320661,-0.862512,0.000683,-0.704178,0.641998
1.44000,-1.847266,0.216619,3.964980,0.320661,-0.862512,0.000683,-0.704178,0.641998
1.46000,-1.833264,0.183908,3.965028,0.345503,-0.886079,0.000515,-0.691424,0.632777
1.48000,-1.810426,0.132944,3.965087,0.384481,-0.918775,0.000263,-0.653762,0.619901
1.50000,-1.810426,0.132944,3.965087,0.384481,-0.918775,0.000263,-0.653762,0.619901
1.52000,-1.802290,0.115566,3.965107,0.397470,-0.928598,0.000327,-0.641473,0.612604
1.54000,-1.802290,0.115566,3.965107,0.397470,-0.928598,0.000327,-0.641473,0.612604
1.56000,-1.802290,0.115566,3.965107,0.397470,-0.928598,0.000327,-0.641473,0.612604
1.58000,-1.794068,0.097417,3.965121,0.410170,-0.938091,0.000415,-0.617623,0.587593
1.60000,-1.767568,0.043006,3.965184,0.448495,-0.962779,0.000365,-0.583566,0.557406
1.62000,-1.767568,0.043006,3.965184,0.448495,-0.962779,0.000365,-0.583566,0.557406
1.64000,-1.767568,0.043006,3.965184,0.448495,-0.962779,0.000365,-0.583566,0.557406
1.66000,-1.758041,0.025152,3.965210,0.461398,-0.969524,0.000320,-0.572447,0.552848
1.68000,-1.718013,-0.049649,3.965289,0.513033,-0.992868,0.000332,-0.539024,0.557248
1.70000,-1.718013,-0.049649,3.965289,0.513033,-0.992868,0.000332,-0.527727,0.561668
1.72000,-1.696558,-0.088006,3.965325,0.538500,-1.001557,0.000292,-0.516387,0.564018
1.74000,-1.696558,-0.088006,3.965325,0.538500,-1.001557,0.000292,-0.516387,0.564018
1.76000,-1.696558,-0.088006,3.965325,0.538500,-1.001557,0.000292,-0.516387,0.564018
1.78000,-1.696558,-0.088006,3.965325,0.538500,-1.001557,0.000292,-0.505037,0.564605
1.80000,-1.696558,-0.088006,3.965325,0.538500,-1.001557,0.000292,-0.505037,0.564605
1.82000,-1.696558,-0.088006,3.965325,0.538500,-1.001557,0.000292,-0.505037,0.564605
1.84000,-1.662378,-0.145942,3.965370,0.577138,-1.010890,0.000025,-0.482192,0.570047
1.86000,-1.638037,-0.184541,3.965384,0.604456,-1.014941,-0.000096,-0.458512,0.595042
1.88000,-1.612687,-0.223500,3.965390,0.632109,-1.017376,-0.000287,-0.420385,0.646753
1.90000,-1.599542,-0.242844,3.965393,0.645794,-1.017766,-0.000317,-0.420385,0.646753
1.92000,-1.572702,-0.282200,3.965398,0.671868,-1.017206,-0.000424,-0.393835,0.661051
1.94000,-1.572702,-0.282200,3.965398,0.671868,-1.017206,-0.000424,-0.393835,0.661051
1.96000,-1.572702,-0.282200,3.965398,0.671868,-1.017206,-0.000424,-0.380582,0.659111
1.98000,-1.558857,-0.301733,3.965404,0.684319,-1.016024,-0.000424,-0.367454,0.653642
2.00000,-1.544921,-0.321662,3.965402,0.696537,-1.014632,-0.000427,-0.367454,0.653642
2.02000,-1.515790,-0.360109,3.965417,0.721610,-1.009791,-0.000495,-0.341492,0.644843
2.04000,-1.485867,-0.398905,3.965424,0.746835,-1.003643,-0.000670,-0.315376,0.652040
2.06000,-1.485867,-0.398905,3.965424,0.746835,-1.003643,-0.000670,-0.315376,0.652040
2.08000,-1.470477,-0.418063,3.965428,0.759603,-0.999902,-0.000764,-0.288627,0.671582
2.10000,-1.470477,-0.418063,3.965428,0.759603,-0.999902,-0.000764,-0.288627,0.671582
2.12000,-1.455009,-0.437609,3.965420,0.772469,-0.996068,-0.000871,-0.274807,0.687627
2.14000,-1.455009,-0.437609,3.965420,0.772469,-0.996068,-0.000871,-0.274807,0.687627
2.16000,-1.455009,-0.437609,3.965420,0.772469,-0.996068,-0.000871,-0.274807,0.687627
2.18000,-1.406817,-0.495184,3.965411,0.812542,-0.982012,-0.001013,-0.230905,0.746132
2.20000,-1.390222,-0.514172,3.965409,0.825912,-0.976532,-0.001009,-0.215613,0.759204
2.22000,-1.355946,-0.551660,3.965408,0.851962,-0.964224,-0.001062,-0.200178,0.765634
2.24000,-1.320760,-0.588797,3.965410,0.876136,-0.950333,-0.000950,-0.169505,0.757871
2.26000,-1.320760,-0.588797,3.965410,0.876136,-0.950333,-0.000950,-0.169505,0.757871
2.28000,-1.284718,-0.625504,3.965407,0.899232,-0.935086,-0.001018,-0.139789,0.734401
2.30000,-1.284718,-0.625504,3.965407,0.899232,-0.935086,-0.001018,-0.139789,0.734401
2.32000,-1.247822,-0.661715,3.965401,0.922669,-0.918430,-0.001127,-0.110884,0.718034
2.34000,-1.247822,-0.661715,3.965401,0.922669,-0.918430,-0.001127,-0.110884,0.718034
2.36000,-1.228979,-0.679491,3.965401,0.934709,-0.909511,-0.001189,-0.081986,0.723596
2.38000,-1.209923,-0.697138,3.965398,0.946891,-0.900252,-0.001252,-0.081986,0.723596
2.40000,-1.170726,-0.731487,3.965380,0.972078,-0.880436,-0.001363,-0.052327,0.745898
2.42000,-1.170726,-0.731487,3.965380,0.972078,-0.880436,-0.001363,-0.052327,0.745898
2.44000,-1.130621,-0.765187,3.965357,0.997523,-0.859320,-0.001516,-0.021507,0.773652
2.46000,-1.130621,-0.765187,3.965357,0.997523,-0.859320,-0.001516,-0.021507,0.773652
2.48000,-1.110119,-0.781616,3.965348,1.010320,-0.848171,-0.001493,-0.005732,0.785743
2.50000,-1.068640,-0.814233,3.965315,1.035722,-0.825141,-0.001595,0.026547,0.809265
2.52000,-1.068640,-0.814233,3.965315,1.035722,-0.825141,-0.001595,0.026547,0.809265
2.54000,-1.026228,-0.846026,3.965285,1.060748,-0.800856,-0.001518,0.059752,0.830254
2.56000,-1.026228,-0.846026,3.965285,1.060748,-0.800856,-0.001518,0.059752,0.830254
2.58000,-1.026228,-0.846026,3.965285,1.060748,-0.800856,-0.001518,0.059752,0.830254
2.60000,-1.026228,-0.846026,3.965285,1.060748,-0.800856,-0.001518,0.093526,0.841956
2.62000,-0.982758,-0.876791,3.965256,1.085152,-0.775289,-0.001433,0.093526,0.841956
