timestamp_unix,t,leader_phase,lx,ly,lz,lvx,lvy,lvz,l_yaw,l_yawrate,lx_sp,ly_sp,l_lat,l_lon,l_alt,sx,sy,sz,svx,svy,svz,s_yaw,s_yawrate,s_lat,s_lon,s_alt,xd,yd,zd,ex,ey,ez,err_xy,err_z,e_yaw,dist_xy,dist_z,ff_x,ff_y,vx_p,vy_p,vz_p,vx_i,vy_i,vz_i,vx_d,vy_d,vz_d,vx_cmd,vy_cmd,vz_cmd,yaw_rate_cmd
1780340132.593195,0.0000,circle,-4.0141,-0.0105,3.9985,0.0200,0.0000,0.0006,-1.5707,0.0004,-4.0141,-0.0105,19.59484550,-99.22727630,3.999,-4.9815,-0.0210,4.0002,-0.0100,0.0100,-0.0006,-0.0003,0.0005,19.59483680,-99.22727640,4.000,-5.0141,-0.0106,4.9985,-0.0326,0.0104,0.9983,0.0342,0.9983,-1.5704,0.9675,0.0017,0.0000,-0.0004,-0.0163,0.0052,0.4991,-0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0163,0.0048,0.4991,-1.0000
1780340132.647325,0.0620,circle,-4.0141,-0.0210,3.9985,0.0200,0.0100,0.0006,-1.5707,0.0000,-3.9997,-0.0480,19.59484550,-99.22727640,3.999,-4.9815,-0.0210,4.0002,-0.0100,0.0100,-0.0007,-0.0003,0.0013,19.59483680,-99.22727640,4.000,-5.0141,-0.0210,4.9985,-0.0326,-0.0001,0.9983,0.0326,0.9983,-1.5704,0.9674,0.0017,0.0000,-0.0000,-0.0163,-0.0000,0.4991,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0163,-0.0000,0.4991,-1.0000
1780340132.693209,0.1090,circle,-4.0141,-0.0210,3.9984,0.0200,0.0100,0.0005,-1.5707,0.0000,-3.9995,-0.0640,19.59484550,-99.22727640,3.998,-4.9815,-0.0210,4.0002,-0.0100,0.0100,-0.0007,-0.0003,0.0013,19.59483680,-99.22727640,4.000,-5.0141,-0.0210,4.9984,-0.0326,-0.0001,0.9982,0.0326,0.9982,-1.5704,0.9674,0.0018,0.0000,-0.0000,-0.0163,-0.0000,0.4991,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0163,-0.0000,0.4991,-1.0000
1780340132.772911,0.1870,circle,-4.0141,-0.0210,3.9984,0.0200,0.0100,0.0005,-1.5707,0.0000,-3.9992,-0.0800,19.59484550,-99.22727640,3.998,-4.9815,-0.0210,4.0002,-0.0100,0.0100,-0.0007,-0.0003,0.0013,19.59483680,-99.22727640,4.000,-5.0141,-0.0210,4.9984,-0.0326,-0.0001,0.9982,0.0326,0.9982,-1.5704,0.9674,0.0018,0.0000,-0.0000,-0.0163,-0.0000,0.4991,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0163,-0.0000,0.4991,-1.0000
1780340132.794708,0.2030,circle,-4.0141,-0.0210,3.9984,0.0200,0.0100,0.0005,-1.5707,0.0000,-3.9992,-0.0800,19.59484550,-99.22727640,3.998,-4.9815,-0.0210,4.0002,-0.0100,0.0100,-0.0007,-0.0003,0.0013,19.59483680,-99.22727640,4.000,-5.0141,-0.0210,4.9984,-0.0326,-0.0001,0.9982,0.0326,0.9982,-1.5704,0.9674,0.0018,0.0000,-0.0000,-0.0163,-0.0000,0.4991,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0163,-0.0000,0.4991,-1.0000
1780340132.842804,0.2500,circle,-4.0141,-0.0210,3.9984,0.0200,0.0100,0.0005,-1.5707,0.0000,-3.9954,-0.1919,19.59484550,-99.22727640,3.998,-4.9815,-0.0210,4.0002,-0.0100,0.0100,-0.0007,-0.0003,0.0013,19.59483680,-99.22727640,4.000,-5.0141,-0.0210,4.9984,-0.0326,-0.0001,0.9982,0.0326,0.9982,-1.5704,0.9674,0.0018,0.0000,-0.0000,-0.0163,-0.0000,0.4991,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0163,-0.0000,0.4991,-1.0000
1780340132.896665,0.3120,circle,-4.0141,-0.0210,3.9984,0.0200,0.0100,0.0005,-1.5625,0.0819,-3.9928,-0.2399,19.59484550,-99.22727640,3.998,-4.9815,-0.0210,4.0096,-0.0100,0.0100,0.1112,-0.0488,-0.5645,19.59483680,-99.22727640,4.010,-5.0141,-0.0293,4.9984,-0.0326,-0.0083,0.9888,0.0336,0.9888,-1.5137,0.9674,0.0112,0.0007,-0.0819,-0.0163,-0.0042,0.4944,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0156,-0.0861,0.4944,-1.0000
1780340132.935769,0.3440,circle,-4.0141,-0.0210,3.9982,0.0200,0.0000,0.0014,-1.5625,0.0819,-3.9908,-0.2718,19.59484550,-99.22727640,3.998,-4.9815,-0.0210,4.0096,-0.0100,0.0100,0.1112,-0.0488,-0.5645,19.59483680,-99.22727640,4.010,-5.0141,-0.0293,4.9982,-0.0326,-0.0083,0.9886,0.0336,0.9886,-1.5137,0.9674,0.0114,0.0007,-0.0819,-0.0163,-0.0042,0.4943,-0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.0156,-0.0861,0.4943,-1.0000
1780340132.992254,0.4060,circle,-4.0141,-0.0210,3.9982,0.0200,0.0000,0.0014,-1.5625,0.0819,-3.9872,-0.3197,19.59484550,-99.22727640,3.998,-4.9815,-0.0210,4.0096,-0.0100,0.0100,0.1112,-0.0488,-0.5645,19.59483680,-99.22727640,4.010,-5.0141,-0.0293,4.9982,-0.0326,-0.0083,0.9886,0.0336,0.9886,-1.5137,0.9674,0.0114,0.0007,-0.0819,-0.0163,-0.0042,0.4943,-0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.0156,-0.0861,0.4943,-1.0000
1780340133.036663,0.4530,circle,-4.0141,-0.0210,3.9982,0.0200,0.0000,0.0014,-1.5625,0.0819,-3.9845,-0.3515,19.59484550,-99.22727640,3.998,-4.9815,-0.0210,4.0096,-0.0100,0.0100,0.1112,-0.0488,-0.5645,19.59483680,-99.22727640,4.010,-5.0141,-0.0293,4.9982,-0.0326,-0.0083,0.9886,0.0336,0.9886,-1.5137,0.9674,0.0114,0.0007,-0.0819,-0.0163,-0.0042,0.4943,-0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.0156,-0.0861,0.4943,-1.0000
