t,x,y,z,vx,vy,vz,yaw,yaw_rate
0.00000,5.940389,0.510539,3.966896,0.018523,-0.016666,-0.000016,-0.025019,-0.000338
0.02000,5.940389,0.510539,3.966896,0.018523,-0.016666,-0.000016,-0.025019,-0.000338
0.04000,5.940389,0.510539,3.966896,0.018523,-0.016666,-0.000016,-0.025019,-0.000338
0.06000,5.940389,0.510539,3.966896,0.018523,-0.016666,-0.000016,-0.025019,-0.000338
0.08000,5.940389,0.510539,3.966896,0.018523,-0.016666,-0.000016,-0.025019,-0.000338
0.10000,5.940389,0.510539,3.966896,0.018523,-0.016666,-0.000016,-0.025019,-0.000338
0.12000,5.940389,0.510539,3.966896,0.018523,-0.016666,-0.000016,-0.025019,-0.000338
0.14000,5.940389,0.510539,3.966896,0.018523,-0.016666,-0.000016,-0.025019,-0.000338
0.16000,5.940389,0.510539,3.966896,0.018523,-0.016666,-0.000016,-0.025019,-0.000338
0.18000,5.940389,0.510539,3.966896,0.018523,-0.016666,-0.000016,-0.025019,-0.000338
0.20000,5.940389,0.510539,3.966896,0.018523,-0.016666,-0.000016,-0.025019,-0.000338
0.22000,5.940389,0.510539,3.966896,0.018523,-0.016666,-0.000016,-0.045547,-0.302958
0.24000,5.940206,0.510261,3.966830,0.016005,-0.027997,-0.000413,-0.045547,-0.302958
0.26000,5.940206,0.510261,3.966830,0.016005,-0.027997,-0.000413,-0.045547,-0.302958
0.28000,5.940206,0.510261,3.966830,0.016005,-0.027997,-0.000413,-0.045547,-0.302958
0.30000,5.940206,0.510261,3.966830,0.016005,-0.027997,-0.000413,-0.045547,-0.302958
0.32000,5.940206,0.510261,3.966830,0.016005,-0.027997,-0.000413,-0.045547,-0.302958
0.34000,5.940206,0.510261,3.966830,0.016005,-0.027997,-0.000413,-0.045547,-0.302958
0.36000,5.940206,0.510261,3.966830,0.016005,-0.027997,-0.000413,-0.045547,-0.302958
0.38000,5.940206,0.510261,3.966830,0.016005,-0.027997,-0.000413,-0.045547,-0.302958
0.40000,5.940206,0.510261,3.966830,0.016005,-0.027997,-0.000413,-0.045547,-0.302958
0.42000,5.940206,0.510261,3.966830,0.016005,-0.027997,-0.000413,-0.045547,-0.302958
0.44000,5.940206,0.510261,3.966830,0.016005,-0.027997,-0.000413,-0.045547,-0.302958
0.46000,5.940206,0.510261,3.966830,0.016005,-0.027997,-0.000413,-0.271924,-1.370321
0.48000,5.939572,0.495391,3.966717,0.020668,-0.146528,-0.000717,-0.271924,-1.370321
0.50000,5.939572,0.495391,3.966717,0.020668,-0.146528,-0.000717,-0.271924,-1.370321
0.52000,5.939572,0.495391,3.966717,0.020668,-0.146528,-0.000717,-0.271924,-1.370321
0.54000,5.939572,0.495391,3.966717,0.020668,-0.146528,-0.000717,-0.271924,-1.370321
0.56000,5.939572,0.495391,3.966717,0.020668,-0.146528,-0.000717,-0.271924,-1.370321
0.58000,5.939572,0.495391,3.966717,0.020668,-0.146528,-0.000717,-0.271924,-1.370321
0.60000,5.939572,0.495391,3.966717,0.020668,-0.146528,-0.000717,-0.271924,-1.370321
0.62000,5.939572,0.495391,3.966717,0.020668,-0.146528,-0.000717,-0.271924,-1.370321
0.64000,5.939572,0.495391,3.966717,0.020668,-0.146528,-0.000717,-0.271924,-1.370321
0.66000,5.939572,0.495391,3.966717,0.020668,-0.146528,-0.000717,-0.271924,-1.370321
0.68000,5.939572,0.495391,3.966717,0.020668,-0.146528,-0.000717,-0.271924,-1.370321
0.70000,5.939572,0.495391,3.966717,0.020668,-0.146528,-0.000717,-0.271924,-1.370321
0.72000,5.939572,0.495391,3.966717,0.020668,-0.146528,-0.000717,-0.271924,-1.370321
0.74000,5.939572,0.495391,3.966717,0.020668,-0.146528,-0.000717,-0.271924,-1.370321
0.76000,5.939572,0.495391,3.966717,0.020668,-0.146528,-0.000717,-0.271924,-1.370321
0.78000,5.939572,0.495391,3.966717,0.020668,-0.146528,-0.000717,-0.271924,-1.370321
0.80000,5.939572,0.495391,3.966717,0.020668,-0.146528,-0.000717,-0.271924,-1.370321
0.82000,5.939572,0.495391,3.966717,0.020668,-0.146528,-0.000717,-0.651262,-1.502511
0.84000,5.939572,0.495391,3.966717,0.020668,-0.146528,-0.000717,-0.651262,-1.502511
0.86000,5.944116,0.439175,3.966612,0.059357,-0.356873,-0.000763,-0.651262,-1.502511
0.88000,5.944116,0.439175,3.966612,0.059357,-0.356873,-0.000763,-0.651262,-1.502511
0.90000,5.944116,0.439175,3.966612,0.059357,-0.356873,-0.000763,-0.651262,-1.502511
0.92000,5.944116,0.439175,3.966612,0.059357,-0.356873,-0.000763,-0.651262,-1.502511
0.94000,5.944116,0.439175,3.966612,0.059357,-0.356873,-0.000763,-0.651262,-1.502511
0.96000,5.944116,0.439175,3.966612,0.059357,-0.356873,-0.000763,-0.651262,-1.502511
0.98000,5.944116,0.439175,3.966612,0.059357,-0.356873,-0.000763,-0.651262,-1.502511
1.00000,5.944116,0.439175,3.966612,0.059357,-0.356873,-0.000763,-0.651262,-1.502511
1.02000,5.944116,0.439175,3.966612,0.059357,-0.356873,-0.000763,-0.651262,-1.502511
1.04000,5.944116,0.439175,3.966612,0.059357,-0.356873,-0.000763,-0.968610,-1.060442
1.06000,5.966645,0.323659,3.966588,0.160155,-0.617929,0.000167,-0.968610,-1.060442
1.08000,5.966645,0.323659,3.966588,0.160155,-0.617929,0.000167,-0.968610,-1.060442
1.10000,5.966645,0.323659,3.966588,0.160155,-0.617929,0.000167,-0.968610,-1.060442
1.12000,5.966645,0.323659,3.966588,0.160155,-0.617929,0.000167,-0.968610,-1.060442
1.14000,5.966645,0.323659,3.966588,0.160155,-0.617929,0.000167,-0.968610,-1.060442
1.16000,5.966645,0.323659,3.966588,0.160155,-0.617929,0.000167,-0.968610,-1.060442
1.18000,5.966645,0.323659,3.966588,0.160155,-0.617929,0.000167,-0.968610,-1.060442
1.20000,5.966645,0.323659,3.966588,0.160155,-0.617929,0.000167,-0.968610,-1.060442
1.22000,5.966645,0.323659,3.966588,0.160155,-0.617929,0.000167,-0.968610,-1.060442
1.24000,5.966645,0.323659,3.966588,0.160155,-0.617929,0.000167,-0.968610,-1.060442
1.26000,5.966645,0.323659,3.966588,0.160155,-0.617929,0.000167,-0.968610,-1.060442
1.28000,5.966645,0.323659,3.966588,0.160155,-0.617929,0.000167,-0.968610,-1.060442
1.30000,5.966645,0.323659,3.966588,0.160155,-0.617929,0.000167,-1.201670,-0.880479
1.32000,5.966645,0.323659,3.966588,0.160155,-0.617929,0.000167,-1.201670,-0.880479
1.34000,6.020125,0.149217,3.966969,0.299202,-0.831113,0.001206,-1.201670,-0.880479
1.36000,6.020125,0.149217,3.966969,0.299202,-0.831113,0.001206,-1.201670,-0.880479
1.38000,6.020125,0.149217,3.966969,0.299202,-0.831113,0.001206,-1.201670,-0.880479
1.40000,6.020125,0.149217,3.966969,0.299202,-0.831113,0.001206,-1.201670,-0.880479
1.42000,6.020125,0.149217,3.966969,0.299202,-0.831113,0.001206,-1.201670,-0.880479
1.44000,6.020125,0.149217,3.966969,0.299202,-0.831113,0.001206,-1.201670,-0.880479
1.46000,6.020125,0.149217,3.966969,0.299202,-0.831113,0.001206,-1.201670,-0.880479
1.48000,6.020125,0.149217,3.966969,0.299202,-0.831113,0.001206,-1.201670,-0.880479
1.50000,6.020125,0.149217,3.966969,0.299202,-0.831113,0.001206,-1.201670,-0.880479
1.52000,6.020125,0.149217,3.966969,0.299202,-0.831113,0.001206,-1.201670,-0.880479
1.54000,6.020125,0.149217,3.966969,0.299202,-0.831113,0.001206,-1.201670,-0.880479
1.56000,6.020125,0.149217,3.966969,0.299202,-0.831113,0.001206,-1.201670,-0.880479
1.58000,6.020125,0.149217,3.966969,0.299202,-0.831113,0.001206,-1.201670,-0.880479
1.60000,6.020125,0.149217,3.966969,0.299202,-0.831113,0.001206,-1.434785,-0.999003
1.62000,6.020125,0.149217,3.966969,0.299202,-0.831113,0.001206,-1.434785,-0.999003
1.64000,6.020125,0.149217,3.966969,0.299202,-0.831113,0.001206,-1.434785,-0.999003
1.66000,6.020125,0.149217,3.966969,0.299202,-0.831113,0.001206,-1.434785,-0.999003
1.68000,6.020125,0.149217,3.966969,0.299202,-0.831113,0.001206,-1.434785,-0.999003
1.70000,6.110115,-0.067846,3.967883,0.461090,-0.966624,0.000757,-1.434785,-0.999003
1.72000,6.110115,-0.067846,3.967883,0.461090,-0.966624,0.000757,-1.434785,-0.999003
1.74000,6.110115,-0.067846,3.967883,0.461090,-0.966624,0.000757,-1.434785,-0.999003
1.76000,6.110115,-0.067846,3.967883,0.461090,-0.966624,0.000757,-1.434785,-0.999003
1.78000,6.110115,-0.067846,3.967883,0.461090,-0.966624,0.000757,-1.434785,-0.999003
1.80000,6.110115,-0.067846,3.967883,0.461090,-0.966624,0.000757,-1.434785,-0.999003
1.82000,6.110115,-0.067846,3.967883,0.461090,-0.966624,0.000757,-1.696785,-1.098485
1.84000,6.110115,-0.067846,3.967883,0.461090,-0.966624,0.000757,-1.696785,-1.098485
1.86000,6.243951,-0.309546,3.968846,0.641353,-1.027651,0.000224,-1.696785,-1.098485
1.88000,6.243951,-0.309546,3.968846,0.641353,-1.027651,0.000224,-1.696785,-1.098485
1.90000,6.243951,-0.309546,3.968846,0.641353,-1.027651,0.000224,-1.696785,-1.098485
1.92000,6.243951,-0.309546,3.968846,0.641353,-1.027651,0.000224,-1.696785,-1.098485
1.94000,6.243951,-0.309546,3.968846,0.641353,-1.027651,0.000224,-1.696785,-1.098485
1.96000,6.243951,-0.309546,3.968846,0.641353,-1.027651,0.000224,-1.696785,-1.098485
1.98000,6.243951,-0.309546,3.968846,0.641353,-1.027651,0.000224,-1.696785,-1.098485
2.00000,6.243951,-0.309546,3.968846,0.641353,-1.027651,0.000224,-1.696785,-1.098485
2.02000,6.243951,-0.309546,3.968846,0.641353,-1.027651,0.000224,-1.696785,-1.098485
2.04000,6.243951,-0.309546,3.968846,0.641353,-1.027651,0.000224,-1.696785,-1.098485
2.06000,6.243951,-0.309546,3.968846,0.641353,-1.027651,0.000224,-1.938740,-0.700996
2.08000,6.421384,-0.557052,3.970185,0.814406,-1.009236,-0.001369,-1.938740,-0.700996
2.10000,6.421384,-0.557052,3.970185,0.814406,-1.009236,-0.001369,-1.938740,-0.700996
2.12000,6.421384,-0.557052,3.970185,0.814406,-1.009236,-0.001369,-1.938740,-0.700996
2.14000,6.421384,-0.557052,3.970185,0.814406,-1.009236,-0.001369,-1.938740,-0.700996
2.16000,6.421384,-0.557052,3.970185,0.814406,-1.009236,-0.001369,-1.938740,-0.700996
2.18000,6.421384,-0.557052,3.970185,0.814406,-1.009236,-0.001369,-1.938740,-0.700996
2.20000,6.421384,-0.557052,3.970185,0.814406,-1.009236,-0.001369,-1.938740,-0.700996
2.22000,6.421384,-0.557052,3.970185,0.814406,-1.009236,-0.001369,-1.938740,-0.700996
2.24000,6.421384,-0.557052,3.970185,0.814406,-1.009236,-0.001369,-1.938740,-0.700996
