t,x,y,z,vx,vy,vz,yaw,yaw_rate,x_sp,y_sp,z_sp,ex_L,ey_L
0.00000,0.002866,-0.002722,-0.034360,-0.001237,0.001148,0.000324,0.017224,0.001504,0.002866,-0.002722,-0.034360,0.000000,0.000000
0.02000,0.002866,-0.002722,-0.034360,-0.001237,0.001148,0.000324,0.017224,0.001504,0.003026,-0.042722,-0.034360,0.000160,-0.040000
0.04000,0.002866,-0.002722,-0.034360,-0.001237,0.001148,0.000324,0.017224,0.001504,0.003506,-0.082719,-0.034360,0.000640,-0.079997
0.06000,0.002866,-0.002722,-0.034360,-0.001237,0.001148,0.000324,0.017224,0.001504,0.004306,-0.122711,-0.034360,0.001440,-0.119988
0.08000,0.002866,-0.002722,-0.034360,-0.001237,0.001148,0.000324,0.017224,0.001504,0.005426,-0.162695,-0.034360,0.002560,-0.159973
0.10000,0.002866,-0.002722,-0.034360,-0.001237,0.001148,0.000324,0.017224,0.001504,0.006866,-0.202669,-0.034360,0.003999,-0.199947
0.12000,0.002866,-0.002722,-0.034360,-0.001237,0.001148,0.000324,0.017224,0.001504,0.008625,-0.242630,-0.034360,0.005759,-0.239908
0.14000,0.002866,-0.002722,-0.034360,-0.001237,0.001148,0.000324,0.017224,0.001504,0.010704,-0.282576,-0.034360,0.007838,-0.279854
0.16000,0.002866,-0.002722,-0.034360,-0.001237,0.001148,0.000324,0.017224,0.001504,0.013103,-0.322504,-0.034360,0.010237,-0.319782
0.18000,0.002866,-0.002722,-0.034360,-0.001237,0.001148,0.000324,0.017224,0.001504,0.015821,-0.362411,-0.034360,0.012954,-0.359689
0.20000,0.002866,-0.002722,-0.034360,-0.001237,0.001148,0.000324,0.017224,0.001504,0.018858,-0.402296,-0.034360,0.015991,-0.399573
0.22000,0.002866,-0.002722,-0.034360,-0.001237,0.001148,0.000324,0.017168,0.001547,0.022214,-0.442154,-0.034360,0.019348,-0.439432
0.24000,0.004154,-0.003931,-0.034415,-0.003197,0.003095,0.000295,0.017168,0.001547,0.025889,-0.481985,-0.034360,0.021735,-0.478054
0.26000,0.004154,-0.003931,-0.034415,-0.003197,0.003095,0.000295,0.017168,0.001547,0.029882,-0.521785,-0.034360,0.025728,-0.517854
0.28000,0.004154,-0.003931,-0.034415,-0.003197,0.003095,0.000295,0.017168,0.001547,0.034194,-0.561552,-0.034360,0.030040,-0.557621
0.30000,0.004154,-0.003931,-0.034415,-0.003197,0.003095,0.000295,0.017168,0.001547,0.038823,-0.601283,-0.034360,0.034669,-0.597352
0.32000,0.004154,-0.003931,-0.034415,-0.003197,0.003095,0.000295,0.017168,0.001547,0.043770,-0.640976,-0.034360,0.039617,-0.637045
0.34000,0.004154,-0.003931,-0.034415,-0.003197,0.003095,0.000295,0.017168,0.001547,0.049035,-0.680628,-0.034360,0.044881,-0.676697
0.36000,0.004154,-0.003931,-0.034415,-0.003197,0.003095,0.000295,0.017168,0.001547,0.054617,-0.720236,-0.034360,0.050463,-0.716305
0.38000,0.004154,-0.003931,-0.034415,-0.003197,0.003095,0.000295,0.017168,0.001547,0.060515,-0.759799,-0.034360,0.056361,-0.755868
