t,x,y,z,vx,vy,vz,yaw,yaw_rate
0.00000,-4.054238,0.258026,5.961853,0.008526,0.007236,0.000220,-1.580215,0.000108
0.02000,-4.054238,0.258026,5.961853,0.008526,0.007236,0.000220,-1.580215,0.000108
0.04000,-4.054238,0.258026,5.961853,0.008526,0.007236,0.000220,-1.580215,0.000108
0.06000,-4.054238,0.258026,5.961853,0.008526,0.007236,0.000220,-1.580215,0.000108
0.08000,-4.054238,0.258026,5.961853,0.008526,0.007236,0.000220,-1.580215,0.000108
0.10000,-4.054238,0.258026,5.961853,0.008526,0.007236,0.000220,-1.580215,0.000108
0.12000,-4.054238,0.258026,5.961853,0.008526,0.007236,0.000220,-1.580215,0.000108
0.14000,-4.054238,0.258026,5.961853,0.008526,0.007236,0.000220,-1.580215,0.000108
0.16000,-4.054238,0.258026,5.961853,0.008526,0.007236,0.000220,-1.580215,0.000108
0.18000,-4.054238,0.258026,5.961853,0.008526,0.007236,0.000220,-1.580215,0.000108
0.20000,-4.054238,0.258026,5.961853,0.008526,0.007236,0.000220,-1.580215,0.000108
0.22000,-4.054238,0.258026,5.961853,0.008526,0.007236,0.000220,-1.580215,0.000108
0.24000,-4.054238,0.258026,5.961853,0.008526,0.007236,0.000220,-1.570949,0.123707
0.26000,-4.054632,0.256982,5.961785,0.007307,-0.013754,0.000361,-1.570949,0.123707
0.28000,-4.054632,0.256982,5.961785,0.007307,-0.013754,0.000361,-1.570949,0.123707
0.30000,-4.054632,0.256982,5.961785,0.007307,-0.013754,0.000361,-1.570949,0.123707
0.32000,-4.054632,0.256982,5.961785,0.007307,-0.013754,0.000361,-1.570949,0.123707
0.34000,-4.054632,0.256982,5.961785,0.007307,-0.013754,0.000361,-1.570949,0.123707
0.36000,-4.054632,0.256982,5.961785,0.007307,-0.013754,0.000361,-1.570949,0.123707
0.38000,-4.054632,0.256982,5.961785,0.007307,-0.013754,0.000361,-1.570949,0.123707
0.40000,-4.054632,0.256982,5.961785,0.007307,-0.013754,0.000361,-1.570949,0.123707
0.42000,-4.054632,0.256982,5.961785,0.007307,-0.013754,0.000361,-1.570949,0.123707
0.44000,-4.054632,0.256982,5.961785,0.007307,-0.013754,0.000361,-1.570949,0.123707
0.46000,-4.054632,0.256982,5.961785,0.007307,-0.013754,0.000361,-1.570949,0.123707
0.48000,-4.054632,0.256982,5.961785,0.007307,-0.013754,0.000361,-1.570949,0.123707
0.50000,-4.054632,0.256982,5.961785,0.007307,-0.013754,0.000361,-1.491096,0.471816
0.52000,-4.054832,0.235680,5.961545,0.013627,-0.165249,-0.000282,-1.491096,0.471816
0.54000,-4.054832,0.235680,5.961545,0.013627,-0.165249,-0.000282,-1.491096,0.471816
0.56000,-4.054832,0.235680,5.961545,0.013627,-0.165249,-0.000282,-1.491096,0.471816
0.58000,-4.054832,0.235680,5.961545,0.013627,-0.165249,-0.000282,-1.491096,0.471816
0.60000,-4.054832,0.235680,5.961545,0.013627,-0.165249,-0.000282,-1.491096,0.471816
0.62000,-4.054832,0.235680,5.961545,0.013627,-0.165249,-0.000282,-1.491096,0.471816
0.64000,-4.054832,0.235680,5.961545,0.013627,-0.165249,-0.000282,-1.491096,0.471816
0.66000,-4.054832,0.235680,5.961545,0.013627,-0.165249,-0.000282,-1.491096,0.471816
0.68000,-4.054832,0.235680,5.961545,0.013627,-0.165249,-0.000282,-1.491096,0.471816
0.70000,-4.054832,0.235680,5.961545,0.013627,-0.165249,-0.000282,-1.491096,0.471816
0.72000,-4.050608,0.163354,5.961329,0.042896,-0.417114,-0.000022,-1.354532,0.547699
0.74000,-4.050608,0.163354,5.961329,0.042896,-0.417114,-0.000022,-1.354532,0.547699
0.76000,-4.050608,0.163354,5.961329,0.042896,-0.417114,-0.000022,-1.354532,0.547699
0.78000,-4.050608,0.163354,5.961329,0.042896,-0.417114,-0.000022,-1.354532,0.547699
0.80000,-4.050608,0.163354,5.961329,0.042896,-0.417114,-0.000022,-1.354532,0.547699
0.82000,-4.050608,0.163354,5.961329,0.042896,-0.417114,-0.000022,-1.354532,0.547699
0.84000,-4.050608,0.163354,5.961329,0.042896,-0.417114,-0.000022,-1.354532,0.547699
0.86000,-4.050608,0.163354,5.961329,0.042896,-0.417114,-0.000022,-1.354532,0.547699
0.88000,-4.050608,0.163354,5.961329,0.042896,-0.417114,-0.000022,-1.354532,0.547699
0.90000,-4.050608,0.163354,5.961329,0.042896,-0.417114,-0.000022,-1.354532,0.547699
0.92000,-4.050608,0.163354,5.961329,0.042896,-0.417114,-0.000022,-1.354532,0.547699
0.94000,-4.050608,0.163354,5.961329,0.042896,-0.417114,-0.000022,-1.354532,0.547699
0.96000,-4.050608,0.163354,5.961329,0.042896,-0.417114,-0.000022,-1.354532,0.547699
0.98000,-4.050608,0.163354,5.961329,0.042896,-0.417114,-0.000022,-1.232533,0.412518
1.00000,-4.035688,0.025164,5.961361,0.099432,-0.690430,0.000968,-1.232533,0.412518
1.02000,-4.035688,0.025164,5.961361,0.099432,-0.690430,0.000968,-1.232533,0.412518
1.04000,-4.035688,0.025164,5.961361,0.099432,-0.690430,0.000968,-1.232533,0.412518
1.06000,-4.035688,0.025164,5.961361,0.099432,-0.690430,0.000968,-1.232533,0.412518
1.08000,-4.035688,0.025164,5.961361,0.099432,-0.690430,0.000968,-1.232533,0.412518
1.10000,-4.035688,0.025164,5.961361,0.099432,-0.690430,0.000968,-1.232533,0.412518
1.12000,-4.035688,0.025164,5.961361,0.099432,-0.690430,0.000968,-1.232533,0.412518
1.14000,-4.035688,0.025164,5.961361,0.099432,-0.690430,0.000968,-1.232533,0.412518
1.16000,-4.035688,0.025164,5.961361,0.099432,-0.690430,0.000968,-1.232533,0.412518
1.18000,-4.035688,0.025164,5.961361,0.099432,-0.690430,0.000968,-1.232533,0.412518
1.20000,-4.035688,0.025164,5.961361,0.099432,-0.690430,0.000968,-1.232533,0.412518
1.22000,-4.035688,0.025164,5.961361,0.099432,-0.690430,0.000968,-1.140466,0.348220
1.24000,-4.035688,0.025164,5.961361,0.099432,-0.690430,0.000968,-1.140466,0.348220
1.26000,-4.003948,-0.175515,5.961511,0.181640,-0.935552,0.001233,-1.140466,0.348220
1.28000,-4.003948,-0.175515,5.961511,0.181640,-0.935552,0.001233,-1.140466,0.348220
1.30000,-4.003948,-0.175515,5.961511,0.181640,-0.935552,0.001233,-1.140466,0.348220
1.32000,-4.003948,-0.175515,5.961511,0.181640,-0.935552,0.001233,-1.140466,0.348220
1.34000,-4.003948,-0.175515,5.961511,0.181640,-0.935552,0.001233,-1.140466,0.348220
1.36000,-4.003948,-0.175515,5.961511,0.181640,-0.935552,0.001233,-1.140466,0.348220
1.38000,-4.003948,-0.175515,5.961511,0.181640,-0.935552,0.001233,-1.140466,0.348220
1.40000,-4.003948,-0.175515,5.961511,0.181640,-0.935552,0.001233,-1.140466,0.348220
1.42000,-4.003948,-0.175515,5.961511,0.181640,-0.935552,0.001233,-1.140466,0.348220
1.44000,-4.003948,-0.175515,5.961511,0.181640,-0.935552,0.001233,-1.140466,0.348220
1.46000,-4.003948,-0.175515,5.961511,0.181640,-0.935552,0.001233,-1.140466,0.348220
1.48000,-4.003948,-0.175515,5.961511,0.181640,-0.935552,0.001233,-1.140466,0.348220
1.50000,-4.003948,-0.175515,5.961511,0.181640,-0.935552,0.001233,-1.050587,0.370755
1.52000,-3.949935,-0.431217,5.961661,0.283819,-1.126985,0.001400,-1.050587,0.370755
1.54000,-3.949935,-0.431217,5.961661,0.283819,-1.126985,0.001400,-1.050587,0.370755
1.56000,-3.949935,-0.431217,5.961661,0.283819,-1.126985,0.001400,-1.050587,0.370755
1.58000,-3.949935,-0.431217,5.961661,0.283819,-1.126985,0.001400,-1.050587,0.370755
1.60000,-3.949935,-0.431217,5.961661,0.283819,-1.126985,0.001400,-1.050587,0.370755
1.62000,-3.949935,-0.431217,5.961661,0.283819,-1.126985,0.001400,-1.050587,0.370755
1.64000,-3.949935,-0.431217,5.961661,0.283819,-1.126985,0.001400,-1.050587,0.370755
1.66000,-3.949935,-0.431217,5.961661,0.283819,-1.126985,0.001400,-1.050587,0.370755
1.68000,-3.949935,-0.431217,5.961661,0.283819,-1.126985,0.001400,-1.050587,0.370755
1.70000,-3.949935,-0.431217,5.961661,0.283819,-1.126985,0.001400,-1.050587,0.370755
1.72000,-3.949935,-0.431217,5.961661,0.283819,-1.126985,0.001400,-0.951769,0.411336
