timestamp_unix,t,phase,lx,ly,lz,l_yaw,sx,sy,sz,s_yaw
1780118868.989364,4.2660,takeoff_L,-4.0141,0.0210,2.0002,0.0001,-5.0038,0.0210,0.0545,-0.0126
1780118869.095724,4.3750,takeoff_L,-4.0141,0.0210,2.0001,0.0002,-5.0038,0.0210,0.0545,-0.0126
1780118869.198709,4.4690,takeoff_L,-4.0141,0.0210,2.0001,0.0002,-5.0038,0.0210,0.0545,-0.0126
1780118869.311184,4.5790,takeoff_L,-4.0141,0.0210,2.0001,0.0002,-5.0038,0.0210,0.0545,-0.0127
1780118869.423448,4.7040,takeoff_L,-4.0141,0.0210,2.0001,0.0002,-5.0038,0.0210,0.0545,-0.0127
1780118869.531065,4.7970,takeoff_L,-4.0141,0.0210,2.0001,0.0002,-5.0038,0.0210,0.0545,-0.0127
1780118869.643021,4.9220,takeoff_L,-4.0141,0.0210,2.0000,0.0002,-5.0038,0.0210,0.0545,-0.0127
1780118869.746168,5.0160,takeoff_L,-4.0141,0.0210,2.0000,0.0002,-5.0038,0.0210,0.0545,-0.0127
1780118869.849263,5.1250,takeoff_L,-4.0141,0.0210,2.0000,0.0002,-5.0038,0.0210,0.0545,-0.0127
1780118869.967520,5.2350,takeoff_L,-4.0141,0.0210,2.0000,0.0002,-5.0038,0.0210,0.0545,-0.0127
1780118870.082370,5.3600,takeoff_L,-4.0141,0.0210,1.9998,0.0002,-5.0038,0.0210,0.0544,-0.0128
1780118870.199773,5.4690,takeoff_L,-4.0141,0.0210,1.9998,0.0002,-5.0038,0.0210,0.0544,-0.0128
1780118870.398158,5.6720,takeoff_L,-4.0141,0.0210,1.9998,0.0003,-5.0038,0.0210,0.0544,-0.0128
1780118870.524659,5.7970,takeoff_L,-4.0141,0.0210,1.9998,0.0003,-5.0038,0.0210,0.0544,-0.0128
1780118870.632299,5.9070,takeoff_L,-4.0141,0.0210,1.9998,0.0002,-5.0038,0.0210,0.0545,-0.0129
1780118870.733605,6.0000,takeoff_L,-4.0141,0.0210,1.9998,0.0002,-5.0038,0.0210,0.0545,-0.0129
1780118870.848693,6.1250,takeoff_L,-4.0141,0.0210,1.9997,0.0002,-5.0038,0.0210,0.0545,-0.0129
1780118870.963352,6.2350,takeoff_L,-4.0141,0.0210,1.9997,0.0002,-5.0038,0.0210,0.0545,-0.0129
1780118871.065295,6.3440,takeoff_L,-4.0141,0.0210,1.9997,0.0002,-5.0038,0.0210,0.0545,-0.0129
1780118871.167304,6.4380,takeoff_L,-4.0141,0.0210,1.9997,0.0003,-5.0038,0.0210,0.0545,-0.0129
1780118871.270800,6.5470,takeoff_L,-4.0141,0.0210,1.9997,0.0003,-5.0038,0.0210,0.0545,-0.0129
1780118871.381320,6.6570,takeoff_L,-4.0141,0.0210,1.9997,0.0003,-5.0038,0.0210,0.0545,-0.0130
1780118871.494605,6.7660,takeoff_L,-4.0141,0.0210,1.9997,0.0001,-5.0038,0.0210,0.0545,-0.0130
1780118871.608734,6.8750,takeoff_L,-4.0141,0.0210,1.9997,0.0001,-5.0038,0.0210,0.0546,-0.0130
1780118871.726906,7.0000,takeoff_L,-4.0141,0.0210,1.9996,0.0003,-5.0038,0.0210,0.0546,-0.0130
1780118871.846398,7.1250,takeoff_L,-4.0141,0.0210,1.9996,0.0003,-5.0038,0.0210,0.0546,-0.0130
1780118871.955330,7.2350,takeoff_L,-4.0141,0.0210,1.9996,0.0002,-5.0038,0.0210,0.0546,-0.0130
1780118872.071716,7.3440,takeoff_L,-4.0141,0.0210,1.9996,0.0002,-5.0038,0.0210,0.0546,-0.0130
1780118872.193456,7.4690,takeoff_L,-4.0141,0.0210,1.9996,0.0002,-5.0038,0.0210,0.0546,-0.0130
1780118872.302644,7.5790,takeoff_L,-4.0141,0.0210,1.9996,0.0002,-5.0038,0.0210,0.0546,-0.0130
1780118872.407399,7.6880,takeoff_L,-4.0141,0.0210,1.9996,0.0002,-5.0038,0.0210,0.0546,-0.0131
1780118872.522955,7.7970,takeoff_L,-4.0141,0.0210,1.9996,0.0002,-5.0038,0.0210,0.0546,-0.0131
1780118872.628699,7.9070,takeoff_L,-4.0141,0.0210,1.9996,0.0002,-5.0038,0.0210,0.0546,-0.0131
1780118872.741580,8.0160,takeoff_L,-4.0141,0.0210,1.9996,0.0001,-5.0038,0.0210,0.0546,-0.0131
1780118872.857603,8.1250,takeoff_L,-4.0141,0.0210,1.9996,0.0001,-5.0038,0.0210,0.0546,-0.0131
1780118872.968728,8.2350,takeoff_L,-4.0141,0.0210,1.9996,0.0003,-5.0038,0.0210,0.0546,-0.0131
1780118873.084290,8.3600,takeoff_L,-4.0141,0.0210,1.9996,0.0003,-5.0038,0.0210,0.0546,-0.0131
1780118873.194677,8.4690,takeoff_L,-4.0141,0.0210,1.9996,0.0002,-5.0038,0.0210,0.0546,-0.0132
1780118873.297936,8.5790,takeoff_L,-4.0141,0.0210,1.9996,0.0002,-5.0038,0.0210,0.0547,-0.0132
1780118873.410706,8.6880,takeoff_L,-4.0141,0.0210,1.9996,0.0002,-5.0038,0.0210,0.0547,-0.0132
1780118873.516540,8.7970,takeoff_L,-4.0141,0.0210,1.9996,0.0002,-5.0038,0.0210,0.0547,-0.0132
1780118873.632610,8.9070,takeoff_L,-4.0141,0.0210,1.9996,0.0002,-5.0038,0.0210,0.0547,-0.0132
1780118873.742739,9.0160,takeoff_L,-4.0141,0.0210,1.9995,0.0003,-5.0038,0.0210,0.0547,-0.0132
1780118873.853098,9.1250,takeoff_L,-4.0141,0.0210,1.9995,0.0003,-5.0038,0.0210,0.0547,-0.0132
1780118873.958174,9.2350,takeoff_L,-4.0141,0.0210,1.9995,0.0001,-5.0038,0.0210,0.0548,-0.0133
1780118874.058353,9.3290,takeoff_L,-4.0141,0.0210,1.9995,0.0001,-5.0038,0.0210,0.0548,-0.0133
1780118874.162957,9.4380,takeoff_L,-4.0141,0.0210,1.9995,0.0001,-5.0038,0.0210,0.0548,-0.0133
1780118874.283174,9.5630,takeoff_L,-4.0141,0.0210,1.9995,0.0002,-5.0038,0.0210,0.0548,-0.0133
1780118874.396982,9.6720,takeoff_L,-4.0141,0.0210,1.9995,0.0002,-5.0038,0.0210,0.0548,-0.0133
1780118874.516278,9.7970,takeoff_L,-4.0141,0.0210,1.9995,0.0002,-5.0038,0.0210,0.0548,-0.0133
1780118874.626835,9.9070,takeoff_L,-4.0141,0.0210,1.9995,0.0002,-5.0038,0.0210,0.0548,-0.0133
1780118874.734589,10.0000,takeoff_L,-4.0141,0.0210,1.9995,0.0002,-5.0038,0.0210,0.0548,-0.0133
1780118874.846098,10.1250,takeoff_L,-4.0141,0.0210,1.9995,0.0002,-5.0038,0.0210,0.0548,-0.0133
1780118874.948125,10.2190,takeoff_L,-4.0141,0.0210,1.9995,0.0002,-5.0038,0.0210,0.0549,-0.0134
1780118875.065017,10.3440,takeoff_L,-4.0141,0.0210,1.9995,0.0002,-5.0038,0.0210,0.0549,-0.0134
1780118875.177883,10.4540,takeoff_L,-4.0141,0.0210,1.9995,0.0002,-5.0038,0.0210,0.0549,-0.0134
1780118875.295868,10.5630,takeoff_L,-4.0141,0.0210,1.9995,0.0002,-5.0038,0.0210,0.0549,-0.0134
1780118875.406456,10.6720,takeoff_L,-4.0141,0.0210,1.9995,0.0002,-5.0038,0.0210,0.0549,-0.0134
1780118875.518559,10.7970,takeoff_L,-4.0141,0.0210,1.9995,0.0002,-5.0038,0.0210,0.0548,-0.0134
1780118875.634206,10.9070,takeoff_L,-4.0141,0.0210,1.9995,0.0002,-5.0038,0.0210,0.0548,-0.0134
1780118875.753031,11.0320,takeoff_L,-4.0141,0.0210,1.9994,0.0002,-5.0038,0.0210,0.0548,-0.0134
1780118875.864654,11.1410,takeoff_L,-4.0141,0.0210,1.9994,0.0002,-5.0038,0.0210,0.0548,-0.0134
1780118875.984723,11.2660,takeoff_L,-4.0141,0.0210,1.9996,0.0002,-5.0038,0.0210,0.0548,-0.0135
1780118876.108166,11.3750,takeoff_L,-4.0141,0.0210,1.9996,0.0002,-5.0038,0.0210,0.0548,-0.0135
1780118876.213023,11.4850,takeoff_L,-4.0141,0.0210,2.0000,0.0002,-5.0038,0.0210,0.0549,-0.0135
1780118876.321980,11.5940,takeoff_L,-4.0141,0.0210,2.0000,0.0002,-5.0038,0.0210,0.0549,-0.0135
1780118876.426732,11.7040,takeoff_L,-4.0141,0.0210,2.0000,0.0002,-5.0038,0.0210,0.0549,-0.0135
1780118876.544914,11.8130,takeoff_L,-4.0141,0.0210,2.0005,0.0001,-5.0038,0.0210,0.0548,-0.0135
1780118876.658524,11.9380,takeoff_L,-4.0141,0.0210,2.0005,0.0001,-5.0038,0.0210,0.0548,-0.0135
1780118876.776124,12.0470,takeoff_L,-4.0141,0.0210,2.0008,0.0003,-5.0038,0.0210,0.0548,-0.0135
1780118876.988087,12.2660,takeoff_L,-4.0141,0.0210,2.0008,0.0003,-5.0038,0.0210,0.0548,-0.0135
1780118877.100102,12.3750,takeoff_L,-4.0141,0.0210,2.0012,0.0001,-5.0038,0.0210,0.0548,-0.0136
1780118877.218976,12.4850,takeoff_L,-4.0141,0.0210,2.0012,0.0001,-5.0038,0.0210,0.0548,-0.0136
1780118877.327357,12.5940,takeoff_L,-4.0141,0.0210,2.0015,0.0002,-5.0038,0.0210,0.0548,-0.0136
1780118877.441763,12.7190,takeoff_L,-4.0141,0.0210,2.0015,0.0002,-5.0038,0.0210,0.0548,-0.0136
1780118877.557855,12.8290,takeoff_L,-4.0141,0.0210,2.0017,0.0002,-5.0038,0.0210,0.0548,-0.0136
1780118877.671905,12.9380,takeoff_L,-4.0141,0.0210,2.0017,0.0002,-5.0038,0.0210,0.0548,-0.0136
1780118877.781919,13.0630,takeoff_L,-4.0141,0.0210,2.0017,0.0003,-5.0038,0.0210,0.0548,-0.0136
1780118877.885139,13.1570,takeoff_L,-4.0141,0.0210,2.0016,0.0003,-5.0038,0.0210,0.0548,-0.0136
1780118877.991096,13.2660,takeoff_L,-4.0141,0.0210,2.0016,0.0003,-5.0038,0.0210,0.0548,-0.0136
1780118878.092678,13.3600,takeoff_L,-4.0141,0.0210,2.0012,0.0002,-5.0038,0.0210,0.0548,-0.0136
1780118878.206008,13.4850,takeoff_L,-4.0141,0.0210,2.0012,0.0002,-5.0038,0.0210,0.0548,-0.0136
1780118878.312783,13.5790,takeoff_L,-4.0141,0.0210,2.0009,0.0002,-5.0038,0.0210,0.0547,-0.0137
1780118878.424792,13.7040,takeoff_L,-4.0141,0.0210,2.0009,0.0002,-5.0038,0.0210,0.0547,-0.0137
1780118878.541492,13.8130,takeoff_L,-4.0141,0.0210,2.0009,0.0002,-5.0038,0.0210,0.0547,-0.0137
1780118878.658757,13.9380,takeoff_L,-4.0141,0.0210,2.0005,0.0002,-5.0038,0.0210,0.0547,-0.0137
1780118878.772647,14.0470,takeoff_L,-4.0141,0.0210,2.0005,0.0001,-5.0038,0.0210,0.0547,-0.0137
1780118878.895711,14.1720,takeoff_L,-4.0141,0.0210,2.0004,0.0001,-5.0038,0.0210,0.0547,-0.0137
1780118879.012036,14.2820,takeoff_L,-4.0141,0.0210,2.0004,0.0002,-5.0038,0.0210,0.0547,-0.0137
1780118879.185044,14.4540,takeoff_L,-4.0141,0.0210,2.0004,0.0002,-5.0038,0.0210,0.0547,-0.0137
1780118879.447818,14.7190,takeoff_L,-4.0141,0.0210,2.0003,0.0002,-5.0038,0.0210,0.0546,-0.0137
1780118879.559410,14.8290,takeoff_L,-4.0141,0.0210,2.0002,0.0002,-5.0038,0.0210,0.0546,-0.0137
1780118879.671035,14.9380,takeoff_L,-4.0141,0.0210,2.0002,0.0002,-5.0038,0.0210,0.0546,-0.0137
1780118879.787991,15.0630,takeoff_L,-4.0141,0.0210,2.0001,0.0002,-5.0038,0.0210,0.0546,-0.0137
1780118879.895895,15.1720,takeoff_L,-4.0141,0.0210,2.0001,0.0002,-5.0038,0.0210,0.0546,-0.0137
1780118880.005469,15.2820,takeoff_L,-4.0141,0.0210,2.0000,0.0002,-5.0038,0.0210,0.0546,-0.0137
1780118880.108248,15.3750,takeoff_L,-4.0141,0.0210,2.0000,0.0002,-5.0038,0.0210,0.0546,-0.0137
1780118880.215158,15.4850,takeoff_L,-4.0141,0.0210,2.0000,0.0001,-5.0038,0.0210,0.0546,-0.0138
1780118880.319933,15.5940,takeoff_L,-4.0141,0.0210,2.0000,0.0001,-5.0038,0.0210,0.0546,-0.0138
1780118880.421398,15.6880,takeoff_L,-4.0141,0.0210,2.0000,0.0001,-5.0038,0.0210,0.0546,-0.0138
1780118880.533046,15.8130,takeoff_L,-4.0141,0.0210,1.9999,0.0002,-5.0038,0.0210,0.0546,-0.0138
1780118880.649881,15.9220,takeoff_L,-4.0141,0.0210,1.9999,0.0002,-5.0038,0.0210,0.0546,-0.0138
1780118880.755957,16.0320,takeoff_L,-4.0141,0.0210,1.9999,0.0001,-5.0038,0.0210,0.0545,-0.0138
1780118880.866125,16.1410,takeoff_L,-4.0141,0.0210,1.9999,0.0001,-5.0038,0.0210,0.0545,-0.0138
1780118880.987365,16.2660,takeoff_L,-4.0141,0.0210,1.9999,0.0002,-5.0038,0.0210,0.0545,-0.0138
1780118881.091916,16.3600,takeoff_L,-4.0141,0.0210,1.9998,0.0002,-5.0038,0.0210,0.0545,-0.0138
1780118881.204089,16.4850,takeoff_L,-4.0141,0.0210,1.9998,0.0002,-5.0038,0.0210,0.0545,-0.0138
1780118881.316118,16.5940,takeoff_L,-4.0141,0.0210,1.9998,0.0002,-5.0038,0.0210,0.0545,-0.0138
1780118881.684294,16.9540,takeoff_L,-4.0141,0.0210,1.9998,0.0002,-5.0038,0.0210,0.0545,-0.0138
1780118881.848778,17.1250,takeoff_L,-4.0141,0.0210,1.9997,0.0002,-5.0038,0.0210,0.0545,-0.0138
1780118881.955453,17.2350,takeoff_L,-4.0141,0.0210,1.9997,0.0002,-5.0038,0.0210,0.0545,-0.0138
1780118882.069638,17.3440,takeoff_L,-4.0141,0.0210,1.9997,0.0002,-5.0038,0.0210,0.0545,-0.0138
1780118882.180429,17.4540,takeoff_L,-4.0141,0.0210,1.9997,0.0002,-5.0038,0.0210,0.0545,-0.0138
1780118882.296628,17.5630,takeoff_L,-4.0141,0.0210,1.9996,0.0003,-5.0038,0.0210,0.0545,-0.0138
1780118882.437454,17.7040,takeoff_L,-4.0141,0.0210,1.9996,0.0003,-5.0038,0.0210,0.0544,-0.0139
1780118882.548918,17.8290,takeoff_L,-4.0141,0.0210,1.9996,0.0002,-5.0038,0.0210,0.0544,-0.0139
1780118882.662804,17.9380,takeoff_L,-4.0141,0.0210,1.9996,0.0002,-5.0038,0.0210,0.0544,-0.0139
1780118882.771930,18.0470,takeoff_L,-4.0141,0.0210,1.9996,0.0001,-5.0038,0.0210,0.0544,-0.0139
1780118882.878578,18.1570,takeoff_L,-4.0141,0.0210,1.9996,0.0001,-5.0038,0.0210,0.0544,-0.0139
1780118882.978581,18.2500,takeoff_L,-4.0141,0.0210,1.9996,0.0001,-5.0038,0.0210,0.0544,-0.0139
1780118883.088924,18.3600,takeoff_S,-4.0141,0.0210,1.9996,0.0003,-5.0038,0.0210,0.0544,-0.0139
1780118883.199993,18.4690,takeoff_S,-4.0141,0.0210,1.9996,0.0003,-5.0038,0.0210,0.0544,-0.0139
1780118883.310963,18.5790,takeoff_S,-4.0141,0.0210,1.9996,0.0001,-5.0038,0.0210,0.0544,-0.0139
1780118883.432906,18.7040,takeoff_S,-4.0141,0.0210,1.9996,0.0001,-5.0038,0.0210,0.0544,-0.0139
1780118883.542786,18.8130,takeoff_S,-4.0141,0.0210,1.9995,0.0001,-5.0038,0.0210,0.0544,-0.0139
1780118883.652941,18.9220,takeoff_S,-4.0141,0.0210,1.9995,0.0001,-5.0038,0.0210,0.0543,-0.0139
1780118883.767432,19.0470,takeoff_S,-4.0141,0.0210,1.9995,0.0002,-5.0038,0.0210,0.0543,-0.0139
1780118883.878227,19.1570,takeoff_S,-4.0141,0.0210,1.9995,0.0002,-5.0038,0.0210,0.0544,-0.0139
1780118884.041043,19.3130,takeoff_S,-4.0141,0.0210,1.9995,0.0001,-5.0038,0.0210,0.0544,-0.0139
1780118884.193342,19.4690,takeoff_S,-4.0141,0.0210,1.9995,0.0001,-5.0038,0.0210,0.0544,-0.0139
1780118884.302841,19.5790,takeoff_S,-4.0141,0.0210,1.9995,0.0003,-5.0038,0.0210,0.0544,-0.0139
1780118884.414005,19.6880,takeoff_S,-4.0141,0.0210,1.9995,0.0003,-5.0038,0.0210,0.0544,-0.0139
1780118884.516550,19.7970,takeoff_S,-4.0141,0.0210,1.9995,0.0001,-5.0038,0.0210,0.0544,-0.0139
1780118884.620945,19.8910,takeoff_S,-4.0141,0.0210,1.9995,0.0001,-5.0038,0.0210,0.0544,-0.0139
1780118884.724944,20.0000,takeoff_S,-4.0141,0.0210,1.9995,0.0001,-5.0038,0.0210,0.0544,-0.0140
1780118884.838794,20.1100,takeoff_S,-4.0141,0.0210,1.9995,0.0002,-5.0038,0.0210,0.0544,-0.0140
1780118884.956498,20.2350,takeoff_S,-4.0141,0.0210,1.9995,0.0002,-5.0038,0.0210,0.0544,-0.0140
1780118885.065783,20.3440,takeoff_S,-4.0141,0.0210,1.9995,0.0001,-5.0038,0.0210,0.0544,-0.0140
1780118885.172261,20.4540,takeoff_S,-4.0141,0.0210,1.9995,0.0001,-5.0038,0.0210,0.0544,-0.0140
1780118885.282999,20.5630,takeoff_S,-4.0141,0.0210,1.9997,0.0001,-5.0038,0.0210,0.0544,-0.0140
1780118885.390576,20.6570,takeoff_S,-4.0141,0.0210,1.9997,0.0001,-5.0038,0.0210,0.0544,-0.0140
1780118885.496087,20.7660,takeoff_S,-4.0141,0.0210,1.9997,0.0001,-5.0038,0.0210,0.0544,-0.0140
1780118885.603094,20.8750,takeoff_S,-4.0141,0.0210,2.0001,0.0001,-5.0038,0.0210,0.0544,-0.0140
1780118885.714841,20.9850,takeoff_S,-4.0141,0.0210,2.0001,0.0001,-5.0038,0.0210,0.0543,-0.0140
1780118885.822695,21.0940,takeoff_S,-4.0141,0.0210,2.0006,0.0002,-5.0038,0.0210,0.0543,-0.0140
1780118885.941290,21.2190,takeoff_S,-4.0141,0.0210,2.0006,0.0002,-5.0038,0.0210,0.0543,-0.0140
1780118886.053205,21.3290,takeoff_S,-4.0141,0.0210,2.0010,0.0002,-5.0038,0.0210,0.0543,-0.0140
1780118886.156813,21.4380,takeoff_S,-4.0141,0.0210,2.0010,0.0002,-5.0038,0.0210,0.0543,-0.0140
1780118886.265822,21.5320,takeoff_S,-4.0141,0.0210,2.0010,0.0002,-5.0038,0.0210,0.0543,-0.0140
1780118886.383665,21.6570,takeoff_S,-4.0141,0.0210,2.0013,0.0002,-5.0038,0.0210,0.0543,-0.0140
1780118886.494913,21.7660,takeoff_S,-4.0141,0.0210,2.0013,0.0002,-5.0038,0.0210,0.0543,-0.0140
1780118886.605244,21.8750,takeoff_S,-4.0141,0.0210,2.0015,0.0002,-5.0038,0.0210,0.0543,-0.0140
1780118886.709723,21.9850,takeoff_S,-4.0141,0.0210,2.0015,0.0002,-5.0038,0.0210,0.0543,-0.0140
1780118886.820553,22.0940,takeoff_S,-4.0141,0.0210,2.0018,0.0002,-5.0038,0.0210,0.0543,-0.0140
1780118886.940519,22.2190,takeoff_S,-4.0141,0.0210,2.0018,0.0002,-5.0038,0.0210,0.0543,-0.0141
1780118887.053499,22.3290,takeoff_S,-4.0141,0.0210,2.0016,0.0003,-5.0038,0.0210,0.0543,-0.0141
1780118887.157841,22.4380,takeoff_S,-4.0141,0.0210,2.0016,0.0003,-5.0038,0.0210,0.0543,-0.0141
1780118887.265139,22.5320,takeoff_S,-4.0141,0.0210,2.0016,0.0001,-5.0038,0.0210,0.0543,-0.0141
1780118887.376185,22.6570,takeoff_S,-4.0141,0.0210,2.0012,0.0001,-5.0038,0.0210,0.0543,-0.0141
1780118887.478620,22.7500,takeoff_S,-4.0141,0.0210,2.0012,0.0001,-5.0038,0.0210,0.0544,-0.0141
1780118887.587248,22.8600,takeoff_S,-4.0141,0.0210,2.0009,0.0003,-5.0038,0.0210,0.0544,-0.0141
1780118887.702821,22.9690,takeoff_S,-4.0141,0.0210,2.0009,0.0003,-5.0038,0.0210,0.0544,-0.0141
1780118887.806748,23.0790,takeoff_S,-4.0141,0.0210,2.0005,0.0002,-5.0038,0.0210,0.0544,-0.0141
1780118887.915397,23.1880,takeoff_S,-4.0141,0.0210,2.0005,0.0002,-5.0038,0.0210,0.0544,-0.0141
1780118888.036888,23.3130,takeoff_S,-4.0141,0.0210,2.0004,0.0002,-5.0038,0.0210,0.0544,-0.0141
1780118888.148057,23.4220,takeoff_S,-4.0141,0.0210,2.0004,0.0002,-5.0038,0.0210,0.0544,-0.0141
1780118888.261312,23.5320,takeoff_S,-4.0141,0.0210,2.0004,0.0003,-5.0038,0.0210,0.0544,-0.0141
1780118888.363972,23.6410,takeoff_S,-4.0141,0.0210,2.0002,0.0003,-5.0038,0.0210,0.0544,-0.0141
1780118888.471559,23.7500,takeoff_S,-4.0141,0.0210,2.0002,0.0003,-5.0038,0.0210,0.0544,-0.0141
1780118888.573014,23.8440,takeoff_S,-4.0141,0.0210,2.0001,0.0002,-5.0038,0.0210,0.0544,-0.0141
1780118888.676607,23.9540,takeoff_S,-4.0141,0.0210,2.0001,0.0002,-5.0038,0.0210,0.0544,-0.0141
1780118888.787263,24.0630,takeoff_S,-4.0141,0.0210,2.0001,0.0002,-5.0038,0.0210,0.0544,-0.0141
1780118888.891746,24.1720,takeoff_S,-4.0141,0.0210,2.0001,0.0002,-5.0038,0.0210,0.0544,-0.0141
1780118889.004217,24.2820,takeoff_S,-4.0141,0.0210,2.0001,0.0003,-5.0038,0.0210,0.0544,-0.0141
1780118889.115246,24.3910,takeoff_S,-4.0141,0.0210,2.0000,0.0003,-5.0038,0.0210,0.0544,-0.0141
1780118889.231235,24.5000,takeoff_S,-4.0141,0.0210,2.0000,0.0003,-5.0038,0.0210,0.0544,-0.0141
1780118889.332768,24.6100,takeoff_S,-4.0141,0.0210,1.9999,0.0001,-5.0038,0.0210,0.0544,-0.0141
1780118889.452697,24.7190,takeoff_S,-4.0141,0.0210,1.9999,0.0001,-5.0038,0.0210,0.0570,-0.0141
1780118889.566039,24.8440,takeoff_S,-4.0141,0.0210,1.9999,0.0002,-5.0038,0.0210,0.0570,-0.0141
1780118889.676919,24.9540,takeoff_S,-4.0141,0.0210,1.9999,0.0002,-5.0038,0.0210,0.0570,-0.0142
1780118889.779299,25.0470,takeoff_S,-4.0141,0.0210,1.9998,0.0003,-5.0038,0.0210,0.0907,-0.0142
1780118889.886806,25.1570,takeoff_S,-4.0141,0.0210,1.9998,0.0003,-5.0038,0.0210,0.0907,-0.0142
1780118889.990101,25.2660,takeoff_S,-4.0141,0.0210,1.9998,0.0003,-5.0038,0.0210,0.1566,-0.0142
1780118890.103290,25.3750,takeoff_S,-4.0141,0.0210,1.9998,0.0002,-5.0038,0.0210,0.1566,-0.0142
1780118890.216709,25.4850,takeoff_S,-4.0141,0.0210,1.9998,0.0002,-5.0038,0.0210,0.3519,-0.0140
1780118890.318447,25.5940,takeoff_S,-4.0141,0.0210,1.9998,0.0002,-5.0038,0.0210,0.3519,-0.0140
