time,lx,ly,lz,lvx,lvy,lvz,l_yaw,l_yawrate,lx_sp,ly_sp,lz_sp,lex,ley,sx,sy,sz,svx,svy,svz,s_yaw,s_yawrate,xd,yd,zd,ex,ey,ez,e_yaw,ff_x,ff_y,ff_z,vx_p,vy_p,vz_p,vx_i,vy_i,vz_i,vx_d,vy_d,vz_d,vx_cmd,vy_cmd,vz_cmd,yaw_rate_cmd
0.0500,-4.021989,0.122781,3.000847,0.025549,-0.016549,-0.00134,3.118206,6e-05,-4.021349000002197,0.05878580021977564,3.000847,0.0006399999978020787,-0.06399599978022161,-5.002898216247559,0.12928491830825806,3.9995534420013428,-0.02015526592731476,0.016657890751957893,0.001185922184959054,3.118403673171997,-0.0002559612039476633,-5.021715544680813,0.1461655218159879,4.000847,-0.018817328433254232,0.016880603507729852,0.0012935579986574908,-0.0001976731719972591,-1.4030713089592744e-06,-5.998359268084878e-05,0.0,-0.018817328433254232,0.016880603507729852,0.0012935579986574908,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.01881873150456319,0.016820619915049004,0.0012935579986574908,-0.0003953463439945182
0.1000,-4.021989,0.122781,3.000847,0.025549,-0.016549,-0.00134,3.118206,6e-05,-4.009755500005732,-0.18889769991824543,3.000847,0.012233499994268175,-0.3116786999182454,-5.002898216247559,0.12928491830825806,3.9995534420013428,-0.02015526592731476,0.016657890751957893,0.001185922184959054,3.118403673171997,-0.0002559612039476633,-5.021715544680813,0.1461655218159879,4.000847,-0.018817328433254232,0.016880603507729852,0.0012935579986574908,-0.0001976731719972591,-1.4030713089592744e-06,-5.998359268084878e-05,0.0,-0.018817328433254232,0.016880603507729852,0.0012935579986574908,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.01881873150456319,0.016820619915049004,0.0012935579986574908,-0.0003953463439945182
0.1500,-4.021989,0.122781,3.000847,0.025549,-0.016549,-0.00134,3.118206,6e-05,-3.998053650026993,-0.3123341997556184,3.000847,0.023934899973009714,-0.43511574975562145,-5.002898216247559,0.12928491830825806,3.9995534420013428,-0.02015526592731476,0.016657890751957893,0.001185922184959054,3.1183807849884033,-0.0009618113981559873,-5.021715544680813,0.1461655218159879,4.000847,-0.018817328433254232,0.016880603507729852,0.0012935579986574908,-0.0001747849884035091,-1.4030713089592744e-06,-5.998359268084878e-05,0.0,-0.018817328433254232,0.016880603507729852,0.0012935579986574908,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.01881873150456319,0.016820619915049004,0.0012935579986574908,-0.0003495699768070182
0.2000,-4.021989,0.122781,3.000847,0.025549,-0.016549,-0.00134,3.118206,6e-05,-3.9627776000649133,-0.5617989996218349,3.000847,0.05921139993508673,-0.6845799996218349,-5.003260612487793,0.1293770968914032,3.9997918605804443,-0.01953481137752533,0.01645861379802227,0.001187991350889206,3.1183807849884033,-0.0009618113981559873,-5.021715544680813,0.1461655218159879,4.000847,-0.018454932193019857,0.01678842492458471,0.0010551394195559283,-0.0001747849884035091,-1.4030713089592744e-06,-5.998359268084878e-05,0.0,-0.018454932193019857,0.01678842492458471,0.0010551394195559283,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.018456335264328817,0.016728441331903862,0.0010551394195559283,-0.0003495699768070182
0.2500,-4.021989,0.122781,3.000847,0.025549,-0.016549,-0.00134,3.130637,0.20597,-3.9264128000628995,-0.7462249497048863,3.000847,0.09557619993710051,-0.8690059497048861,-5.003260612487793,0.1293770968914032,3.9997918605804443,-0.01953481137752533,0.01645861379802227,0.001187991350889206,3.1183807849884033,-0.0009618113981559873,-5.02192898742747,0.13373643442993108,4.000847,-0.018668374939677435,0.00435933753852788,0.0010551394195559283,0.012256215011596794,-0.002256490829532903,-0.20595763921043625,0.0,-0.018668374939677435,0.00435933753852788,0.0010551394195559283,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.02092486576921034,-0.20159830167190837,0.0010551394195559283,0.024512430023193588
0.3000,-4.022055,0.121849,3.001014,0.022445,-0.043905,-0.000369,3.130637,0.20597,-3.881147600058624,-0.9286709997881754,3.000847,0.1409073999413759,-1.0505202997881726,-5.003260612487793,0.1293770968914032,3.9997918605804443,-0.01953481137752533,0.01645861379802227,0.001187991350889206,3.1183807849884033,-0.0009618113981559873,-5.021994987427471,0.13280443442993106,4.001014,-0.018734374939677778,0.0034273375385278637,0.0012221394195552904,0.012256215011596794,-0.002256490829532903,-0.20595763921043625,0.0,-0.018734374939677778,0.0034273375385278637,0.0012221394195552904,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.020990865769210682,-0.20253030167190839,0.0012221394195552904,0.024512430023193588
0.3500,-4.022055,0.121849,3.001014,0.022445,-0.043905,-0.000369,3.130637,0.20597,-3.8286926001000032,-1.1050109996878077,3.000847,0.19336239989999682,-1.2268599996878076,-5.003260612487793,0.1293770968914032,3.9997918605804443,-0.01953481137752533,0.01645861379802227,0.001187991350889206,3.1183807849884033,-0.0009618113981559873,-5.021994987427471,0.13280443442993106,4.001014,-0.018734374939677778,0.0034273375385278637,0.0012221394195552904,0.012256215011596794,-0.002256490829532903,-0.20595763921043625,0.0,-0.018734374939677778,0.0034273375385278637,0.0012221394195552904,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.020990865769210682,-0.20253030167190839,0.0012221394195552904,0.024512430023193588
0.4000,-4.022055,0.121849,3.001014,0.022445,-0.043905,-0.000369,3.130637,0.20597,-3.74387925,-1.34225475,3.000847,0.278175,-1.46410375,-5.003260612487793,0.1293770968914032,3.9997918605804443,-0.01953481137752533,0.01645861379802227,0.001187991350889206,3.1187047958374023,0.0070433830842375755,-5.021994987427471,0.13280443442993106,4.001014,-0.018734374939677778,0.0034273375385278637,0.0012221394195552904,0.01193220416259777,-0.002256490829532903,-0.20595763921043625,0.0,-0.018734374939677778,0.0034273375385278637,0.0012221394195552904,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.020990865769210682,-0.20253030167190839,0.0012221394195552904,0.02386440832519554
0.4500,-4.022055,0.121849,3.001014,0.022445,-0.043905,-0.000369,3.130637,0.20597,-3.6966666000653357,-1.4569026998496735,3.000847,0.32538839993466434,-1.5787516998496733,-5.0036468505859375,0.1294153481721878,4.000211715698242,-0.02009178325533867,0.008664748631417751,0.0010477877222001553,3.1187047958374023,0.0070433830842375755,-5.021994987427471,0.13280443442993106,4.001014,-0.018348136841533247,0.0033890862577432568,0.0008022843017574388,0.01193220416259777,-0.002256490829532903,-0.20595763921043625,0.0,-0.018348136841533247,0.0033890862577432568,0.0008022843017574388,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.02060462767106615,-0.202568552952693,0.0008022843017574388,0.02386440832519554
0.5000,-4.021635150003519,0.1061026001319848,3.001057199999638,0.03196294992022146,-0.17026319894087777,-0.0014219999911738556,-2.967537,1.170343,-3.5898955001366546,-1.685106799730976,3.000847,0.431740099866861,-1.7912098498629572,-5.0036468505859375,0.1294153481721878,4.000211715698242,-0.02009178325533867,0.008664748631417751,0.0010477877222001553,3.1187047958374023,0.0070433830842375755,-5.006525668194061,-0.06707553699382224,4.001057199999638,-0.002878817608123363,-0.19649088516601004,0.0008454843013954161,0.19694351134218405,0.2026778205382284,-1.152659723730674,0.0,-0.002878817608123363,-0.19649088516601004,0.0008454843013954161,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.19979900293010502,-1.349150608896684,0.0008454843013954161,0.3938870226843681
