t,x,y,z,vx,vy,vz,yaw,yaw_rate
0.00000,-3.999656,0.025167,3.000918,0.001361,-0.024791,-0.001084,-0.568977,-0.001135
0.02000,-3.999656,0.025167,3.000918,0.001361,-0.024791,-0.001084,-0.568988,-0.001161
0.04000,-3.999642,0.025444,3.000872,0.001300,-0.024627,-0.001068,-0.569002,-0.001230
0.06000,-3.999642,0.025444,3.000872,0.001300,-0.024627,-0.001068,-0.569002,-0.001230
0.08000,-3.999603,0.025618,3.000755,0.001239,-0.024151,-0.001004,-0.569144,-0.005373
0.10000,-3.999585,0.025420,3.000727,0.001262,-0.023983,-0.000857,-0.569423,-0.013559
0.12000,-3.999585,0.025420,3.000727,0.001262,-0.023983,-0.000857,-0.569423,-0.013559
0.14000,-3.999568,0.025478,3.000625,0.001252,-0.023679,-0.000632,-0.571043,-0.050464
0.16000,-3.999551,0.025220,3.000597,0.001279,-0.024296,-0.000543,-0.572707,-0.081311
0.18000,-3.999540,0.025371,3.000557,0.001307,-0.025355,-0.000425,-0.575179,-0.121563
0.20000,-3.999519,0.025261,3.000536,0.001407,-0.027473,-0.000331,-0.578644,-0.171348
0.22000,-3.999519,0.025261,3.000536,0.001407,-0.027473,-0.000331,-0.578644,-0.171348
0.24000,-3.999484,0.025529,3.000441,0.001730,-0.034389,-0.000173,-0.589324,-0.300363
0.26000,-3.999454,0.025120,3.000419,0.001964,-0.039886,-0.000121,-0.596917,-0.379211
0.28000,-3.999386,0.024159,3.000365,0.002647,-0.054463,0.000040,-0.617423,-0.560260
0.30000,-3.999386,0.024159,3.000365,0.002647,-0.054463,0.000040,-0.617423,-0.560260
0.32000,-3.999344,0.023517,3.000316,0.003085,-0.063515,0.000031,-0.630529,-0.657294
0.34000,-3.999344,0.023517,3.000316,0.003085,-0.063515,0.000031,-0.645574,-0.755490
0.36000,-3.999223,0.021267,3.000248,0.004275,-0.085300,-0.000025,-0.662540,-0.852548
0.38000,-3.999223,0.021267,3.000248,0.004275,-0.085300,-0.000025,-0.681400,-0.946928
0.40000,-3.999141,0.020063,3.000208,0.004983,-0.097649,-0.000001,-0.681400,-0.946928
0.42000,-3.998917,0.016745,3.000140,0.006650,-0.125110,0.000033,-0.724369,-1.121878
0.44000,-3.998781,0.014763,3.000093,0.007599,-0.140078,0.000002,-0.773573,-1.272727
0.46000,-3.998623,0.012115,3.000070,0.008670,-0.156092,0.000027,-0.773573,-1.272727
0.48000,-3.998446,0.009409,3.000029,0.009855,-0.172645,0.000062,-0.800193,-1.337017
0.50000,-3.998446,0.009409,3.000029,0.009855,-0.172645,0.000062,-0.800193,-1.337017
0.52000,-3.998013,0.002580,2.999958,0.012556,-0.207921,0.000039,-0.856665,-1.442381
0.54000,-3.998013,0.002580,2.999958,0.012556,-0.207921,0.000039,-0.886214,-1.483413
0.56000,-3.997461,-0.005817,2.999888,0.015824,-0.245651,0.000129,-0.916462,-1.516762
0.58000,-3.997139,-0.010209,2.999848,0.017658,-0.264995,0.000142,-0.947252,-1.542341
0.60000,-3.996773,-0.015210,2.999831,0.019622,-0.284850,0.000184,-1.009815,-1.571089
0.62000,-3.996373,-0.020178,2.999781,0.021740,-0.304808,0.000278,-1.009815,-1.571089
0.64000,-3.995434,-0.031939,2.999722,0.026423,-0.345850,0.000426,-1.072820,-1.571919
0.66000,-3.995434,-0.031939,2.999722,0.026423,-0.345850,0.000426,-1.072820,-1.571919
0.68000,-3.994895,-0.038319,2.999687,0.028960,-0.366553,0.000489,-1.104135,-1.562926
0.70000,-3.994895,-0.038319,2.999687,0.028960,-0.366553,0.000489,-1.104135,-1.562926
0.72000,-3.993649,-0.052823,2.999635,0.034511,-0.408779,0.000639,-1.165794,-1.527450
