variable,iae,ise,itae,duration_s
ex,31.684536,38.296592,568.307440
ey,31.109008,36.244069,555.081094
ez,2.123193,1.347878,3.880892
e_yaw,8.855168,3.609066,132.871806
err_xy,49.039589,74.540661,875.627973
dist_err,15.040382,7.382384,270.527071
duration,,,,34.453
