timestamp_unix,t,phase,lx,ly,lz,l_yaw,sx,sy,sz,s_yaw
1780119156.788877,0.0000,init,0.0000,0.0000,-0.0028,0.0031,0.0000,0.0000,0.0000,0.0138
1780119156.899665,0.1090,init,0.0000,0.0000,-0.0027,0.0031,0.0000,0.0000,0.0733,0.0138
1780119157.012304,0.2190,init,0.0000,0.0000,-0.0027,0.0031,0.0000,0.0000,0.0733,0.0138
1780119157.113136,0.3280,init,-3.9585,-0.0105,-0.0027,0.0031,-4.9593,-0.0419,0.0733,0.0138
1780119157.215163,0.4220,init,-3.9585,-0.0105,-0.0027,0.0031,-4.9593,-0.0419,0.0733,0.0138
1780119157.321660,0.5310,init,-3.9585,-0.0105,-0.0027,0.0031,-4.9593,-0.0419,0.0733,0.0138
1780119157.434652,0.6410,init,-3.9585,-0.0105,-0.0027,0.0031,-4.9593,-0.0419,0.0733,0.0138
1780119157.546539,0.7500,init,-3.9585,-0.0105,-0.0027,0.0031,-4.9593,-0.0419,0.0733,0.0138
1780119157.670535,0.8750,init,-3.9585,-0.0105,-0.0027,0.0031,-4.9593,-0.0419,0.0733,0.0138
1780119157.783236,1.0000,init,-3.9585,-0.0105,-0.0027,0.0031,-4.9593,-0.0419,0.0733,0.0138
1780119157.894443,1.1090,init,-3.9585,-0.0105,-0.0027,0.0031,-4.9593,-0.0419,0.0733,0.0138
1780119158.003739,1.2190,init,-3.9585,-0.0105,-0.0027,0.0031,-4.9593,-0.0419,0.0733,0.0138
1780119158.104426,1.3120,init,-3.9585,-0.0105,-0.0027,0.0031,-4.9593,-0.0419,0.0734,0.0138
1780119158.219858,1.4370,init,-3.9585,-0.0105,-0.0027,0.0031,-4.9593,-0.0419,0.0734,0.0138
1780119158.358406,1.5620,init,-3.9585,-0.0105,-0.0027,0.0031,-4.9593,-0.0419,0.0734,0.0138
1780119158.469613,1.6870,init,-3.9585,-0.0105,-0.0027,0.0031,-4.9593,-0.0419,0.0734,0.0138
1780119158.573750,1.7810,init,-3.9585,-0.0105,-0.0027,0.0031,-4.9593,-0.0419,0.0734,0.0138
1780119158.683384,1.8910,init,-3.9585,-0.0105,-0.0027,0.0031,-4.9593,-0.0419,0.0734,0.0138
1780119158.790015,2.0000,init,-3.9585,-0.0105,-0.0027,0.0031,-4.9593,-0.0419,0.0734,0.0138
1780119158.890730,2.0940,init,-3.9585,-0.0105,-0.0027,0.0031,-4.9593,-0.0419,0.0734,0.0138
1780119159.005151,2.2190,init,-3.9585,-0.0105,-0.0027,0.0031,-4.9593,-0.0419,0.0734,0.0138
1780119159.174285,2.3910,init,-3.9585,-0.0105,-0.0026,0.0031,-4.9593,-0.0419,0.0734,0.0138
1780119159.305387,2.5160,init,-3.9585,-0.0105,-0.0026,0.0031,-4.9593,-0.0419,0.0733,0.0138
1780119159.421224,2.6250,init,-3.9585,-0.0105,-0.0026,0.0031,-4.9593,-0.0419,0.0733,0.0138
1780119159.523153,2.7340,init,-3.9585,-0.0105,-0.0026,0.0031,-4.9593,-0.0419,0.0733,0.0138
1780119159.638094,2.8440,init,-3.9585,-0.0105,-0.0026,0.0031,-4.9593,-0.0419,0.0733,0.0138
1780119159.738659,2.9530,init,-3.9585,-0.0105,-0.0026,0.0031,-4.9593,-0.0419,0.0733,0.0138
1780119159.855160,3.0620,init,-3.9585,-0.0105,-0.0026,0.0031,-4.9593,-0.0419,0.0733,0.0138
1780119159.971406,3.1870,takeoff_L,-3.9585,-0.0105,-0.0026,0.0031,-4.9593,-0.0419,0.0733,0.0138
1780119160.073716,3.2810,takeoff_L,-3.9585,-0.0105,-0.0026,0.0031,-4.9593,-0.0419,0.0733,0.0138
1780119160.183092,3.3910,takeoff_L,-3.9585,-0.0105,-0.0026,0.0031,-4.9593,-0.0419,0.0733,0.0138
1780119160.285559,3.5000,takeoff_L,-3.9585,-0.0105,-0.0026,0.0031,-4.9593,-0.0419,0.0733,0.0138
1780119160.387066,3.5940,takeoff_L,-3.9585,-0.0105,-0.0026,0.0031,-4.9593,-0.0419,0.0733,0.0138
1780119160.488589,3.7030,takeoff_L,-3.9585,-0.0105,-0.0026,0.0031,-4.9593,-0.0419,0.0733,0.0138
1780119160.589503,3.7970,takeoff_L,-3.9585,-0.0105,-0.0026,0.0031,-4.9593,-0.0419,0.0733,0.0138
1780119160.705265,3.9220,takeoff_L,-3.9585,-0.0105,-0.0026,0.0031,-4.9593,-0.0419,0.0733,0.0138
1780119160.818619,4.0310,takeoff_L,-3.9585,-0.0105,-0.0026,0.0031,-4.9593,-0.0419,0.0733,0.0138
1780119160.924041,4.1410,takeoff_L,-3.9585,-0.0105,-0.0026,0.0031,-4.9593,-0.0419,0.0733,0.0138
1780119161.038527,4.2500,takeoff_L,-3.9585,-0.0105,-0.0026,0.0031,-4.9593,-0.0419,0.0733,0.0138
1780119161.156640,4.3590,takeoff_L,-3.9585,-0.0105,-0.0026,0.0031,-4.9593,-0.0419,0.0733,0.0138
1780119161.256703,4.4690,takeoff_L,-3.9585,-0.0105,-0.0026,0.0031,-4.9593,-0.0419,0.0733,0.0138
1780119161.371359,4.5780,takeoff_L,-3.9585,-0.0105,-0.0026,0.0031,-4.9593,-0.0419,0.0733,0.0138
1780119161.471766,4.6870,takeoff_L,-3.9585,-0.0105,-0.0026,0.0031,-4.9593,-0.0419,0.0733,0.0138
1780119161.572059,4.7810,takeoff_L,-3.9585,-0.0105,-0.0026,0.0031,-4.9593,-0.0419,0.0733,0.0138
1780119161.691826,4.9060,takeoff_L,-3.9585,-0.0105,-0.0026,0.0030,-4.9593,-0.0419,0.0733,0.0138
1780119161.799712,5.0160,takeoff_L,-3.9585,-0.0105,-0.0027,0.0030,-4.9593,-0.0419,0.0733,0.0138
1780119161.909221,5.1250,takeoff_L,-3.9585,-0.0105,-0.0027,0.0030,-4.9593,-0.0419,0.0733,0.0138
1780119162.018634,5.2340,takeoff_L,-3.9585,-0.0105,-0.0027,0.0031,-4.9593,-0.0419,0.0733,0.0138
1780119162.126720,5.3440,takeoff_L,-3.9585,-0.0105,-0.0027,0.0031,-4.9593,-0.0419,0.0733,0.0138
1780119162.237247,5.4530,takeoff_L,-3.9585,-0.0105,-0.0027,0.0030,-4.9593,-0.0419,0.0733,0.0138
1780119162.346273,5.5620,takeoff_L,-3.9585,-0.0105,-0.0027,0.0030,-4.9593,-0.0419,0.0733,0.0138
1780119162.453139,5.6560,takeoff_L,-3.9585,-0.0105,-0.0027,0.0030,-4.9593,-0.0419,0.0733,0.0138
1780119162.563509,5.7810,takeoff_L,-3.9585,-0.0105,-0.0027,0.0030,-4.9593,-0.0419,0.0733,0.0138
1780119162.671978,5.8750,takeoff_L,-3.9585,-0.0105,-0.0027,0.0030,-4.9593,-0.0419,0.0733,0.0138
1780119162.780148,5.9840,takeoff_L,-3.9585,-0.0105,-0.0027,0.0030,-4.9593,-0.0419,0.0733,0.0138
1780119162.895232,6.1090,takeoff_L,-3.9585,-0.0105,-0.0027,0.0030,-4.9593,-0.0419,0.0733,0.0138
1780119163.013223,6.2190,takeoff_L,-3.9585,-0.0105,-0.0027,0.0030,-4.9593,-0.0419,0.0733,0.0138
1780119163.113570,6.3280,takeoff_L,-3.9585,-0.0105,-0.0027,0.0030,-4.9593,-0.0419,0.0733,0.0138
1780119163.220987,6.4370,takeoff_L,-3.9585,-0.0105,-0.0027,0.0030,-4.9593,-0.0419,0.0733,0.0138
1780119163.325270,6.5310,takeoff_L,-3.9585,-0.0105,-0.0027,0.0030,-4.9593,-0.0419,0.0733,0.0138
1780119163.448758,6.6560,takeoff_L,-3.9585,-0.0105,-0.0027,0.0030,-4.9593,-0.0419,0.0733,0.0138
1780119163.663380,6.8750,takeoff_L,-3.9585,-0.0105,-0.0027,0.0030,-4.9593,-0.0419,0.0733,0.0138
1780119163.969234,7.1720,takeoff_L,-3.9585,-0.0105,-0.0027,0.0030,-4.9593,-0.0419,0.0733,0.0138
1780119164.071767,7.2810,takeoff_L,-3.9585,-0.0105,-0.0027,0.0030,-4.9593,-0.0419,0.0734,0.0138
1780119164.173697,7.3910,takeoff_L,-3.9585,-0.0105,-0.0027,0.0030,-4.9593,-0.0419,0.0734,0.0138
1780119164.274447,7.4840,takeoff_L,-3.9585,-0.0105,-0.0027,0.0030,-4.9593,-0.0419,0.0734,0.0138
1780119164.387407,7.5940,takeoff_L,-3.9585,-0.0105,-0.0027,0.0030,-4.9593,-0.0419,0.0734,0.0138
1780119164.488792,7.7030,takeoff_L,-3.9585,-0.0105,-0.0027,0.0030,-4.9593,-0.0419,0.0735,0.0138
1780119164.591275,7.7970,takeoff_L,-3.9585,-0.0105,-0.0027,0.0030,-4.9593,-0.0419,0.0735,0.0138
1780119164.703965,7.9220,takeoff_L,-3.9585,-0.0105,-0.0027,0.0030,-4.9593,-0.0419,0.0735,0.0138
1780119164.807813,8.0160,takeoff_L,-3.9585,-0.0105,-0.0027,0.0030,-4.9593,-0.0419,0.0735,0.0138
1780119164.922040,8.1250,takeoff_L,-3.9585,-0.0105,-0.0027,0.0030,-4.9593,-0.0419,0.0735,0.0138
1780119165.042055,8.2500,takeoff_L,-3.9585,-0.0105,-0.0027,0.0030,-4.9593,-0.0419,0.0735,0.0138
1780119165.156851,8.3590,takeoff_L,-3.9585,-0.0105,-0.0027,0.0030,-4.9593,-0.0419,0.0735,0.0138
1780119165.276578,8.4840,takeoff_L,-3.9585,-0.0105,-0.0027,0.0030,-4.9593,-0.0419,0.0735,0.0138
1780119165.393564,8.6090,takeoff_L,-3.9585,-0.0105,-0.0027,0.0030,-4.9593,-0.0419,0.0735,0.0138
1780119165.506912,8.7190,takeoff_L,-3.9585,-0.0105,-0.0027,0.0030,-4.9593,-0.0419,0.0736,0.0138
1780119165.617905,8.8280,takeoff_L,-3.9585,-0.0105,-0.0027,0.0030,-4.9593,-0.0419,0.0736,0.0138
1780119165.727652,8.9370,takeoff_L,-3.9585,-0.0105,-0.0027,0.0030,-4.9593,-0.0419,0.0736,0.0138
1780119165.837932,9.0470,takeoff_L,-3.9585,-0.0105,-0.0027,0.0030,-4.9593,-0.0419,0.0736,0.0138
1780119165.940332,9.1560,takeoff_L,-3.9585,-0.0105,-0.0027,0.0030,-4.9593,-0.0419,0.0736,0.0138
1780119166.041013,9.2500,takeoff_L,-3.9585,-0.0105,-0.0027,0.0030,-4.9593,-0.0419,0.0736,0.0138
1780119166.151606,9.3590,takeoff_L,-3.9585,-0.0105,-0.0026,0.0030,-4.9593,-0.0419,0.0736,0.0138
1780119166.255384,9.4690,takeoff_L,-3.9585,-0.0105,-0.0026,0.0030,-4.9593,-0.0419,0.0736,0.0138
1780119166.371720,9.5780,takeoff_L,-3.9585,-0.0105,-0.0026,0.0030,-4.9593,-0.0419,0.0736,0.0138
1780119166.473693,9.6870,takeoff_L,-3.9585,-0.0105,-0.0026,0.0030,-4.9593,-0.0419,0.0737,0.0138
1780119166.588698,9.7970,takeoff_L,-3.9585,-0.0105,-0.0025,0.0030,-4.9593,-0.0419,0.0737,0.0138
1780119166.690149,9.9060,takeoff_L,-3.9585,-0.0105,-0.0025,0.0030,-4.9593,-0.0419,0.0737,0.0137
1780119166.814951,10.0310,takeoff_L,-3.9585,-0.0105,-0.0025,0.0030,-4.9593,-0.0419,0.0737,0.0137
1780119166.920265,10.1250,takeoff_L,-3.9585,-0.0105,-0.0025,0.0030,-4.9593,-0.0419,0.0737,0.0137
1780119167.052861,10.2660,takeoff_L,-3.9585,-0.0105,-0.0025,0.0030,-4.9593,-0.0419,0.0737,0.0137
1780119167.387106,10.5940,takeoff_L,-3.9585,-0.0105,-0.0010,0.0030,-4.9593,-0.0419,0.0737,0.0137
1780119167.490173,10.7030,takeoff_L,-3.9585,-0.0105,-0.0010,0.0030,-4.9593,-0.0419,0.0737,0.0138
1780119167.607612,10.8120,takeoff_L,-3.9585,-0.0105,0.0294,0.0030,-4.9593,-0.0419,0.0737,0.0138
