timestamp_unix,t,leader_phase,lx,ly,lz,lvx,lvy,lvz,l_yaw,l_yawrate,lx_sp,ly_sp,l_lat,l_lon,l_alt,sx,sy,sz,svx,svy,svz,s_yaw,s_yawrate,s_lat,s_lon,s_alt,xd,yd,zd,ex,ey,ez,err_xy,err_z,e_yaw,dist_xy,dist_z,ff_x,ff_y,vx_p,vy_p,vz_p,vx_i,vy_i,vz_i,vx_d,vy_d,vz_d,vx_cmd,vy_cmd,vz_cmd,yaw_rate_cmd
1780089105.063740,0.0000,circle,-4.0141,0.0000,1.9996,0.0000,0.0000,0.0004,-1.5708,0.0003,-4.0141,0.0000,19.59447220,-99.22726510,2.000,-4.9704,-0.0210,2.0008,-0.0100,0.0100,-0.0008,-0.0002,0.0003,19.59446360,-99.22726530,2.001,-5.0141,0.0001,2.9996,-0.0437,0.0210,0.9989,0.0485,0.9989,-1.5706,0.9565,0.0011,-0.0000,-0.0003,-0.0219,0.0105,0.4994,-0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0219,0.0102,0.4994,-1.0000
1780089105.116227,0.0470,circle,-4.0141,0.0000,1.9996,0.0000,0.0000,0.0004,-1.5708,0.0003,-3.9999,-0.0320,19.59447220,-99.22726510,2.000,-4.9704,-0.0210,2.0014,-0.0100,0.0100,-0.0016,-0.0002,0.0003,19.59446360,-99.22726530,2.001,-5.0141,0.0001,2.9996,-0.0437,0.0210,0.9982,0.0485,0.9982,-1.5706,0.9565,0.0018,-0.0000,-0.0003,-0.0219,0.0105,0.4991,-0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0219,0.0102,0.4991,-1.0000
1780089105.194303,0.1250,circle,-4.0141,0.0000,1.9996,0.0000,0.0000,0.0004,-1.5708,0.0003,-3.9992,-0.0800,19.59447220,-99.22726510,2.000,-4.9704,-0.0210,2.0014,-0.0100,0.0100,-0.0016,-0.0002,0.0003,19.59446360,-99.22726530,2.001,-5.0141,0.0001,2.9996,-0.0437,0.0210,0.9982,0.0485,0.9982,-1.5706,0.9565,0.0018,-0.0000,-0.0003,-0.0219,0.0105,0.4991,-0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0219,0.0102,0.4991,-1.0000
1780089105.207757,0.1400,circle,-4.0141,0.0000,1.9996,0.0000,0.0000,0.0004,-1.5708,0.0003,-3.9984,-0.1120,19.59447220,-99.22726510,2.000,-4.9704,-0.0210,2.0014,-0.0100,0.0100,-0.0016,-0.0002,0.0003,19.59446360,-99.22726530,2.001,-5.0141,0.0001,2.9996,-0.0437,0.0210,0.9982,0.0485,0.9982,-1.5706,0.9565,0.0018,-0.0000,-0.0003,-0.0219,0.0105,0.4991,-0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0219,0.0102,0.4991,-1.0000
1780089105.279775,0.2190,circle,-4.0141,0.0000,1.9996,0.0000,0.0000,0.0004,-1.5687,0.0353,-3.9974,-0.1440,19.59447220,-99.22726510,2.000,-4.9704,-0.0210,2.0014,-0.0100,0.0100,-0.0016,-0.0002,0.0003,19.59446360,-99.22726530,2.001,-5.0141,-0.0021,2.9996,-0.0437,0.0189,0.9982,0.0476,0.9982,-1.5685,0.9565,0.0018,0.0001,-0.0353,-0.0219,0.0094,0.4991,-0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0218,-0.0258,0.4991,-1.0000
1780089105.311979,0.2500,circle,-4.0141,0.0000,1.9996,0.0000,0.0000,0.0001,-1.5687,0.0353,-3.9954,-0.1919,19.59447220,-99.22726510,2.000,-4.9704,-0.0210,2.0014,-0.0100,0.0100,-0.0016,-0.0132,-0.2162,19.59446360,-99.22726530,2.001,-5.0141,-0.0021,2.9996,-0.0437,0.0189,0.9982,0.0476,0.9982,-1.5555,0.9565,0.0018,0.0001,-0.0353,-0.0219,0.0094,0.4991,-0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0218,-0.0258,0.4991,-1.0000
1780089105.383262,0.3120,circle,-4.0141,0.0000,1.9996,0.0000,0.0000,0.0001,-1.5687,0.0353,-3.9937,-0.2239,19.59447220,-99.22726510,2.000,-4.9704,-0.0210,2.0045,-0.0100,0.0100,0.0463,-0.0132,-0.2162,19.59446360,-99.22726530,2.004,-5.0141,-0.0021,2.9996,-0.0437,0.0189,0.9951,0.0476,0.9951,-1.5555,0.9565,0.0049,0.0001,-0.0353,-0.0219,0.0094,0.4976,-0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.0218,-0.0258,0.4976,-1.0000
1780089105.422623,0.3590,circle,-4.0141,0.0000,1.9996,0.0000,0.0000,0.0001,-1.5687,0.0353,-3.9908,-0.2718,19.59447220,-99.22726510,2.000,-4.9704,-0.0210,2.0045,-0.0100,0.0100,0.0463,-0.0132,-0.2162,19.59446360,-99.22726530,2.004,-5.0141,-0.0021,2.9996,-0.0437,0.0189,0.9951,0.0476,0.9951,-1.5555,0.9565,0.0049,0.0001,-0.0353,-0.0219,0.0094,0.4976,-0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.0218,-0.0258,0.4976,-1.0000
1780089105.464180,0.4060,circle,-4.0141,0.0000,1.9996,0.0000,0.0000,0.0001,-1.5687,0.0353,-3.9885,-0.3037,19.59447220,-99.22726510,2.000,-4.9704,-0.0210,2.0045,-0.0100,0.0100,0.0463,-0.0132,-0.2162,19.59446360,-99.22726530,2.004,-5.0141,-0.0021,2.9996,-0.0437,0.0189,0.9951,0.0476,0.9951,-1.5555,0.9565,0.0049,0.0001,-0.0353,-0.0219,0.0094,0.4976,-0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.0218,-0.0258,0.4976,-1.0000
1780089105.508593,0.4370,circle,-4.0141,0.0000,1.9996,0.0000,0.0000,0.0001,-1.5687,0.0353,-3.9845,-0.3515,19.59447220,-99.22726510,2.000,-4.9704,-0.0210,2.0045,-0.0100,0.0100,0.0463,-0.0132,-0.2162,19.59446360,-99.22726530,2.004,-5.0141,-0.0021,2.9996,-0.0437,0.0189,0.9951,0.0476,0.9951,-1.5555,0.9565,0.0049,0.0001,-0.0353,-0.0219,0.0094,0.4976,-0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.0218,-0.0258,0.4976,-1.0000
