timestamp_unix,t,drone,label,tx,ty,tz,x,y,z,ex,ey,ez,dist_xy,dist_z,speed,in_zone
1780342368.019328,1.7970,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-2.1461,0.5133,3.8446,-2.8539,-0.5133,0.1554,2.8997,0.1554,2.5205,0
1780342368.072903,1.8590,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-2.1461,0.5133,3.8446,-2.8539,-0.5133,0.1554,2.8997,0.1554,2.5205,0
1780342368.114955,1.8910,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-2.1461,0.5133,3.8446,-2.8539,-0.5133,0.1554,2.8997,0.1554,2.5205,0
1780342368.174626,1.9530,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-2.7465,0.4085,3.9800,-2.2535,-0.4085,0.0200,2.2902,0.0200,2.4087,0
1780342368.221757,2.0000,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-2.7465,0.4085,3.9800,-2.2535,-0.4085,0.0200,2.2902,0.0200,2.4087,0
1780342368.272206,2.0470,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-2.7465,0.4085,3.9800,-2.2535,-0.4085,0.0200,2.2902,0.0200,2.4087,0
1780342368.326008,2.1090,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-2.7465,0.4085,3.9800,-2.2535,-0.4085,0.0200,2.2902,0.0200,2.4087,0
1780342368.370037,2.1560,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-2.7465,0.4085,3.9800,-2.2535,-0.4085,0.0200,2.2902,0.0200,2.4087,0
1780342368.414530,2.2030,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-3.3136,0.3038,4.0754,-1.6864,-0.3038,-0.0754,1.7135,0.0754,2.2557,0
1780342368.462171,2.2500,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-3.3136,0.3038,4.0754,-1.6864,-0.3038,-0.0754,1.7135,0.0754,2.2557,0
1780342368.513187,2.2970,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-3.3136,0.3038,4.0754,-1.6864,-0.3038,-0.0754,1.7135,0.0754,2.2557,0
1780342368.566786,2.3440,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-3.3136,0.3038,4.0754,-1.6864,-0.3038,-0.0754,1.7135,0.0754,2.2557,0
1780342368.624171,2.4060,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-3.3136,0.3038,4.0754,-1.6864,-0.3038,-0.0754,1.7135,0.0754,2.2557,0
1780342368.669051,2.4530,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-3.8362,0.1990,4.1186,-1.1638,-0.1990,-0.1186,1.1807,0.1186,2.0223,0
1780342368.717060,2.5000,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-3.8362,0.1990,4.1186,-1.1638,-0.1990,-0.1186,1.1807,0.1186,2.0223,0
1780342368.767678,2.5470,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-3.8362,0.1990,4.1186,-1.1638,-0.1990,-0.1186,1.1807,0.1186,2.0223,0
1780342368.820901,2.6090,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-3.8362,0.1990,4.1186,-1.1638,-0.1990,-0.1186,1.1807,0.1186,2.0223,0
1780342368.862683,2.6410,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-3.8362,0.1990,4.1186,-1.1638,-0.1990,-0.1186,1.1807,0.1186,2.0223,0
1780342368.922089,2.7030,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-4.3032,0.1152,4.1186,-0.6968,-0.1152,-0.1186,0.7062,0.1186,1.7164,0
1780342368.969363,2.7500,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-4.3032,0.1152,4.1081,-0.6968,-0.1152,-0.1081,0.7062,0.1081,1.7164,0
1780342369.020408,2.7970,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-4.3032,0.1152,4.1081,-0.6968,-0.1152,-0.1081,0.7062,0.1081,1.7164,0
1780342369.073916,2.8590,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-4.3032,0.1152,4.1081,-0.6968,-0.1152,-0.1081,0.7062,0.1081,1.7164,0
1780342369.115572,2.8910,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-4.3032,0.1152,4.1081,-0.6968,-0.1152,-0.1081,0.7062,0.1081,1.7164,0
1780342369.176359,2.9530,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-4.6813,0.0419,4.1081,-0.3187,-0.0419,-0.1081,0.3214,0.1081,1.3283,0
1780342369.224568,3.0000,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-4.6813,0.0419,4.0640,-0.3187,-0.0419,-0.0640,0.3214,0.0640,1.3283,0
1780342369.275019,3.0630,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-4.6813,0.0419,4.0640,-0.3187,-0.0419,-0.0640,0.3214,0.0640,1.3283,0
1780342369.312611,3.0940,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-4.6813,0.0419,4.0640,-0.3187,-0.0419,-0.0640,0.3214,0.0640,1.3283,0
1780342369.369106,3.1560,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-4.6813,0.0419,4.0640,-0.3187,-0.0419,-0.0640,0.3214,0.0640,1.3283,0
1780342369.413696,3.1880,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-4.9704,-0.0105,4.0640,-0.0296,0.0105,-0.0640,0.0314,0.0640,0.9321,0
1780342369.476476,3.2660,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-4.9704,-0.0105,4.0102,-0.0296,0.0105,-0.0102,0.0314,0.0102,0.9321,0
1780342369.511208,3.2970,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-4.9704,-0.0105,4.0102,-0.0296,0.0105,-0.0102,0.0314,0.0102,0.9321,0
1780342369.564608,3.3440,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-4.9704,-0.0105,4.0102,-0.0296,0.0105,-0.0102,0.0314,0.0102,0.9321,0
1780342369.621346,3.4060,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-4.9704,-0.0105,4.0102,-0.0296,0.0105,-0.0102,0.0314,0.0102,0.9321,0
1780342369.666124,3.4530,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-4.9704,-0.0105,4.0102,-0.0296,0.0105,-0.0102,0.0314,0.0102,0.9321,0
1780342369.714123,3.5000,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-5.1594,-0.0419,3.9662,0.1594,0.0419,0.0338,0.1649,0.0338,0.5855,0
1780342369.764836,3.5470,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-5.1594,-0.0419,3.9662,0.1594,0.0419,0.0338,0.1649,0.0338,0.5855,0
1780342369.818555,3.5940,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-5.1594,-0.0419,3.9662,0.1594,0.0419,0.0338,0.1649,0.0338,0.5855,0
1780342369.875133,3.6560,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-5.1594,-0.0419,3.9662,0.1594,0.0419,0.0338,0.1649,0.0338,0.5855,0
1780342369.920108,3.7030,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-5.2706,-0.0733,3.9662,0.2706,0.0733,0.0338,0.2804,0.0338,0.2915,0
1780342369.967690,3.7500,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-5.2706,-0.0733,3.9428,0.2706,0.0733,0.0572,0.2804,0.0572,0.2915,0
1780342370.018332,3.7970,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-5.2706,-0.0733,3.9428,0.2706,0.0733,0.0572,0.2804,0.0572,0.2915,0
1780342370.071861,3.8590,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-5.2706,-0.0733,3.9428,0.2706,0.0733,0.0572,0.2804,0.0572,0.2915,0
1780342370.113233,3.8910,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-5.2706,-0.0733,3.9428,0.2706,0.0733,0.0572,0.2804,0.0572,0.2915,0
1780342370.172706,3.9530,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-5.3151,-0.0838,3.9418,0.3151,0.0838,0.0582,0.3261,0.0582,0.0800,0
1780342370.220355,4.0000,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-5.3151,-0.0838,3.9418,0.3151,0.0838,0.0582,0.3261,0.0582,0.0800,0
1780342370.270550,4.0470,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-5.3151,-0.0838,3.9418,0.3151,0.0838,0.0582,0.3261,0.0582,0.0800,0
1780342370.324558,4.1090,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-5.3151,-0.0838,3.9418,0.3151,0.0838,0.0582,0.3261,0.0582,0.0800,0
1780342370.366105,4.1410,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-5.3151,-0.0838,3.9418,0.3151,0.0838,0.0582,0.3261,0.0582,0.0800,0
1780342370.426726,4.2030,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-5.3151,-0.0943,3.9566,0.3151,0.0943,0.0434,0.3289,0.0434,0.0539,0
1780342370.473904,4.2500,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-5.3151,-0.0943,3.9566,0.3151,0.0943,0.0434,0.3289,0.0434,0.0539,0
1780342370.524127,4.3130,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-5.3151,-0.0943,3.9566,0.3151,0.0943,0.0434,0.3289,0.0434,0.0539,0
1780342370.562889,4.3440,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-5.3151,-0.0943,3.9566,0.3151,0.0943,0.0434,0.3289,0.0434,0.0539,0
1780342370.619631,4.4060,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-5.3151,-0.0943,3.9566,0.3151,0.0943,0.0434,0.3289,0.0434,0.0539,0
1780342370.668252,4.4530,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-5.3040,-0.1048,3.9566,0.3040,0.1048,0.0434,0.3215,0.0434,0.1360,0
1780342370.716009,4.5000,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-5.3040,-0.1048,3.9769,0.3040,0.1048,0.0231,0.3215,0.0231,0.1360,0
1780342370.766989,4.5470,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-5.3040,-0.1048,3.9769,0.3040,0.1048,0.0231,0.3215,0.0231,0.1360,0
1780342370.820259,4.6090,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-5.3040,-0.1048,3.9769,0.3040,0.1048,0.0231,0.3215,0.0231,0.1360,0
1780342370.861778,4.6410,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-5.3040,-0.1048,3.9769,0.3040,0.1048,0.0231,0.3215,0.0231,0.1360,0
1780342370.921349,4.7030,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-5.2595,-0.0943,3.9950,0.2595,0.0943,0.0050,0.2761,0.0050,0.1709,1
1780342370.968920,4.7500,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-5.2595,-0.0943,3.9950,0.2595,0.0943,0.0050,0.2761,0.0050,0.1709,1
1780342371.019725,4.7970,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-5.2595,-0.0943,3.9950,0.2595,0.0943,0.0050,0.2761,0.0050,0.1709,1
1780342371.073277,4.8590,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-5.2595,-0.0943,3.9950,0.2595,0.0943,0.0050,0.2761,0.0050,0.1709,1
1780342371.114964,4.8910,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-5.2595,-0.0943,3.9950,0.2595,0.0943,0.0050,0.2761,0.0050,0.1709,1
1780342371.174314,4.9530,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-5.2150,-0.0838,3.9950,0.2150,0.0838,0.0050,0.2308,0.0050,0.1838,1
1780342371.221740,5.0000,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-5.2150,-0.0838,4.0055,0.2150,0.0838,-0.0055,0.2308,0.0055,0.1838,1
1780342371.273592,5.0630,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-5.2150,-0.0838,4.0055,0.2150,0.0838,-0.0055,0.2308,0.0055,0.1838,1
1780342371.311494,5.0940,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-5.2150,-0.0838,4.0055,0.2150,0.0838,-0.0055,0.2308,0.0055,0.1838,1
1780342371.368005,5.1560,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-5.2150,-0.0838,4.0055,0.2150,0.0838,-0.0055,0.2308,0.0055,0.1838,1
1780342371.412417,5.1880,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-5.2150,-0.0838,4.0055,0.2150,0.0838,-0.0055,0.2308,0.0055,0.1838,1
1780342371.475166,5.2500,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-5.1594,-0.0733,4.0079,0.1594,0.0733,-0.0079,0.1755,0.0079,0.1655,1
1780342371.525760,5.3130,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-5.1594,-0.0733,4.0079,0.1594,0.0733,-0.0079,0.1755,0.0079,0.1655,1
1780342371.563525,5.3440,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-5.1594,-0.0733,4.0079,0.1594,0.0733,-0.0079,0.1755,0.0079,0.1655,1
1780342371.629653,5.4060,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-5.1594,-0.0733,4.0079,0.1594,0.0733,-0.0079,0.1755,0.0079,0.1655,1
1780342371.674621,5.4530,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-5.1150,-0.0733,4.0048,0.1150,0.0733,-0.0048,0.1364,0.0048,0.1432,1
1780342371.722058,5.5000,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-5.1150,-0.0733,4.0048,0.1150,0.0733,-0.0048,0.1364,0.0048,0.1432,1
1780342371.772592,5.5470,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-5.1150,-0.0733,4.0048,0.1150,0.0733,-0.0048,0.1364,0.0048,0.1432,1
1780342371.826116,5.6090,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-5.1150,-0.0733,4.0048,0.1150,0.0733,-0.0048,0.1364,0.0048,0.1432,1
1780342371.867812,5.6560,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-5.1150,-0.0733,4.0048,0.1150,0.0733,-0.0048,0.1364,0.0048,0.1432,1
1780342371.912336,5.6880,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-5.0816,-0.0629,3.9994,0.0816,0.0629,0.0006,0.1030,0.0006,0.1082,1
1780342371.974773,5.7500,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-5.0816,-0.0629,3.9994,0.0816,0.0629,0.0006,0.1030,0.0006,0.1082,1
1780342372.025426,5.8130,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-5.0816,-0.0629,3.9994,0.0816,0.0629,0.0006,0.1030,0.0006,0.1082,1
1780342372.063291,5.8440,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-5.0816,-0.0629,3.9994,0.0816,0.0629,0.0006,0.1030,0.0006,0.1082,1
1780342372.127822,5.9060,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-5.0816,-0.0629,3.9994,0.0816,0.0629,0.0006,0.1030,0.0006,0.1082,1
1780342372.179725,5.9690,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-5.0594,-0.0524,3.9994,0.0594,0.0524,0.0006,0.0792,0.0006,0.0781,1
1780342372.211203,6.0000,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-5.0594,-0.0524,3.9948,0.0594,0.0524,0.0052,0.0792,0.0052,0.0781,1
1780342372.261410,6.0470,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-5.0594,-0.0524,3.9948,0.0594,0.0524,0.0052,0.0792,0.0052,0.0781,1
1780342372.319924,6.0940,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-5.0594,-0.0524,3.9948,0.0594,0.0524,0.0052,0.0792,0.0052,0.0781,1
1780342372.377823,6.1560,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-5.0594,-0.0524,3.9948,0.0594,0.0524,0.0052,0.0792,0.0052,0.0781,1
1780342372.422117,6.2030,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-5.0371,-0.0419,3.9920,0.0371,0.0419,0.0080,0.0560,0.0080,0.0583,1
1780342372.469442,6.2500,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-5.0371,-0.0419,3.9920,0.0371,0.0419,0.0080,0.0560,0.0080,0.0583,1
1780342372.520670,6.2970,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-5.0371,-0.0419,3.9920,0.0371,0.0419,0.0080,0.0560,0.0080,0.0583,1
1780342372.574146,6.3590,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-5.0371,-0.0419,3.9920,0.0371,0.0419,0.0080,0.0560,0.0080,0.0583,1
1780342372.616808,6.3910,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-5.0371,-0.0419,3.9920,0.0371,0.0419,0.0080,0.0560,0.0080,0.0583,1
1780342372.676109,6.4530,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-5.0260,-0.0314,3.9912,0.0260,0.0314,0.0088,0.0408,0.0088,0.0412,1
1780342372.723465,6.5000,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-5.0260,-0.0314,3.9912,0.0260,0.0314,0.0088,0.0408,0.0088,0.0412,1
1780342372.773955,6.5630,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-5.0260,-0.0314,3.9912,0.0260,0.0314,0.0088,0.0408,0.0088,0.0412,1
1780342372.811342,6.5940,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-5.0260,-0.0314,3.9912,0.0260,0.0314,0.0088,0.0408,0.0088,0.0412,1
1780342372.867996,6.6560,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-5.0260,-0.0314,3.9912,0.0260,0.0314,0.0088,0.0408,0.0088,0.0412,1
1780342372.912448,6.6880,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-5.0149,-0.0210,3.9912,0.0149,0.0210,0.0088,0.0257,0.0088,0.0400,1
1780342372.975246,6.7500,follower,SEGUIDOR prepos,-5.0000,0.0000,4.0000,-5.0149,-0.0210,3.9919,0.0149,0.0210,0.0081,0.0257,0.0081,0.0400,1
1780342373.729307,0.0000,leader,LIDER prepos,-4.0000,0.0000,4.0000,0.0334,-0.0314,2.9597,-4.0334,0.0314,1.0403,4.0335,1.0403,0.0141,0
1780342373.785576,0.0470,leader,LIDER prepos,-4.0000,0.0000,4.0000,0.0334,-0.0314,2.9597,-4.0334,0.0314,1.0403,4.0335,1.0403,0.0141,0
1780342373.836155,0.1090,leader,LIDER prepos,-4.0000,0.0000,4.0000,0.0334,-0.0314,2.9597,-4.0334,0.0314,1.0403,4.0335,1.0403,0.0224,0
1780342373.886649,0.1560,leader,LIDER prepos,-4.0000,0.0000,4.0000,0.0334,-0.0314,2.9602,-4.0334,0.0314,1.0398,4.0335,1.0398,0.0224,0
1780342373.937364,0.2030,leader,LIDER prepos,-4.0000,0.0000,4.0000,0.0334,-0.0314,2.9621,-4.0334,0.0314,1.0379,4.0335,1.0379,0.0510,0
1780342373.987695,0.2500,leader,LIDER prepos,-4.0000,0.0000,4.0000,0.0334,-0.0314,2.9632,-4.0334,0.0314,1.0368,4.0335,1.0368,0.0608,0
1780342374.038280,0.2970,leader,LIDER prepos,-4.0000,0.0000,4.0000,0.0222,-0.0314,2.9682,-4.0222,0.0314,1.0318,4.0224,1.0318,0.1315,0
1780342374.088916,0.3590,leader,LIDER prepos,-4.0000,0.0000,4.0000,0.0222,-0.0314,2.9761,-4.0222,0.0314,1.0239,4.0224,1.0239,0.1712,0
1780342374.139259,0.4060,leader,LIDER prepos,-4.0000,0.0000,4.0000,0.0111,-0.0314,2.9795,-4.0111,0.0314,1.0205,4.0112,1.0205,0.2309,0
1780342374.193513,0.4530,leader,LIDER prepos,-4.0000,0.0000,4.0000,-0.0111,-0.0314,3.0021,-3.9889,0.0314,0.9979,3.9890,0.9979,0.3805,0
1780342374.245073,0.5150,leader,LIDER prepos,-4.0000,0.0000,4.0000,-0.0111,-0.0314,3.0021,-3.9889,0.0314,0.9979,3.9890,0.9979,0.3805,0
1780342374.296102,0.5620,leader,LIDER prepos,-4.0000,0.0000,4.0000,-0.0556,-0.0314,3.0347,-3.9444,0.0314,0.9653,3.9445,0.9653,0.6203,0
