t,x,y,z,vx,vy,vz,yaw,yaw_rate,x_sp,y_sp,z_sp,ex_L,ey_L
0.38000,-1.963649,-0.228905,4.958055,-0.005608,-0.101152,-0.000635,-1.535133,0.353443,-1.921235,-0.826861,4.958083,-0.003698,-0.600287
0.40000,-1.961997,-0.235004,4.958049,-0.001616,-0.143679,-0.000724,-1.510423,0.434874,-1.916263,-0.858472,4.958083,-0.005334,-0.626177
0.42000,-1.961997,-0.235004,4.958049,-0.001616,-0.143679,-0.000724,-1.510423,0.434874,-1.911039,-0.890043,4.958083,-0.005334,-0.658177
0.44000,-1.961997,-0.235004,4.958049,-0.001616,-0.143679,-0.000724,-1.510423,0.434874,-1.905562,-0.921570,4.958083,-0.005334,-0.690177
0.46000,-1.961687,-0.237826,4.958042,-0.000259,-0.159618,-0.000663,-1.501193,0.458264,-1.899833,-0.953053,4.958083,-0.005632,-0.719350
0.48000,-1.961687,-0.237826,4.958042,-0.000259,-0.159618,-0.000663,-1.491542,0.479191,-1.893853,-0.984489,4.958083,-0.005632,-0.751350
0.50000,-1.960459,-0.244141,4.958038,0.003053,-0.193392,-0.000744,-1.481498,0.498319,-1.887621,-1.015876,4.958083,-0.006830,-0.777019
0.52000,-1.959519,-0.252141,4.958025,0.006569,-0.229691,-0.000772,-1.460453,0.528889,-1.881138,-1.047213,4.958083,-0.007715,-0.800998
0.54000,-1.959519,-0.252141,4.958025,0.006569,-0.229691,-0.000772,-1.449594,0.538938,-1.874405,-1.078496,4.958083,-0.007715,-0.832998
0.56000,-1.959142,-0.256786,4.958016,0.008385,-0.248573,-0.000738,-1.449594,0.538938,-1.867421,-1.109725,4.958083,-0.008053,-0.860341
0.58000,-1.957304,-0.266286,4.958015,0.013041,-0.286829,-0.000646,-1.427490,0.550648,-1.860188,-1.140897,4.958083,-0.009796,-0.882801
0.60000,-1.956681,-0.271384,4.958011,0.015152,-0.305025,-0.000625,-1.406071,0.554650,-1.852706,-1.172010,4.958083,-0.010357,-0.909683
0.62000,-1.955671,-0.277075,4.958014,0.017794,-0.325089,-0.000625,-1.406071,0.554650,-1.844975,-1.203062,4.958083,-0.011292,-0.935964
0.64000,-1.955671,-0.277075,4.958014,0.017794,-0.325089,-0.000625,-1.394888,0.554504,-1.836997,-1.234051,4.958083,-0.011292,-0.967964
0.66000,-1.953939,-0.290079,4.958008,0.023223,-0.366248,-0.000585,-1.383753,0.552221,-1.828770,-1.264975,4.958083,-0.012820,-0.986896
0.68000,-1.952901,-0.297127,4.958011,0.026217,-0.387201,-0.000529,-1.372701,0.548174,-1.820296,-1.295833,4.958083,-0.013730,-1.011806
0.70000,-1.952901,-0.297127,4.958011,0.026217,-0.387201,-0.000529,-1.361770,0.542279,-1.811576,-1.326622,4.958083,-0.013730,-1.043806
0.72000,-1.952093,-0.304854,4.958007,0.029201,-0.408424,-0.000474,-1.350983,0.534977,-1.802610,-1.357340,4.958083,-0.014383,-1.068037
0.74000,-1.950101,-0.321424,4.958008,0.035718,-0.451306,-0.000388,-1.340369,0.526760,-1.793398,-1.387985,4.958083,-0.015992,-1.083362
0.76000,-1.950101,-0.321424,4.958008,0.035718,-0.451306,-0.000388,-1.329938,0.517554,-1.783941,-1.418556,4.958083,-0.015992,-1.115362
0.78000,-1.948762,-0.329981,4.958013,0.039337,-0.472623,-0.000356,-1.329938,0.517554,-1.774240,-1.449050,4.958083,-0.017106,-1.138737
0.80000,-1.947229,-0.338720,4.958023,0.043238,-0.493957,-0.000296,-1.309680,0.497142,-1.764296,-1.479465,4.958083,-0.018391,-1.161919
0.82000,-1.944391,-0.358091,4.958035,0.051257,-0.537220,-0.000207,-1.290249,0.476584,-1.754108,-1.509800,4.958083,-0.020609,-1.174372
0.84000,-1.943034,-0.368669,4.958037,0.055434,-0.559159,-0.000139,-1.290249,0.476584,-1.743679,-1.540053,4.958083,-0.021586,-1.195696
0.86000,-1.943034,-0.368669,4.958037,0.055434,-0.559159,-0.000139,-1.280851,0.466274,-1.733007,-1.570221,4.958083,-0.021586,-1.227696
0.88000,-1.939600,-0.390521,4.958060,0.064551,-0.602483,-0.000032,-1.262717,0.444359,-1.722094,-1.600303,4.958083,-0.024147,-1.237598
0.90000,-1.938033,-0.402478,4.958066,0.069167,-0.624314,-0.000063,-1.262717,0.444359,-1.710942,-1.630296,4.958083,-0.025185,-1.257509
0.92000,-1.938033,-0.402478,4.958066,0.069167,-0.624314,-0.000063,-1.253985,0.433603,-1.699549,-1.660199,4.958083,-0.025185,-1.289509
0.94000,-1.934443,-0.427464,4.958083,0.078929,-0.667506,0.000076,-1.245477,0.422684,-1.687918,-1.690011,4.958083,-0.027552,-1.296211
0.96000,-1.934443,-0.427464,4.958083,0.078929,-0.667506,0.000076,-1.237184,0.411874,-1.676048,-1.719728,4.958083,-0.027552,-1.328211
0.98000,-1.932273,-0.440232,4.958096,0.084169,-0.688604,0.000148,-1.229108,0.401191,-1.663942,-1.749349,4.958083,-0.029036,-1.347254
1.00000,-1.927729,-0.467128,4.958124,0.095028,-0.730227,0.000371,-1.221219,0.391339,-1.651598,-1.778873,4.958083,-0.031997,-1.351929
1.02000,-1.925199,-0.481049,4.958143,0.100736,-0.750648,0.000397,-1.213515,0.382539,-1.639019,-1.808296,4.958083,-0.033635,-1.369759
1.04000,-1.925199,-0.481049,4.958143,0.100736,-0.750648,0.000397,-1.205979,0.374340,-1.626205,-1.837619,4.958083,-0.033635,-1.401759
1.06000,-1.920176,-0.510684,4.958176,0.112268,-0.791150,0.000485,-1.198589,0.366637,-1.613157,-1.866837,4.958083,-0.036592,-1.403582
1.08000,-1.920176,-0.510684,4.958176,0.112268,-0.791150,0.000485,-1.191337,0.360246,-1.599875,-1.895951,4.958083,-0.036592,-1.435582
1.10000,-1.914779,-0.542067,4.958214,0.124308,-0.830777,0.000588,-1.184204,0.354477,-1.586361,-1.924957,4.958083,-0.039556,-1.435572
1.12000,-1.914779,-0.542067,4.958214,0.124308,-0.830777,0.000588,-1.184204,0.354477,-1.572615,-1.953854,4.958083,-0.039556,-1.467572
1.14000,-1.911837,-0.558245,4.958235,0.130544,-0.850070,0.000579,-1.170244,0.344417,-1.558639,-1.982641,4.958083,-0.041143,-1.483039
1.16000,-1.911837,-0.558245,4.958235,0.130544,-0.850070,0.000579,-1.170244,0.344417,-1.544432,-2.011314,4.958083,-0.041143,-1.515039
1.18000,-1.902097,-0.608692,4.958292,0.150215,-0.905794,0.000681,-1.149855,0.334726,-1.529997,-2.039873,4.958083,-0.046224,-1.495346
1.20000,-1.898730,-0.626472,4.958310,0.156834,-0.923706,0.000746,-1.149855,0.334726,-1.515334,-2.068316,4.958083,-0.047790,-1.509104
1.22000,-1.891368,-0.662688,4.958349,0.170612,-0.958193,0.000846,-1.136546,0.329103,-1.500444,-2.096640,4.958083,-0.051228,-1.503847
1.24000,-1.891368,-0.662688,4.958349,0.170612,-0.958193,0.000846,-1.136546,0.329103,-1.485327,-2.124845,4.958083,-0.051228,-1.535847
1.26000,-1.891368,-0.662688,4.958349,0.170612,-0.958193,0.000846,-1.136546,0.329103,-1.469986,-2.152927,4.958083,-0.051228,-1.567847
1.28000,-1.883336,-0.700049,4.958395,0.185046,-0.991409,0.000859,-1.116508,0.333909,-1.454420,-2.180886,4.958083,-0.054850,-1.561292
1.30000,-1.879358,-0.719673,4.958416,0.192366,-1.007906,0.000807,-1.116508,0.333909,-1.438631,-2.208720,4.958083,-0.056366,-1.573045
1.32000,-1.875056,-0.739305,4.958437,0.199922,-1.023855,0.000830,-1.102794,0.342439,-1.422620,-2.236426,4.958083,-0.058101,-1.584732
1.34000,-1.870807,-0.759615,4.958457,0.207494,-1.039683,0.000888,-1.102794,0.342439,-1.406388,-2.264003,4.958083,-0.059590,-1.595727
1.36000,-1.866071,-0.779605,4.958481,0.215426,-1.054841,0.000894,-1.095793,0.347271,-1.389935,-2.291450,4.958083,-0.061496,-1.606957
1.38000,-1.866071,-0.779605,4.958481,0.215426,-1.054841,0.000894,-1.088681,0.352485,-1.373264,-2.318764,4.958083,-0.061496,-1.638957
1.40000,-1.856201,-0.820599,4.958525,0.231673,-1.084255,0.000787,-1.081448,0.358388,-1.356375,-2.345944,4.958083,-0.065231,-1.628281
1.42000,-1.856201,-0.820599,4.958525,0.231673,-1.084255,0.000787,-1.074092,0.364688,-1.339269,-2.372988,4.958083,-0.065231,-1.660281
1.44000,-1.845788,-0.862952,4.958565,0.248370,-1.112363,0.000820,-1.066623,0.370548,-1.321946,-2.399894,4.958083,-0.068830,-1.648075
1.46000,-1.845788,-0.862952,4.958565,0.248370,-1.112363,0.000820,-1.066623,0.370548,-1.304410,-2.426661,4.958083,-0.068830,-1.680075
1.48000,-1.845788,-0.862952,4.958565,0.248370,-1.112363,0.000820,-1.059051,0.375702,-1.286659,-2.453286,4.958083,-0.068830,-1.712075
1.50000,-1.828995,-0.928658,4.958623,0.274050,-1.151637,0.000640,-1.043613,0.385462,-1.268697,-2.479769,4.958083,-0.074091,-1.675231
1.52000,-1.823048,-0.951053,4.958642,0.282767,-1.163911,0.000692,-1.035758,0.390087,-1.250523,-2.506107,4.958083,-0.075836,-1.683684
1.54000,-1.823048,-0.951053,4.958642,0.282767,-1.163911,0.000692,-1.027837,0.393396,-1.232139,-2.532299,4.958083,-0.075836,-1.715684
1.56000,-1.810730,-0.996760,4.958677,0.300349,-1.187284,0.000691,-1.019854,0.396430,-1.213546,-2.558343,4.958083,-0.079154,-1.699529
1.58000,-1.797481,-1.042967,4.958713,0.318438,-1.208785,0.000560,-1.003683,0.402814,-1.194745,-2.584238,4.958083,-0.082709,-1.682602
1.60000,-1.797481,-1.042967,4.958713,0.318438,-1.208785,0.000560,-1.003683,0.402814,-1.175737,-2.609981,4.958083,-0.082709,-1.714602
1.62000,-1.790502,-1.066216,4.958730,0.327620,-1.218838,0.000558,-0.995517,0.405359,-1.156525,-2.635571,4.958083,-0.084581,-1.721883
1.64000,-1.783618,-1.090207,4.958744,0.336763,-1.228866,0.000427,-0.987298,0.408076,-1.137108,-2.661007,4.958083,-0.086045,-1.728424
1.66000,-1.776338,-1.113974,4.958757,0.346145,-1.238325,0.000265,-0.979020,0.411044,-1.117488,-2.686287,4.958083,-0.087788,-1.735078
1.68000,-1.768913,-1.138005,4.958768,0.355610,-1.247482,0.000287,-0.970683,0.414012,-1.097667,-2.711409,4.958083,-0.089453,-1.741412
1.70000,-1.768913,-1.138005,4.958768,0.355610,-1.247482,0.000287,-0.962290,0.416838,-1.077645,-2.736371,4.958083,-0.089453,-1.773412
1.72000,-1.753770,-1.187148,4.958788,0.374633,-1.265173,0.000249,-0.953842,0.419668,-1.057424,-2.761173,4.958083,-0.092315,-1.752875
1.74000,-1.753770,-1.187148,4.958788,0.374633,-1.265173,0.000249,-0.945339,0.422408,-1.037006,-2.785812,4.958083,-0.092315,-1.784875
1.76000,-1.737765,-1.236840,4.958807,0.393912,-1.281321,0.000136,-0.928245,0.425056,-1.016391,-2.810287,4.958083,-0.095193,-1.763497
1.78000,-1.729188,-1.261455,4.958821,0.403865,-1.288590,0.000149,-0.928245,0.425056,-0.995581,-2.834596,4.958083,-0.096985,-1.768851
1.80000,-1.729188,-1.261455,4.958821,0.403865,-1.288590,0.000149,-0.928245,0.425056,-0.974577,-2.858738,4.958083,-0.096985,-1.800851
1.82000,-1.711839,-1.311815,4.958842,0.423629,-1.302344,0.000081,-0.911131,0.424709,-0.953381,-2.882711,4.958083,-0.099922,-1.778325
1.84000,-1.703026,-1.337476,4.958848,0.433540,-1.308933,-0.000016,-0.902598,0.424147,-0.931993,-2.906514,4.958083,-0.101114,-1.782520
1.86000,-1.703026,-1.337476,4.958848,0.433540,-1.308933,-0.000016,-0.894056,0.424369,-0.910416,-2.930145,4.958083,-0.101114,-1.814520
1.88000,-1.684416,-1.388472,4.958863,0.453815,-1.320737,-0.000103,-0.885504,0.424875,-0.888651,-2.953602,4.958083,-0.103967,-1.790883
1.90000,-1.675050,-1.414583,4.958865,0.463894,-1.326398,-0.000133,-0.876954,0.424797,-0.866698,-2.976885,4.958083,-0.104982,-1.794419
1.92000,-1.675050,-1.414583,4.958865,0.463894,-1.326398,-0.000133,-0.876954,0.424797,-0.844560,-2.999991,4.958083,-0.104982,-1.826419
1.94000,-1.655571,-1.466860,4.958869,0.484234,-1.336508,-0.000275,-0.859932,0.422418,-0.822238,-3.022920,4.958083,-0.107107,-1.801152
1.96000,-1.645339,-1.492817,4.958870,0.494631,-1.340886,-0.000307,-0.851464,0.421116,-0.799733,-3.045669,4.958083,-0.108396,-1.804509
1.98000,-1.645339,-1.492817,4.958870,0.494631,-1.340886,-0.000307,-0.851464,0.421116,-0.777047,-3.068237,4.958083,-0.108396,-1.836509
2.00000,-1.624346,-1.545178,4.958869,0.515584,-1.348812,-0.000381,-0.834555,0.419616,-0.754181,-3.090624,4.958083,-0.110718,-1.810557
2.02000,-1.624346,-1.545178,4.958869,0.515584,-1.348812,-0.000381,-0.834555,0.419616,-0.731137,-3.112826,4.958083,-0.110718,-1.842557
2.04000,-1.602620,-1.598007,4.958864,0.536503,-1.355425,-0.000423,-0.817763,0.415917,-0.707916,-3.134844,4.958083,-0.112744,-1.815830
2.06000,-1.602620,-1.598007,4.958864,0.536503,-1.355425,-0.000423,-0.809458,0.413128,-0.684519,-3.156675,4.958083,-0.112744,-1.847830
2.08000,-1.579971,-1.650907,4.958861,0.557625,-1.360749,-0.000404,-0.792962,0.408920,-0.660948,-3.178318,4.958083,-0.114764,-1.820637
2.10000,-1.568547,-1.677825,4.958856,0.568058,-1.363172,-0.000423,-0.792962,0.408920,-0.637206,-3.199772,4.958083,-0.115370,-1.822535
2.12000,-1.568547,-1.677825,4.958856,0.568058,-1.363172,-0.000423,-0.784780,0.406557,-0.613292,-3.221035,4.958083,-0.115370,-1.854535
2.14000,-1.544953,-1.731558,4.958846,0.588930,-1.366812,-0.000516,-0.776661,0.403514,-0.589209,-3.242106,4.958083,-0.116651,-1.826111
2.16000,-1.532731,-1.758170,4.958843,0.599424,-1.367960,-0.000588,-0.768611,0.400260,-0.564958,-3.262984,4.958083,-0.117451,-1.827956
2.18000,-1.520261,-1.784649,4.958841,0.609956,-1.368691,-0.000643,-0.752703,0.393877,-0.540541,-3.283667,4.958083,-0.118310,-1.829811
2.20000,-1.507785,-1.811611,4.958833,0.620414,-1.369451,-0.000652,-0.752703,0.393877,-0.515959,-3.304155,4.958083,-0.118756,-1.831199
2.22000,-1.494948,-1.838227,4.958829,0.630960,-1.369694,-0.000661,-0.744818,0.391582,-0.491214,-3.324445,4.958083,-0.119446,-1.832750
2.24000,-1.494948,-1.838227,4.958829,0.630960,-1.369694,-0.000661,-0.744818,0.391582,-0.466307,-3.344536,4.958083,-0.119446,-1.864750
2.26000,-1.468871,-1.891976,4.958816,0.651908,-1.369708,-0.000678,-0.721430,0.386659,-0.441241,-3.364427,4.958083,-0.120295,-1.835170
2.28000,-1.455481,-1.918753,4.958809,0.662496,-1.369309,-0.000693,-0.721430,0.386659,-0.416016,-3.384118,4.958083,-0.120732,-1.836305
2.30000,-1.455481,-1.918753,4.958809,0.662496,-1.369309,-0.000693,-0.721430,0.386659,-0.390635,-3.403606,4.958083,-0.120732,-1.868305
2.32000,-1.426533,-1.976100,4.958790,0.684885,-1.367820,-0.000657,-0.704909,0.385841,-0.365098,-3.422890,4.958083,-0.121135,-1.834063
2.34000,-1.426533,-1.976100,4.958790,0.684885,-1.367820,-0.000657,-0.704909,0.385841,-0.339408,-3.441969,4.958083,-0.121135,-1.866063
2.36000,-1.398318,-2.029818,4.958776,0.706016,-1.365288,-0.000688,-0.689471,0.383525,-0.313567,-3.460842,4.958083,-0.121520,-1.835489
2.38000,-1.398318,-2.029818,4.958776,0.706016,-1.365288,-0.000688,-0.681774,0.383026,-0.287575,-3.479508,4.958083,-0.121520,-1.867489
2.40000,-1.369054,-2.083082,4.958766,0.727361,-1.361616,-0.000737,-0.674065,0.383187,-0.261434,-3.497965,4.958083,-0.122092,-1.836808
2.42000,-1.369054,-2.083082,4.958766,0.727361,-1.361616,-0.000737,-0.674065,0.383187,-0.235147,-3.516213,4.958083,-0.122092,-1.868808
2.44000,-1.338866,-2.136017,4.958760,0.748703,-1.356877,-0.000677,-0.658608,0.383833,-0.208715,-3.534250,4.958083,-0.122679,-1.837950
2.46000,-1.338866,-2.136017,4.958760,0.748703,-1.356877,-0.000677,-0.658608,0.383833,-0.182139,-3.552074,4.958083,-0.122679,-1.869950
2.48000,-1.323645,-2.162806,4.958750,0.759222,-1.354431,-0.000759,-0.643196,0.383372,-0.155421,-3.569686,4.958083,-0.122562,-1.870164
2.50000,-1.292465,-2.215997,4.958733,0.780291,-1.348789,-0.000711,-0.635474,0.383694,-0.128564,-3.587083,4.958083,-0.122427,-1.838560
2.52000,-1.292465,-2.215997,4.958733,0.780291,-1.348789,-0.000711,-0.635474,0.383694,-0.101568,-3.604265,4.958083,-0.122427,-1.870560
2.54000,-1.260409,-2.268844,4.958720,0.801131,-1.342085,-0.000743,-0.620029,0.383056,-0.074435,-3.621230,4.958083,-0.122236,-1.838800
2.56000,-1.244113,-2.295285,4.958713,0.811370,-1.338431,-0.000734,-0.604715,0.380464,-0.047168,-3.637978,4.958083,-0.121988,-1.838764
2.58000,-1.227459,-2.321343,4.958712,0.821732,-1.334377,-0.000759,-0.604715,0.380464,-0.019767,-3.654507,4.958083,-0.122000,-1.838865
2.60000,-1.210775,-2.347673,4.958704,0.831939,-1.330328,-0.000758,-0.597056,0.380286,0.007765,-3.670816,4.958083,-0.121640,-1.838717
2.62000,-1.210775,-2.347673,4.958704,0.831939,-1.330328,-0.000758,-0.597056,0.380286,0.035426,-3.686905,4.958083,-0.121640,-1.870717
2.64000,-1.176566,-2.399604,4.958698,0.852488,-1.321345,-0.000686,-0.581759,0.380784,0.063215,-3.702771,4.958083,-0.121277,-1.838585
2.66000,-1.176566,-2.399604,4.958698,0.852488,-1.321345,-0.000686,-0.581759,0.380784,0.091131,-3.718415,4.958083,-0.121277,-1.870585
2.68000,-1.159306,-2.425736,4.958689,0.862682,-1.316784,-0.000691,-0.567029,0.383671,0.119170,-3.733835,4.958083,-0.120755,-1.870294
2.70000,-1.143196,-2.449385,4.958686,0.872135,-1.312328,-0.000714,-0.559263,0.386206,0.147332,-3.749030,4.958083,-0.120466,-1.872791
2.72000,-1.125560,-2.475369,4.958677,0.882375,-1.307480,-0.000737,-0.559263,0.386206,0.175615,-3.764000,4.958083,-0.119852,-1.872420
2.74000,-1.089608,-2.526895,4.958659,0.902937,-1.297205,-0.000805,-0.543610,0.390895,0.204016,-3.778743,4.958083,-0.118673,-1.839671
2.76000,-1.089608,-2.526895,4.958659,0.902937,-1.297205,-0.000805,-0.543610,0.390895,0.232535,-3.793258,4.958083,-0.118673,-1.871671
2.78000,-1.052356,-2.577501,4.958653,0.923816,-1.285911,-0.000790,-0.527739,0.396585,0.261169,-3.807544,4.958083,-0.118068,-1.838919
2.80000,-1.033585,-2.602889,4.958644,0.934150,-1.280181,-0.000793,-0.519704,0.399292,0.289916,-3.821601,4.958083,-0.117447,-1.838394
2.82000,-1.033585,-2.602889,4.958644,0.934150,-1.280181,-0.000793,-0.511629,0.401274,0.318775,-3.835427,4.958083,-0.117447,-1.870394
2.84000,-0.995283,-2.653118,4.958632,0.954609,-1.268041,-0.000759,-0.503526,0.402228,0.347743,-3.849023,4.958083,-0.116370,-1.837335
2.86000,-0.975782,-2.677986,4.958627,0.964752,-1.261654,-0.000759,-0.495445,0.402239,0.376819,-3.862386,4.958083,-0.115874,-1.836791
2.88000,-0.956110,-2.702770,4.958623,0.974819,-1.255179,-0.000735,-0.487372,0.402205,0.406001,-3.875516,4.958083,-0.115305,-1.836213
2.90000,-0.956110,-2.702770,4.958623,0.974819,-1.255179,-0.000735,-0.487372,0.402205,0.435288,-3.888412,4.958083,-0.115305,-1.868213
2.92000,-0.956110,-2.702770,4.958623,0.974819,-1.255179,-0.000735,-0.479280,0.402969,0.464676,-3.901073,4.958083,-0.115305,-1.900213
2.94000,-0.896264,-2.776825,4.958597,1.004742,-1.235173,-0.000684,-0.463020,0.405513,0.494165,-3.913499,4.958083,-0.112875,-1.834232
2.96000,-0.896264,-2.776825,4.958597,1.004742,-1.235173,-0.000684,-0.463020,0.405513,0.523752,-3.925688,4.958083,-0.112875,-1.866232
2.98000,-0.855024,-2.824923,4.958598,1.024781,-1.220772,-0.000650,-0.446641,0.408247,0.553436,-3.937641,4.958083,-0.111811,-1.833053
3.00000,-0.834268,-2.848996,4.958591,1.034679,-1.213563,-0.000725,-0.430176,0.410576,0.583215,-3.949355,4.958083,-0.110976,-1.832368
3.02000,-0.813170,-2.872698,4.958590,1.044642,-1.206080,-0.000738,-0.430176,0.410576,0.613086,-3.960832,4.958083,-0.110384,-1.831739
3.04000,-0.792043,-2.896511,4.958581,1.054427,-1.198610,-0.000682,-0.413629,0.411808,0.643048,-3.972068,4.958083,-0.109478,-1.831019
3.06000,-0.770599,-2.919981,4.958580,1.064212,-1.190867,-0.000645,-0.413629,0.411808,0.673099,-3.983065,4.958083,-0.108778,-1.830343
3.08000,-0.748989,-2.943339,4.958578,1.073918,-1.182997,-0.000628,-0.405357,0.411610,0.703237,-3.993821,4.958083,-0.108016,-1.829645
3.10000,-0.748989,-2.943339,4.958578,1.073918,-1.182997,-0.000628,-0.405357,0.411610,0.733461,-4.004335,4.958083,-0.108016,-1.861645
3.12000,-0.727315,-2.966741,4.958570,1.083462,-1.175154,-0.000678,-0.388856,0.410629,0.763767,-4.014607,4.958083,-0.107009,-1.860883
3.14000,-0.705359,-2.989842,4.958567,1.093029,-1.167101,-0.000621,-0.380625,0.410429,0.794154,-4.024637,4.958083,-0.106152,-1.860152
3.16000,-0.660953,-3.035597,4.958561,1.112039,-1.150601,-0.000481,-0.372381,0.410513,0.824621,-4.034423,4.958083,-0.104322,-1.826695
3.18000,-0.638355,-3.057946,4.958566,1.121526,-1.142009,-0.000587,-0.355883,0.409895,0.855165,-4.043965,4.958083,-0.103672,-1.826070
3.20000,-0.615716,-3.080428,4.958562,1.130784,-1.133469,-0.000546,-0.355883,0.409895,0.885785,-4.053263,4.958083,-0.102692,-1.825335
3.22000,-0.592788,-3.102512,4.958565,1.140005,-1.124670,-0.000508,-0.347670,0.408585,0.916478,-4.062315,4.958083,-0.101941,-1.824675
3.24000,-0.592788,-3.102512,4.958565,1.140005,-1.124670,-0.000508,-0.339481,0.406830,0.947242,-4.071121,4.958083,-0.101941,-1.856675
3.26000,-0.569802,-3.124683,4.958561,1.149036,-1.115929,-0.000535,-0.331354,0.404243,0.978076,-4.079681,4.958083,-0.100904,-1.855925
3.28000,-0.546550,-3.146484,4.958561,1.157981,-1.106918,-0.000562,-0.331354,0.404243,1.008977,-4.087994,4.958083,-0.100059,-1.855241
3.30000,-0.499654,-3.189834,4.958553,1.175463,-1.088726,-0.000640,-0.315286,0.398503,1.039944,-4.096060,4.958083,-0.098035,-1.821790
3.32000,-0.475930,-3.211191,4.958550,1.184189,-1.079467,-0.000641,-0.307361,0.396169,1.070974,-4.103877,4.958083,-0.097052,-1.821086
3.34000,-0.475930,-3.211191,4.958550,1.184189,-1.079467,-0.000641,-0.299430,0.395333,1.102066,-4.111446,4.958083,-0.097052,-1.853086
3.36000,-0.452107,-3.232534,4.958543,1.192887,-1.070238,-0.000587,-0.291491,0.395339,1.133218,-4.118766,4.958083,-0.095882,-1.852332
3.38000,-0.428000,-3.253409,4.958543,1.201607,-1.060703,-0.000590,-0.283549,0.395382,1.164426,-4.125837,4.958083,-0.094994,-1.851676
3.40000,-0.379304,-3.294647,4.958542,1.218711,-1.041364,-0.000537,-0.275608,0.394772,1.195691,-4.132658,4.958083,-0.093136,-1.818355
3.42000,-0.354679,-3.314906,4.958544,1.227162,-1.031524,-0.000534,-0.267703,0.393803,1.227009,-4.139228,4.958083,-0.092272,-1.817723
3.44000,-0.354679,-3.314906,4.958544,1.227162,-1.031524,-0.000534,-0.259803,0.392705,1.258379,-4.145548,4.958083,-0.092272,-1.849723
3.46000,-0.329983,-3.335216,4.958539,1.235426,-1.021724,-0.000546,-0.259803,0.392705,1.289798,-4.151616,4.958083,-0.091149,-1.849018
3.48000,-0.329983,-3.335216,4.958539,1.235426,-1.021724,-0.000546,-0.259803,0.392705,1.321265,-4.157433,4.958083,-0.091149,-1.881018
3.50000,-0.279992,-3.374918,4.958540,1.251707,-1.001587,-0.000523,-0.236259,0.388520,1.352777,-4.162998,4.958083,-0.089216,-1.847736
