timestamp_unix,t,leader_phase,lx,ly,lz,lvx,lvy,lvz,l_yaw,l_yawrate,lx_sp,ly_sp,l_lat,l_lon,l_alt,sx,sy,sz,svx,svy,svz,s_yaw,s_yawrate,s_lat,s_lon,s_alt,xd,yd,zd,ex,ey,ez,err_xy,err_z,e_yaw,dist_xy,dist_z,ff_x,ff_y,vx_p,vy_p,vz_p,vx_i,vy_i,vz_i,vx_d,vy_d,vz_d,vx_cmd,vy_cmd,vz_cmd,yaw_rate_cmd
1780110282.518291,0.0150,circle,-3.9697,0.0210,1.9995,-0.0100,-0.0100,0.0006,-1.5706,-0.0007,-3.9697,0.0210,19.59419840,-99.22808690,1.999,-5.0260,0.0314,1.9996,0.0100,-0.0200,0.0003,0.0002,-0.0005,19.59418890,-99.22808680,2.000,-4.9697,0.0207,2.9995,0.0564,-0.0107,0.9998,0.0574,0.9998,-1.5707,1.0564,0.0002,-0.0000,0.0007,0.0282,-0.0053,0.4999,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0282,-0.0046,0.4999,-1.0000
1780110282.569410,0.0620,circle,-3.9697,0.0210,1.9995,-0.0100,-0.0100,0.0006,-1.5706,-0.0007,-3.9999,-0.0320,19.59419840,-99.22808690,1.999,-5.0260,0.0314,1.9996,0.0100,-0.0200,0.0003,0.0002,-0.0005,19.59418890,-99.22808680,2.000,-4.9697,0.0207,2.9995,0.0564,-0.0107,0.9998,0.0574,0.9998,-1.5707,1.0564,0.0002,-0.0000,0.0007,0.0282,-0.0053,0.4999,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0282,-0.0046,0.4999,-1.0000
1780110282.667827,0.1560,circle,-3.9697,0.0210,1.9995,-0.0100,-0.0100,0.0006,-1.5706,-0.0007,-3.9995,-0.0640,19.59419840,-99.22808690,1.999,-5.0260,0.0314,1.9996,0.0100,-0.0200,0.0003,0.0002,-0.0005,19.59418890,-99.22808680,2.000,-4.9697,0.0207,2.9995,0.0564,-0.0107,0.9998,0.0574,0.9998,-1.5707,1.0564,0.0002,-0.0000,0.0007,0.0282,-0.0053,0.4999,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0282,-0.0046,0.4999,-1.0000
1780110282.691532,0.1870,circle,-3.9697,0.0210,1.9995,-0.0100,-0.0100,0.0006,-1.5706,-0.0007,-3.9995,-0.0640,19.59419840,-99.22808690,1.999,-5.0260,0.0314,1.9996,0.0100,-0.0200,0.0003,0.0002,-0.0005,19.59418890,-99.22808680,2.000,-4.9697,0.0207,2.9995,0.0564,-0.0107,0.9998,0.0574,0.9998,-1.5707,1.0564,0.0002,-0.0000,0.0007,0.0282,-0.0053,0.4999,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0282,-0.0046,0.4999,-1.0000
1780110282.726125,0.2180,circle,-3.9697,0.0210,1.9995,-0.0200,-0.0200,0.0006,-1.5693,0.0211,-3.9974,-0.1440,19.59419840,-99.22808690,1.999,-5.0260,0.0314,1.9996,0.0100,-0.0100,0.0003,-0.0070,-0.1399,19.59418890,-99.22808680,2.000,-4.9697,0.0194,2.9995,0.0564,-0.0120,0.9998,0.0576,0.9998,-1.5623,1.0564,0.0002,0.0000,-0.0211,0.0282,-0.0060,0.4999,0.0000,-0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0282,-0.0271,0.4999,-1.0000
1780110282.774448,0.2650,circle,-3.9697,0.0210,1.9994,-0.0200,-0.0200,0.0002,-1.5693,0.0211,-3.9954,-0.1919,19.59419840,-99.22808690,1.999,-5.0260,0.0314,2.0011,0.0100,-0.0100,0.0330,-0.0070,-0.1399,19.59418890,-99.22808680,2.001,-4.9697,0.0194,2.9994,0.0564,-0.0120,0.9984,0.0576,0.9984,-1.5623,1.0564,0.0016,0.0000,-0.0211,0.0282,-0.0060,0.4992,0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0282,-0.0271,0.4992,-1.0000
1780110282.825167,0.3120,circle,-3.9697,0.0210,1.9994,-0.0200,-0.0200,0.0002,-1.5693,0.0211,-3.9928,-0.2399,19.59419840,-99.22808690,1.999,-5.0260,0.0314,2.0011,0.0100,-0.0100,0.0330,-0.0070,-0.1399,19.59418890,-99.22808680,2.001,-4.9697,0.0194,2.9994,0.0564,-0.0120,0.9984,0.0576,0.9984,-1.5623,1.0564,0.0016,0.0000,-0.0211,0.0282,-0.0060,0.4992,0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0282,-0.0271,0.4992,-1.0000
1780110282.878998,0.3750,circle,-3.9697,0.0210,1.9994,-0.0200,-0.0200,0.0002,-1.5693,0.0211,-3.9908,-0.2718,19.59419840,-99.22808690,1.999,-5.0260,0.0314,2.0011,0.0100,-0.0100,0.0330,-0.0070,-0.1399,19.59418890,-99.22808680,2.001,-4.9697,0.0194,2.9994,0.0564,-0.0120,0.9984,0.0576,0.9984,-1.5623,1.0564,0.0016,0.0000,-0.0211,0.0282,-0.0060,0.4992,0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0282,-0.0271,0.4992,-1.0000
1780110282.919636,0.4060,circle,-3.9697,0.0210,1.9994,-0.0200,-0.0200,0.0002,-1.5693,0.0211,-3.9885,-0.3037,19.59419840,-99.22808690,1.999,-5.0260,0.0314,2.0011,0.0100,-0.0100,0.0330,-0.0070,-0.1399,19.59418890,-99.22808680,2.001,-4.9697,0.0194,2.9994,0.0564,-0.0120,0.9984,0.0576,0.9984,-1.5623,1.0564,0.0016,0.0000,-0.0211,0.0282,-0.0060,0.4992,0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0282,-0.0271,0.4992,-1.0000
1780110282.979412,0.4680,circle,-3.9697,0.0105,1.9994,-0.0200,-0.0700,0.0002,-1.5424,0.1996,-3.9845,-0.3515,19.59419840,-99.22808700,1.999,-5.0260,0.0314,2.0011,0.0200,-0.0200,0.0330,-0.1793,-1.1914,19.59418890,-99.22808680,2.001,-4.9693,-0.0179,2.9994,0.0568,-0.0493,0.9984,0.0752,0.9984,-1.3631,1.0566,0.0016,0.0057,-0.1995,0.0284,-0.0247,0.4992,0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0340,-0.2241,0.4992,-0.9514
1780110283.027516,0.5150,circle,-3.9697,0.0105,1.9993,-0.0200,-0.0700,0.0000,-1.5424,0.1996,-3.9800,-0.3993,19.59419840,-99.22808700,1.999,-5.0260,0.0314,2.0336,0.0200,-0.0200,0.2416,-0.1793,-1.1914,19.59418890,-99.22808680,2.034,-4.9693,-0.0179,2.9993,0.0568,-0.0493,0.9658,0.0752,0.9658,-1.3631,1.0566,0.0342,0.0057,-0.1995,0.0284,-0.0247,0.4829,0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0340,-0.2241,0.4829,-0.9514
1780110283.078208,0.5620,circle,-3.9697,0.0105,1.9993,-0.0200,-0.0700,0.0000,-1.5424,0.1996,-3.9767,-0.4312,19.59419840,-99.22808700,1.999,-5.0260,0.0314,2.0336,0.0200,-0.0200,0.2416,-0.1793,-1.1914,19.59418890,-99.22808680,2.034,-4.9693,-0.0179,2.9993,0.0568,-0.0493,0.9658,0.0752,0.9658,-1.3631,1.0566,0.0342,0.0057,-0.1995,0.0284,-0.0247,0.4829,0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0340,-0.2241,0.4829,-0.9514
1780110283.131719,0.6250,circle,-3.9697,0.0105,1.9993,-0.0200,-0.0700,0.0000,-1.5424,0.1996,-3.9712,-0.4788,19.59419840,-99.22808700,1.999,-5.0260,0.0314,2.0336,0.0200,-0.0200,0.2416,-0.1793,-1.1914,19.59418890,-99.22808680,2.034,-4.9693,-0.0179,2.9993,0.0568,-0.0493,0.9658,0.0752,0.9658,-1.3631,1.0566,0.0342,0.0057,-0.1995,0.0284,-0.0247,0.4829,0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0340,-0.2241,0.4829,-0.9514
1780110283.172308,0.6560,circle,-3.9697,0.0105,1.9993,-0.0200,-0.0700,0.0000,-1.5424,0.1996,-3.9673,-0.5106,19.59419840,-99.22808700,1.999,-5.0260,0.0314,2.0336,0.0200,-0.0200,0.2416,-0.1793,-1.1914,19.59418890,-99.22808680,2.034,-4.9693,-0.0179,2.9993,0.0568,-0.0493,0.9658,0.0752,0.9658,-1.3631,1.0566,0.0342,0.0057,-0.1995,0.0284,-0.0247,0.4829,0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0340,-0.2241,0.4829,-0.9514
1780110283.231660,0.7180,circle,-3.9697,-0.0105,1.9993,-0.0100,-0.2000,0.0002,-1.4751,0.2904,-3.9609,-0.5582,19.59419840,-99.22808720,1.999,-5.0149,0.0314,2.0336,0.0300,-0.0400,0.2416,-0.5385,-1.4528,19.59418900,-99.22808680,2.034,-4.9651,-0.1060,2.9993,0.0498,-0.1374,0.9657,0.1462,0.9657,-0.9366,1.0461,0.0343,0.0277,-0.2891,0.0249,-0.0687,0.4828,0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0526,-0.3578,0.4828,-0.5750
1780110283.279859,0.7650,circle,-3.9697,-0.0105,1.9993,-0.0100,-0.2000,0.0002,-1.4751,0.2904,-3.9563,-0.5898,19.59419840,-99.22808720,1.999,-5.0149,0.0314,2.1200,0.0300,-0.0400,0.4297,-0.5385,-1.4528,19.59418900,-99.22808680,2.120,-4.9651,-0.1060,2.9993,0.0498,-0.1374,0.8792,0.1462,0.8792,-0.9366,1.0461,0.1208,0.0277,-0.2891,0.0249,-0.0687,0.4396,0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0526,-0.3578,0.4396,-0.5750
