variable,iae,ise,itae,duration_s
ex,31.808987,39.360724,569.884383
ey,31.139460,35.928621,556.059128
ez,2.199154,1.412848,3.962496
e_yaw,8.981121,3.741984,132.793967
err_xy,49.239668,75.289345,879.514681
dist_err,15.344479,7.749914,274.389861
duration,,,,34.562
