timestamp_unix,t,leader_phase,lx,ly,lz,lvx,lvy,lvz,l_yaw,l_yawrate,lx_sp,ly_sp,sx,sy,sz,svx,svy,svz,s_yaw,s_yawrate,xd,yd,zd,ex,ey,ez,err_xy,err_z,e_yaw,dist_xy,dist_z,ff_x,ff_y,vx_p,vy_p,vz_p,vx_i,vy_i,vz_i,vx_d,vy_d,vz_d,vx_cmd,vy_cmd,vz_cmd,yaw_rate_cmd
1779495743.383583,0.0000,circle,-2.4005,-0.3200,0.4539,0.0536,0.0363,0.0068,-1.5378,-0.0913,-2.4005,-0.3200,-4.1562,0.3391,1.6090,-0.0944,0.0699,-0.0182,-1.5262,-0.1027,-3.3999,-0.3529,1.4539,0.7563,-0.6920,-0.1551,1.0251,0.1551,-0.0116,1.8753,1.1551,-0.0030,0.0912,0.3781,-0.3460,-0.0776,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.3751,-0.2548,-0.0776,-0.0081
1779495743.540981,0.1570,circle,-2.4005,-0.3200,0.4539,0.0536,0.0363,0.0068,-1.5182,-0.0813,-2.4004,-0.3440,-4.1562,0.3391,1.6090,-0.0944,0.0699,-0.0182,-1.5262,-0.1027,-3.3991,-0.3725,1.4539,0.7571,-0.7116,-0.1551,1.0390,0.1551,0.0080,1.8753,1.1551,-0.0043,0.0811,0.3786,-0.3558,-0.0776,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.3743,-0.2747,-0.0776,0.0086
1779495743.540981,0.1570,circle,-2.4005,-0.3200,0.4539,0.0536,0.0363,0.0068,-1.5182,-0.0813,-2.4004,-0.3440,-4.1562,0.3391,1.6090,-0.0944,0.0699,-0.0182,-1.5262,-0.1027,-3.3991,-0.3725,1.4539,0.7571,-0.7116,-0.1551,1.0390,0.1551,0.0080,1.8753,1.1551,-0.0043,0.0811,0.3786,-0.3558,-0.0776,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.3743,-0.2747,-0.0776,0.0086
1779495743.546828,0.1570,circle,-2.4005,-0.3200,0.4539,0.0536,0.0363,0.0068,-1.5182,-0.0813,-2.4001,-0.3680,-4.1562,0.3391,1.6090,-0.0944,0.0699,-0.0182,-1.5262,-0.1027,-3.3991,-0.3725,1.4539,0.7571,-0.7116,-0.1551,1.0390,0.1551,0.0080,1.8753,1.1551,-0.0043,0.0811,0.3786,-0.3558,-0.0776,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.3743,-0.2747,-0.0776,0.0086
1779495743.591257,0.2030,circle,-2.4005,-0.3200,0.4539,0.0536,0.0363,0.0068,-1.5182,-0.0813,-2.3909,-0.5597,-4.1754,0.3518,1.6133,-0.0696,0.0650,0.0009,-1.5262,-0.1027,-3.3991,-0.3725,1.4539,0.7763,-0.7244,-0.1595,1.0618,0.1595,0.0080,1.8978,1.1595,-0.0043,0.0811,0.3882,-0.3622,-0.0797,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.3839,-0.2810,-0.0797,0.0086
1779495743.640020,0.2500,circle,-2.4005,-0.3200,0.4539,0.0536,0.0363,0.0068,-1.5182,-0.0813,-2.3867,-0.6075,-4.1754,0.3518,1.6133,-0.0696,0.0650,0.0009,-1.5109,0.0890,-3.3991,-0.3725,1.4539,0.7763,-0.7244,-0.1595,1.0618,0.1595,-0.0073,1.8978,1.1595,-0.0043,0.0811,0.3882,-0.3622,-0.0797,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.3839,-0.2810,-0.0797,-0.0228
1779495743.696944,0.3130,circle,-2.3859,-0.3088,0.4420,0.0517,0.0315,-0.0098,-1.5080,-0.0224,-2.3817,-0.6553,-4.1754,0.3518,1.6133,-0.0696,0.0650,0.0009,-1.5109,0.0890,-3.3839,-0.3716,1.4420,0.7915,-0.7234,-0.1713,1.0723,0.1713,0.0030,1.9076,1.1713,-0.0014,0.0223,0.3958,-0.3617,-0.0857,0.0000,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,0.3943,-0.3394,-0.0857,-0.0088
1779495743.740280,0.3600,circle,-2.3859,-0.3088,0.4420,0.0517,0.0315,-0.0098,-1.5080,-0.0224,-2.3728,-0.7267,-4.1754,0.3518,1.6133,-0.0696,0.0650,0.0009,-1.5109,0.0890,-3.3839,-0.3716,1.4420,0.7915,-0.7234,-0.1713,1.0723,0.1713,0.0030,1.9076,1.1713,-0.0014,0.0223,0.3958,-0.3617,-0.0857,0.0000,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,0.3943,-0.3394,-0.0857,-0.0088
1779495743.781164,0.3910,circle,-2.3859,-0.3088,0.4420,0.0517,0.0315,-0.0098,-1.5080,-0.0224,-2.3659,-0.7742,-4.1904,0.3638,1.6151,-0.0843,-0.0022,-0.0779,-1.5109,0.0890,-3.3839,-0.3716,1.4420,0.8065,-0.7354,-0.1731,1.0914,0.1731,0.0030,1.9258,1.1731,-0.0014,0.0223,0.4033,-0.3677,-0.0866,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.4018,-0.3454,-0.0866,-0.0088
1779495743.840568,0.4530,circle,-2.3773,-0.3063,0.4386,0.0464,0.0214,0.0150,-1.5080,-0.0224,-2.3541,-0.8452,-4.1904,0.3638,1.6151,-0.0843,-0.0022,-0.0779,-1.5109,0.0890,-3.3753,-0.3691,1.4386,0.8151,-0.7329,-0.1765,1.0961,0.1765,0.0030,1.9330,1.1765,-0.0014,0.0223,0.4076,-0.3664,-0.0883,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.4062,-0.3441,-0.0883,-0.0088
1779495743.888020,0.5000,circle,-2.3773,-0.3063,0.4386,0.0464,0.0214,0.0150,-1.5148,0.1976,-2.3453,-0.8924,-4.1904,0.3638,1.6151,-0.0843,-0.0022,-0.0779,-1.5043,-0.0169,-3.3757,-0.3623,1.4386,0.8147,-0.7261,-0.1765,1.0913,0.1765,-0.0105,1.9330,1.1765,0.0111,-0.1972,0.4074,-0.3631,-0.0883,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.4184,-0.5603,-0.0883,0.0131
1779495743.939037,0.5470,circle,-2.3773,-0.3063,0.4386,0.0464,0.0214,0.0150,-1.5148,0.1976,-2.3308,-0.9629,-4.1904,0.3638,1.6151,-0.0843,-0.0022,-0.0779,-1.5043,-0.0169,-3.3757,-0.3623,1.4386,0.8147,-0.7261,-0.1765,1.0913,0.1765,-0.0105,1.9330,1.1765,0.0111,-0.1972,0.4074,-0.3631,-0.0883,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.4184,-0.5603,-0.0883,0.0131
1779495743.994137,0.6100,circle,-2.3773,-0.3063,0.4386,0.0464,0.0214,0.0150,-1.5148,0.1976,-2.3145,-1.0331,-4.1904,0.3638,1.6151,-0.0843,-0.0022,-0.0779,-1.5043,-0.0169,-3.3757,-0.3623,1.4386,0.8147,-0.7261,-0.1765,1.0913,0.1765,-0.0105,1.9330,1.1765,0.0111,-0.1972,0.4074,-0.3631,-0.0883,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.4184,-0.5603,-0.0883,0.0131
1779495744.034907,0.6570,circle,-2.3773,-0.3063,0.4386,0.0464,0.0214,0.0150,-1.5148,0.1976,-2.3027,-1.0796,-4.1924,0.3665,1.6070,0.0689,-0.0561,-0.1132,-1.5043,-0.0169,-3.3757,-0.3623,1.4386,0.8167,-0.7288,-0.1684,1.0946,0.1684,-0.0105,1.9358,1.1684,0.0111,-0.1972,0.4083,-0.3644,-0.0842,0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,0.4194,-0.5616,-0.0842,0.0131
1779495744.080649,0.6880,circle,-2.3773,-0.3063,0.4386,0.0464,0.0214,0.0150,-1.5148,0.1976,-2.2902,-1.1259,-4.1924,0.3665,1.6070,0.0689,-0.0561,-0.1132,-1.5043,-0.0169,-3.3757,-0.3623,1.4386,0.8167,-0.7288,-0.1684,1.0946,0.1684,-0.0105,1.9358,1.1684,0.0111,-0.1972,0.4083,-0.3644,-0.0842,0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,0.4194,-0.5616,-0.0842,0.0131
1779495744.143403,0.7500,circle,-2.3765,-0.3064,0.4473,0.0012,-0.0371,0.0263,-1.4979,0.0419,-2.2700,-1.1950,-4.1924,0.3665,1.6070,0.0689,-0.0561,-0.1132,-1.5043,-0.0169,-3.3738,-0.3793,1.4473,0.8186,-0.7457,-0.1597,1.1073,0.1597,0.0064,1.9366,1.1597,0.0031,-0.0418,0.4093,-0.3729,-0.0798,0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,0.4123,-0.4146,-0.0798,0.0110
1779495744.206789,0.8280,circle,-2.3765,-0.3064,0.4473,0.0012,-0.0371,0.0263,-1.4979,0.0419,-2.2482,-1.2637,-4.1924,0.3665,1.6070,0.0689,-0.0561,-0.1132,-1.5043,-0.0169,-3.3738,-0.3793,1.4473,0.8186,-0.7457,-0.1597,1.1073,0.1597,0.0064,1.9366,1.1597,0.0031,-0.0418,0.4093,-0.3729,-0.0798,0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,0.4123,-0.4146,-0.0798,0.0110
1779495744.231776,0.8440,circle,-2.3765,-0.3064,0.4473,0.0012,-0.0371,0.0263,-1.4979,0.0419,-2.2327,-1.3091,-4.1924,0.3665,1.6070,0.0689,-0.0561,-0.1132,-1.5049,0.1542,-3.3738,-0.3793,1.4473,0.8186,-0.7457,-0.1597,1.1073,0.1597,0.0070,1.9366,1.1597,0.0031,-0.0418,0.4093,-0.3729,-0.0798,0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,0.4123,-0.4146,-0.0798,-0.0057
1779495744.288493,0.9070,circle,-2.3765,-0.3064,0.4473,0.0012,-0.0371,0.0263,-1.4979,0.0419,-2.2082,-1.3768,-4.1551,0.3377,1.5850,0.2341,-0.1878,-0.1086,-1.5049,0.1542,-3.3738,-0.3793,1.4473,0.7813,-0.7170,-0.1377,1.0604,0.1377,0.0070,1.8917,1.1377,0.0031,-0.0418,0.3907,-0.3585,-0.0688,0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,0.3937,-0.4002,-0.0688,-0.0057
