timestamp_unix,t,wp_idx,wp_phase,lx,ly,lz,lvx,lvy,lvz,l_yaw,l_yawrate,lx_sp,ly_sp,lz_sp,sx,sy,sz,svx,svy,svz,s_yaw,s_yawrate,xd,yd,zd,ex,ey,ez,err_xy,err_z,e_yaw,dist_xy,dist_z,ff_x,ff_y,vx_p,vy_p,vz_p,vx_i,vy_i,vz_i,vx_d,vy_d,vz_d,vx_cmd,vy_cmd,vz_cmd,yaw_rate_cmd
1779480219.506979,1.3900,1,transit,0.0359,0.0521,4.0002,0.0266,-0.0121,-0.0003,-1.5742,-0.0005,5.0299,0.0350,3.9998,-0.0120,2.5594,4.9978,0.0043,-0.2765,0.0014,-1.6020,0.0198,0.0427,2.0520,5.0002,0.0547,-0.5074,0.0023,0.5103,0.0023,0.0278,2.5078,0.9977,0.0011,-0.0000,0.0273,-0.2537,0.0012,0.0000,-0.0000,0.0000,0.0045,0.0529,-0.0003,0.0329,-0.2008,0.0008,0.0202
1779480219.568200,1.4530,1,transit,0.0359,0.0521,4.0002,0.0266,-0.0121,-0.0003,-1.5742,-0.0005,5.0299,0.0350,3.9998,-0.0103,2.5449,4.9979,0.0046,-0.2715,0.0011,-1.6007,0.0227,0.0427,2.0520,5.0002,0.0530,-0.4929,0.0023,0.4957,0.0023,0.0265,2.4933,0.9977,0.0011,-0.0000,0.0265,-0.2464,0.0011,0.0000,-0.0000,0.0000,0.0044,0.0519,-0.0003,0.0320,-0.1946,0.0008,0.0189
1779480219.615925,1.5000,1,transit,0.0359,0.0521,4.0002,0.0266,-0.0121,-0.0003,-1.5742,-0.0005,5.0299,0.0350,3.9998,-0.0094,2.5351,4.9979,0.0047,-0.2679,0.0013,-1.5992,0.0244,0.0427,2.0520,5.0002,0.0521,-0.4830,0.0022,0.4858,0.0022,0.0250,2.4834,0.9978,0.0011,-0.0000,0.0260,-0.2415,0.0011,0.0000,-0.0000,0.0000,0.0044,0.0512,-0.0003,0.0315,-0.1904,0.0008,0.0175
1779480219.670121,1.5620,1,transit,0.0359,0.0521,4.0002,0.0266,-0.0121,-0.0003,-1.5742,-0.0005,5.0299,0.0350,3.9998,-0.0086,2.5246,4.9980,0.0049,-0.2638,0.0011,-1.5986,0.0246,0.0427,2.0520,5.0002,0.0512,-0.4726,0.0022,0.4754,0.0022,0.0245,2.4730,0.9978,0.0011,-0.0000,0.0256,-0.2363,0.0011,0.0000,-0.0000,0.0000,0.0044,0.0503,-0.0003,0.0311,-0.1860,0.0008,0.0170
1779480219.709341,1.5930,1,transit,0.0359,0.0521,4.0002,0.0266,-0.0121,-0.0003,-1.5743,-0.0021,5.0299,0.0350,3.9998,-0.0078,2.5149,4.9980,0.0050,-0.2599,0.0011,-1.5971,0.0246,0.0428,2.0520,5.0002,0.0506,-0.4628,0.0021,0.4656,0.0021,0.0229,2.4632,0.9979,0.0042,-0.0000,0.0253,-0.2314,0.0011,0.0000,-0.0000,0.0000,0.0043,0.0496,-0.0003,0.0338,-0.1819,0.0008,0.0156
1779480219.766944,1.6560,1,transit,0.0745,0.0532,3.9998,0.3135,-0.0154,-0.0042,-1.5743,-0.0021,5.0299,0.0350,3.9998,-0.0067,2.5058,4.9980,0.0054,-0.2556,0.0011,-1.5961,0.0240,0.0814,2.0532,4.9998,0.0881,-0.4526,0.0017,0.4611,0.0017,0.0219,2.4539,0.9983,0.0042,-0.0000,0.0441,-0.2263,0.0009,0.0000,-0.0000,0.0000,0.0616,0.0481,-0.0011,0.1099,-0.1782,-0.0002,0.0149
1779480219.811399,1.7030,1,transit,0.0745,0.0532,3.9998,0.3135,-0.0154,-0.0042,-1.5743,-0.0021,5.0299,0.0350,3.9998,-0.0058,2.4966,4.9981,0.0059,-0.2514,0.0009,-1.5952,0.0227,0.0814,2.0532,4.9998,0.0871,-0.4435,0.0017,0.4519,0.0017,0.0209,2.4448,0.9983,0.0042,-0.0000,0.0436,-0.2217,0.0009,0.0000,-0.0000,0.0000,0.0615,0.0472,-0.0010,0.1093,-0.1745,-0.0002,0.0143
1779480219.866743,1.7500,1,transit,0.0745,0.0532,3.9998,0.3135,-0.0154,-0.0042,-1.5743,-0.0021,5.0299,0.0350,3.9998,-0.0041,2.4785,4.9981,0.0066,-0.2433,0.0010,-1.5939,0.0205,0.0814,2.0532,4.9998,0.0854,-0.4253,0.0017,0.4338,0.0017,0.0196,2.4266,0.9983,0.0042,-0.0000,0.0427,-0.2127,0.0008,0.0000,-0.0000,0.0000,0.0614,0.0456,-0.0010,0.1083,-0.1671,-0.0002,0.0134
1779480219.919661,1.8120,1,transit,0.0745,0.0532,3.9998,0.3135,-0.0154,-0.0042,-1.5461,0.3949,5.0299,0.0350,3.9998,-0.0022,2.4611,4.9982,0.0100,-0.2357,0.0009,-1.5924,0.0171,0.0250,2.0526,4.9998,0.0272,-0.4085,0.0016,0.4094,0.0016,0.0463,2.4091,0.9984,-0.7895,-0.0195,0.0136,-0.2042,0.0008,0.0000,-0.0000,0.0000,0.0607,0.0441,-0.0010,-0.7152,-0.1797,-0.0002,0.0748
1779480219.958448,1.8430,1,transit,0.2273,0.0534,3.9985,0.9238,-0.0174,-0.0047,-1.5461,0.3949,5.0299,0.0350,3.9998,-0.0017,2.4567,4.9982,0.0116,-0.2339,0.0008,-1.5920,0.0160,0.1778,2.0528,4.9985,0.1795,-0.4039,0.0004,0.4420,0.0004,0.0460,2.4142,0.9996,-0.7895,-0.0195,0.0898,-0.2019,0.0002,0.0000,-0.0000,0.0000,0.1824,0.0433,-0.0011,-0.5173,-0.1782,-0.0009,0.0747
1779480220.020360,1.9060,1,transit,0.2273,0.0534,3.9985,0.9238,-0.0174,-0.0047,-1.5461,0.3949,5.0299,0.0350,3.9998,0.0008,2.4401,4.9982,0.0175,-0.2264,0.0004,-1.5906,0.0211,0.1778,2.0528,4.9985,0.1770,-0.3873,0.0004,0.4258,0.0004,0.0445,2.3974,0.9996,-0.7895,-0.0195,0.0885,-0.1936,0.0002,0.0000,-0.0000,0.0000,0.1813,0.0418,-0.0010,-0.5198,-0.1714,-0.0009,0.0730
1779480220.066845,1.9530,1,transit,0.2273,0.0534,3.9985,0.9238,-0.0174,-0.0047,-1.5461,0.3949,5.0299,0.0350,3.9998,0.0013,2.4358,4.9982,0.0174,-0.2247,0.0003,-1.5900,0.0253,0.1778,2.0528,4.9985,0.1765,-0.3830,0.0004,0.4217,0.0004,0.0440,2.3931,0.9996,-0.7895,-0.0195,0.0882,-0.1915,0.0002,0.0000,-0.0000,0.0000,0.1813,0.0415,-0.0010,-0.5200,-0.1696,-0.0008,0.0721
1779480220.116502,2.0000,1,transit,0.2273,0.0534,3.9985,0.9238,-0.0174,-0.0047,-1.5461,0.3949,5.0299,0.0350,3.9998,0.0028,2.4234,4.9982,0.0095,-0.2197,0.0001,-1.5878,0.0409,0.1778,2.0528,4.9985,0.1749,-0.3706,0.0004,0.4098,0.0004,0.0418,2.3805,0.9996,-0.7895,-0.0195,0.0875,-0.1853,0.0002,0.0000,-0.0000,0.0000,0.1829,0.0405,-0.0010,-0.5192,-0.1643,-0.0008,0.0688
1779480220.167995,2.0620,1,transit,0.2273,0.0534,3.9985,0.9238,-0.0174,-0.0047,-1.5461,0.3949,5.0299,0.0350,3.9998,0.0038,2.4118,4.9981,-0.0138,-0.2149,-0.0003,-1.5846,0.0579,0.1778,2.0528,4.9985,0.1740,-0.3590,0.0004,0.3989,0.0004,0.0386,2.3690,0.9996,-0.7895,-0.0195,0.0870,-0.1795,0.0002,0.0000,-0.0000,0.0000,0.1875,0.0395,-0.0009,-0.5150,-0.1595,-0.0007,0.0645
1779480220.206729,2.0930,1,transit,0.2273,0.0534,3.9985,0.9238,-0.0174,-0.0047,-1.3024,1.4383,5.0299,0.0350,3.9998,0.0038,2.4080,4.9981,-0.0254,-0.2134,-0.0005,-1.5819,0.0686,-0.3032,1.9818,4.9985,-0.3069,-0.4262,0.0004,0.5253,0.0004,0.2795,2.3652,0.9996,-2.7736,-0.7630,-0.1535,-0.2131,0.0002,0.0000,-0.0000,0.0000,0.1898,0.0392,-0.0008,-1.8922,-0.6476,-0.0006,0.3606
1779480220.267523,2.1560,1,transit,0.2273,0.0534,3.9985,0.9238,-0.0174,-0.0047,-1.3024,1.4383,5.0299,0.0350,3.9998,0.0002,2.3924,4.9980,-0.0875,-0.2083,-0.0011,-1.5771,0.0832,-0.3032,1.9818,4.9985,-0.3034,-0.4106,0.0005,0.5105,0.0005,0.2747,2.3500,0.9995,-2.7736,-0.7630,-0.1517,-0.2053,0.0003,0.0000,-0.0000,0.0000,0.2023,0.0382,-0.0007,-1.8926,-0.6464,-0.0005,0.3553
1779480220.311739,2.2030,1,transit,0.2273,0.0534,3.9985,0.9238,-0.0174,-0.0047,-1.3024,1.4383,5.0299,0.0350,3.9998,-0.0037,2.3846,4.9980,-0.1262,-0.2068,-0.0013,-1.5728,0.1057,-0.3032,1.9818,4.9985,-0.2994,-0.4028,0.0006,0.5019,0.0006,0.2704,2.3426,0.9994,-2.7736,-0.7630,-0.1497,-0.2014,0.0003,0.0000,-0.0000,0.0000,0.2100,0.0379,-0.0007,-1.8927,-0.6463,-0.0004,0.3496
1779480220.365913,2.2500,1,transit,0.5450,0.0538,3.9985,1.6084,-0.0175,0.0025,-1.3024,1.4383,5.0299,0.0350,3.9998,-0.0123,2.3733,4.9979,-0.1942,-0.2073,-0.0018,-1.5629,0.1741,0.0146,1.9821,4.9985,0.0268,-0.3912,0.0006,0.3921,0.0006,0.2606,2.3856,0.9994,-2.7736,-0.7630,0.0134,-0.1956,0.0003,0.0000,-0.0000,0.0000,0.3605,0.0380,0.0009,-1.8673,-0.7163,0.0012,0.3349
1779480220.416373,2.3120,1,transit,0.5450,0.0538,3.9985,1.6084,-0.0175,0.0025,-1.3024,1.4383,5.0299,0.0350,3.9998,-0.0206,2.3655,4.9978,-0.2473,-0.2107,-0.0022,-1.5533,0.2312,0.0146,1.9821,4.9985,0.0351,-0.3834,0.0007,0.3850,0.0007,0.2510,2.3799,0.9993,-2.7736,-0.7630,0.0176,-0.1917,0.0003,0.0000,-0.0000,0.0000,0.3711,0.0386,0.0009,-1.8670,-0.7171,0.0013,0.3215
1779480220.455086,2.3430,1,transit,1.0202,0.0555,3.9995,2.2044,-0.0196,0.0083,-0.9222,1.4561,5.0299,0.0350,3.9998,-0.0312,2.3574,4.9977,-0.3071,-0.2173,-0.0026,-1.5411,0.2889,-0.1879,1.6493,4.9995,-0.1567,-0.7081,0.0018,0.7252,0.0018,0.6189,2.5307,0.9982,-2.3208,-1.7591,-0.0784,-0.3540,0.0009,0.0000,-0.0000,0.0000,0.5023,0.0395,0.0022,-1.3499,-1.4757,0.0031,0.6118
1779480220.515500,2.4060,1,transit,1.0202,0.0555,3.9995,2.2044,-0.0196,0.0083,-0.9222,1.4561,5.0299,0.0350,3.9998,-0.0521,2.3446,4.9975,-0.4099,-0.2344,-0.0030,-1.5180,0.3673,-0.1879,1.6493,4.9995,-0.1358,-0.6952,0.0020,0.7084,0.0020,0.5958,2.5278,0.9980,-2.3208,-1.7591,-0.0679,-0.3476,0.0010,0.0000,-0.0000,0.0000,0.5229,0.0430,0.0022,-1.3413,-1.4836,0.0032,0.5855
1779480220.560025,2.4530,1,transit,1.0202,0.0555,3.9995,2.2044,-0.0196,0.0083,-0.9222,1.4561,5.0299,0.0350,3.9998,-0.0601,2.3402,4.9975,-0.4468,-0.2425,-0.0030,-1.4991,0.4247,-0.1879,1.6493,4.9995,-0.1278,-0.6909,0.0020,0.7026,0.0020,0.5769,2.5273,0.9980,-2.3208,-1.7591,-0.0639,-0.3454,0.0010,0.0000,-0.0000,0.0000,0.5302,0.0446,0.0022,-1.3381,-1.4864,0.0033,0.5646
1779480220.612648,2.5000,1,transit,1.0202,0.0555,3.9995,2.2044,-0.0196,0.0083,-0.9222,1.4561,5.0299,0.0350,3.9998,-0.1007,2.3201,4.9973,-0.6022,-0.2909,-0.0022,-1.4645,0.5285,-0.1879,1.6493,4.9995,-0.0872,-0.6707,0.0022,0.6763,0.0022,0.5423,2.5268,0.9978,-2.3208,-1.7591,-0.0436,-0.3354,0.0011,0.0000,-0.0000,0.0000,0.5613,0.0543,0.0021,-1.3244,-1.4986,0.0032,0.5266
1779480220.666496,2.5620,1,transit,1.0202,0.0555,3.9995,2.2044,-0.0196,0.0083,-0.9222,1.4561,5.0299,0.0350,3.9998,-0.1258,2.3081,4.9972,-0.6805,-0.3261,-0.0015,-1.4374,0.5957,-0.1879,1.6493,4.9995,-0.0621,-0.6588,0.0023,0.6617,0.0023,0.5152,2.5274,0.9977,-2.3208,-1.7591,-0.0310,-0.3294,0.0011,0.0000,-0.0000,0.0000,0.5770,0.0613,0.0020,-1.3174,-1.5048,0.0031,0.4982
