t,x,y,z,vx,vy,vz,yaw,yaw_rate,x_sp,y_sp,z_sp,ex_L,ey_L
0.00000,-3.985295,-0.011431,2.999074,-0.014292,0.015433,0.000488,-3.133649,-0.000615,-3.985295,-0.011431,2.999074,0.000000,0.000000
0.02000,-3.985295,-0.011431,2.999074,-0.014292,0.015433,0.000488,-3.133649,-0.000615,-3.985167,-0.043430,2.999074,0.000128,-0.032000
0.04000,-3.985295,-0.011431,2.999074,-0.014292,0.015433,0.000488,-3.133649,-0.000615,-3.984783,-0.075428,2.999074,0.000512,-0.063997
0.06000,-3.985295,-0.011431,2.999074,-0.014292,0.015433,0.000488,-3.133649,-0.000615,-3.984143,-0.107421,2.999074,0.001152,-0.095991
0.08000,-3.985295,-0.011431,2.999074,-0.014292,0.015433,0.000488,-3.133649,-0.000615,-3.983247,-0.139409,2.999074,0.002048,-0.127978
0.10000,-3.985295,-0.011431,2.999074,-0.014292,0.015433,0.000488,-3.133649,-0.000615,-3.982095,-0.171388,2.999074,0.003200,-0.159957
0.12000,-3.985295,-0.011431,2.999074,-0.014292,0.015433,0.000488,-3.133649,-0.000615,-3.980688,-0.203357,2.999074,0.004607,-0.191926
0.14000,-3.985295,-0.011431,2.999074,-0.014292,0.015433,0.000488,-3.133649,-0.000615,-3.979025,-0.235314,2.999074,0.006270,-0.223883
0.16000,-3.985295,-0.011431,2.999074,-0.014292,0.015433,0.000488,-3.133649,-0.000615,-3.977106,-0.267256,2.999074,0.008189,-0.255825
0.18000,-3.985295,-0.011431,2.999074,-0.014292,0.015433,0.000488,-3.133649,-0.000615,-3.974932,-0.299182,2.999074,0.010364,-0.287751
0.20000,-3.985295,-0.011431,2.999074,-0.014292,0.015433,0.000488,-3.130300,0.059595,-3.972502,-0.331089,2.999074,0.012793,-0.319659
0.22000,-3.984747,-0.010558,2.998687,-0.011558,-0.005007,-0.000601,-3.130300,0.059595,-3.969817,-0.362976,2.999074,0.014930,-0.352419
0.24000,-3.984747,-0.010558,2.998687,-0.011558,-0.005007,-0.000601,-3.130300,0.059595,-3.966877,-0.394841,2.999074,0.017870,-0.384283
0.26000,-3.984747,-0.010558,2.998687,-0.011558,-0.005007,-0.000601,-3.130300,0.059595,-3.963683,-0.426681,2.999074,0.021064,-0.416123
0.28000,-3.984747,-0.010558,2.998687,-0.011558,-0.005007,-0.000601,-3.130300,0.059595,-3.960233,-0.458495,2.999074,0.024514,-0.447937
0.30000,-3.984747,-0.010558,2.998687,-0.011558,-0.005007,-0.000601,-3.130300,0.059595,-3.956530,-0.490279,2.999074,0.028217,-0.479722
0.32000,-3.984747,-0.010558,2.998687,-0.011558,-0.005007,-0.000601,-3.130300,0.059595,-3.952572,-0.522034,2.999074,0.032175,-0.511476
0.34000,-3.984747,-0.010558,2.998687,-0.011558,-0.005007,-0.000601,-3.130300,0.059595,-3.948360,-0.553755,2.999074,0.036387,-0.543198
0.36000,-3.984747,-0.010558,2.998687,-0.011558,-0.005007,-0.000601,-3.130300,0.059595,-3.943895,-0.585442,2.999074,0.040852,-0.574884
0.38000,-3.984747,-0.010558,2.998687,-0.011558,-0.005007,-0.000601,-3.130300,0.059595,-3.939176,-0.617092,2.999074,0.045571,-0.606534
0.40000,-3.984747,-0.010558,2.998687,-0.011558,-0.005007,-0.000601,-3.130300,0.059595,-3.934204,-0.648703,2.999074,0.050543,-0.638146
0.42000,-3.984747,-0.010558,2.998687,-0.011558,-0.005007,-0.000601,-3.130300,0.059595,-3.928980,-0.680274,2.999074,0.055767,-0.669716
0.44000,-3.984747,-0.010558,2.998687,-0.011558,-0.005007,-0.000601,-3.070447,0.399584,-3.923503,-0.711802,2.999074,0.061244,-0.701244
0.46000,-3.984747,-0.010558,2.998687,-0.011558,-0.005007,-0.000601,-3.070447,0.399584,-3.917774,-0.743285,2.999074,0.066973,-0.732727
0.48000,-3.982565,-0.029188,2.998195,0.000705,-0.150476,-0.001444,-3.070447,0.399584,-3.911793,-0.774721,2.999074,0.070771,-0.745532
0.50000,-3.982565,-0.029188,2.998195,0.000705,-0.150476,-0.001444,-3.070447,0.399584,-3.905561,-0.806108,2.999074,0.077003,-0.776920
0.52000,-3.982565,-0.029188,2.998195,0.000705,-0.150476,-0.001444,-3.070447,0.399584,-3.899079,-0.837444,2.999074,0.083486,-0.808256
0.54000,-3.982565,-0.029188,2.998195,0.000705,-0.150476,-0.001444,-3.070447,0.399584,-3.892345,-0.868728,2.999074,0.090219,-0.839539
0.56000,-3.982565,-0.029188,2.998195,0.000705,-0.150476,-0.001444,-3.070447,0.399584,-3.885362,-0.899956,2.999074,0.097203,-0.870768
0.58000,-3.982565,-0.029188,2.998195,0.000705,-0.150476,-0.001444,-3.070447,0.399584,-3.878129,-0.931128,2.999074,0.104436,-0.901940
0.60000,-3.982565,-0.029188,2.998195,0.000705,-0.150476,-0.001444,-3.070447,0.399584,-3.870647,-0.962241,2.999074,0.111918,-0.933053
0.62000,-3.982565,-0.029188,2.998195,0.000705,-0.150476,-0.001444,-3.070447,0.399584,-3.862916,-0.993293,2.999074,0.119648,-0.964105
0.64000,-3.982565,-0.029188,2.998195,0.000705,-0.150476,-0.001444,-3.070447,0.399584,-3.854937,-1.024282,2.999074,0.127627,-0.995094
0.66000,-3.982565,-0.029188,2.998195,0.000705,-0.150476,-0.001444,-3.070447,0.399584,-3.846711,-1.055207,2.999074,0.135854,-1.026018
0.68000,-3.982565,-0.029188,2.998195,0.000705,-0.150476,-0.001444,-3.070447,0.399584,-3.838237,-1.086064,2.999074,0.144328,-1.056876
0.70000,-3.982565,-0.029188,2.998195,0.000705,-0.150476,-0.001444,-3.070447,0.399584,-3.829517,-1.116853,2.999074,0.153048,-1.087665
0.72000,-3.982565,-0.029188,2.998195,0.000705,-0.150476,-0.001444,-2.942485,0.554203,-3.820551,-1.147571,2.999074,0.162014,-1.118383
0.74000,-3.975482,-0.098516,2.997810,0.030649,-0.397929,-0.000590,-2.942485,0.554203,-3.811339,-1.178217,2.999074,0.164143,-1.079701
0.76000,-3.975482,-0.098516,2.997810,0.030649,-0.397929,-0.000590,-2.942485,0.554203,-3.801882,-1.208787,2.999074,0.173600,-1.110272
0.78000,-3.975482,-0.098516,2.997810,0.030649,-0.397929,-0.000590,-2.942485,0.554203,-3.792181,-1.239281,2.999074,0.183301,-1.140766
0.80000,-3.975482,-0.098516,2.997810,0.030649,-0.397929,-0.000590,-2.942485,0.554203,-3.782237,-1.269697,2.999074,0.193245,-1.171181
0.82000,-3.975482,-0.098516,2.997810,0.030649,-0.397929,-0.000590,-2.942485,0.554203,-3.772049,-1.300032,2.999074,0.203433,-1.201516
0.84000,-3.975482,-0.098516,2.997810,0.030649,-0.397929,-0.000590,-2.942485,0.554203,-3.761619,-1.330284,2.999074,0.213863,-1.231769
0.86000,-3.975482,-0.098516,2.997810,0.030649,-0.397929,-0.000590,-2.942485,0.554203,-3.750948,-1.360452,2.999074,0.224534,-1.261937
0.88000,-3.975482,-0.098516,2.997810,0.030649,-0.397929,-0.000590,-2.942485,0.554203,-3.740035,-1.390534,2.999074,0.235447,-1.292019
0.90000,-3.975482,-0.098516,2.997810,0.030649,-0.397929,-0.000590,-2.942485,0.554203,-3.728882,-1.420528,2.999074,0.246600,-1.322012
0.92000,-3.975482,-0.098516,2.997810,0.030649,-0.397929,-0.000590,-2.942485,0.554203,-3.717490,-1.450431,2.999074,0.257992,-1.351915
0.94000,-3.975482,-0.098516,2.997810,0.030649,-0.397929,-0.000590,-2.816598,0.442946,-3.705859,-1.480242,2.999074,0.269624,-1.381726
0.96000,-3.958389,-0.232801,2.997774,0.083864,-0.667078,0.000931,-2.816598,0.442946,-3.693989,-1.509959,2.999074,0.264400,-1.277158
0.98000,-3.958389,-0.232801,2.997774,0.083864,-0.667078,0.000931,-2.816598,0.442946,-3.681882,-1.539580,2.999074,0.276507,-1.306780
1.00000,-3.958389,-0.232801,2.997774,0.083864,-0.667078,0.000931,-2.816598,0.442946,-3.669539,-1.569104,2.999074,0.288850,-1.336303
1.02000,-3.958389,-0.232801,2.997774,0.083864,-0.667078,0.000931,-2.816598,0.442946,-3.656960,-1.598528,2.999074,0.301429,-1.365727
1.04000,-3.958389,-0.232801,2.997774,0.083864,-0.667078,0.000931,-2.816598,0.442946,-3.644146,-1.627850,2.999074,0.314243,-1.395049
1.06000,-3.958389,-0.232801,2.997774,0.083864,-0.667078,0.000931,-2.816598,0.442946,-3.631097,-1.657069,2.999074,0.327292,-1.424268
1.08000,-3.944756,-0.321179,2.997864,0.118705,-0.791191,0.001493,-2.766873,0.382407,-3.617816,-1.686182,2.999074,0.326940,-1.365004
1.10000,-3.939461,-0.353494,2.997908,0.131450,-0.830656,0.001530,-2.751722,0.371418,-3.604302,-1.715188,2.999074,0.335160,-1.361695
1.12000,-3.939461,-0.353494,2.997908,0.131450,-0.830656,0.001530,-2.751722,0.371418,-3.590556,-1.744086,2.999074,0.348905,-1.390592
1.14000,-3.936596,-0.370219,2.997929,0.138132,-0.850095,0.001562,-2.744267,0.367664,-3.576580,-1.772872,2.999074,0.360017,-1.402653
1.16000,-3.930125,-0.404817,2.997957,0.152106,-0.887990,0.001651,-2.729539,0.361325,-3.562373,-1.801546,2.999074,0.367752,-1.396729
1.18000,-3.930125,-0.404817,2.997957,0.152106,-0.887990,0.001651,-2.729539,0.361325,-3.547938,-1.830105,2.999074,0.382187,-1.425288
1.20000,-3.926613,-0.422654,2.997968,0.159323,-0.906414,0.001759,-2.722269,0.357920,-3.533275,-1.858547,2.999074,0.393339,-1.435893
1.22000,-3.919419,-0.459468,2.998010,0.173889,-0.942248,0.001866,-2.707875,0.352930,-3.518384,-1.886872,2.999074,0.401035,-1.427404
1.24000,-3.915706,-0.478431,2.998039,0.181303,-0.959667,0.001979,-2.700710,0.352150,-3.503268,-1.915076,2.999074,0.412438,-1.436646
1.26000,-3.915706,-0.478431,2.998039,0.181303,-0.959667,0.001979,-2.700710,0.352150,-3.487926,-1.943159,2.999074,0.427780,-1.464728
1.28000,-3.907570,-0.517291,2.998078,0.196682,-0.993339,0.002041,-2.686356,0.352873,-3.472361,-1.971118,2.999074,0.435209,-1.453827
1.30000,-3.907570,-0.517291,2.998078,0.196682,-0.993339,0.002041,-2.679156,0.353516,-3.456572,-1.998951,2.999074,0.450998,-1.481661
1.32000,-3.899031,-0.557515,2.998132,0.212284,-1.025396,0.002072,-2.671938,0.354506,-3.440561,-2.026657,2.999074,0.458470,-1.469142
1.34000,-3.899031,-0.557515,2.998132,0.212284,-1.025396,0.002072,-2.671938,0.354506,-3.424328,-2.054235,2.999074,0.474702,-1.496720
1.36000,-3.889457,-0.599071,2.998151,0.228517,-1.055642,0.002038,-2.657448,0.356272,-3.407876,-2.081681,2.999074,0.481580,-1.482610
1.38000,-3.884349,-0.620284,2.998149,0.236859,-1.070194,0.002049,-2.650157,0.357514,-3.391205,-2.108995,2.999074,0.493145,-1.488712
1.40000,-3.884349,-0.620284,2.998149,0.236859,-1.070194,0.002049,-2.650157,0.357514,-3.374316,-2.136175,2.999074,0.510034,-1.515892
1.42000,-3.873726,-0.664487,2.998173,0.253926,-1.098572,0.001968,-2.635149,0.362454,-3.357209,-2.163219,2.999074,0.516517,-1.498733
1.44000,-3.873726,-0.664487,2.998173,0.253926,-1.098572,0.001968,-2.635149,0.362454,-3.339887,-2.190125,2.999074,0.533839,-1.525639
1.46000,-3.868203,-0.686536,2.998170,0.262465,-1.111862,0.001967,-2.627710,0.365332,-3.322351,-2.216892,2.999074,0.545853,-1.530356
1.48000,-3.856881,-0.731436,2.998179,0.279592,-1.137193,0.001935,-2.612633,0.372193,-3.304600,-2.243518,2.999074,0.552281,-1.512082
1.50000,-3.851058,-0.754268,2.998197,0.288241,-1.149268,0.001953,-2.604988,0.375563,-3.286638,-2.270000,2.999074,0.564421,-1.515732
1.52000,-3.851058,-0.754268,2.998197,0.288241,-1.149268,0.001953,-2.604988,0.375563,-3.268464,-2.296339,2.999074,0.582595,-1.542071
1.54000,-3.838370,-0.800627,2.998175,0.306042,-1.172138,0.001865,-2.589524,0.381789,-3.250079,-2.322531,2.999074,0.588290,-1.521904
1.56000,-3.838370,-0.800627,2.998175,0.306042,-1.172138,0.001865,-2.581704,0.384520,-3.231486,-2.348575,2.999074,0.606884,-1.547948
1.58000,-3.825049,-0.847910,2.998159,0.324142,-1.193426,0.001891,-2.573828,0.387245,-3.212685,-2.374469,2.999074,0.612363,-1.526559
1.60000,-3.825049,-0.847910,2.998159,0.324142,-1.193426,0.001891,-2.565914,0.389745,-3.193678,-2.400212,2.999074,0.631371,-1.552302
1.62000,-3.818257,-0.871863,2.998169,0.333165,-1.203393,0.001834,-2.565914,0.389745,-3.174465,-2.425803,2.999074,0.643792,-1.553940
1.64000,-3.811090,-0.895999,2.998152,0.342334,-1.212905,0.001768,-2.550009,0.392362,-3.155049,-2.451239,2.999074,0.656042,-1.555239
1.66000,-3.796481,-0.944827,2.998138,0.360707,-1.230777,0.001791,-2.542011,0.393960,-3.135429,-2.476518,2.999074,0.661052,-1.531691
1.68000,-3.796481,-0.944827,2.998138,0.360707,-1.230777,0.001791,-2.542011,0.393960,-3.115608,-2.501640,2.999074,0.680873,-1.556813
1.70000,-3.781202,-0.994337,2.998128,0.379295,-1.247188,0.001737,-2.525907,0.397710,-3.095586,-2.526603,2.999074,0.685616,-1.532266
1.72000,-3.781202,-0.994337,2.998128,0.379295,-1.247188,0.001737,-2.525907,0.397710,-3.075365,-2.551404,2.999074,0.705836,-1.557067
1.74000,-3.773239,-1.019321,2.998114,0.388737,-1.254848,0.001664,-2.517811,0.399269,-3.054947,-2.576043,2.999074,0.718292,-1.556723
1.76000,-3.756448,-1.069991,2.998076,0.408152,-1.269362,0.001510,-2.501487,0.403415,-3.034332,-2.600518,2.999074,0.722116,-1.530527
1.78000,-3.756448,-1.069991,2.998076,0.408152,-1.269362,0.001510,-2.501487,0.403415,-3.013522,-2.624827,2.999074,0.742926,-1.554836
1.80000,-3.747674,-1.095556,2.998040,0.418062,-1.276166,0.001439,-2.493245,0.406259,-2.992518,-2.648969,2.999074,0.755156,-1.553413
1.82000,-3.729871,-1.146992,2.998010,0.437934,-1.288800,0.001343,-2.476603,0.411820,-2.971322,-2.672942,2.999074,0.758550,-1.525950
1.84000,-3.720605,-1.172904,2.997977,0.447963,-1.294584,0.001296,-2.468230,0.413848,-2.949934,-2.696745,2.999074,0.770670,-1.523841
1.86000,-3.720605,-1.172904,2.997977,0.447963,-1.294584,0.001296,-2.459837,0.414638,-2.928357,-2.720376,2.999074,0.792248,-1.547472
1.88000,-3.701742,-1.224997,2.997938,0.467930,-1.305039,0.001253,-2.451447,0.414679,-2.906592,-2.743834,2.999074,0.795150,-1.518836
1.90000,-3.701742,-1.224997,2.997938,0.467930,-1.305039,0.001253,-2.451447,0.414679,-2.884639,-2.767116,2.999074,0.817103,-1.542119
1.92000,-3.692121,-1.251168,2.997936,0.477786,-1.309647,0.001263,-2.443076,0.414005,-2.862501,-2.790223,2.999074,0.829619,-1.539055
1.94000,-3.681750,-1.278549,2.997910,0.488150,-1.314058,0.001238,-2.434395,0.412203,-2.840179,-2.813151,2.999074,0.841571,-1.534602
1.96000,-3.671333,-1.305108,2.997870,0.498350,-1.318140,0.001222,-2.417800,0.409490,-2.817674,-2.835900,2.999074,0.853659,-1.530793
1.98000,-3.650252,-1.358291,2.997823,0.518632,-1.325203,0.001166,-2.409525,0.408915,-2.794988,-2.858469,2.999074,0.855264,-1.500178
2.00000,-3.639554,-1.384916,2.997817,0.528680,-1.328189,0.001194,-2.401276,0.408003,-2.772122,-2.880855,2.999074,0.867432,-1.495939
2.02000,-3.639554,-1.384916,2.997817,0.528680,-1.328189,0.001194,-2.401276,0.408003,-2.749078,-2.903057,2.999074,0.890476,-1.518142
2.04000,-3.628454,-1.411685,2.997786,0.538851,-1.330886,0.001197,-2.393066,0.406140,-2.725856,-2.925075,2.999074,0.902598,-1.513390
2.06000,-3.617190,-1.438486,2.997752,0.549063,-1.333246,0.001125,-2.376747,0.402729,-2.702460,-2.946906,2.999074,0.914730,-1.508420
2.08000,-3.605929,-1.465243,2.997744,0.559196,-1.335339,0.001107,-2.376747,0.402729,-2.678889,-2.968549,2.999074,0.927040,-1.503307
2.10000,-3.594306,-1.492107,2.997710,0.569476,-1.337159,0.001174,-2.360496,0.401489,-2.655146,-2.990003,2.999074,0.939159,-1.497896
2.12000,-3.570676,-1.545825,2.997680,0.589872,-1.339813,0.001043,-2.344329,0.399302,-2.631233,-3.011266,2.999074,0.939443,-1.465441
2.14000,-3.558266,-1.572924,2.997641,0.600355,-1.340888,0.001064,-2.344329,0.399302,-2.607150,-3.032338,2.999074,0.951116,-1.459414
2.16000,-3.558266,-1.572924,2.997641,0.600355,-1.340888,0.001064,-2.336284,0.398237,-2.582899,-3.053216,2.999074,0.975367,-1.480292
2.18000,-3.545920,-1.599880,2.997630,0.610620,-1.341549,0.001060,-2.328265,0.396642,-2.558481,-3.073899,2.999074,0.987439,-1.474019
2.20000,-3.520430,-1.653926,2.997585,0.631280,-1.341983,0.001044,-2.320289,0.394770,-2.533900,-3.094386,2.999074,0.986530,-1.440460
