timestamp_unix,t,phase,lx,ly,lz,l_yaw,sx,sy,sz,s_yaw
1780122969.549759,0.0000,init,0.0000,0.0000,0.0084,-0.0299,0.0000,0.0000,0.0000,0.0000
1780122969.653574,0.0940,init,-3.9585,-0.0314,0.0084,-0.0299,-4.9482,-0.0524,0.0731,-0.0253
1780122969.759627,0.2030,init,-3.9585,-0.0314,0.0084,-0.0300,-4.9482,-0.0524,0.0730,-0.0253
1780122969.871333,0.3120,init,-3.9585,-0.0314,0.0084,-0.0300,-4.9482,-0.0524,0.0730,-0.0254
1780122969.971779,0.4220,init,-3.9585,-0.0314,0.0084,-0.0301,-4.9482,-0.0524,0.0730,-0.0254
1780122970.071920,0.5160,init,-3.9585,-0.0314,0.0084,-0.0301,-4.9482,-0.0524,0.0730,-0.0254
1780122970.183376,0.6250,init,-3.9585,-0.0314,0.0084,-0.0302,-4.9482,-0.0524,0.0730,-0.0255
1780122970.296447,0.7340,init,-3.9585,-0.0314,0.0084,-0.0302,-4.9482,-0.0524,0.0730,-0.0255
1780122970.410227,0.8590,init,-3.9585,-0.0314,0.0084,-0.0303,-4.9482,-0.0524,0.0730,-0.0255
1780122970.575570,1.0160,init,-3.9585,-0.0314,0.0084,-0.0303,-4.9482,-0.0524,0.0730,-0.0256
1780122970.686985,1.1250,init,-3.9585,-0.0314,0.0084,-0.0304,-4.9482,-0.0524,0.0730,-0.0256
1780122970.796914,1.2340,init,-3.9585,-0.0314,0.0084,-0.0304,-4.9482,-0.0524,0.0730,-0.0256
1780122970.905857,1.3440,init,-3.9585,-0.0314,0.0084,-0.0305,-4.9482,-0.0524,0.0730,-0.0257
1780122971.014390,1.4530,init,-3.9585,-0.0314,0.0084,-0.0305,-4.9482,-0.0524,0.0730,-0.0257
1780122971.127833,1.5780,init,-3.9585,-0.0314,0.0084,-0.0306,-4.9482,-0.0524,0.0730,-0.0257
1780122971.237092,1.6870,init,-3.9585,-0.0314,0.0084,-0.0306,-4.9482,-0.0524,0.0730,-0.0258
1780122971.349102,1.7970,init,-3.9585,-0.0314,0.0085,-0.0306,-4.9482,-0.0524,0.0730,-0.0258
1780122971.464882,1.9060,init,-3.9585,-0.0314,0.0085,-0.0307,-4.9482,-0.0524,0.0730,-0.0258
1780122971.578888,2.0310,init,-3.9585,-0.0314,0.0085,-0.0307,-4.9482,-0.0524,0.0730,-0.0258
1780122971.687846,2.1410,init,-3.9585,-0.0314,0.0085,-0.0308,-4.9482,-0.0524,0.0730,-0.0259
1780122971.801000,2.2500,init,-3.9585,-0.0314,0.0085,-0.0308,-4.9482,-0.0524,0.0731,-0.0259
1780122971.914362,2.3590,init,-3.9585,-0.0314,0.0085,-0.0308,-4.9482,-0.0524,0.0731,-0.0259
1780122972.031227,2.4690,init,-3.9585,-0.0314,0.0085,-0.0308,-4.9482,-0.0524,0.0731,-0.0259
1780122972.145490,2.5940,init,-3.9585,-0.0314,0.0085,-0.0308,-4.9482,-0.0524,0.0731,-0.0259
1780122972.250530,2.7030,init,-3.9585,-0.0314,0.0085,-0.0309,-4.9482,-0.0524,0.0731,-0.0259
1780122972.359371,2.7970,init,-3.9585,-0.0314,0.0085,-0.0309,-4.9482,-0.0524,0.0731,-0.0260
1780122972.468891,2.9060,init,-3.9585,-0.0314,0.0085,-0.0310,-4.9482,-0.0524,0.0731,-0.0260
1780122972.579693,3.0310,init,-3.9585,-0.0314,0.0085,-0.0311,-4.9482,-0.0524,0.0731,-0.0261
1780122972.690953,3.1410,init,-3.9585,-0.0314,0.0085,-0.0311,-4.9482,-0.0524,0.0731,-0.0261
1780122972.800119,3.2500,init,-3.9585,-0.0314,0.0085,-0.0312,-4.9482,-0.0524,0.0731,-0.0261
1780122972.907076,3.3590,takeoff_L,-3.9585,-0.0314,0.0085,-0.0312,-4.9482,-0.0524,0.0731,-0.0262
1780122973.021244,3.4690,takeoff_L,-3.9585,-0.0314,0.0085,-0.0313,-4.9482,-0.0524,0.0732,-0.0262
1780122973.135780,3.5780,takeoff_L,-3.9585,-0.0314,0.0085,-0.0314,-4.9482,-0.0524,0.0732,-0.0262
1780122973.248893,3.6870,takeoff_L,-3.9585,-0.0314,0.0085,-0.0314,-4.9482,-0.0524,0.0732,-0.0263
1780122973.468342,3.9060,takeoff_L,-3.9585,-0.0314,0.0085,-0.0314,-4.9482,-0.0524,0.0732,-0.0263
1780122973.606055,4.0470,takeoff_L,-3.9585,-0.0314,0.0085,-0.0315,-4.9482,-0.0524,0.0733,-0.0263
1780122973.726137,4.1720,takeoff_L,-3.9585,-0.0314,0.0085,-0.0316,-4.9482,-0.0524,0.0733,-0.0264
1780122973.837597,4.2810,takeoff_L,-3.9585,-0.0314,0.0085,-0.0316,-4.9482,-0.0524,0.0733,-0.0264
1780122973.952731,4.3910,takeoff_L,-3.9585,-0.0314,0.0085,-0.0316,-4.9482,-0.0524,0.0734,-0.0264
1780122974.063287,4.5160,takeoff_L,-3.9585,-0.0314,0.0085,-0.0317,-4.9482,-0.0524,0.0734,-0.0265
1780122974.177104,4.6250,takeoff_L,-3.9585,-0.0314,0.0085,-0.0317,-4.9482,-0.0524,0.0734,-0.0265
1780122974.289058,4.7340,takeoff_L,-3.9585,-0.0314,0.0085,-0.0318,-4.9482,-0.0524,0.0735,-0.0265
1780122974.395620,4.8440,takeoff_L,-3.9585,-0.0314,0.0085,-0.0318,-4.9482,-0.0524,0.0735,-0.0265
1780122974.511744,4.9530,takeoff_L,-3.9585,-0.0314,0.0085,-0.0319,-4.9482,-0.0524,0.0735,-0.0266
1780122974.617167,5.0620,takeoff_L,-3.9585,-0.0314,0.0086,-0.0319,-4.9482,-0.0524,0.0735,-0.0266
1780122974.725583,5.1720,takeoff_L,-3.9585,-0.0314,0.0086,-0.0319,-4.9482,-0.0524,0.0736,-0.0266
1780122974.825831,5.2660,takeoff_L,-3.9585,-0.0314,0.0086,-0.0320,-4.9482,-0.0524,0.0736,-0.0266
1780122974.971237,5.4220,takeoff_L,-3.9585,-0.0314,0.0086,-0.0320,-4.9482,-0.0524,0.0736,-0.0267
1780122975.095766,5.5470,takeoff_L,-3.9585,-0.0314,0.0086,-0.0321,-4.9482,-0.0524,0.0736,-0.0267
1780122975.195998,5.6410,takeoff_L,-3.9585,-0.0314,0.0086,-0.0321,-4.9482,-0.0524,0.0737,-0.0267
1780122975.430800,5.8750,takeoff_L,-3.9585,-0.0314,0.0086,-0.0321,-4.9482,-0.0524,0.0737,-0.0267
1780122975.548024,6.0000,takeoff_L,-3.9585,-0.0314,0.0086,-0.0322,-4.9482,-0.0524,0.0737,-0.0268
1780122975.655571,6.0940,takeoff_L,-3.9585,-0.0314,0.0086,-0.0322,-4.9482,-0.0524,0.0737,-0.0268
1780122975.766628,6.2190,takeoff_L,-3.9585,-0.0314,0.0087,-0.0323,-4.9482,-0.0524,0.0737,-0.0268
1780122975.872799,6.3120,takeoff_L,-3.9585,-0.0314,0.0087,-0.0323,-4.9482,-0.0524,0.0738,-0.0269
1780122975.974596,6.4220,takeoff_L,-3.9585,-0.0314,0.0087,-0.0324,-4.9482,-0.0524,0.0738,-0.0269
1780122976.174037,6.6250,takeoff_L,-3.9585,-0.0314,0.0087,-0.0324,-4.9482,-0.0524,0.0738,-0.0269
1780122976.296000,6.7340,takeoff_L,-3.9585,-0.0314,0.0087,-0.0325,-4.9482,-0.0524,0.0738,-0.0270
1780122976.405348,6.8440,takeoff_L,-3.9585,-0.0314,0.0087,-0.0325,-4.9482,-0.0524,0.0738,-0.0270
1780122976.514312,6.9530,takeoff_L,-3.9585,-0.0314,0.0087,-0.0326,-4.9482,-0.0524,0.0738,-0.0270
1780122976.626782,7.0780,takeoff_L,-3.9585,-0.0314,0.0087,-0.0326,-4.9482,-0.0524,0.0738,-0.0270
1780122976.742972,7.1870,takeoff_L,-3.9585,-0.0314,0.0087,-0.0327,-4.9482,-0.0524,0.0739,-0.0270
1780122976.855934,7.2970,takeoff_L,-3.9585,-0.0314,0.0087,-0.0327,-4.9482,-0.0524,0.0739,-0.0271
1780122976.969892,7.4220,takeoff_L,-3.9585,-0.0314,0.0087,-0.0327,-4.9482,-0.0524,0.0739,-0.0271
1780122977.078002,7.5160,takeoff_L,-3.9585,-0.0314,0.0087,-0.0328,-4.9482,-0.0524,0.0739,-0.0271
1780122977.187799,7.6410,takeoff_L,-3.9585,-0.0314,0.0087,-0.0328,-4.9482,-0.0524,0.0739,-0.0272
1780122977.299026,7.7500,takeoff_L,-3.9585,-0.0314,0.0087,-0.0328,-4.9482,-0.0524,0.0739,-0.0272
1780122977.409922,7.8590,takeoff_L,-3.9585,-0.0314,0.0110,-0.0329,-4.9482,-0.0524,0.0739,-0.0272
1780122977.518699,7.9690,takeoff_L,-3.9585,-0.0314,0.0240,-0.0329,-4.9482,-0.0524,0.0739,-0.0272
1780122977.625843,8.0780,takeoff_L,-3.9585,-0.0314,0.0457,-0.0330,-4.9482,-0.0524,0.0739,-0.0273
1780122977.736888,8.1870,takeoff_L,-3.9585,-0.0314,0.0457,-0.0330,-4.9482,-0.0524,0.0739,-0.0273
1780122977.846279,8.2970,takeoff_L,-3.9585,-0.0314,0.0457,-0.0331,-4.9482,-0.0524,0.0739,-0.0273
1780122977.958757,8.4060,takeoff_L,-3.9585,-0.0314,0.1133,-0.0331,-4.9482,-0.0524,0.0739,-0.0273
1780122978.065540,8.5160,takeoff_L,-3.9585,-0.0314,0.1133,-0.0331,-4.9482,-0.0524,0.0739,-0.0274
1780122978.180590,8.6250,takeoff_L,-3.9585,-0.0314,0.3150,-0.0327,-4.9482,-0.0524,0.0739,-0.0274
1780122978.344466,8.7970,takeoff_L,-3.9585,-0.0314,0.3150,-0.0327,-4.9482,-0.0524,0.0739,-0.0274
1780122978.476893,8.9220,takeoff_L,-3.9585,-0.0314,0.5888,-0.0322,-4.9482,-0.0524,0.0740,-0.0275
1780122978.590519,9.0310,takeoff_L,-3.9585,-0.0314,0.5888,-0.0322,-4.9482,-0.0524,0.0740,-0.0275
1780122978.705957,9.1560,takeoff_L,-3.9585,-0.0314,0.8688,-0.0323,-4.9482,-0.0524,0.0740,-0.0275
1780122978.815789,9.2660,takeoff_L,-3.9585,-0.0314,0.8688,-0.0323,-4.9482,-0.0524,0.0740,-0.0275
1780122978.927049,9.3750,takeoff_L,-3.9585,-0.0314,1.1527,-0.0325,-4.9482,-0.0524,0.0740,-0.0276
1780122979.035008,9.4840,takeoff_L,-3.9585,-0.0314,1.1527,-0.0325,-4.9482,-0.0524,0.0740,-0.0276
1780122979.216075,9.6560,takeoff_L,-3.9585,-0.0314,1.1527,-0.0325,-4.9482,-0.0524,0.0740,-0.0276
1780122979.333508,9.7810,takeoff_L,-3.9585,-0.0314,1.4106,-0.0325,-4.9482,-0.0524,0.0740,-0.0276
1780122979.446018,9.8910,takeoff_L,-3.9585,-0.0314,1.6285,-0.0325,-4.9482,-0.0524,0.0740,-0.0276
1780122979.551842,10.0000,takeoff_L,-3.9585,-0.0314,1.6285,-0.0325,-4.9482,-0.0524,0.0740,-0.0277
1780122979.666009,10.1090,takeoff_L,-3.9585,-0.0314,1.6285,-0.0325,-4.9482,-0.0524,0.0740,-0.0277
1780122979.776612,10.2190,takeoff_L,-3.9697,-0.0314,1.8034,-0.0324,-4.9482,-0.0524,0.0740,-0.0277
1780122979.889152,10.3280,takeoff_L,-3.9697,-0.0314,1.8034,-0.0324,-4.9482,-0.0524,0.0740,-0.0277
1780122979.998942,10.4370,takeoff_L,-3.9585,-0.0314,1.9330,-0.0324,-4.9482,-0.0524,0.0740,-0.0278
1780122980.110189,10.5620,takeoff_L,-3.9585,-0.0314,1.9330,-0.0324,-4.9482,-0.0524,0.0739,-0.0278
1780122980.220353,10.6720,takeoff_L,-3.9697,-0.0314,2.0182,-0.0324,-4.9482,-0.0524,0.0739,-0.0278
