timestamp_unix,t,phase,lx,ly,lz,l_yaw,sx,sy,sz,s_yaw
1780125504.685310,0.0000,init,0.0000,0.0000,-0.0026,-0.0157,0.0000,0.0000,0.0000,-0.0299
1780125504.792378,0.1090,init,0.0000,0.0000,-0.0026,-0.0157,0.0000,0.0000,0.0734,-0.0299
1780125504.899544,0.2190,init,0.0000,0.0000,-0.0026,-0.0157,0.0000,0.0000,0.0734,-0.0299
1780125505.006124,0.3280,init,-3.9585,-0.0314,-0.0026,-0.0157,-4.9704,-0.0629,0.0734,-0.0299
1780125505.116848,0.4370,init,-3.9585,-0.0314,-0.0026,-0.0157,-4.9704,-0.0629,0.0734,-0.0299
1780125505.225090,0.5470,init,-3.9585,-0.0314,-0.0026,-0.0157,-4.9704,-0.0629,0.0734,-0.0299
1780125505.333369,0.6560,init,-3.9585,-0.0314,-0.0026,-0.0157,-4.9704,-0.0629,0.0734,-0.0299
1780125505.442939,0.7660,init,-3.9585,-0.0314,-0.0026,-0.0157,-4.9704,-0.0629,0.0734,-0.0299
1780125505.551030,0.8750,init,-3.9585,-0.0314,-0.0026,-0.0157,-4.9704,-0.0629,0.0734,-0.0299
1780125505.660382,0.9840,init,-3.9585,-0.0314,-0.0026,-0.0157,-4.9704,-0.0629,0.0734,-0.0299
1780125505.780518,1.0940,init,-3.9585,-0.0314,-0.0026,-0.0158,-4.9704,-0.0629,0.0734,-0.0299
1780125505.894068,1.2030,init,-3.9585,-0.0314,-0.0026,-0.0158,-4.9704,-0.0629,0.0734,-0.0299
1780125506.003464,1.3120,init,-3.9585,-0.0314,-0.0026,-0.0158,-4.9704,-0.0629,0.0734,-0.0299
1780125506.133723,1.4530,init,-3.9585,-0.0314,-0.0026,-0.0158,-4.9704,-0.0629,0.0734,-0.0299
1780125506.241204,1.5620,init,-3.9585,-0.0314,-0.0026,-0.0158,-4.9704,-0.0629,0.0734,-0.0299
1780125506.355059,1.6720,init,-3.9585,-0.0314,-0.0026,-0.0158,-4.9704,-0.0629,0.0734,-0.0299
1780125506.470101,1.7810,init,-3.9585,-0.0314,-0.0026,-0.0158,-4.9704,-0.0629,0.0734,-0.0299
1780125506.573226,1.8910,init,-3.9585,-0.0314,-0.0026,-0.0158,-4.9704,-0.0629,0.0734,-0.0299
1780125506.680068,2.0000,init,-3.9585,-0.0314,-0.0026,-0.0158,-4.9704,-0.0629,0.0734,-0.0299
1780125506.787689,2.1090,init,-3.9585,-0.0314,-0.0026,-0.0158,-4.9704,-0.0629,0.0734,-0.0299
1780125506.894892,2.2190,init,-3.9585,-0.0314,-0.0026,-0.0158,-4.9704,-0.0629,0.0734,-0.0299
1780125507.002123,2.3120,init,-3.9585,-0.0314,-0.0026,-0.0158,-4.9704,-0.0629,0.0734,-0.0299
1780125507.113676,2.4370,init,-3.9585,-0.0314,-0.0026,-0.0158,-4.9704,-0.0629,0.0734,-0.0299
1780125507.219999,2.5310,init,-3.9585,-0.0314,-0.0026,-0.0158,-4.9704,-0.0629,0.0734,-0.0299
1780125507.329679,2.6410,init,-3.9585,-0.0314,-0.0026,-0.0158,-4.9704,-0.0629,0.0734,-0.0299
1780125507.439488,2.7500,init,-3.9585,-0.0314,-0.0025,-0.0159,-4.9704,-0.0629,0.0734,-0.0299
1780125507.548985,2.8590,init,-3.9585,-0.0314,-0.0025,-0.0159,-4.9704,-0.0629,0.0734,-0.0299
1780125507.651693,2.9690,init,-3.9585,-0.0314,-0.0025,-0.0159,-4.9704,-0.0629,0.0734,-0.0299
1780125507.763261,3.0780,init,-3.9585,-0.0314,-0.0026,-0.0159,-4.9704,-0.0629,0.0734,-0.0299
1780125507.873097,3.1870,init,-3.9585,-0.0314,-0.0026,-0.0159,-4.9704,-0.0629,0.0734,-0.0299
1780125507.987932,3.2970,init,-3.9585,-0.0314,-0.0026,-0.0159,-4.9704,-0.0629,0.0734,-0.0299
1780125508.089143,3.4060,init,-3.9585,-0.0314,-0.0026,-0.0159,-4.9704,-0.0629,0.0734,-0.0299
1780125508.200017,3.5160,init,-3.9585,-0.0314,-0.0025,-0.0159,-4.9704,-0.0629,0.0734,-0.0299
1780125508.305485,3.6250,init,-3.9585,-0.0314,-0.0025,-0.0159,-4.9704,-0.0629,0.0735,-0.0299
1780125508.412995,3.7340,init,-3.9585,-0.0314,-0.0025,-0.0159,-4.9704,-0.0629,0.0735,-0.0299
1780125508.522178,3.8440,init,-3.9585,-0.0314,-0.0025,-0.0159,-4.9704,-0.0629,0.0735,-0.0299
1780125508.640790,3.9530,init,-3.9585,-0.0314,-0.0025,-0.0159,-4.9704,-0.0629,0.0735,-0.0299
1780125508.751560,4.0620,init,-3.9585,-0.0314,-0.0025,-0.0159,-4.9704,-0.0629,0.0735,-0.0299
1780125508.860070,4.1720,init,-3.9585,-0.0314,-0.0025,-0.0159,-4.9704,-0.0629,0.0735,-0.0299
1780125508.962522,4.2810,init,-3.9585,-0.0314,-0.0025,-0.0159,-4.9704,-0.0629,0.0735,-0.0299
1780125509.092316,4.4060,init,-3.9585,-0.0314,-0.0025,-0.0159,-4.9704,-0.0629,0.0735,-0.0299
1780125509.200269,4.5160,init,-3.9585,-0.0314,-0.0025,-0.0160,-4.9704,-0.0629,0.0734,-0.0299
1780125509.319319,4.6410,init,-3.9585,-0.0314,-0.0025,-0.0160,-4.9704,-0.0629,0.0734,-0.0299
1780125509.430442,4.7500,init,-3.9585,-0.0314,-0.0025,-0.0160,-4.9704,-0.0629,0.0734,-0.0299
