time,lx,ly,lz,lvx,lvy,lvz,l_yaw,l_yawrate,lx_sp,ly_sp,lz_sp,lex,ley,sx,sy,sz,svx,svy,svz,s_yaw,s_yawrate,xd,yd,zd,ex,ey,ez,e_yaw,ff_x,ff_y,ff_z,vx_p,vy_p,vz_p,vx_i,vy_i,vz_i,vx_d,vy_d,vz_d,vx_cmd,vy_cmd,vz_cmd,yaw_rate_cmd
0.0500,-4.010798,0.720085,3.002492,-0.016852,0.020145,-0.000943,3.098447,-0.000861,-4.010798,0.720085,3.002492,0.0,0.0,-5.028449058532715,0.7835646867752075,3.0011792182922363,0.018360614776611328,-0.02004433423280716,0.0005422428948804736,3.0984513759613037,0.0013687575701624155,-5.009867370669146,0.7632172685556503,4.002492,0.018581687863568952,-0.020347418219557212,1.0013127817077638,-4.375961303537679e-06,3.713688322641495e-05,0.0008601987281461346,0.0,0.018581687863568952,-0.020347418219557212,1.0013127817077638,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.018618824746795368,-0.01948721949141108,1.0013127817077638,-8.751922607075358e-06
0.1000,-4.010798,0.720085,3.002492,-0.016852,0.020145,-0.000943,3.098447,-0.000861,-3.9798004999615353,0.22539459972704387,3.002492,0.03099760003846651,-0.49469140027295616,-5.028449058532715,0.7835646867752075,3.0011792182922363,0.018360614776611328,-0.02004433423280716,0.0005422428948804736,3.0984513759613037,0.0013687575701624155,-5.009867370669146,0.7632172685556503,4.002492,0.018581687863568952,-0.020347418219557212,1.0013127817077638,-4.375961303537679e-06,3.713688322641495e-05,0.0008601987281461346,0.0,0.018581687863568952,-0.020347418219557212,1.0013127817077638,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.018618824746795368,-0.01948721949141108,1.0013127817077638,-8.751922607075358e-06
0.1500,-4.010798,0.720085,3.002492,-0.016852,0.020145,-0.000943,3.098447,-0.000861,-3.939657899941313,-0.02737050032250861,3.002492,0.07114110005868692,-0.7474558003225065,-5.028449058532715,0.7835646867752075,3.0011792182922363,0.018360614776611328,-0.02004433423280716,0.0005422428948804736,3.0984513759613037,0.0013687575701624155,-5.009867370669146,0.7632172685556503,4.002492,0.018581687863568952,-0.020347418219557212,1.0013127817077638,-4.375961303537679e-06,3.713688322641495e-05,0.0008601987281461346,0.0,0.018581687863568952,-0.020347418219557212,1.0013127817077638,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.018618824746795368,-0.01948721949141108,1.0013127817077638,-8.751922607075358e-06
0.2000,-4.010798,0.720085,3.002492,-0.016852,0.020145,-0.000943,3.098447,-0.000861,-3.8171959998216667,-0.5076122005765056,3.002492,0.19360200017833334,-1.227697400576502,-5.028449058532715,0.7835646867752075,3.0011792182922363,0.018360614776611328,-0.02004433423280716,0.0005422428948804736,3.0984513759613037,0.0013687575701624155,-5.009867370669146,0.7632172685556503,4.002492,0.018581687863568952,-0.020347418219557212,1.0013127817077638,-4.375961303537679e-06,3.713688322641495e-05,0.0008601987281461346,0.0,0.018581687863568952,-0.020347418219557212,1.0013127817077638,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.018618824746795368,-0.01948721949141108,1.0013127817077638,-8.751922607075358e-06
0.2500,-4.010749699998456,0.7197422499890405,3.002503100000355,-0.016056849974574756,0.014729549826838792,-0.0008894499982877171,3.11731,0.280651,-3.685256449687103,-0.8595006007006643,3.002492,0.3254932503113525,-1.5792428506897047,-5.028587818145752,0.7835329174995422,3.002438545227051,0.018713487312197685,-0.020116018131375313,0.025434017181396484,3.0985147953033447,0.00037801358848810196,-5.010454890852319,0.7440225172824745,4.0025031000003555,0.018132927293432743,-0.039510400217067754,1.0000645547733047,0.018795204696655077,-0.00681428129616955,-0.2805682615183276,0.0,0.018132927293432743,-0.039510400217067754,1.0000645547733047,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.011318645997263194,-0.32007866173539534,1.0000645547733047,0.037590409393310154
0.3000,-4.010476,0.7178,3.002566,-0.011551,-0.015958,-0.000586,3.11731,0.280651,-3.5204265,-1.197233,3.002492,0.4900495,-1.9150330000000002,-5.028587818145752,0.7835329174995422,3.002438545227051,0.018713487312197685,-0.020116018131375313,0.025434017181396484,3.0985147953033447,0.00037801358848810196,-5.010181190853863,0.742080267293434,4.002566,0.018406627291889244,-0.04145265020610822,1.000127454772949,0.018795204696655077,-0.00681428129616955,-0.2805682615183276,0.0,0.018406627291889244,-0.04145265020610822,1.000127454772949,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.011592345995719695,-0.3220209117244358,1.000127454772949,0.037590409393310154
0.3500,-4.010476,0.7178,3.002566,-0.011551,-0.015958,-0.000586,3.11731,0.280651,-3.325292699910178,-1.5184102501370977,3.002492,0.6851833000898222,-2.236211100137099,-5.028587818145752,0.7835329174995422,3.002438545227051,0.018713487312197685,-0.020116018131375313,0.025434017181396484,3.0985147953033447,0.00037801358848810196,-5.010181190853863,0.742080267293434,4.002566,0.018406627291889244,-0.04145265020610822,1.000127454772949,0.018795204696655077,-0.00681428129616955,-0.2805682615183276,0.0,0.018406627291889244,-0.04145265020610822,1.000127454772949,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.011592345995719695,-0.3220209117244358,1.000127454772949,0.037590409393310154
0.4000,-4.010476,0.7178,3.002566,-0.011551,-0.015958,-0.000586,3.11731,0.280651,-3.0231743997168308,-1.9113347003361887,3.002492,0.9873016002831693,-2.6291347003361887,-5.028587818145752,0.7835329174995422,3.002438545227051,0.018713487312197685,-0.020116018131375313,0.025434017181396484,3.0985147953033447,0.00037801358848810196,-5.010181190853863,0.742080267293434,4.002566,0.018406627291889244,-0.04145265020610822,1.000127454772949,0.018795204696655077,-0.00681428129616955,-0.2805682615183276,0.0,0.018406627291889244,-0.04145265020610822,1.000127454772949,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.011592345995719695,-0.3220209117244358,1.000127454772949,0.037590409393310154
0.4500,-4.010476,0.7178,3.002566,-0.011551,-0.015958,-0.000586,3.11731,0.280651,-2.853883499921408,-2.0924695000794458,3.002492,1.1565925000785922,-2.8102695000794458,-5.028587818145752,0.7835329174995422,3.002438545227051,0.018713487312197685,-0.020116018131375313,0.025434017181396484,3.0985147953033447,0.00037801358848810196,-5.010181190853863,0.742080267293434,4.002566,0.018406627291889244,-0.04145265020610822,1.000127454772949,0.018795204696655077,-0.00681428129616955,-0.2805682615183276,0.0,0.018406627291889244,-0.04145265020610822,1.000127454772949,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.011592345995719695,-0.3220209117244358,1.000127454772949,0.037590409393310154
0.5000,-4.010476,0.7178,3.002566,-0.011551,-0.015958,-0.000586,3.2631767007430725,0.9769037051376065,-2.4779423993989074,-2.4275131504769982,3.002492,1.5325336006010928,-3.145313150476998,-5.02822732925415,0.7808805108070374,3.0317087173461914,0.02068905159831047,-0.060546282678842545,0.22622688114643097,3.100797653198242,0.027939071878790855,-5.003093760571874,0.5965152878666172,4.002566,0.025133568682276675,-0.18436522294042013,0.9708572826538084,0.16237904754483035,0.1184834846596496,-0.9696919680880574,0.0,0.025133568682276675,-0.18436522294042013,0.9708572826538084,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.14361705334192626,-1.1540571910284774,0.9708572826538084,0.3247580950896607
