t,x,y,z,vx,vy,vz,yaw,yaw_rate
0.00000,-4.020664,0.017323,2.998419,0.015520,-0.015796,0.001516,-3.123621,0.000826
0.02000,-4.020664,0.017323,2.998419,0.015520,-0.015796,0.001516,-3.123621,0.000826
0.04000,-4.020664,0.017323,2.998419,0.015520,-0.015796,0.001516,-3.123621,0.000826
0.06000,-4.020664,0.017323,2.998419,0.015520,-0.015796,0.001516,-3.123621,0.000826
0.08000,-4.020664,0.017323,2.998419,0.015520,-0.015796,0.001516,-3.123621,0.000826
0.10000,-4.020664,0.017323,2.998419,0.015520,-0.015796,0.001516,-3.123621,0.000826
0.12000,-4.020664,0.017323,2.998419,0.015520,-0.015796,0.001516,-3.123621,0.000826
0.14000,-4.020664,0.017323,2.998419,0.015520,-0.015796,0.001516,-3.123621,0.000826
0.16000,-4.020664,0.017323,2.998419,0.015520,-0.015796,0.001516,-3.123621,0.000826
0.18000,-4.020664,0.017323,2.998419,0.015520,-0.015796,0.001516,-3.123621,0.000826
0.20000,-4.020664,0.017323,2.998419,0.015520,-0.015796,0.001516,-3.123621,0.000826
0.22000,-4.020664,0.017323,2.998419,0.015520,-0.015796,0.001516,-3.123621,0.000826
0.24000,-4.020664,0.017323,2.998419,0.015520,-0.015796,0.001516,-3.106567,0.263938
0.26000,-4.021300,0.017865,2.998280,0.011780,-0.034220,-0.000606,-3.106567,0.263938
0.28000,-4.021300,0.017865,2.998280,0.011780,-0.034220,-0.000606,-3.106567,0.263938
0.30000,-4.021300,0.017865,2.998280,0.011780,-0.034220,-0.000606,-3.106567,0.263938
0.32000,-4.021300,0.017865,2.998280,0.011780,-0.034220,-0.000606,-3.106567,0.263938
0.34000,-4.021300,0.017865,2.998280,0.011780,-0.034220,-0.000606,-3.106567,0.263938
0.36000,-4.021300,0.017865,2.998280,0.011780,-0.034220,-0.000606,-3.106567,0.263938
0.38000,-4.021300,0.017865,2.998280,0.011780,-0.034220,-0.000606,-3.106567,0.263938
0.40000,-4.021300,0.017865,2.998280,0.011780,-0.034220,-0.000606,-3.106567,0.263938
0.42000,-4.021300,0.017865,2.998280,0.011780,-0.034220,-0.000606,-3.106567,0.263938
0.44000,-4.021300,0.017865,2.998280,0.011780,-0.034220,-0.000606,-3.106567,0.263938
0.46000,-4.021300,0.017865,2.998280,0.011780,-0.034220,-0.000606,-3.106567,0.263938
0.48000,-4.021300,0.017865,2.998280,0.011780,-0.034220,-0.000606,-3.106567,0.263938
0.50000,-4.021300,0.017865,2.998280,0.011780,-0.034220,-0.000606,-2.888504,1.339695
0.52000,-4.023394,0.000321,2.997739,0.012999,-0.179764,-0.001970,-2.888504,1.339695
0.54000,-4.023394,0.000321,2.997739,0.012999,-0.179764,-0.001970,-2.888504,1.339695
0.56000,-4.023394,0.000321,2.997739,0.012999,-0.179764,-0.001970,-2.888504,1.339695
0.58000,-4.023394,0.000321,2.997739,0.012999,-0.179764,-0.001970,-2.888504,1.339695
0.60000,-4.023394,0.000321,2.997739,0.012999,-0.179764,-0.001970,-2.888504,1.339695
0.62000,-4.023394,0.000321,2.997739,0.012999,-0.179764,-0.001970,-2.888504,1.339695
0.64000,-4.023394,0.000321,2.997739,0.012999,-0.179764,-0.001970,-2.888504,1.339695
0.66000,-4.023394,0.000321,2.997739,0.012999,-0.179764,-0.001970,-2.888504,1.339695
0.68000,-4.023394,0.000321,2.997739,0.012999,-0.179764,-0.001970,-2.888504,1.339695
0.70000,-4.023394,0.000321,2.997739,0.012999,-0.179764,-0.001970,-2.888504,1.339695
0.72000,-4.023394,0.000321,2.997739,0.012999,-0.179764,-0.001970,-2.888504,1.339695
0.74000,-4.023394,0.000321,2.997739,0.012999,-0.179764,-0.001970,-2.508783,1.519158
0.76000,-4.021464,-0.067839,2.997279,0.041328,-0.427057,-0.001232,-2.508783,1.519158
0.78000,-4.021464,-0.067839,2.997279,0.041328,-0.427057,-0.001232,-2.508783,1.519158
0.80000,-4.021464,-0.067839,2.997279,0.041328,-0.427057,-0.001232,-2.508783,1.519158
