timestamp_unix,t,leader_phase,lx,ly,lz,lvx,lvy,lvz,l_yaw,l_yawrate,lx_sp,ly_sp,l_lat,l_lon,l_alt,sx,sy,sz,svx,svy,svz,s_yaw,s_yawrate,s_lat,s_lon,s_alt,xd,yd,zd,ex,ey,ez,err_xy,err_z,e_yaw,dist_xy,dist_z,ff_x,ff_y,vx_p,vy_p,vz_p,vx_i,vy_i,vz_i,vx_d,vy_d,vz_d,vx_cmd,vy_cmd,vz_cmd,yaw_rate_cmd
1780340427.123845,0.0000,circle,-4.0141,0.0105,3.9994,0.0000,-0.0100,0.0001,-1.5705,-0.0005,-4.0141,0.0105,19.59484550,-99.22727610,3.999,-5.0371,0.0419,3.9940,0.0200,-0.0100,-0.0012,0.0002,-0.0010,19.59483630,-99.22727580,3.994,-5.0141,0.0102,4.9994,0.0230,-0.0317,1.0054,0.0392,1.0054,-1.5707,1.0235,0.0054,-0.0000,0.0005,0.0115,-0.0158,0.5027,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0115,-0.0153,0.5027,-1.0000
1780340427.180483,0.0620,circle,-4.0141,0.0105,3.9994,0.0000,-0.0100,0.0001,-1.5705,-0.0005,-3.9999,-0.0320,19.59484550,-99.22727610,3.999,-5.0371,0.0419,3.9940,0.0200,-0.0100,-0.0012,0.0002,-0.0010,19.59483630,-99.22727580,3.994,-5.0141,0.0102,4.9994,0.0230,-0.0317,1.0054,0.0392,1.0054,-1.5707,1.0235,0.0054,-0.0000,0.0005,0.0115,-0.0158,0.5027,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0115,-0.0153,0.5027,-1.0000
1780340427.221609,0.0940,circle,-4.0141,0.0105,3.9994,0.0000,-0.0100,0.0001,-1.5705,-0.0005,-3.9995,-0.0640,19.59484550,-99.22727610,3.999,-5.0371,0.0419,3.9940,0.0200,-0.0100,-0.0012,0.0002,-0.0010,19.59483630,-99.22727580,3.994,-5.0141,0.0102,4.9994,0.0230,-0.0317,1.0054,0.0392,1.0054,-1.5707,1.0235,0.0054,-0.0000,0.0005,0.0115,-0.0158,0.5027,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0115,-0.0153,0.5027,-1.0000
1780340427.283353,0.1560,circle,-4.0141,0.0105,3.9994,0.0000,-0.0100,0.0001,-1.5705,-0.0005,-3.9992,-0.0800,19.59484550,-99.22727610,3.999,-5.0371,0.0419,3.9940,0.0200,-0.0100,-0.0012,0.0002,-0.0010,19.59483630,-99.22727580,3.994,-5.0141,0.0102,4.9994,0.0230,-0.0317,1.0054,0.0392,1.0054,-1.5707,1.0235,0.0054,-0.0000,0.0005,0.0115,-0.0158,0.5027,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0115,-0.0153,0.5027,-1.0000
1780340427.335252,0.2190,circle,-4.0141,0.0105,3.9995,0.0000,-0.0100,0.0002,-1.5701,0.0112,-3.9968,-0.1600,19.59484550,-99.22727610,4.000,-5.0371,0.0419,3.9940,0.0200,-0.0100,-0.0012,-0.0101,-0.1825,19.59483630,-99.22727580,3.994,-5.0141,0.0098,4.9995,0.0230,-0.0321,1.0055,0.0395,1.0055,-1.5601,1.0235,0.0055,0.0000,-0.0112,0.0115,-0.0161,0.5027,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0115,-0.0273,0.5027,-1.0000
1780340427.368282,0.2500,circle,-4.0141,0.0105,3.9995,0.0000,-0.0100,0.0002,-1.5701,0.0112,-3.9954,-0.1919,19.59484550,-99.22727610,4.000,-5.0371,0.0419,3.9960,0.0200,-0.0100,0.0408,-0.0101,-0.1825,19.59483630,-99.22727580,3.996,-5.0141,0.0098,4.9995,0.0230,-0.0321,1.0035,0.0395,1.0035,-1.5601,1.0235,0.0035,0.0000,-0.0112,0.0115,-0.0161,0.5017,0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0115,-0.0273,0.5017,-1.0000
1780340427.418979,0.2970,circle,-4.0141,0.0105,3.9995,0.0000,-0.0100,0.0002,-1.5701,0.0112,-3.9937,-0.2239,19.59484550,-99.22727610,4.000,-5.0371,0.0419,3.9960,0.0200,-0.0100,0.0408,-0.0101,-0.1825,19.59483630,-99.22727580,3.996,-5.0141,0.0098,4.9995,0.0230,-0.0321,1.0035,0.0395,1.0035,-1.5601,1.0235,0.0035,0.0000,-0.0112,0.0115,-0.0161,0.5017,0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0115,-0.0273,0.5017,-1.0000
1780340427.472136,0.3440,circle,-4.0141,0.0105,3.9995,0.0000,-0.0100,0.0002,-1.5701,0.0112,-3.9908,-0.2718,19.59484550,-99.22727610,4.000,-5.0371,0.0419,3.9960,0.0200,-0.0100,0.0408,-0.0101,-0.1825,19.59483630,-99.22727580,3.996,-5.0141,0.0098,4.9995,0.0230,-0.0321,1.0035,0.0395,1.0035,-1.5601,1.0235,0.0035,0.0000,-0.0112,0.0115,-0.0161,0.5017,0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0115,-0.0273,0.5017,-1.0000
1780340427.532634,0.4060,circle,-4.0141,0.0105,3.9995,0.0000,-0.0100,0.0002,-1.5701,0.0112,-3.9885,-0.3037,19.59484550,-99.22727610,4.000,-5.0371,0.0419,3.9960,0.0200,-0.0100,0.0408,-0.0101,-0.1825,19.59483630,-99.22727580,3.996,-5.0141,0.0098,4.9995,0.0230,-0.0321,1.0035,0.0395,1.0035,-1.5601,1.0235,0.0035,0.0000,-0.0112,0.0115,-0.0161,0.5017,0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0115,-0.0273,0.5017,-1.0000
1780340427.579393,0.4530,circle,-4.0030,0.0105,3.9998,0.0000,-0.0600,0.0005,-1.5501,0.1633,-3.9831,-0.3675,19.59484560,-99.22727610,4.000,-5.0371,0.0419,4.0327,0.0200,-0.0200,0.2575,-0.1999,-1.2514,19.59483630,-99.22727580,4.033,-5.0028,-0.0103,4.9998,0.0343,-0.0522,0.9671,0.0624,0.9671,-1.3502,1.0346,0.0329,0.0034,-0.1632,0.0172,-0.0261,0.4835,0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0205,-0.1893,0.4835,-0.9387
