timestamp_unix,t,leader_phase,lx,ly,lz,lvx,lvy,lvz,l_yaw,l_yawrate,lx_sp,ly_sp,sx,sy,sz,svx,svy,svz,s_yaw,s_yawrate,xd,yd,zd,ex,ey,ez,err_xy,err_z,e_yaw,dist_xy,dist_z,ff_x,ff_y,vx_p,vy_p,vz_p,vx_i,vy_i,vz_i,vx_d,vy_d,vz_d,vx_cmd,vy_cmd,vz_cmd,yaw_rate_cmd
1779479436.586073,0.0000,circle,0.0143,0.1351,1.4578,0.0192,0.0144,-0.0002,-1.5782,0.0011,0.0143,0.1351,-1.9640,0.2359,2.4584,0.0190,0.0120,-0.0004,-1.6065,0.0005,-1.9856,0.1499,2.4578,-0.0216,-0.0860,-0.0006,0.0886,0.0006,0.0283,1.9809,1.0006,-0.0000,-0.0022,-0.0108,-0.0430,-0.0003,-0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,-0.0108,-0.0451,-0.0003,0.0227
1779479436.640886,0.0630,circle,0.0142,0.1349,1.4578,0.0192,0.0143,-0.0003,-1.5782,0.0021,0.0146,0.0991,-1.9640,0.2359,2.4584,0.0190,0.0120,-0.0004,-1.6065,0.0005,-1.9857,0.1496,2.4578,-0.0217,-0.0862,-0.0006,0.0889,0.0006,0.0283,1.9808,1.0006,-0.0000,-0.0041,-0.0108,-0.0431,-0.0003,-0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,-0.0109,-0.0472,-0.0003,0.0228
1779479436.678388,0.0940,circle,0.0143,0.1348,1.4579,0.0189,0.0140,-0.0003,-1.5781,0.0039,0.0149,0.0751,-1.9640,0.2359,2.4584,0.0190,0.0120,-0.0004,-1.6065,0.0005,-1.9857,0.1495,2.4579,-0.0217,-0.0864,-0.0006,0.0891,0.0006,0.0284,1.9809,1.0006,-0.0001,-0.0078,-0.0108,-0.0432,-0.0003,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0109,-0.0510,-0.0003,0.0230
1779479436.734908,0.1570,circle,0.0143,0.1348,1.4580,0.0180,0.0121,-0.0003,-1.5773,0.0205,0.0159,0.0391,-1.9640,0.2359,2.4584,0.0190,0.0120,-0.0004,-1.6065,0.0005,-1.9856,0.1478,2.4580,-0.0216,-0.0881,-0.0005,0.0907,0.0005,0.0292,1.9809,1.0005,-0.0003,-0.0411,-0.0108,-0.0440,-0.0002,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0111,-0.0851,-0.0002,0.0254
1779479436.778336,0.2040,circle,0.0144,0.1345,1.4581,0.0166,0.0071,-0.0002,-1.5748,0.0541,0.0163,0.0271,-1.9640,0.2359,2.4584,0.0190,0.0120,-0.0004,-1.6065,0.0005,-1.9856,0.1425,2.4581,-0.0215,-0.0934,-0.0004,0.0958,0.0004,0.0317,1.9810,1.0004,-0.0004,-0.1083,-0.0108,-0.0467,-0.0002,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0112,-0.1550,-0.0002,0.0307
1779479436.824964,0.2500,circle,0.0142,0.1340,1.4582,0.0154,0.0016,-0.0002,-1.5717,0.0834,0.0178,-0.0089,-1.9655,0.2348,2.4587,0.0189,0.0035,-0.0012,-1.6053,0.0158,-1.9858,0.1358,2.4582,-0.0203,-0.0990,-0.0005,0.1010,0.0005,0.0336,1.9823,1.0005,-0.0002,-0.1667,-0.0101,-0.0495,-0.0003,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0103,-0.2162,-0.0003,0.0336
1779479436.875391,0.2970,circle,0.0140,0.1333,1.4583,0.0142,-0.0053,-0.0002,-1.5675,0.1139,0.0190,-0.0328,-1.9655,0.2348,2.4587,0.0189,0.0035,-0.0012,-1.6053,0.0158,-1.9860,0.1266,2.4583,-0.0204,-0.1082,-0.0004,0.1101,0.0004,0.0378,1.9822,1.0004,0.0008,-0.2278,-0.0102,-0.0541,-0.0002,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0095,-0.2819,-0.0002,0.0401
1779479436.928964,0.3440,circle,0.0138,0.1317,1.4585,0.0127,-0.0184,-0.0003,-1.5588,0.1593,0.0213,-0.0688,-1.9655,0.2348,2.4587,0.0189,0.0035,-0.0012,-1.6053,0.0158,-1.9861,0.1076,2.4585,-0.0205,-0.1272,-0.0002,0.1288,0.0002,0.0465,1.9820,1.0002,0.0038,-0.3185,-0.0103,-0.0636,-0.0001,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0064,-0.3821,-0.0001,0.0516
1779479436.985121,0.4070,circle,0.0136,0.1293,1.4586,0.0116,-0.0345,-0.0004,-1.5475,0.2014,0.0239,-0.1047,-1.9655,0.2348,2.4587,0.0189,0.0035,-0.0012,-1.6053,0.0158,-1.9859,0.0827,2.4586,-0.0204,-0.1521,-0.0001,0.1535,0.0001,0.0578,1.9819,1.0001,0.0094,-0.4028,-0.0102,-0.0761,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0008,-0.4788,-0.0000,0.0648
1779479437.028489,0.4540,circle,0.0132,0.1269,1.4587,0.0110,-0.0468,-0.0003,-1.5387,0.2262,0.0259,-0.1286,-1.9655,0.2348,2.4587,0.0189,0.0035,-0.0012,-1.6053,0.0158,-1.9858,0.0627,2.4587,-0.0203,-0.1721,0.0000,0.1733,0.0000,0.0666,1.9816,1.0000,0.0145,-0.4521,-0.0101,-0.0860,0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0044,-0.5382,0.0000,0.0743
1779479437.074919,0.5000,circle,0.0129,0.1242,1.4588,0.0107,-0.0602,-0.0003,-1.5290,0.2468,0.0282,-0.1525,-1.9674,0.2246,2.4586,0.0165,-0.0704,-0.0017,-1.5968,0.0518,-1.9854,0.0406,2.4588,-0.0180,-0.1839,0.0002,0.1848,0.0002,0.0678,1.9828,0.9998,0.0206,-0.4932,-0.0090,-0.0920,0.0001,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0116,-0.5851,0.0001,0.0737
1779479437.125514,0.5470,circle,0.0125,0.1191,1.4590,0.0107,-0.0816,-0.0005,-1.5133,0.2688,0.0318,-0.1883,-1.9674,0.2246,2.4586,0.0165,-0.0704,-0.0017,-1.5968,0.0518,-1.9842,0.0041,2.4590,-0.0168,-0.2204,0.0004,0.2211,0.0004,0.0835,1.9827,0.9996,0.0309,-0.5366,-0.0084,-0.1102,0.0002,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0225,-0.6468,0.0002,0.0885
1779479437.178952,0.5940,circle,0.0122,0.1127,1.4592,0.0113,-0.1045,-0.0006,-1.4967,0.2808,0.0359,-0.2241,-1.9674,0.2246,2.4586,0.0165,-0.0704,-0.0017,-1.5968,0.0518,-1.9823,-0.0354,2.4592,-0.0149,-0.2600,0.0005,0.2604,0.0005,0.1001,1.9828,0.9995,0.0416,-0.5601,-0.0074,-0.1300,0.0003,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0342,-0.6900,0.0003,0.1030
1779479437.235202,0.6570,circle,0.0119,0.1076,1.4593,0.0117,-0.1204,-0.0007,-1.4854,0.2832,0.0404,-0.2598,-1.9674,0.2246,2.4586,0.0165,-0.0704,-0.0017,-1.5968,0.0518,-1.9808,-0.0630,2.4593,-0.0134,-0.2876,0.0006,0.2879,0.0006,0.1114,1.9827,0.9994,0.0483,-0.5643,-0.0067,-0.1438,0.0003,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0416,-0.7081,0.0003,0.1123
1779479437.278640,0.7040,circle,0.0117,0.1019,1.4593,0.0125,-0.1368,-0.0007,-1.4685,0.2799,0.0420,-0.2717,-1.9674,0.2246,2.4586,0.0165,-0.0704,-0.0017,-1.5968,0.0518,-1.9779,-0.1023,2.4593,-0.0105,-0.3268,0.0007,0.3270,0.0007,0.1283,1.9829,0.9993,0.0572,-0.5569,-0.0052,-0.1634,0.0003,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0519,-0.7203,0.0003,0.1254
1779479437.325360,0.7500,circle,0.0115,0.0922,1.4595,0.0140,-0.1617,-0.0009,-1.4575,0.2738,0.0471,-0.3073,-1.9684,0.1789,2.4584,0.0233,-0.2671,-0.0019,-1.5771,0.1053,-1.9757,-0.1338,2.4595,-0.0073,-0.3128,0.0011,0.3128,0.0011,0.1196,1.9818,0.9989,0.0619,-0.5440,-0.0036,-0.1564,0.0006,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0582,-0.7004,0.0006,0.1125
