timestamp_unix,t,phase,event,lx,ly,lz,l_yaw,sx,sy,sz,s_yaw
1780340365.116224,8.5470,takeoff_L,,-3.9474,-0.0524,0.8382,-0.0177,-4.9593,-0.0419,0.8568,-0.0126
1780340365.225882,8.6570,takeoff_L,,-3.9474,-0.0524,0.8382,-0.0177,-4.9593,-0.0419,0.8568,-0.0126
1780340365.335812,8.7820,takeoff_L,,-3.9474,-0.0524,0.8383,-0.0178,-4.9593,-0.0419,0.8568,-0.0127
1780340365.442629,8.8750,takeoff_L,,-3.9474,-0.0524,0.8383,-0.0178,-4.9593,-0.0419,0.8568,-0.0127
1780340365.554715,9.0000,takeoff_L,,-3.9474,-0.0524,0.8383,-0.0179,-4.9593,-0.0419,0.8568,-0.0128
1780340365.657919,9.0940,takeoff_L,,-3.9474,-0.0524,0.8383,-0.0179,-4.9593,-0.0419,0.8568,-0.0128
1780340365.769382,9.2030,takeoff_L,,-3.9474,-0.0524,0.8383,-0.0179,-4.9593,-0.0419,0.8568,-0.0129
1780340365.885403,9.3280,takeoff_L,,-3.9474,-0.0524,0.8383,-0.0179,-4.9593,-0.0419,0.8568,-0.0129
1780340366.002517,9.4380,takeoff_L,,-3.9474,-0.0524,0.8383,-0.0179,-4.9593,-0.0419,0.8568,-0.0130
1780340366.105787,9.5470,takeoff_L,,-3.9474,-0.0524,0.8383,-0.0181,-4.9593,-0.0419,0.8568,-0.0130
1780340366.222476,9.6570,takeoff_L,,-3.9474,-0.0524,0.8383,-0.0181,-4.9593,-0.0419,0.8568,-0.0130
1780340366.333353,9.7660,takeoff_L,,-3.9474,-0.0524,0.8383,-0.0182,-4.9593,-0.0419,0.8568,-0.0132
1780340366.440747,9.8750,takeoff_L,,-3.9474,-0.0524,0.8383,-0.0182,-4.9593,-0.0419,0.8568,-0.0132
1780340366.542288,9.9850,takeoff_L,,-3.9474,-0.0524,0.8383,-0.0182,-4.9593,-0.0419,0.8568,-0.0133
1780340366.684998,10.1250,takeoff_L,,-3.9474,-0.0524,0.8383,-0.0182,-4.9593,-0.0419,0.8568,-0.0133
1780340366.791464,10.2350,takeoff_L,,-3.9474,-0.0524,0.8383,-0.0182,-4.9593,-0.0419,0.8568,-0.0134
1780340366.902545,10.3440,takeoff_L,,-3.9474,-0.0524,0.8383,-0.0182,-4.9593,-0.0419,0.8568,-0.0134
1780340367.019347,10.4530,takeoff_L,,-3.9474,-0.0524,0.8383,-0.0185,-4.9593,-0.0419,0.8568,-0.0135
1780340367.132239,10.5630,takeoff_L,,-3.9474,-0.0524,0.8383,-0.0185,-4.9593,-0.0419,0.8568,-0.0135
1780340367.245488,10.6880,takeoff_L,,-3.9474,-0.0524,0.8383,-0.0185,-4.9593,-0.0419,0.8568,-0.0136
1780340367.361183,10.7970,takeoff_L,,-3.9474,-0.0524,0.8383,-0.0186,-4.9593,-0.0419,0.8568,-0.0136
1780340367.464087,10.9070,takeoff_L,,-3.9474,-0.0524,0.8383,-0.0186,-4.9593,-0.0419,0.8568,-0.0136
1780340367.625232,11.0630,takeoff_L,,-3.9474,-0.0524,0.8383,-0.0186,-4.9593,-0.0419,0.8568,-0.0136
1780340367.773881,11.2190,takeoff_L,,-3.9474,-0.0524,0.8383,-0.0186,-4.9593,-0.0419,0.8568,-0.0137
1780340367.881874,11.3130,takeoff_L,,-3.9474,-0.0524,0.8383,-0.0186,-4.9593,-0.0419,0.8568,-0.0137
1780340367.993369,11.4380,takeoff_L,,-3.9474,-0.0524,0.8383,-0.0186,-4.9593,-0.0419,0.8569,-0.0139
1780340368.103652,11.5470,takeoff_L,,-3.9474,-0.0524,0.8383,-0.0187,-4.9593,-0.0419,0.8569,-0.0139
1780340368.206224,11.6410,takeoff_L,,-3.9474,-0.0524,0.8383,-0.0187,-4.9593,-0.0419,0.8569,-0.0140
1780340368.319592,11.7500,takeoff_L,,-3.9474,-0.0524,0.8383,-0.0187,-4.9593,-0.0419,0.8569,-0.0140
1780340368.425698,11.8600,takeoff_L,,-3.9474,-0.0524,0.8383,-0.0187,-4.9593,-0.0419,0.8569,-0.0140
1780340368.532646,11.9690,takeoff_L,,-3.9474,-0.0524,0.8383,-0.0187,-4.9593,-0.0419,0.8569,-0.0141
1780340368.641877,12.0780,takeoff_L,,-3.9474,-0.0524,0.8383,-0.0187,-4.9593,-0.0419,0.8569,-0.0141
1780340368.750691,12.1880,takeoff_L,,-3.9474,-0.0524,0.8383,-0.0187,-4.9593,-0.0419,0.8569,-0.0142
1780340368.866600,12.2970,takeoff_L,,-3.9474,-0.0524,0.8383,-0.0190,-4.9593,-0.0419,0.8569,-0.0142
1780340368.971478,12.4070,takeoff_L,,-3.9474,-0.0524,0.8383,-0.0190,-4.9593,-0.0419,0.8570,-0.0143
1780340369.087374,12.5320,takeoff_L,,-3.9474,-0.0524,0.8383,-0.0191,-4.9593,-0.0419,0.8570,-0.0144
1780340369.194808,12.6250,takeoff_L,,-3.9474,-0.0524,0.8383,-0.0191,-4.9593,-0.0419,0.8570,-0.0144
1780340369.305382,12.7500,takeoff_L,,-3.9474,-0.0524,0.8383,-0.0192,-4.9593,-0.0419,0.8570,-0.0145
1780340369.416022,12.8600,takeoff_L,,-3.9474,-0.0524,0.8383,-0.0192,-4.9593,-0.0419,0.8570,-0.0145
1780340369.534243,12.9690,takeoff_L,,-3.9474,-0.0524,0.8383,-0.0192,-4.9593,-0.0419,0.8570,-0.0146
1780340369.644928,13.0780,takeoff_L,,-3.9474,-0.0524,0.8383,-0.0192,-4.9593,-0.0419,0.8570,-0.0146
1780340369.746763,13.1880,takeoff_L,,-3.9474,-0.0524,0.8383,-0.0192,-4.9593,-0.0419,0.8570,-0.0147
1780340369.863256,13.2970,takeoff_L,,-3.9474,-0.0524,0.8383,-0.0194,-4.9593,-0.0419,0.8570,-0.0147
1780340369.977166,13.4220,takeoff_L,,-3.9474,-0.0524,0.8383,-0.0194,-4.9593,-0.0419,0.8570,-0.0148
1780340370.079224,13.5160,takeoff_L,,-3.9474,-0.0524,0.8384,-0.0194,-4.9593,-0.0419,0.8570,-0.0148
1780340370.181864,13.6250,takeoff_L,,-3.9474,-0.0524,0.8384,-0.0194,-4.9593,-0.0419,0.8570,-0.0149
1780340370.289263,13.7350,takeoff_L,,-3.9474,-0.0524,0.8384,-0.0196,-4.9593,-0.0419,0.8570,-0.0149
1780340370.402472,13.8440,takeoff_L,,-3.9474,-0.0524,0.8384,-0.0196,-4.9593,-0.0419,0.8570,-0.0150
1780340370.506749,13.9380,takeoff_L,,-3.9474,-0.0524,0.8384,-0.0197,-4.9593,-0.0419,0.8570,-0.0150
1780340370.694377,14.1250,takeoff_L,,-3.9474,-0.0524,0.8384,-0.0197,-4.9593,-0.0419,0.8570,-0.0150
1780340370.804197,14.2350,takeoff_L,,-3.9474,-0.0524,0.8384,-0.0197,-4.9593,-0.0419,0.8570,-0.0151
1780340370.918591,14.3600,takeoff_L,,-3.9474,-0.0524,0.8384,-0.0197,-4.9593,-0.0419,0.8570,-0.0152
1780340371.027327,14.4690,takeoff_L,,-3.9474,-0.0524,0.8384,-0.0198,-4.9593,-0.0419,0.8570,-0.0152
1780340371.137839,14.5780,takeoff_L,,-3.9474,-0.0524,0.8384,-0.0198,-4.9593,-0.0419,0.8570,-0.0153
1780340371.246382,14.6880,takeoff_L,,-3.9474,-0.0524,0.8384,-0.0198,-4.9593,-0.0419,0.8570,-0.0153
1780340371.355915,14.7970,takeoff_L,,-3.9474,-0.0524,0.8384,-0.0199,-4.9593,-0.0419,0.8570,-0.0153
1780340371.462441,14.9070,takeoff_L,,-3.9474,-0.0524,0.8384,-0.0199,-4.9593,-0.0419,0.8570,-0.0154
1780340371.575714,15.0160,takeoff_L,,-3.9474,-0.0524,0.8384,-0.0199,-4.9593,-0.0419,0.8570,-0.0154
1780340371.676414,15.1100,takeoff_L,,-3.9474,-0.0524,0.8384,-0.0199,-4.9593,-0.0419,0.8570,-0.0154
1780340371.785645,15.2190,takeoff_L,,-3.9474,-0.0524,0.8384,-0.0201,-4.9593,-0.0419,0.8570,-0.0155
1780340371.899144,15.3440,takeoff_L,,-3.9474,-0.0524,0.8384,-0.0201,-4.9593,-0.0419,0.8570,-0.0155
1780340372.014977,15.4530,takeoff_L,,-3.9474,-0.0524,0.8384,-0.0202,-4.9593,-0.0419,0.8569,-0.0157
1780340372.123071,15.5630,takeoff_L,,-3.9474,-0.0524,0.8384,-0.0202,-4.9593,-0.0419,0.8569,-0.0157
1780340372.235443,15.6720,takeoff_L,,-3.9474,-0.0524,0.8384,-0.0202,-4.9593,-0.0419,0.8569,-0.0158
1780340372.340803,15.7820,takeoff_L,,-3.9474,-0.0524,0.8384,-0.0203,-4.9593,-0.0419,0.8569,-0.0158
1780340372.452615,15.8910,takeoff_L,,-3.9474,-0.0524,0.8384,-0.0203,-4.9593,-0.0419,0.8569,-0.0158
1780340372.564247,16.0000,takeoff_L,,-3.9474,-0.0524,0.8384,-0.0204,-4.9593,-0.0419,0.8569,-0.0159
1780340372.673734,16.1100,takeoff_L,,-3.9474,-0.0524,0.8384,-0.0204,-4.9593,-0.0419,0.8569,-0.0159
1780340372.788935,16.2350,takeoff_L,,-3.9474,-0.0524,0.8384,-0.0204,-4.9593,-0.0419,0.8569,-0.0160
1780340372.897527,16.3280,takeoff_L,,-3.9474,-0.0524,0.8384,-0.0204,-4.9593,-0.0419,0.8569,-0.0160
1780340373.010924,16.4530,takeoff_L,,-3.9474,-0.0524,0.8384,-0.0204,-4.9593,-0.0419,0.8569,-0.0161
1780340373.154173,16.5940,takeoff_L,,-3.9474,-0.0524,0.8384,-0.0205,-4.9593,-0.0419,0.8569,-0.0161
1780340373.266047,16.7030,takeoff_L,,-3.9474,-0.0524,0.8384,-0.0206,-4.9593,-0.0419,0.8569,-0.0162
1780340373.374419,16.8130,takeoff_L,,-3.9474,-0.0524,0.8384,-0.0206,-4.9593,-0.0419,0.8569,-0.0162
1780340373.486662,16.9220,takeoff_L,,-3.9474,-0.0524,0.8384,-0.0206,-4.9593,-0.0419,0.8569,-0.0163
1780340373.591513,17.0320,takeoff_L,,-3.9474,-0.0524,0.8384,-0.0207,-4.9593,-0.0419,0.8569,-0.0163
1780340373.700273,17.1410,takeoff_L,,-3.9474,-0.0524,0.8384,-0.0207,-4.9593,-0.0419,0.8569,-0.0163
1780340373.808962,17.2500,takeoff_L,,-3.9474,-0.0524,0.8384,-0.0208,-4.9593,-0.0419,0.8569,-0.0164
1780340373.917968,17.3600,takeoff_L,,-3.9474,-0.0524,0.8423,-0.0208,-4.9593,-0.0419,0.8569,-0.0164
1780340374.029402,17.4690,takeoff_L,,-3.9474,-0.0524,0.8423,-0.0209,-4.9593,-0.0419,0.8569,-0.0165
1780340374.139608,17.5780,takeoff_L,,-3.9474,-0.0524,0.8776,-0.0209,-4.9593,-0.0419,0.8569,-0.0165
1780340374.243919,17.6880,takeoff_L,,-3.9474,-0.0524,0.8776,-0.0209,-4.9593,-0.0419,0.8569,-0.0166
1780340374.353167,17.7970,takeoff_L,,-3.9474,-0.0524,0.9462,-0.0209,-4.9593,-0.0419,0.8569,-0.0166
1780340374.462602,17.9070,takeoff_L,,-3.9474,-0.0524,0.9462,-0.0209,-4.9593,-0.0419,0.8569,-0.0166
1780340374.578888,18.0160,takeoff_L,,-3.9474,-0.0524,1.1548,-0.0206,-4.9593,-0.0419,0.8570,-0.0167
1780340374.683427,18.1250,takeoff_L,,-3.9474,-0.0524,1.1548,-0.0206,-4.9593,-0.0419,0.8570,-0.0167
1780340374.798921,18.2350,takeoff_L,,-3.9474,-0.0524,1.4303,-0.0202,-4.9593,-0.0419,0.8570,-0.0168
1780340374.904387,18.3440,takeoff_L,,-3.9474,-0.0524,1.4303,-0.0202,-4.9593,-0.0419,0.8570,-0.0168
1780340375.172208,18.6100,takeoff_L,,-3.9474,-0.0524,1.4303,-0.0202,-4.9593,-0.0419,0.8570,-0.0169
1780340375.299280,18.7350,takeoff_L,,-3.9474,-0.0524,1.7228,-0.0202,-4.9593,-0.0419,0.8570,-0.0169
1780340375.403130,18.8440,takeoff_L,,-3.9474,-0.0524,2.0657,-0.0204,-4.9593,-0.0419,0.8570,-0.0170
1780340375.512393,18.9530,takeoff_L,,-3.9474,-0.0524,2.0657,-0.0204,-4.9593,-0.0419,0.8570,-0.0170
1780340375.624078,19.0630,takeoff_L,,-3.9474,-0.0524,2.4161,-0.0204,-4.9593,-0.0419,0.8570,-0.0171
1780340375.729417,19.1720,takeoff_L,,-3.9474,-0.0524,2.4161,-0.0204,-4.9593,-0.0419,0.8570,-0.0171
1780340375.840585,19.2820,takeoff_L,,-3.9474,-0.0524,2.7399,-0.0204,-4.9593,-0.0419,0.8570,-0.0172
1780340375.949216,19.3910,takeoff_S,takeoff_líder_done,-3.9474,-0.0524,2.7399,-0.0204,-4.9593,-0.0419,0.8570,-0.0172
1780340376.054376,19.5000,takeoff_S,,-3.9474,-0.0524,2.7399,-0.0204,-4.9593,-0.0419,0.8570,-0.0173
1780340376.169322,19.6100,takeoff_S,,-3.9585,-0.0524,3.0272,-0.0203,-4.9593,-0.0419,0.8571,-0.0173
1780340376.276053,19.7190,takeoff_S,,-3.9585,-0.0524,3.0272,-0.0203,-4.9593,-0.0419,0.8571,-0.0173
1780340376.391199,19.8280,takeoff_S,,-3.9585,-0.0419,3.2723,-0.0204,-4.9593,-0.0419,0.8571,-0.0174
1780340376.505525,19.9380,takeoff_S,,-3.9585,-0.0419,3.2723,-0.0204,-4.9593,-0.0419,0.8571,-0.0174
1780340376.616940,20.0630,takeoff_S,,-3.9585,-0.0419,3.4740,-0.0082,-4.9593,-0.0419,0.8571,-0.0175
1780340376.732947,20.1720,takeoff_S,,-3.9585,-0.0419,3.4740,-0.0082,-4.9593,-0.0419,0.8571,-0.0175
1780340376.843760,20.2820,takeoff_S,,-3.9585,-0.0419,3.6342,-0.0080,-4.9593,-0.0419,0.8571,-0.0176
1780340376.954126,20.3910,takeoff_S,,-3.9585,-0.0419,3.6342,-0.0080,-4.9593,-0.0419,0.8571,-0.0176
1780340377.063465,20.5000,takeoff_S,,-3.9585,-0.0419,3.6342,-0.0081,-4.9593,-0.0419,0.8571,-0.0177
1780340377.167863,20.6100,takeoff_S,,-3.9585,-0.0419,3.7546,-0.0081,-4.9593,-0.0419,0.8571,-0.0177
1780340377.279152,20.7190,takeoff_S,,-3.9585,-0.0419,3.7546,-0.0081,-4.9593,-0.0419,0.8571,-0.0177
1780340377.390018,20.8280,takeoff_S,,-3.9585,-0.0419,3.8345,-0.0083,-4.9593,-0.0419,0.8571,-0.0178
1780340377.508831,20.9530,takeoff_S,,-3.9585,-0.0419,3.8345,-0.0083,-4.9593,-0.0419,0.8571,-0.0178
1780340377.616786,21.0630,takeoff_S,,-3.9585,-0.0419,3.8716,-0.0083,-4.9593,-0.0419,0.8571,-0.0179
1780340377.728804,21.1720,takeoff_S,,-3.9585,-0.0419,3.8716,-0.0083,-4.9593,-0.0419,0.8571,-0.0179
1780340377.844591,21.2820,takeoff_S,,-3.9585,-0.0419,3.8733,-0.0083,-4.9593,-0.0419,0.8571,-0.0180
1780340377.955531,21.3910,takeoff_S,,-3.9585,-0.0419,3.8733,-0.0083,-4.9593,-0.0419,0.8572,-0.0180
1780340378.072106,21.5160,takeoff_S,,-3.9585,-0.0419,3.8733,-0.0082,-4.9593,-0.0419,0.8572,-0.0181
1780340378.188709,21.6250,takeoff_S,,-3.9585,-0.0419,3.8567,-0.0082,-4.9593,-0.0419,0.8572,-0.0181
1780340378.295760,21.7350,takeoff_S,,-3.9585,-0.0419,3.8567,-0.0082,-4.9593,-0.0419,0.8572,-0.0181
1780340378.402761,21.8440,takeoff_S,,-3.9585,-0.0419,3.8567,-0.0082,-4.9593,-0.0419,0.8572,-0.0182
1780340378.521111,21.9530,takeoff_S,,-3.9585,-0.0419,3.8365,-0.0082,-4.9593,-0.0419,0.8572,-0.0182
1780340378.691050,22.1250,takeoff_S,,-3.9585,-0.0419,3.8365,-0.0082,-4.9593,-0.0419,0.8572,-0.0182
1780340378.843933,22.2820,takeoff_S,,-3.9585,-0.0419,3.8213,-0.0082,-4.9593,-0.0419,0.8572,-0.0183
1780340378.950072,22.3910,takeoff_S,,-3.9585,-0.0419,3.8134,-0.0082,-4.9593,-0.0419,0.8572,-0.0184
1780340379.062118,22.5000,takeoff_S,,-3.9585,-0.0419,3.8115,-0.0082,-4.9593,-0.0419,0.8572,-0.0184
1780340379.164689,22.6100,takeoff_S,,-3.9585,-0.0419,3.8114,-0.0082,-4.9593,-0.0419,0.8572,-0.0185
1780340379.265759,22.7030,takeoff_S,,-3.9585,-0.0419,3.8120,-0.0082,-4.9593,-0.0419,0.8572,-0.0185
1780340379.370716,22.8130,takeoff_S,,-3.9585,-0.0419,3.8127,-0.0081,-4.9593,-0.0419,0.8572,-0.0185
1780340379.473430,22.9070,takeoff_S,,-3.9585,-0.0419,3.8134,-0.0081,-4.9593,-0.0419,0.8573,-0.0186
1780340379.587033,23.0320,takeoff_S,,-3.9585,-0.0419,3.8148,-0.0081,-4.9593,-0.0419,0.8573,-0.0186
1780340379.687255,23.1250,takeoff_S,,-3.9585,-0.0419,3.8157,-0.0082,-4.9593,-0.0419,0.8573,-0.0187
1780340379.794755,23.2350,takeoff_S,,-3.9585,-0.0419,3.8172,-0.0082,-4.9593,-0.0419,0.8573,-0.0187
1780340379.903941,23.3440,takeoff_S,,-3.9585,-0.0419,3.8178,-0.0082,-4.9593,-0.0419,0.8573,-0.0188
