timestamp_unix,t,leader_phase,lx,ly,lz,lvx,lvy,lvz,l_yaw,l_yawrate,lx_sp,ly_sp,sx,sy,sz,svx,svy,svz,s_yaw,s_yawrate,xd,yd,zd,ex,ey,ez,err_xy,err_z,e_yaw,dist_xy,dist_z,ff_x,ff_y,vx_p,vy_p,vz_p,vx_i,vy_i,vz_i,vx_d,vy_d,vz_d,vx_cmd,vy_cmd,vz_cmd,yaw_rate_cmd
1779554125.480980,0.0000,circle,0.0298,0.1465,1.4613,-0.0118,-0.0229,-0.0010,-1.5778,-0.0018,0.0298,0.1465,-0.9499,0.2399,2.4594,-0.0210,-0.0162,0.0011,-1.6102,-0.0008,-1.9701,0.1604,2.4613,-1.0203,-0.0795,0.0020,1.0234,0.0020,0.0325,0.9841,0.9980,0.0000,0.0035,-0.5101,-0.0397,0.0010,-0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.5101,-0.0362,0.0010,0.0259
1779554125.641741,0.1560,circle,0.0298,0.1465,1.4613,-0.0118,-0.0229,-0.0010,-1.5778,-0.0018,0.0299,0.1305,-0.9499,0.2399,2.4594,-0.0210,-0.0162,0.0011,-1.6099,0.0055,-1.9701,0.1604,2.4613,-1.0203,-0.0795,0.0020,1.0234,0.0020,0.0321,0.9841,0.9980,0.0000,0.0035,-0.5101,-0.0397,0.0010,-0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.5101,-0.0362,0.0010,0.0250
1779554125.641741,0.1560,circle,0.0298,0.1465,1.4613,-0.0118,-0.0229,-0.0010,-1.5777,0.0046,0.0299,0.1305,-0.9499,0.2399,2.4594,-0.0210,-0.0162,0.0011,-1.6099,0.0055,-1.9701,0.1603,2.4613,-1.0203,-0.0796,0.0020,1.0234,0.0020,0.0322,0.9841,0.9980,-0.0001,-0.0092,-0.5101,-0.0398,0.0010,-0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.5102,-0.0491,0.0010,0.0257
1779554125.641741,0.1560,circle,0.0298,0.1465,1.4613,-0.0118,-0.0229,-0.0010,-1.5777,0.0046,0.0299,0.1305,-0.9514,0.2400,2.4592,-0.0268,-0.0166,0.0012,-1.6099,0.0055,-1.9701,0.1603,2.4613,-1.0187,-0.0798,0.0022,1.0219,0.0022,0.0322,0.9857,0.9978,-0.0001,-0.0092,-0.5094,-0.0399,0.0011,-0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.5094,-0.0491,0.0011,0.0257
1779554125.694239,0.2190,circle,0.0301,0.1457,1.4611,-0.0120,-0.0225,-0.0011,-1.5777,0.0046,0.0314,0.0665,-0.9514,0.2400,2.4592,-0.0268,-0.0166,0.0012,-1.6099,0.0055,-1.9699,0.1595,2.4611,-1.0185,-0.0805,0.0019,1.0217,0.0019,0.0322,0.9860,0.9981,-0.0001,-0.0092,-0.5093,-0.0403,0.0009,-0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.5093,-0.0495,0.0009,0.0257
1779554125.726497,0.2500,circle,0.0301,0.1457,1.4611,-0.0120,-0.0225,-0.0011,-1.5777,0.0046,0.0318,0.0585,-0.9514,0.2400,2.4592,-0.0268,-0.0166,0.0012,-1.6099,0.0055,-1.9699,0.1595,2.4611,-1.0185,-0.0805,0.0019,1.0217,0.0019,0.0322,0.9860,0.9981,-0.0001,-0.0092,-0.5093,-0.0403,0.0009,-0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.5093,-0.0495,0.0009,0.0257
1779554125.777405,0.2970,circle,0.0301,0.1457,1.4611,-0.0120,-0.0225,-0.0011,-1.5777,0.0046,0.0334,0.0266,-0.9514,0.2400,2.4592,-0.0268,-0.0166,0.0012,-1.6099,0.0055,-1.9699,0.1595,2.4611,-1.0185,-0.0805,0.0019,1.0217,0.0019,0.0322,0.9860,0.9981,-0.0001,-0.0092,-0.5093,-0.0403,0.0009,-0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.5093,-0.0495,0.0009,0.0257
1779554125.831429,0.3440,circle,0.0301,0.1457,1.4611,-0.0120,-0.0225,-0.0011,-1.5629,0.1339,0.0344,0.0106,-0.9514,0.2400,2.4592,-0.0268,-0.0166,0.0012,-1.6099,0.0055,-1.9699,0.1300,2.4611,-1.0185,-0.1101,0.0019,1.0244,0.0019,0.0470,0.9860,0.9981,0.0021,-0.2678,-0.5093,-0.0550,0.0009,-0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.5071,-0.3228,0.0009,0.0504
1779554125.891012,0.4060,circle,0.0315,0.1457,1.4608,-0.0073,-0.0276,0.0006,-1.5629,0.1339,0.0356,-0.0054,-0.9708,0.2385,2.4589,-0.1760,-0.0296,0.0013,-1.6036,0.0344,-1.9684,0.1299,2.4608,-0.9976,-0.1086,0.0019,1.0035,0.0019,0.0406,1.0066,0.9981,0.0021,-0.2678,-0.4988,-0.0543,0.0009,-0.0000,-0.0000,0.0000,0.0000,0.0000,-0.0000,-0.4967,-0.3221,0.0009,0.0425
1779554125.936360,0.4530,circle,0.0315,0.1457,1.4608,-0.0073,-0.0276,0.0006,-1.5629,0.1339,0.0376,-0.0293,-0.9708,0.2385,2.4589,-0.1760,-0.0296,0.0013,-1.6036,0.0344,-1.9684,0.1299,2.4608,-0.9976,-0.1086,0.0019,1.0035,0.0019,0.0406,1.0066,0.9981,0.0021,-0.2678,-0.4988,-0.0543,0.0009,-0.0000,-0.0000,0.0000,0.0000,0.0000,-0.0000,-0.4967,-0.3221,0.0009,0.0425
