t,x,y,z,vx,vy,vz,yaw,yaw_rate,x_sp,y_sp,z_sp,ex_L,ey_L
0.80000,2.322878,-1.616953,2.338663,0.014537,-0.002758,-0.100465,-3.077545,-0.012496,2.345830,-1.939728,2.348875,0.022952,-0.322775
0.82000,2.322878,-1.616953,2.338663,0.014537,-0.002758,-0.100465,-3.077545,-0.012496,2.347120,-1.947623,2.348875,0.024242,-0.330671
0.84000,2.322878,-1.616953,2.338663,0.014537,-0.002758,-0.100465,-3.077545,-0.012496,2.348442,-1.955513,2.348875,0.025564,-0.338561
0.86000,2.322878,-1.616953,2.338663,0.014537,-0.002758,-0.100465,-3.077545,-0.012496,2.349796,-1.963398,2.348875,0.026918,-0.346445
0.88000,2.322878,-1.616953,2.338663,0.014537,-0.002758,-0.100465,-3.077545,-0.012496,2.351181,-1.971277,2.348875,0.028303,-0.354325
0.90000,2.322878,-1.616953,2.338663,0.014537,-0.002758,-0.100465,-3.077545,-0.012496,2.352597,-1.979151,2.348875,0.029719,-0.362198
0.92000,2.322878,-1.616953,2.338663,0.014537,-0.002758,-0.100465,-3.077545,-0.012496,2.354045,-1.987019,2.348875,0.031167,-0.370066
0.94000,2.322105,-1.613327,2.331714,0.069031,-0.019201,-0.027751,-3.079233,-0.128039,2.355525,-1.994881,2.348875,0.033419,-0.381554
0.96000,2.322105,-1.613327,2.331714,0.069031,-0.019201,-0.027751,-3.079233,-0.128039,2.357035,-2.002737,2.348875,0.034930,-0.389410
0.98000,2.322105,-1.613327,2.331714,0.069031,-0.019201,-0.027751,-3.079233,-0.128039,2.358578,-2.010587,2.348875,0.036472,-0.397260
1.00000,2.322105,-1.613327,2.331714,0.069031,-0.019201,-0.027751,-3.079233,-0.128039,2.360151,-2.018430,2.348875,0.038046,-0.405103
1.02000,2.322105,-1.613327,2.331714,0.069031,-0.019201,-0.027751,-3.079233,-0.128039,2.361756,-2.026268,2.348875,0.039651,-0.412941
1.04000,2.322105,-1.613327,2.331714,0.069031,-0.019201,-0.027751,-3.079233,-0.128039,2.363393,-2.034098,2.348875,0.041287,-0.420772
1.06000,2.322105,-1.613327,2.331714,0.069031,-0.019201,-0.027751,-3.079233,-0.128039,2.365061,-2.041923,2.348875,0.042955,-0.428596
1.08000,2.322105,-1.613327,2.331714,0.069031,-0.019201,-0.027751,-3.079233,-0.128039,2.366759,-2.049740,2.348875,0.044654,-0.436413
1.10000,2.323192,-1.605880,2.333937,0.049220,0.004395,0.045601,-3.098546,0.078329,2.368490,-2.057551,2.348875,0.045297,-0.451671
1.12000,2.323192,-1.605880,2.333937,0.049220,0.004395,0.045601,-3.098546,0.078329,2.370251,-2.065355,2.348875,0.047059,-0.459474
1.14000,2.323192,-1.605880,2.333937,0.049220,0.004395,0.045601,-3.098546,0.078329,2.372044,-2.073151,2.348875,0.048851,-0.467271
1.16000,2.323192,-1.605880,2.333937,0.049220,0.004395,0.045601,-3.098546,0.078329,2.373868,-2.080940,2.348875,0.050675,-0.475060
1.18000,2.323192,-1.605880,2.333937,0.049220,0.004395,0.045601,-3.098546,0.078329,2.375723,-2.088722,2.348875,0.052530,-0.482842
1.20000,2.323192,-1.605880,2.333937,0.049220,0.004395,0.045601,-3.098546,0.078329,2.377609,-2.096497,2.348875,0.054416,-0.490617
1.22000,2.323192,-1.605880,2.333937,0.049220,0.004395,0.045601,-3.098546,0.078329,2.379526,-2.104264,2.348875,0.056333,-0.498384
1.24000,2.323192,-1.605880,2.333937,0.049220,0.004395,0.045601,-3.098546,0.078329,2.381474,-2.112023,2.348875,0.058282,-0.506143
1.26000,2.323192,-1.605880,2.333937,0.049220,0.004395,0.045601,-3.098546,0.078329,2.383453,-2.119774,2.348875,0.060261,-0.513894
1.28000,2.323192,-1.605880,2.333937,0.049220,0.004395,0.045601,-3.098546,0.078329,2.385463,-2.127517,2.348875,0.062271,-0.521637
1.30000,2.323763,-1.603423,2.336720,-0.007688,0.036936,-0.016218,-3.103125,-0.017094,2.387505,-2.135253,2.348875,0.063742,-0.531830
1.32000,2.322500,-1.602373,2.335899,-0.016220,-0.026360,-0.046460,-3.103125,-0.017094,2.389577,-2.142980,2.348875,0.067077,-0.540607
1.34000,2.322500,-1.602373,2.335899,-0.016220,-0.026360,-0.046460,-3.103125,-0.017094,2.391680,-2.150698,2.348875,0.069180,-0.548326
1.36000,2.322500,-1.602373,2.335899,-0.016220,-0.026360,-0.046460,-3.103125,-0.017094,2.393814,-2.158408,2.348875,0.071314,-0.556036
1.38000,2.322500,-1.602373,2.335899,-0.016220,-0.026360,-0.046460,-3.103125,-0.017094,2.395978,-2.166110,2.348875,0.073479,-0.563737
1.40000,2.322500,-1.602373,2.335899,-0.016220,-0.026360,-0.046460,-3.109420,0.019654,2.398174,-2.173803,2.348875,0.075674,-0.571430
1.42000,2.322500,-1.602373,2.335899,-0.016220,-0.026360,-0.046460,-3.109420,0.019654,2.400400,-2.181487,2.348875,0.077900,-0.579114
1.44000,2.322500,-1.602373,2.335899,-0.016220,-0.026360,-0.046460,-3.109420,0.019654,2.402657,-2.189162,2.348875,0.080157,-0.586789
1.46000,2.322500,-1.602373,2.335899,-0.016220,-0.026360,-0.046460,-3.109420,0.019654,2.404944,-2.196828,2.348875,0.082445,-0.594455
1.48000,2.322500,-1.602373,2.335899,-0.016220,-0.026360,-0.046460,-3.109420,0.019654,2.407263,-2.204485,2.348875,0.084763,-0.602112
1.50000,2.322500,-1.602373,2.335899,-0.016220,-0.026360,-0.046460,-3.109420,0.019654,2.409612,-2.212132,2.348875,0.087112,-0.609759
1.52000,2.322500,-1.602373,2.335899,-0.016220,-0.026360,-0.046460,-3.109420,0.019654,2.411991,-2.219770,2.348875,0.089492,-0.617397
1.54000,2.323058,-1.610864,2.336821,-0.021241,-0.039736,-0.019361,-3.123891,-0.164135,2.414401,-2.227398,2.348875,0.091343,-0.616534
1.56000,2.323058,-1.610864,2.336821,-0.021241,-0.039736,-0.019361,-3.123891,-0.164135,2.416842,-2.235017,2.348875,0.093784,-0.624153
1.58000,2.323058,-1.610864,2.336821,-0.021241,-0.039736,-0.019361,-3.123891,-0.164135,2.419312,-2.242626,2.348875,0.096255,-0.631762
1.60000,2.323058,-1.610864,2.336821,-0.021241,-0.039736,-0.019361,-3.123891,-0.164135,2.421814,-2.250225,2.348875,0.098756,-0.639361
1.62000,2.323058,-1.610864,2.336821,-0.021241,-0.039736,-0.019361,-3.123891,-0.164135,2.424345,-2.257814,2.348875,0.101288,-0.646949
1.64000,2.323058,-1.610864,2.336821,-0.021241,-0.039736,-0.019361,-3.123891,-0.164135,2.426908,-2.265392,2.348875,0.103850,-0.654528
1.66000,2.323058,-1.610864,2.336821,-0.021241,-0.039736,-0.019361,-3.123891,-0.164135,2.429500,-2.272961,2.348875,0.106442,-0.662096
1.68000,2.323058,-1.610864,2.336821,-0.021241,-0.039736,-0.019361,-3.123891,-0.164135,2.432122,-2.280518,2.348875,0.109065,-0.669654
1.70000,2.323058,-1.610864,2.336821,-0.021241,-0.039736,-0.019361,-3.123891,-0.164135,2.434775,-2.288066,2.348875,0.111718,-0.677202
1.72000,2.323058,-1.610864,2.336821,-0.021241,-0.039736,-0.019361,-3.123891,-0.164135,2.437458,-2.295602,2.348875,0.114401,-0.684738
1.74000,2.323058,-1.610864,2.336821,-0.021241,-0.039736,-0.019361,-3.123891,-0.164135,2.440171,-2.303128,2.348875,0.117114,-0.692264
1.76000,2.323058,-1.610864,2.336821,-0.021241,-0.039736,-0.019361,-3.123891,-0.164135,2.442915,-2.310643,2.348875,0.119857,-0.699779
1.78000,2.323058,-1.610864,2.336821,-0.021241,-0.039736,-0.019361,-3.106938,0.273738,2.445688,-2.318147,2.348875,0.122630,-0.707283
1.80000,2.323058,-1.610864,2.336821,-0.021241,-0.039736,-0.019361,-3.106938,0.273738,2.448491,-2.325640,2.348875,0.125433,-0.714776
1.82000,2.323058,-1.610864,2.336821,-0.021241,-0.039736,-0.019361,-3.106938,0.273738,2.451324,-2.333122,2.348875,0.128266,-0.722257
1.84000,2.323058,-1.610864,2.336821,-0.021241,-0.039736,-0.019361,-3.106938,0.273738,2.454187,-2.340592,2.348875,0.131130,-0.729728
1.86000,2.323058,-1.610864,2.336821,-0.021241,-0.039736,-0.019361,-3.106938,0.273738,2.457080,-2.348050,2.348875,0.134022,-0.737186
1.88000,2.323058,-1.610864,2.336821,-0.021241,-0.039736,-0.019361,-3.106938,0.273738,2.460003,-2.355497,2.348875,0.136945,-0.744633
1.90000,2.326717,-1.628391,2.341093,-0.048675,-0.100813,0.014554,-3.106938,0.273738,2.462955,-2.362933,2.348875,0.136238,-0.734542
1.92000,2.326717,-1.628391,2.341093,-0.048675,-0.100813,0.014554,-3.106938,0.273738,2.465938,-2.370356,2.348875,0.139221,-0.741965
1.94000,2.326717,-1.628391,2.341093,-0.048675,-0.100813,0.014554,-3.106938,0.273738,2.468949,-2.377767,2.348875,0.142233,-0.749377
1.96000,2.326717,-1.628391,2.341093,-0.048675,-0.100813,0.014554,-3.106938,0.273738,2.471991,-2.385167,2.348875,0.145274,-0.756776
1.98000,2.326717,-1.628391,2.341093,-0.048675,-0.100813,0.014554,-3.106938,0.273738,2.475062,-2.392554,2.348875,0.148345,-0.764163
2.00000,2.326717,-1.628391,2.341093,-0.048675,-0.100813,0.014554,-3.106938,0.273738,2.478163,-2.399928,2.348875,0.151446,-0.771538
2.02000,2.326717,-1.628391,2.341093,-0.048675,-0.100813,0.014554,-3.106938,0.273738,2.481293,-2.407291,2.348875,0.154576,-0.778900
2.04000,2.326717,-1.628391,2.341093,-0.048675,-0.100813,0.014554,-3.106938,0.273738,2.484452,-2.414640,2.348875,0.157735,-0.786250
2.06000,2.326717,-1.628391,2.341093,-0.048675,-0.100813,0.014554,-3.106938,0.273738,2.487641,-2.421977,2.348875,0.160924,-0.793587
2.08000,2.326717,-1.628391,2.341093,-0.048675,-0.100813,0.014554,-3.106938,0.273738,2.490859,-2.429301,2.348875,0.164142,-0.800911
2.10000,2.326717,-1.628391,2.341093,-0.048675,-0.100813,0.014554,-3.106938,0.273738,2.494107,-2.436613,2.348875,0.167390,-0.808222
2.12000,2.326717,-1.628391,2.341093,-0.048675,-0.100813,0.014554,-3.106938,0.273738,2.497383,-2.443911,2.348875,0.170667,-0.815520
2.14000,2.326717,-1.628391,2.341093,-0.048675,-0.100813,0.014554,-3.106938,0.273738,2.500689,-2.451196,2.348875,0.173972,-0.822805
2.16000,2.326717,-1.628391,2.341093,-0.048675,-0.100813,0.014554,-3.106938,0.273738,2.504024,-2.458467,2.348875,0.177307,-0.830077
2.18000,2.326717,-1.628391,2.341093,-0.048675,-0.100813,0.014554,-3.106938,0.273738,2.507388,-2.465726,2.348875,0.180671,-0.837335
2.20000,2.326717,-1.628391,2.341093,-0.048675,-0.100813,0.014554,-3.106938,0.273738,2.510781,-2.472971,2.348875,0.184064,-0.844580
2.22000,2.326717,-1.628391,2.341093,-0.048675,-0.100813,0.014554,-3.106938,0.273738,2.514203,-2.480202,2.348875,0.187486,-0.851811
2.24000,2.330619,-1.656939,2.350328,-0.038923,-0.085338,0.027178,-3.053633,0.226678,2.517654,-2.487419,2.348875,0.187036,-0.830480
2.26000,2.330619,-1.656939,2.350328,-0.038923,-0.085338,0.027178,-3.053633,0.226678,2.521134,-2.494623,2.348875,0.190515,-0.837684
2.28000,2.330619,-1.656939,2.350328,-0.038923,-0.085338,0.027178,-3.053633,0.226678,2.524642,-2.501812,2.348875,0.194024,-0.844873
2.30000,2.330619,-1.656939,2.350328,-0.038923,-0.085338,0.027178,-3.053633,0.226678,2.528180,-2.508988,2.348875,0.197561,-0.852049
2.32000,2.330619,-1.656939,2.350328,-0.038923,-0.085338,0.027178,-3.053633,0.226678,2.531746,-2.516149,2.348875,0.201127,-0.859210
2.34000,2.330619,-1.656939,2.350328,-0.038923,-0.085338,0.027178,-3.053633,0.226678,2.535340,-2.523296,2.348875,0.204721,-0.866357
2.36000,2.330619,-1.656939,2.350328,-0.038923,-0.085338,0.027178,-3.053633,0.226678,2.538963,-2.530429,2.348875,0.208345,-0.873489
2.38000,2.330619,-1.656939,2.350328,-0.038923,-0.085338,0.027178,-3.053633,0.226678,2.542615,-2.537547,2.348875,0.211996,-0.880607
2.40000,2.330619,-1.656939,2.350328,-0.038923,-0.085338,0.027178,-3.053633,0.226678,2.546295,-2.544650,2.348875,0.215676,-0.887711
2.42000,2.330619,-1.656939,2.350328,-0.038923,-0.085338,0.027178,-3.053633,0.226678,2.550003,-2.551739,2.348875,0.219385,-0.894799
2.44000,2.330619,-1.656939,2.350328,-0.038923,-0.085338,0.027178,-3.053633,0.226678,2.553740,-2.558812,2.348875,0.223121,-0.901873
2.46000,2.330619,-1.656939,2.350328,-0.038923,-0.085338,0.027178,-3.053633,0.226678,2.557505,-2.565871,2.348875,0.226886,-0.908932
2.48000,2.330619,-1.656939,2.350328,-0.038923,-0.085338,0.027178,-3.053633,0.226678,2.561298,-2.572914,2.348875,0.230680,-0.915975
2.50000,2.330619,-1.656939,2.350328,-0.038923,-0.085338,0.027178,-3.053633,0.226678,2.565119,-2.579943,2.348875,0.234501,-0.923004
2.52000,2.330619,-1.656939,2.350328,-0.038923,-0.085338,0.027178,-3.053633,0.226678,2.568969,-2.586956,2.348875,0.238350,-0.930017
2.54000,2.331205,-1.668524,2.354425,0.024717,-0.159104,0.051598,-3.034590,0.154280,2.572846,-2.593953,2.348875,0.241642,-0.925429
2.56000,2.331205,-1.668524,2.354425,0.024717,-0.159104,0.051598,-3.034590,0.154280,2.576752,-2.600935,2.348875,0.245547,-0.932411
2.58000,2.331205,-1.668524,2.354425,0.024717,-0.159104,0.051598,-3.034590,0.154280,2.580685,-2.607901,2.348875,0.249480,-0.939377
2.60000,2.331205,-1.668524,2.354425,0.024717,-0.159104,0.051598,-3.034590,0.154280,2.584646,-2.614852,2.348875,0.253442,-0.946328
2.62000,2.331205,-1.668524,2.354425,0.024717,-0.159104,0.051598,-3.034590,0.154280,2.588635,-2.621786,2.348875,0.257431,-0.953262
2.64000,2.331205,-1.668524,2.354425,0.024717,-0.159104,0.051598,-3.034590,0.154280,2.592652,-2.628705,2.348875,0.261447,-0.960181
2.66000,2.331205,-1.668524,2.354425,0.024717,-0.159104,0.051598,-3.034590,0.154280,2.596696,-2.635607,2.348875,0.265491,-0.967083
2.68000,2.331328,-1.684842,2.358086,0.073710,-0.189850,0.092019,-3.013376,0.355935,2.600768,-2.642494,2.348875,0.269440,-0.957652
2.70000,2.330295,-1.710612,2.369525,-0.017532,-0.241871,0.094840,-2.976729,0.453703,2.604867,-2.649364,2.348875,0.274572,-0.938752
2.72000,2.330295,-1.710612,2.369525,-0.017532,-0.241871,0.094840,-2.976729,0.453703,2.608994,-2.656217,2.348875,0.278699,-0.945605
2.74000,2.330295,-1.710612,2.369525,-0.017532,-0.241871,0.094840,-2.976729,0.453703,2.613148,-2.663054,2.348875,0.282853,-0.952442
2.76000,2.330295,-1.710612,2.369525,-0.017532,-0.241871,0.094840,-2.976729,0.453703,2.617330,-2.669874,2.348875,0.287035,-0.959262
2.78000,2.330295,-1.710612,2.369525,-0.017532,-0.241871,0.094840,-2.976729,0.453703,2.621538,-2.676677,2.348875,0.291244,-0.966066
2.80000,2.330295,-1.710612,2.369525,-0.017532,-0.241871,0.094840,-2.976729,0.453703,2.625774,-2.683464,2.348875,0.295480,-0.972852
2.82000,2.330295,-1.710612,2.369525,-0.017532,-0.241871,0.094840,-2.976729,0.453703,2.630037,-2.690234,2.348875,0.299743,-0.979622
2.84000,2.330295,-1.710612,2.369525,-0.017532,-0.241871,0.094840,-2.976729,0.453703,2.634327,-2.696986,2.348875,0.304033,-0.986374
2.86000,2.330295,-1.710612,2.369525,-0.017532,-0.241871,0.094840,-2.976729,0.453703,2.638645,-2.703721,2.348875,0.308350,-0.993109
2.88000,2.330295,-1.710612,2.369525,-0.017532,-0.241871,0.094840,-2.976729,0.453703,2.642989,-2.710439,2.348875,0.312694,-0.999827
2.90000,2.321712,-1.775750,2.381823,0.006549,-0.213632,0.003812,-2.875475,0.490128,2.647359,-2.717139,2.348875,0.325647,-0.941390
2.92000,2.321712,-1.775750,2.381823,0.006549,-0.213632,0.003812,-2.875475,0.490128,2.651757,-2.723822,2.348875,0.330045,-0.948073
2.94000,2.321712,-1.775750,2.381823,0.006549,-0.213632,0.003812,-2.875475,0.490128,2.656181,-2.730488,2.348875,0.334469,-0.954738
2.96000,2.321712,-1.775750,2.381823,0.006549,-0.213632,0.003812,-2.875475,0.490128,2.660632,-2.737135,2.348875,0.338920,-0.961386
2.98000,2.321712,-1.775750,2.381823,0.006549,-0.213632,0.003812,-2.875475,0.490128,2.665109,-2.743765,2.348875,0.343397,-0.968015
3.00000,2.321712,-1.775750,2.381823,0.006549,-0.213632,0.003812,-2.875475,0.490128,2.669613,-2.750377,2.348875,0.347901,-0.974627
3.02000,2.321712,-1.775750,2.381823,0.006549,-0.213632,0.003812,-2.875475,0.490128,2.674144,-2.756970,2.348875,0.352432,-0.981221
3.04000,2.321712,-1.775750,2.381823,0.006549,-0.213632,0.003812,-2.875475,0.490128,2.678700,-2.763546,2.348875,0.356988,-0.987796
3.06000,2.321712,-1.775750,2.381823,0.006549,-0.213632,0.003812,-2.875475,0.490128,2.683283,-2.770103,2.348875,0.361571,-0.994353
3.08000,2.321712,-1.775750,2.381823,0.006549,-0.213632,0.003812,-2.875475,0.490128,2.687892,-2.776642,2.348875,0.366180,-1.000892
3.10000,2.321712,-1.775750,2.381823,0.006549,-0.213632,0.003812,-2.875475,0.490128,2.692528,-2.783162,2.348875,0.370816,-1.007412
3.12000,2.321712,-1.775750,2.381823,0.006549,-0.213632,0.003812,-2.875475,0.490128,2.697189,-2.789664,2.348875,0.375477,-1.013914
3.14000,2.320028,-1.812953,2.375134,-0.032091,-0.263179,-0.047040,-2.830330,0.190753,2.701876,-2.796147,2.348875,0.381849,-0.983194
3.16000,2.320028,-1.812953,2.375134,-0.032091,-0.263179,-0.047040,-2.830330,0.190753,2.706589,-2.802611,2.348875,0.386562,-0.989658
3.18000,2.320028,-1.812953,2.375134,-0.032091,-0.263179,-0.047040,-2.830330,0.190753,2.711328,-2.809056,2.348875,0.391301,-0.996103
3.20000,2.320028,-1.812953,2.375134,-0.032091,-0.263179,-0.047040,-2.830330,0.190753,2.716093,-2.815482,2.348875,0.396065,-1.002530
3.22000,2.320028,-1.812953,2.375134,-0.032091,-0.263179,-0.047040,-2.788819,0.431024,2.720883,-2.821890,2.348875,0.400856,-1.008937
3.24000,2.320028,-1.812953,2.375134,-0.032091,-0.263179,-0.047040,-2.788819,0.431024,2.725699,-2.828278,2.348875,0.405672,-1.015325
3.26000,2.320028,-1.812953,2.375134,-0.032091,-0.263179,-0.047040,-2.788819,0.431024,2.730541,-2.834646,2.348875,0.410513,-1.021693
3.28000,2.320028,-1.812953,2.375134,-0.032091,-0.263179,-0.047040,-2.788819,0.431024,2.735408,-2.840996,2.348875,0.415380,-1.028043
3.30000,2.320028,-1.812953,2.375134,-0.032091,-0.263179,-0.047040,-2.788819,0.431024,2.740300,-2.847325,2.348875,0.420273,-1.034372
3.32000,2.320028,-1.812953,2.375134,-0.032091,-0.263179,-0.047040,-2.788819,0.431024,2.745218,-2.853635,2.348875,0.425190,-1.040683
3.34000,2.320028,-1.812953,2.375134,-0.032091,-0.263179,-0.047040,-2.788819,0.431024,2.750160,-2.859926,2.348875,0.430133,-1.046973
3.36000,2.322490,-1.845212,2.371045,-0.008395,-0.242794,-0.012397,-2.717357,-0.019945,2.755128,-2.866196,2.348875,0.432639,-1.020985
3.38000,2.333682,-1.934791,2.381682,-0.052062,-0.293970,-0.010490,-2.717357,-0.019945,2.760121,-2.872447,2.348875,0.426439,-0.937656
3.40000,2.333682,-1.934791,2.381682,-0.052062,-0.293970,-0.010490,-2.717357,-0.019945,2.765139,-2.878678,2.348875,0.431457,-0.943886
3.42000,2.333682,-1.934791,2.381682,-0.052062,-0.293970,-0.010490,-2.717357,-0.019945,2.770182,-2.884888,2.348875,0.436500,-0.950097
3.44000,2.333682,-1.934791,2.381682,-0.052062,-0.293970,-0.010490,-2.717357,-0.019945,2.775250,-2.891078,2.348875,0.441567,-0.956287
3.46000,2.333682,-1.934791,2.381682,-0.052062,-0.293970,-0.010490,-2.717357,-0.019945,2.780342,-2.897248,2.348875,0.446660,-0.962457
3.48000,2.333682,-1.934791,2.381682,-0.052062,-0.293970,-0.010490,-2.717357,-0.019945,2.785459,-2.903398,2.348875,0.451776,-0.968607
3.50000,2.333682,-1.934791,2.381682,-0.052062,-0.293970,-0.010490,-2.717357,-0.019945,2.790600,-2.909527,2.348875,0.456918,-0.974736
3.52000,2.333682,-1.934791,2.381682,-0.052062,-0.293970,-0.010490,-2.717357,-0.019945,2.795766,-2.915635,2.348875,0.462084,-0.980844
3.54000,2.333682,-1.934791,2.381682,-0.052062,-0.293970,-0.010490,-2.717357,-0.019945,2.800957,-2.921723,2.348875,0.467274,-0.986932
3.56000,2.333682,-1.934791,2.381682,-0.052062,-0.293970,-0.010490,-2.717357,-0.019945,2.806171,-2.927790,2.348875,0.472489,-0.992999
3.58000,2.357073,-2.028981,2.393585,0.088499,-0.347394,-0.035441,-2.693969,0.333474,2.811410,-2.933836,2.348875,0.454338,-0.904855
3.60000,2.357073,-2.028981,2.393585,0.088499,-0.347394,-0.035441,-2.693969,0.333474,2.816673,-2.939861,2.348875,0.459601,-0.910880
