timestamp_unix,t,leader_phase,lx,ly,lz,lvx,lvy,lvz,l_yaw,l_yawrate,lx_sp,ly_sp,l_lat,l_lon,l_alt,sx,sy,sz,svx,svy,svz,s_yaw,s_yawrate,s_lat,s_lon,s_alt,xd,yd,zd,ex,ey,ez,err_xy,err_z,e_yaw,dist_xy,dist_z,ff_x,ff_y,vx_p,vy_p,vz_p,vx_i,vy_i,vz_i,vx_d,vy_d,vz_d,vx_cmd,vy_cmd,vz_cmd,yaw_rate_cmd
1780166652.115916,0.0000,circle,-3.9919,0.0210,2.9829,-0.0200,-0.0200,0.0001,-1.5705,-0.0006,-3.9919,0.0210,19.59481840,-99.22728040,2.983,-6.0268,0.0210,2.9895,0.0100,-0.0200,-0.0000,0.0000,-0.0009,19.59480010,-99.22728040,2.990,-5.9919,0.0204,3.9829,0.0349,-0.0006,0.9934,0.0349,0.9934,-1.5705,2.0349,0.0066,-0.0000,0.0013,0.0174,-0.0003,0.4967,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0174,0.0010,0.4967,-1.0000
1780166652.178399,0.0630,circle,-3.9919,0.0210,2.9829,-0.0200,-0.0200,0.0001,-1.5706,-0.0010,-3.9997,-0.0480,19.59481840,-99.22728040,2.983,-6.0268,0.0210,2.9895,0.0100,-0.0200,-0.0000,0.0000,-0.0009,19.59480010,-99.22728040,2.990,-5.9919,0.0206,3.9829,0.0349,-0.0004,0.9934,0.0349,0.9934,-1.5706,2.0349,0.0066,-0.0000,0.0019,0.0174,-0.0002,0.4967,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0174,0.0017,0.4967,-1.0000
1780166652.216918,0.1100,circle,-3.9919,0.0210,2.9829,-0.0200,-0.0200,0.0001,-1.5706,-0.0010,-3.9995,-0.0640,19.59481840,-99.22728040,2.983,-6.0268,0.0210,2.9895,0.0100,-0.0200,-0.0000,0.0000,-0.0009,19.59480010,-99.22728040,2.990,-5.9919,0.0206,3.9829,0.0349,-0.0004,0.9934,0.0349,0.9934,-1.5706,2.0349,0.0066,-0.0000,0.0019,0.0174,-0.0002,0.4967,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0174,0.0017,0.4967,-1.0000
1780166652.265669,0.1570,circle,-3.9919,0.0210,2.9829,-0.0200,-0.0200,0.0001,-1.5706,-0.0010,-3.9984,-0.1120,19.59481840,-99.22728040,2.983,-6.0268,0.0210,2.9895,0.0100,-0.0200,-0.0000,0.0000,-0.0009,19.59480010,-99.22728040,2.990,-5.9919,0.0206,3.9829,0.0349,-0.0004,0.9934,0.0349,0.9934,-1.5706,2.0349,0.0066,-0.0000,0.0019,0.0174,-0.0002,0.4967,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0174,0.0017,0.4967,-1.0000
1780166652.390715,0.2820,circle,-3.9919,0.0210,2.9829,-0.0200,-0.0200,0.0001,-1.5706,-0.0010,-3.9980,-0.1280,19.59481840,-99.22728040,2.983,-6.0268,0.0210,2.9895,0.0100,-0.0200,-0.0000,0.0000,-0.0009,19.59480010,-99.22728040,2.990,-5.9919,0.0206,3.9829,0.0349,-0.0004,0.9934,0.0349,0.9934,-1.5706,2.0349,0.0066,-0.0000,0.0019,0.0174,-0.0002,0.4967,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0174,0.0017,0.4967,-1.0000
1780166652.390715,0.2820,circle,-3.9919,0.0210,2.9829,-0.0200,-0.0200,0.0001,-1.5706,-0.0010,-3.9974,-0.1440,19.59481840,-99.22728040,2.983,-6.0268,0.0210,2.9895,0.0100,-0.0100,-0.0000,-0.0108,-0.1882,19.59480010,-99.22728040,2.990,-5.9919,0.0206,3.9829,0.0349,-0.0004,0.9934,0.0349,0.9934,-1.5598,2.0349,0.0066,-0.0000,0.0019,0.0174,-0.0002,0.4967,0.0000,-0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0174,0.0017,0.4967,-1.0000
1780166652.478240,0.3600,circle,-3.9919,0.0210,2.9829,-0.0200,-0.0200,0.0001,-1.5706,-0.0010,-3.9954,-0.1919,19.59481840,-99.22728040,2.983,-6.0268,0.0210,2.9912,0.0100,-0.0100,0.0426,-0.0108,-0.1882,19.59480010,-99.22728040,2.991,-5.9919,0.0206,3.9829,0.0349,-0.0004,0.9917,0.0349,0.9917,-1.5598,2.0349,0.0083,-0.0000,0.0019,0.0174,-0.0002,0.4958,0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0174,0.0017,0.4958,-1.0000
1780166652.478240,0.3600,circle,-3.9919,0.0210,2.9829,-0.0200,-0.0200,0.0001,-1.5706,-0.0010,-3.9954,-0.1919,19.59481840,-99.22728040,2.983,-6.0268,0.0210,2.9912,0.0100,-0.0100,0.0426,-0.0108,-0.1882,19.59480010,-99.22728040,2.991,-5.9919,0.0206,3.9829,0.0349,-0.0004,0.9917,0.0349,0.9917,-1.5598,2.0349,0.0083,-0.0000,0.0019,0.0174,-0.0002,0.4958,0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0174,0.0017,0.4958,-1.0000
1780166652.539961,0.4220,circle,-3.9919,0.0210,2.9856,-0.0100,-0.0400,0.0215,-1.5626,0.0883,-3.9859,-0.3356,19.59481840,-99.22728040,2.986,-6.0268,0.0210,2.9912,0.0100,-0.0100,0.0426,-0.0108,-0.1882,19.59480010,-99.22728040,2.991,-5.9918,0.0045,3.9856,0.0349,-0.0165,0.9944,0.0386,0.9944,-1.5518,2.0349,0.0056,0.0015,-0.1766,0.0175,-0.0082,0.4972,0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0189,-0.1848,0.4972,-1.0000
1780166652.587563,0.4690,circle,-3.9919,0.0210,2.9856,-0.0100,-0.0400,0.0215,-1.5626,0.0883,-3.9845,-0.3515,19.59481840,-99.22728040,2.986,-6.0268,0.0210,2.9912,0.0200,-0.0100,0.0426,-0.2029,-1.2577,19.59480010,-99.22728040,2.991,-5.9918,0.0045,3.9856,0.0349,-0.0165,0.9944,0.0386,0.9944,-1.3596,2.0349,0.0056,0.0015,-0.1766,0.0175,-0.0082,0.4972,0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0189,-0.1848,0.4972,-1.0000
