timestamp_unix,t,leader_phase,lx,ly,lz,lvx,lvy,lvz,l_yaw,l_yawrate,lx_sp,ly_sp,sx,sy,sz,svx,svy,svz,s_yaw,s_yawrate,xd,yd,zd,ex,ey,ez,err_xy,err_z,e_yaw,dist_xy,dist_z,ff_x,ff_y,vx_p,vy_p,vz_p,vx_i,vy_i,vz_i,vx_d,vy_d,vz_d,vx_cmd,vy_cmd,vz_cmd,yaw_rate_cmd
1779553803.008800,0.0150,circle,-0.0010,0.0075,1.4586,0.0160,0.0144,0.0009,-1.5822,0.0003,-0.0010,0.0075,-1.0086,0.1068,2.4584,0.0182,0.0091,0.0006,-1.6202,0.0008,-1.0009,0.0189,2.4586,0.0077,-0.0879,0.0002,0.0883,0.0002,0.0380,1.0126,0.9998,-0.0000,-0.0003,0.0039,-0.0440,0.0001,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0039,-0.0442,0.0001,0.0304
1779553803.060472,0.0620,circle,-0.0010,0.0075,1.4586,0.0160,0.0144,0.0009,-1.5822,0.0003,-0.0006,-0.0405,-1.0086,0.1064,2.4581,0.0185,0.0090,0.0014,-1.6202,0.0008,-1.0009,0.0189,2.4586,0.0077,-0.0875,0.0005,0.0879,0.0005,0.0380,1.0125,0.9995,-0.0000,-0.0003,0.0039,-0.0438,0.0003,0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0039,-0.0440,0.0003,0.0304
1779553803.185472,0.1870,circle,-0.0010,0.0075,1.4586,0.0160,0.0144,0.0009,-1.5822,0.0003,0.0052,-0.1844,-1.0086,0.1064,2.4581,0.0185,0.0090,0.0014,-1.6202,0.0008,-1.0009,0.0189,2.4586,0.0077,-0.0875,0.0005,0.0879,0.0005,0.0380,1.0125,0.9995,-0.0000,-0.0003,0.0039,-0.0438,0.0003,0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0039,-0.0440,0.0003,0.0304
1779553803.185472,0.1870,circle,-0.0010,0.0075,1.4586,0.0160,0.0144,0.0009,-1.5822,0.0003,0.0052,-0.1844,-1.0086,0.1064,2.4581,0.0185,0.0090,0.0014,-1.6202,0.0008,-1.0009,0.0189,2.4586,0.0077,-0.0875,0.0005,0.0879,0.0005,0.0380,1.0125,0.9995,-0.0000,-0.0003,0.0039,-0.0438,0.0003,0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0039,-0.0440,0.0003,0.0304
1779553803.214855,0.2180,circle,-0.0010,0.0075,1.4586,0.0160,0.0144,0.0009,-1.5779,0.0609,0.0086,-0.2322,-1.0086,0.1064,2.4581,0.0185,0.0090,0.0014,-1.6202,0.0008,-1.0009,0.0146,2.4586,0.0077,-0.0918,0.0005,0.0921,0.0005,0.0423,1.0125,0.9995,-0.0004,-0.0609,0.0039,-0.0459,0.0003,0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0034,-0.1068,0.0003,0.0398
1779553803.262525,0.2650,circle,-0.0009,0.0072,1.4585,0.0133,0.0079,-0.0003,-1.5779,0.0609,0.0129,-0.2801,-1.0085,0.1048,2.4578,0.0195,0.0005,0.0013,-1.6184,0.0220,-1.0009,0.0143,2.4585,0.0076,-0.0905,0.0006,0.0908,0.0006,0.0405,1.0123,0.9994,-0.0004,-0.0609,0.0038,-0.0453,0.0003,0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0034,-0.1061,0.0003,0.0363
1779553803.313039,0.3120,circle,-0.0009,0.0072,1.4585,0.0133,0.0079,-0.0003,-1.5779,0.0609,0.0206,-0.3516,-1.0085,0.1048,2.4578,0.0195,0.0005,0.0013,-1.6184,0.0220,-1.0009,0.0143,2.4585,0.0076,-0.0905,0.0006,0.0908,0.0006,0.0405,1.0123,0.9994,-0.0004,-0.0609,0.0038,-0.0453,0.0003,0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0034,-0.1061,0.0003,0.0363
1779553803.374603,0.3750,circle,-0.0009,0.0072,1.4585,0.0133,0.0079,-0.0003,-1.5779,0.0609,0.0267,-0.3992,-1.0085,0.1048,2.4578,0.0195,0.0005,0.0013,-1.6184,0.0220,-1.0009,0.0143,2.4585,0.0076,-0.0905,0.0006,0.0908,0.0006,0.0405,1.0123,0.9994,-0.0004,-0.0609,0.0038,-0.0453,0.0003,0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0034,-0.1061,0.0003,0.0363
1779553803.416991,0.4220,circle,-0.0009,0.0072,1.4585,0.0133,0.0079,-0.0003,-1.5779,0.0609,0.0336,-0.4467,-1.0085,0.1048,2.4578,0.0195,0.0005,0.0013,-1.6184,0.0220,-1.0009,0.0143,2.4585,0.0076,-0.0905,0.0006,0.0908,0.0006,0.0405,1.0123,0.9994,-0.0004,-0.0609,0.0038,-0.0453,0.0003,0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0034,-0.1061,0.0003,0.0363
1779553803.468005,0.4680,circle,-0.0009,0.0072,1.4585,0.0133,0.0079,-0.0003,-1.5275,0.3962,0.0454,-0.5178,-1.0085,0.1048,2.4578,0.0195,0.0005,0.0013,-1.6184,0.0220,-1.0000,-0.0360,2.4585,0.0085,-0.1409,0.0006,0.1411,0.0006,0.0909,1.0123,0.9994,0.0172,-0.3959,0.0043,-0.0704,0.0003,0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0214,-0.4663,0.0003,0.1102
1779553803.524489,0.5310,circle,-0.0019,-0.0015,1.4582,0.0116,-0.0721,-0.0012,-1.5275,0.3962,0.0542,-0.5650,-1.0085,0.1048,2.4578,0.0195,0.0005,0.0013,-1.6081,0.0547,-1.0010,-0.0448,2.4582,0.0075,-0.1496,0.0003,0.1498,0.0003,0.0806,1.0121,0.9997,0.0172,-0.3959,0.0037,-0.0748,0.0002,0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0209,-0.4707,0.0002,0.0986
1779553803.560703,0.5620,circle,-0.0019,-0.0015,1.4582,0.0116,-0.0721,-0.0012,-1.5275,0.3962,0.0688,-0.6355,-1.0070,0.0969,2.4578,0.0209,-0.0335,0.0017,-1.6081,0.0547,-1.0010,-0.0448,2.4582,0.0060,-0.1417,0.0003,0.1418,0.0003,0.0806,1.0098,0.9997,0.0172,-0.3959,0.0030,-0.0708,0.0002,0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0201,-0.4667,0.0002,0.0986
1779553803.614090,0.6250,circle,-0.0019,-0.0015,1.4582,0.0116,-0.0721,-0.0012,-1.5275,0.3962,0.0794,-0.6823,-1.0070,0.0969,2.4578,0.0209,-0.0335,0.0017,-1.6081,0.0547,-1.0010,-0.0448,2.4582,0.0060,-0.1417,0.0003,0.1418,0.0003,0.0806,1.0098,0.9997,0.0172,-0.3959,0.0030,-0.0708,0.0002,0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0201,-0.4667,0.0002,0.0986
1779553803.657869,0.6560,circle,-0.0019,-0.0015,1.4582,0.0116,-0.0721,-0.0012,-1.5275,0.3962,0.0968,-0.7521,-1.0070,0.0969,2.4578,0.0209,-0.0335,0.0017,-1.6081,0.0547,-1.0010,-0.0448,2.4582,0.0060,-0.1417,0.0003,0.1418,0.0003,0.0806,1.0098,0.9997,0.0172,-0.3959,0.0030,-0.0708,0.0002,0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0201,-0.4667,0.0002,0.0986
1779553803.726079,0.7340,circle,-0.0019,-0.0015,1.4582,0.0116,-0.0721,-0.0012,-1.3888,0.6165,0.1159,-0.8216,-1.0070,0.0969,2.4578,0.0209,-0.0335,0.0017,-1.6081,0.0547,-0.9854,-0.1824,2.4582,0.0215,-0.2793,0.0003,0.2802,0.0003,0.2193,1.0098,0.9997,0.1116,-0.6064,0.0108,-0.1397,0.0002,0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.1223,-0.7460,0.0002,0.2316
