timestamp_unix,t,leader_phase,lx,ly,lz,lvx,lvy,lvz,l_yaw,l_yawrate,lx_sp,ly_sp,l_lat,l_lon,l_alt,sx,sy,sz,svx,svy,svz,s_yaw,s_yawrate,s_lat,s_lon,s_alt,xd,yd,zd,ex,ey,ez,err_xy,err_z,e_yaw,dist_xy,dist_z,ff_x,ff_y,vx_p,vy_p,vz_p,vx_i,vy_i,vz_i,vx_d,vy_d,vz_d,vx_cmd,vy_cmd,vz_cmd,yaw_rate_cmd
1779860618.957324,0.0000,circle,0.0000,0.0000,3.0008,-0.0100,0.0100,-0.0008,-0.0001,0.0011,0.0000,0.0000,19.59420720,-99.22808720,3.001,-1.9904,0.9428,3.9998,-0.0200,0.0200,0.0007,-0.0002,-0.0004,19.59418930,-99.22807820,4.000,-0.0001,-2.0000,4.0008,1.9903,-2.9428,0.0010,3.5526,0.0010,0.0001,2.2024,0.9990,0.0021,-0.0000,0.9951,-1.4714,0.0005,0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0000,0.9973,-1.4714,0.0005,0.0002
1779860619.015840,0.0630,circle,0.0000,0.0000,3.0008,-0.0100,0.0200,-0.0009,-0.0001,-0.0002,-2.9999,-0.0240,19.59420720,-99.22808720,3.001,-1.9904,0.9428,3.9998,-0.0200,0.0200,0.0007,-0.0002,-0.0004,19.59418930,-99.22807820,4.000,-0.0001,-2.0000,4.0008,1.9903,-2.9428,0.0010,3.5526,0.0010,0.0001,2.2024,0.9990,-0.0003,0.0000,0.9951,-1.4714,0.0005,0.0000,-0.0000,0.0000,0.0000,0.0000,-0.0000,0.9948,-1.4714,0.0005,0.0001
1779860619.121071,0.1720,circle,0.0000,0.0000,3.0008,-0.0100,0.0200,-0.0009,-0.0001,-0.0002,-2.9996,-0.0480,19.59420720,-99.22808720,3.001,-1.9904,0.9428,3.9998,-0.0200,0.0100,0.0007,-0.0001,0.0009,19.59418930,-99.22807820,4.000,-0.0001,-2.0000,4.0008,1.9903,-2.9428,0.0010,3.5526,0.0010,0.0001,2.2024,0.9990,-0.0003,0.0000,0.9951,-1.4714,0.0005,0.0000,-0.0000,0.0000,0.0000,0.0000,-0.0000,0.9948,-1.4714,0.0005,-0.0000
1779860619.121071,0.1720,circle,0.0000,0.0000,3.0008,-0.0100,0.0200,-0.0009,-0.0001,-0.0002,-2.9996,-0.0480,19.59420720,-99.22808720,3.001,-1.9904,0.9428,3.9998,-0.0200,0.0100,0.0007,-0.0001,0.0009,19.59418930,-99.22807820,4.000,-0.0001,-2.0000,4.0008,1.9903,-2.9428,0.0010,3.5526,0.0010,0.0001,2.2024,0.9990,-0.0003,0.0000,0.9951,-1.4714,0.0005,0.0000,-0.0000,0.0000,0.0000,0.0000,-0.0000,0.9948,-1.4714,0.0005,-0.0000
1779860619.156163,0.2040,circle,0.0000,0.0000,3.0008,-0.0100,0.0100,-0.0011,-0.0096,-0.1706,-2.9976,-0.1200,19.59420720,-99.22808720,3.001,-1.9904,0.9428,4.0001,-0.0200,0.0100,0.0001,-0.0001,0.0009,19.59418930,-99.22807820,4.000,-0.0193,-1.9999,4.0008,1.9711,-2.9427,0.0007,3.5419,0.0007,-0.0095,2.2024,0.9993,-0.3412,0.0033,0.9855,-1.4714,0.0004,0.0000,-0.0000,0.0000,0.0000,0.0000,-0.0000,0.6443,-1.4681,0.0004,-0.0247
1779860619.202714,0.2500,circle,0.0000,0.0000,3.0008,-0.0100,0.0100,-0.0011,-0.0204,-0.3000,-2.9971,-0.1320,19.59420720,-99.22808720,3.001,-1.9904,0.9428,4.0001,-0.0200,0.0100,0.0001,-0.0001,0.0009,19.59418930,-99.22807820,4.000,-0.0409,-1.9996,4.0008,1.9495,-2.9424,0.0007,3.5296,0.0007,-0.0203,2.2024,0.9993,-0.5998,0.0123,0.9748,-1.4712,0.0004,0.0000,-0.0000,0.0000,0.0000,0.0000,-0.0000,0.3750,-1.4589,0.0004,-0.0463
1779860619.253345,0.2970,circle,0.0000,0.0000,3.0008,-0.0100,0.0100,-0.0011,-0.0376,-0.4663,-2.9946,-0.1799,19.59420720,-99.22808720,3.001,-1.9904,0.9428,4.0001,-0.0200,0.0100,0.0001,-0.0001,0.0009,19.59418930,-99.22807820,4.000,-0.0751,-1.9986,4.0008,1.9153,-2.9414,0.0007,3.5100,0.0007,-0.0374,2.2024,0.9993,-0.9319,0.0350,0.9577,-1.4707,0.0004,0.0000,-0.0000,0.0000,0.0000,0.0000,-0.0000,0.0257,-1.4357,0.0004,-0.0766
1779860619.307248,0.3440,circle,0.0000,0.0000,3.0008,-0.0100,0.0000,-0.0010,-0.0773,-0.7552,-2.9931,-0.2038,19.59420720,-99.22808720,3.001,-1.9904,0.9428,4.0001,0.0300,-0.0700,-0.0017,0.0022,-0.0036,19.59418930,-99.22807820,4.000,-0.1545,-1.9940,4.0008,1.8359,-2.9368,0.0008,3.4634,0.0008,-0.0795,2.2024,0.9992,-1.5058,0.1167,0.9179,-1.4684,0.0004,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,-0.5879,-1.3517,0.0004,-0.1387
1779860619.366440,0.4070,circle,0.0000,0.0000,3.0008,-0.0100,0.0000,-0.0010,-0.1135,-0.9463,-2.9904,-0.2397,19.59420720,-99.22808720,3.001,-1.9904,0.9428,4.0001,0.0300,-0.0700,-0.0017,0.0022,-0.0036,19.59418930,-99.22807820,4.000,-0.2265,-1.9871,4.0008,1.7639,-2.9299,0.0008,3.4199,0.0008,-0.1156,2.2024,0.9992,-1.8805,0.2143,0.8820,-1.4650,0.0004,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,-0.9985,-1.2507,0.0004,-0.1868
1779860619.410575,0.4540,circle,0.0000,0.0000,3.0008,-0.0100,-0.0100,-0.0011,-0.1808,-1.1992,-2.9884,-0.2637,19.59420720,-99.22808720,3.001,-1.9904,0.9428,4.0001,0.0300,-0.0700,-0.0017,0.0022,-0.0036,19.59418930,-99.22807820,4.000,-0.3597,-1.9674,4.0008,1.6307,-2.9102,0.0008,3.3359,0.0008,-0.1830,2.2024,0.9992,-2.3594,0.4314,0.8153,-1.4551,0.0004,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,-1.5440,-1.0237,0.0004,-0.2660
