variable,iae,ise,itae,duration_s
ex,31.866928,39.640180,572.662357
ey,31.347442,36.035199,560.354614
ez,2.283949,1.487330,4.365103
e_yaw,8.959066,3.711917,133.264278
err_xy,49.267886,75.675379,882.335757
dist_err,15.219375,7.696255,275.282020
duration,,,,34.500
