time,lx,ly,lz,sx,sy,sz,fx,fy,fz,ex,ey,ez
0.38837265968322754,-9.004626274108887,6.734403133392334,-2.2578885555267334,-8.004626274108887,6.734403133392334,-2.2578885555267334,0.005315943155437708,-0.004677850753068924,1.9604449272155762,-8.009942217264324,6.739080984145403,-4.21833348274231
0.44211435317993164,-8.981378555297852,6.689786911010742,-2.2613983154296875,-7.981378555297852,6.689786911010742,-2.2613983154296875,0.005354770924896002,-0.004605384543538094,1.9607160091400146,-7.986733326222748,6.69439229555428,-4.222114324569702
0.9000005722045898,-9.021686553955078,6.6859893798828125,-2.302992105484009,-8.021686553955078,6.6859893798828125,-2.302992105484009,0.0018015940440818667,-0.0015432325890287757,1.953405737876892,-8.02348814799916,6.687532612471841,-4.256397843360901
1.0293843746185303,-9.021686553955078,6.6859893798828125,-2.302992105484009,-8.021686553955078,6.6859893798828125,-2.302992105484009,-0.04192298278212547,0.03530660644173622,1.899355173110962,-7.979763571172953,6.650682773441076,-4.202347278594971
1.1588499546051025,-9.062329292297363,6.746881008148193,-2.299420118331909,-8.062329292297363,6.746881008148193,-2.299420118331909,-0.04192298278212547,0.03530660644173622,1.899355173110962,-8.020406309515238,6.711574401706457,-4.198775291442871
1.2163753509521484,-9.090497970581055,6.816706657409668,-2.3033676147460938,-8.090497970581055,6.816706657409668,-2.3033676147460938,-0.18327097594738007,0.15543870627880096,1.779209017753601,-7.907226994633675,6.661267951130867,-4.082576632499695
1.266326904296875,-9.090497970581055,6.816706657409668,-2.3033676147460938,-8.090497970581055,6.816706657409668,-2.3033676147460938,-0.18327097594738007,0.15543870627880096,1.779209017753601,-7.907226994633675,6.661267951130867,-4.082576632499695
1.3167903423309326,-9.090497970581055,6.816706657409668,-2.3033676147460938,-8.090497970581055,6.816706657409668,-2.3033676147460938,-0.18327097594738007,0.15543870627880096,1.779209017753601,-7.907226994633675,6.661267951130867,-4.082576632499695
1.3739469051361084,-9.090497970581055,6.816706657409668,-2.3033676147460938,-8.090497970581055,6.816706657409668,-2.3033676147460938,-0.18327097594738007,0.15543870627880096,1.779209017753601,-7.907226994633675,6.661267951130867,-4.082576632499695
1.4243674278259277,-9.090497970581055,6.816706657409668,-2.3033676147460938,-8.090497970581055,6.816706657409668,-2.3033676147460938,-0.44551581144332886,0.3782733380794525,1.5892913341522217,-7.644982159137726,6.4384333193302155,-3.8926589488983154
