timestamp_unix,t,leader_phase,lx,ly,lz,lvx,lvy,lvz,l_yaw,l_yawrate,lx_sp,ly_sp,l_lat,l_lon,l_alt,sx,sy,sz,svx,svy,svz,s_yaw,s_yawrate,s_lat,s_lon,s_alt,xd,yd,zd,ex,ey,ez,err_xy,err_z,e_yaw,dist_xy,dist_z,ff_x,ff_y,vx_p,vy_p,vz_p,vx_i,vy_i,vz_i,vx_d,vy_d,vz_d,vx_cmd,vy_cmd,vz_cmd,yaw_rate_cmd
1779772197.963187,0.0000,circle,-3.0023,0.0210,3.0000,0.0000,-0.0200,-0.0008,-1.5708,0.0002,-3.0023,0.0210,19.59420720,-99.22808700,3.000,-5.0149,0.0105,4.0004,0.0100,0.0000,-0.0002,0.0000,0.0003,19.59418910,-99.22808710,4.000,-5.0023,0.0210,4.0000,0.0126,0.0105,-0.0004,0.0164,0.0004,-1.5708,2.0127,1.0004,-0.0000,-0.0004,0.0063,0.0053,-0.0002,0.0000,0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.0063,0.0049,-0.0002,-1.0000
1779772198.048022,0.0780,circle,-2.9911,0.0210,3.0000,-0.0100,-0.0200,-0.0008,-1.5706,0.0008,-3.0000,-0.0120,19.59420730,-99.22808700,3.000,-5.0149,0.0105,4.0005,0.0000,0.0000,-0.0005,-0.0001,-0.0020,19.59418910,-99.22808710,4.000,-4.9911,0.0206,4.0000,0.0237,0.0102,-0.0004,0.0258,0.0004,-1.5705,2.0238,1.0004,0.0000,-0.0016,0.0119,0.0051,-0.0002,0.0000,0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.0119,0.0035,-0.0002,-1.0000
1779772198.070992,0.1090,circle,-2.9911,0.0210,2.9995,-0.0100,-0.0200,-0.0004,-1.5706,0.0008,-2.9996,-0.0480,19.59420730,-99.22808700,2.999,-5.0149,0.0105,4.0005,0.0000,0.0000,-0.0005,-0.0001,-0.0020,19.59418910,-99.22808710,4.000,-4.9911,0.0206,3.9995,0.0237,0.0102,-0.0010,0.0258,0.0010,-1.5705,2.0238,1.0010,0.0000,-0.0016,0.0119,0.0051,-0.0005,0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0119,0.0035,-0.0005,-1.0000
1779772198.117343,0.1560,circle,-2.9911,0.0210,2.9995,-0.0100,-0.0200,-0.0004,-1.5706,0.0008,-2.9988,-0.0840,19.59420730,-99.22808700,2.999,-5.0149,0.0105,4.0005,0.0000,0.0000,-0.0005,-0.0001,-0.0020,19.59418910,-99.22808710,4.000,-4.9911,0.0206,3.9995,0.0237,0.0102,-0.0010,0.0258,0.0010,-1.5705,2.0238,1.0010,0.0000,-0.0016,0.0119,0.0051,-0.0005,0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0119,0.0035,-0.0005,-1.0000
1779772198.163076,0.2030,circle,-2.9911,0.0210,2.9995,-0.0100,-0.0200,-0.0004,-1.5706,0.0008,-2.9981,-0.1080,19.59420730,-99.22808700,2.999,-5.0149,0.0105,4.0005,0.0000,0.0000,-0.0005,-0.0001,-0.0020,19.59418910,-99.22808710,4.000,-4.9911,0.0206,3.9995,0.0237,0.0102,-0.0010,0.0258,0.0010,-1.5705,2.0238,1.0010,0.0000,-0.0016,0.0119,0.0051,-0.0005,0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0119,0.0035,-0.0005,-1.0000
1779772198.210572,0.2500,circle,-2.9911,0.0210,2.9995,-0.0100,-0.0200,-0.0004,-1.5706,0.0008,-2.9965,-0.1439,19.59420730,-99.22808700,2.999,-5.0149,0.0105,4.0005,0.0000,0.0000,-0.0005,-0.0001,-0.0020,19.59418910,-99.22808710,4.000,-4.9911,0.0206,3.9995,0.0237,0.0102,-0.0010,0.0258,0.0010,-1.5705,2.0238,1.0010,0.0000,-0.0016,0.0119,0.0051,-0.0005,0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0119,0.0035,-0.0005,-1.0000
1779772198.261368,0.2970,circle,-2.9911,0.0210,2.9995,-0.0100,-0.0200,-0.0004,-1.5706,0.0008,-2.9953,-0.1679,19.59420730,-99.22808700,2.999,-5.0149,0.0105,4.0005,0.0000,0.0000,-0.0005,-0.0001,-0.0020,19.59418910,-99.22808710,4.000,-4.9911,0.0206,3.9995,0.0237,0.0102,-0.0010,0.0258,0.0010,-1.5705,2.0238,1.0010,0.0000,-0.0016,0.0119,0.0051,-0.0005,0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0119,0.0035,-0.0005,-1.0000
1779772198.314990,0.3430,circle,-2.9911,0.0210,2.9990,-0.0100,-0.0300,0.0002,-1.5595,0.1172,-2.9931,-0.2038,19.59420730,-99.22808700,2.999,-5.0149,0.0105,4.0004,0.0100,0.0000,-0.0011,-0.0604,-0.6418,19.59418910,-99.22808710,4.000,-4.9910,-0.0017,3.9990,0.0239,-0.0122,-0.0014,0.0268,0.0014,-1.4991,2.0238,1.0014,0.0027,-0.2343,0.0119,-0.0061,-0.0007,0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0146,-0.2404,-0.0007,-1.0000
1779772198.375378,0.4060,circle,-2.9911,0.0210,2.9990,-0.0100,-0.0300,0.0002,-1.5595,0.1172,-2.9913,-0.2278,19.59420730,-99.22808700,2.999,-5.0149,0.0105,4.0004,0.0100,0.0000,-0.0011,-0.0604,-0.6418,19.59418910,-99.22808710,4.000,-4.9910,-0.0017,3.9990,0.0239,-0.0122,-0.0014,0.0268,0.0014,-1.4991,2.0238,1.0014,0.0027,-0.2343,0.0119,-0.0061,-0.0007,0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0146,-0.2404,-0.0007,-1.0000
1779772198.420243,0.4530,circle,-2.9911,0.0210,2.9990,-0.0100,-0.0300,0.0002,-1.5595,0.1172,-2.9884,-0.2637,19.59420730,-99.22808700,2.999,-5.0149,0.0105,4.0004,0.0100,0.0000,-0.0011,-0.0604,-0.6418,19.59418910,-99.22808710,4.000,-4.9910,-0.0017,3.9990,0.0239,-0.0122,-0.0014,0.0268,0.0014,-1.4991,2.0238,1.0014,0.0027,-0.2343,0.0119,-0.0061,-0.0007,0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0146,-0.2404,-0.0007,-1.0000
