t,x,y,z,vx,vy,vz,yaw,yaw_rate,x_sp,y_sp,z_sp,ex_L,ey_L
0.00000,-2.015873,-0.318381,4.955469,0.015274,0.020699,-0.000885,-1.583132,0.000410,-2.015873,-0.318381,4.955469,0.000000,0.000000
0.02000,-2.015873,-0.318381,4.955469,0.015274,0.020699,-0.000885,-1.583132,0.000410,-2.015745,-0.350380,4.955469,0.000000,-0.032000
0.04000,-2.015873,-0.318381,4.955469,0.015274,0.020699,-0.000885,-1.583132,0.000410,-2.015361,-0.382378,4.955469,0.000000,-0.064000
0.06000,-2.015873,-0.318381,4.955469,0.015274,0.020699,-0.000885,-1.583132,0.000410,-2.014721,-0.414371,4.955469,0.000000,-0.096000
0.08000,-2.015873,-0.318381,4.955469,0.015274,0.020699,-0.000885,-1.583132,0.000410,-2.013825,-0.446359,4.955469,0.000000,-0.128000
0.10000,-2.015873,-0.318381,4.955469,0.015274,0.020699,-0.000885,-1.583132,0.000410,-2.012673,-0.478338,4.955469,0.000000,-0.160000
0.12000,-2.015873,-0.318381,4.955469,0.015274,0.020699,-0.000885,-1.583132,0.000410,-2.011266,-0.510307,4.955469,0.000000,-0.192000
0.14000,-2.015873,-0.318381,4.955469,0.015274,0.020699,-0.000885,-1.583132,0.000410,-2.009603,-0.542264,4.955469,0.000000,-0.224000
0.16000,-2.015873,-0.318381,4.955469,0.015274,0.020699,-0.000885,-1.583132,0.000410,-2.007684,-0.574206,4.955469,0.000000,-0.256000
0.18000,-2.015873,-0.318381,4.955469,0.015274,0.020699,-0.000885,-1.577280,0.096265,-2.005509,-0.606132,4.955469,0.000000,-0.288000
0.20000,-2.015918,-0.318628,4.954935,0.013750,0.005852,-0.000468,-1.577280,0.096265,-2.003080,-0.638039,4.955469,0.000046,-0.319753
0.22000,-2.015918,-0.318628,4.954935,0.013750,0.005852,-0.000468,-1.577280,0.096265,-2.000395,-0.669927,4.955469,0.000046,-0.351753
0.24000,-2.015918,-0.318628,4.954935,0.013750,0.005852,-0.000468,-1.577280,0.096265,-1.997455,-0.701791,4.955469,0.000046,-0.383753
0.26000,-2.015918,-0.318628,4.954935,0.013750,0.005852,-0.000468,-1.577280,0.096265,-1.994260,-0.733631,4.955469,0.000046,-0.415753
0.28000,-2.015918,-0.318628,4.954935,0.013750,0.005852,-0.000468,-1.577280,0.096265,-1.990811,-0.765445,4.955469,0.000046,-0.447753
0.30000,-2.015918,-0.318628,4.954935,0.013750,0.005852,-0.000468,-1.577280,0.096265,-1.987107,-0.797230,4.955469,0.000046,-0.479753
0.32000,-2.015918,-0.318628,4.954935,0.013750,0.005852,-0.000468,-1.577280,0.096265,-1.983150,-0.828984,4.955469,0.000046,-0.511753
0.34000,-2.015918,-0.318628,4.954935,0.013750,0.005852,-0.000468,-1.577280,0.096265,-1.978938,-0.860705,4.955469,0.000046,-0.543753
