time,lx,ly,lz,sx,sy,sz,fx,fy,fz,ex,ey,ez
0.33481311798095703,-2.3270187377929688,-0.692460834980011,-3.739849090576172,-1.3270187377929688,-0.692460834980011,0.2601509094238281,-1.6036204099655151,-2.7316877841949463,1.1023280620574951,0.2766016721725464,2.0392269492149353,-0.842177152633667
0.7938807010650635,-2.330946207046509,-0.6888967752456665,-3.735365629196167,-1.3309462070465088,-0.6888967752456665,0.264634370803833,-1.600213885307312,-2.7077014446258545,1.0731184482574463,0.2692676782608032,2.018804669380188,-0.8084840774536133
0.8408946990966797,-2.330946207046509,-0.6888967752456665,-3.735365629196167,-1.3309462070465088,-0.6888967752456665,0.264634370803833,-1.600213885307312,-2.7077014446258545,1.0731184482574463,0.2692676782608032,2.018804669380188,-0.8084840774536133
0.9625747203826904,-2.339329957962036,-0.6860187649726868,-3.730581045150757,-1.3393299579620361,-0.6860187649726868,0.26941895484924316,-1.600213885307312,-2.7077014446258545,1.0731184482574463,0.2608839273452759,2.0216826796531677,-0.8036994934082031
1.1255476474761963,-2.339329957962036,-0.6860187649726868,-3.730581045150757,-1.3393299579620361,-0.6860187649726868,0.26941895484924316,-1.5869508981704712,-2.608947992324829,0.9972538948059082,0.24762094020843506,1.9229292273521423,-0.727834939956665
1.1703243255615234,-2.339329957962036,-0.6860187649726868,-3.730581045150757,-1.3393299579620361,-0.6860187649726868,0.26941895484924316,-1.5869508981704712,-2.608947992324829,0.9972538948059082,0.24762094020843506,1.9229292273521423,-0.727834939956665
1.223599910736084,-2.339329957962036,-0.6860187649726868,-3.730581045150757,-1.3393299579620361,-0.6860187649726868,0.26941895484924316,-1.5869508981704712,-2.608947992324829,0.9972538948059082,0.24762094020843506,1.9229292273521423,-0.727834939956665
1.3547050952911377,-2.339329957962036,-0.6860187649726868,-3.730581045150757,-1.3393299579620361,-0.6860187649726868,0.26941895484924316,-1.5648609399795532,-2.4442286491394043,0.8985646367073059,0.2255309820175171,1.7582098841667175,-0.6291456818580627
1.4676823616027832,-2.353048324584961,-0.6859705448150635,-3.7276487350463867,-1.353048324584961,-0.6859705448150635,0.2723512649536133,-1.5648609399795532,-2.4442286491394043,0.8985646367073059,0.21181261539459229,1.7582581043243408,-0.6262133717536926
1.5251708030700684,-2.353048324584961,-0.6859705448150635,-3.7276487350463867,-1.353048324584961,-0.6859705448150635,0.2723512649536133,-1.539642095565796,-2.2440457344055176,0.795054018497467,0.18659377098083496,1.558075189590454,-0.5227027535438538
