timestamp_unix,t,leader_phase,lx,ly,lz,lvx,lvy,lvz,l_yaw,l_yawrate,lx_sp,ly_sp,l_lat,l_lon,l_alt,sx,sy,sz,svx,svy,svz,s_yaw,s_yawrate,s_lat,s_lon,s_alt,xd,yd,zd,ex,ey,ez,err_xy,err_z,e_yaw,dist_xy,dist_z,ff_x,ff_y,vx_p,vy_p,vz_p,vx_i,vy_i,vz_i,vx_d,vy_d,vz_d,vx_cmd,vy_cmd,vz_cmd,yaw_rate_cmd
1780166451.311927,0.0160,circle,-4.0253,-0.0105,2.9984,0.0200,0.0000,0.0016,-1.5704,-0.0012,-4.0253,-0.0105,19.59481810,-99.22728070,2.998,-5.9823,-0.0210,3.0006,-0.0200,0.0100,-0.0006,-0.0000,0.0007,19.59480050,-99.22728080,3.001,-6.0253,-0.0113,3.9984,-0.0430,0.0096,0.9978,0.0440,0.9978,-1.5703,1.9571,0.0022,-0.0000,0.0024,-0.0215,0.0048,0.4989,-0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0215,0.0072,0.4989,-1.0000
1780166451.367623,0.0620,circle,-4.0253,-0.0105,2.9984,0.0200,0.0000,0.0016,-1.5704,-0.0013,-3.9999,-0.0320,19.59481810,-99.22728070,2.998,-5.9823,-0.0210,3.0006,-0.0200,0.0100,-0.0006,-0.0000,-0.0002,19.59480050,-99.22728080,3.001,-6.0253,-0.0113,3.9984,-0.0430,0.0096,0.9978,0.0440,0.9978,-1.5703,1.9571,0.0022,-0.0000,0.0026,-0.0215,0.0048,0.4989,-0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0215,0.0074,0.4989,-1.0000
1780166451.422232,0.1250,circle,-4.0253,-0.0105,2.9984,0.0200,0.0000,0.0014,-1.5703,-0.0001,-3.9992,-0.0800,19.59481810,-99.22728070,2.998,-5.9823,-0.0210,3.0007,-0.0200,0.0100,0.0037,-0.0009,-0.0267,19.59480050,-99.22728080,3.001,-6.0253,-0.0114,3.9984,-0.0430,0.0096,0.9977,0.0440,0.9977,-1.5694,1.9571,0.0023,-0.0000,0.0001,-0.0215,0.0048,0.4988,-0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.0215,0.0049,0.4988,-1.0000
1780166451.465034,0.1720,circle,-4.0253,-0.0105,2.9984,0.0200,0.0000,0.0012,-1.5701,0.0062,-3.9988,-0.0960,19.59481810,-99.22728070,2.998,-5.9823,-0.0210,3.0008,-0.0200,0.0100,0.0077,-0.0009,-0.0267,19.59480050,-99.22728080,3.001,-6.0253,-0.0119,3.9984,-0.0430,0.0091,0.9975,0.0439,0.9975,-1.5692,1.9571,0.0025,0.0000,-0.0124,-0.0215,0.0046,0.4988,-0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.0215,-0.0079,0.4988,-1.0000
1780166451.590357,0.2970,circle,-4.0253,-0.0105,2.9984,0.0200,0.0000,0.0012,-1.5698,0.0119,-3.9974,-0.1440,19.59481810,-99.22728070,2.998,-5.9823,-0.0210,3.0014,-0.0200,0.0100,0.0202,-0.0062,-0.1223,19.59480050,-99.22728080,3.001,-6.0253,-0.0124,3.9984,-0.0430,0.0086,0.9970,0.0438,0.9970,-1.5637,1.9571,0.0030,0.0000,-0.0237,-0.0215,0.0043,0.4985,-0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.0215,-0.0194,0.4985,-1.0000
1780166451.590357,0.2970,circle,-4.0253,-0.0105,2.9984,0.0200,0.0000,0.0011,-1.5641,0.0750,-3.9968,-0.1600,19.59481810,-99.22728070,2.998,-5.9823,-0.0210,3.0019,-0.0200,0.0100,0.0289,-0.0062,-0.1223,19.59480050,-99.22728080,3.002,-6.0252,-0.0239,3.9984,-0.0429,-0.0030,0.9965,0.0430,0.9965,-1.5579,1.9571,0.0035,0.0010,-0.1501,-0.0215,-0.0015,0.4982,-0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.0205,-0.1516,0.4982,-1.0000
1780166451.709543,0.4060,circle,-4.0253,-0.0105,2.9984,0.0200,-0.0100,0.0011,-1.5604,0.0949,-3.9908,-0.2718,19.59481810,-99.22728070,2.998,-5.9823,-0.0210,3.0106,-0.0200,0.0100,0.1136,-0.0501,-0.5761,19.59480050,-99.22728080,3.011,-6.0251,-0.0313,3.9984,-0.0429,-0.0103,0.9878,0.0441,0.9878,-1.5103,1.9571,0.0122,0.0020,-0.1899,-0.0214,-0.0052,0.4939,-0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.0195,-0.1950,0.4939,-1.0000
1780166451.727024,0.4220,circle,-4.0253,-0.0105,2.9984,0.0200,-0.0100,0.0011,-1.5604,0.0949,-3.9908,-0.2718,19.59481810,-99.22728070,2.998,-5.9823,-0.0210,3.0106,-0.0200,0.0100,0.1136,-0.0501,-0.5761,19.59480050,-99.22728080,3.011,-6.0251,-0.0313,3.9984,-0.0429,-0.0103,0.9878,0.0441,0.9878,-1.5103,1.9571,0.0122,0.0020,-0.1899,-0.0214,-0.0052,0.4939,-0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.0195,-0.1950,0.4939,-1.0000
1780166451.727024,0.4220,circle,-4.0253,-0.0105,2.9985,0.0200,-0.0300,0.0010,-1.5505,0.1393,-3.9908,-0.2718,19.59481810,-99.22728070,2.998,-5.9823,-0.0210,3.0270,-0.0200,0.0000,0.2052,-0.1598,-1.1312,19.59480050,-99.22728080,3.027,-6.0248,-0.0511,3.9985,-0.0426,-0.0301,0.9715,0.0521,0.9715,-1.3907,1.9571,0.0285,0.0057,-0.2785,-0.0213,-0.0151,0.4857,-0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.0156,-0.2936,0.4857,-1.0000
1780166451.791585,0.4840,circle,-4.0253,-0.0105,2.9985,0.0200,-0.0400,0.0010,-1.5442,0.1628,-3.9831,-0.3675,19.59481810,-99.22728070,2.998,-5.9823,-0.0210,3.0361,-0.0200,0.0000,0.2446,-0.1840,-1.2059,19.59480050,-99.22728080,3.036,-6.0245,-0.0637,3.9985,-0.0423,-0.0428,0.9624,0.0601,0.9624,-1.3602,1.9571,0.0376,0.0087,-0.3254,-0.0211,-0.0214,0.4812,-0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.0125,-0.3468,0.4812,-1.0000
