time,lx,ly,lz,sx,sy,sz,fx,fy,fz
0.39563751220703125,1.129380702972412,-0.30123668909072876,1.9602293968200684,2.129380702972412,-0.30123668909072876,3.4602293968200684,2.1304543018341064,-0.2973712682723999,5.957546234130859
0.44727659225463867,1.1288893222808838,-0.30075952410697937,1.9605295658111572,2.128889322280884,-0.30075952410697937,3.4605295658111572,2.1304543018341064,-0.2973712682723999,5.957546234130859
0.9549844264984131,1.1284008026123047,-0.300164133310318,1.96103835105896,2.1284008026123047,-0.300164133310318,3.46103835105896,2.1310336589813232,-0.298255980014801,5.9316887855529785
1.1459121704101562,1.1284008026123047,-0.300164133310318,1.96103835105896,2.1284008026123047,-0.300164133310318,3.46103835105896,2.1333651542663574,-0.2997032403945923,5.849907398223877
1.1931977272033691,1.1278886795043945,-0.2997300922870636,1.9612348079681396,2.1278886795043945,-0.2997300922870636,3.4612348079681396,2.1333651542663574,-0.2997032403945923,5.849907398223877
1.2438688278198242,1.1278886795043945,-0.2997300922870636,1.9612348079681396,2.1278886795043945,-0.2997300922870636,3.4612348079681396,2.1333651542663574,-0.2997032403945923,5.849907398223877
1.2957289218902588,1.1278886795043945,-0.2997300922870636,1.9612348079681396,2.1278886795043945,-0.2997300922870636,3.4612348079681396,2.1333651542663574,-0.2997032403945923,5.849907398223877
1.4287490844726562,1.127275824546814,-0.29822227358818054,1.9613860845565796,2.127275824546814,-0.29822227358818054,3.4613860845565796,2.135838031768799,-0.30123427510261536,5.700920104980469
1.5418627262115479,1.127275824546814,-0.29822227358818054,1.9613860845565796,2.127275824546814,-0.29822227358818054,3.4613860845565796,2.135838031768799,-0.30123427510261536,5.700920104980469
1.6631016731262207,1.12700617313385,-0.29608216881752014,1.9613524675369263,2.12700617313385,-0.29608216881752014,3.4613524675369263,2.138523817062378,-0.302507609128952,5.482804298400879
1.799048900604248,1.12700617313385,-0.29608216881752014,1.9613524675369263,2.12700617313385,-0.29608216881752014,3.4613524675369263,2.138523817062378,-0.302507609128952,5.482804298400879
1.8547277450561523,1.12700617313385,-0.29608216881752014,1.9613524675369263,2.12700617313385,-0.29608216881752014,3.4613524675369263,2.1417927742004395,-0.3033156394958496,5.192962646484375
1.9033453464508057,1.12700617313385,-0.29608216881752014,1.9613524675369263,2.12700617313385,-0.29608216881752014,3.4613524675369263,2.1417927742004395,-0.3033156394958496,5.192962646484375
1.9561560153961182,1.1264115571975708,-0.2943838834762573,1.9610792398452759,2.126411557197571,-0.2943838834762573,3.461079239845276,2.1417927742004395,-0.3033156394958496,5.192962646484375
2.0068283081054688,1.1264115571975708,-0.2943838834762573,1.9610792398452759,2.126411557197571,-0.2943838834762573,3.461079239845276,2.1417927742004395,-0.3033156394958496,5.192962646484375
2.1541426181793213,1.1264115571975708,-0.2943838834762573,1.9610792398452759,2.126411557197571,-0.2943838834762573,3.461079239845276,2.1453797817230225,-0.30376559495925903,4.857526779174805
2.2905588150024414,1.124981164932251,-0.2934083044528961,1.9607070684432983,2.124981164932251,-0.2934083044528961,3.4607070684432983,2.1453797817230225,-0.30376559495925903,4.857526779174805
2.42618727684021,1.1233510971069336,-0.2929874658584595,1.9604260921478271,2.1233510971069336,-0.2929874658584595,3.460426092147827,2.1480178833007812,-0.30365389585494995,4.52877950668335
2.556187391281128,1.1233510971069336,-0.2929874658584595,1.9604260921478271,2.1233510971069336,-0.2929874658584595,3.460426092147827,2.1480178833007812,-0.30365389585494995,4.52877950668335
2.662484645843506,1.1221613883972168,-0.2929554581642151,1.960228681564331,2.122161388397217,-0.2929554581642151,3.460228681564331,2.150010585784912,-0.30310484766960144,4.231922626495361
2.797987461090088,1.1221613883972168,-0.2929554581642151,1.960228681564331,2.122161388397217,-0.2929554581642151,3.460228681564331,2.150010585784912,-0.30310484766960144,4.231922626495361
2.9076569080352783,1.1208651065826416,-0.29344210028648376,1.9601202011108398,2.1208651065826416,-0.29344210028648376,3.46012020111084,2.1507375240325928,-0.3022676706314087,3.981717586517334
3.0537102222442627,1.1208651065826416,-0.29344210028648376,1.9601202011108398,2.1208651065826416,-0.29344210028648376,3.46012020111084,2.1507375240325928,-0.3022676706314087,3.981717586517334
3.1648178100585938,1.1185333728790283,-0.29428642988204956,1.9600107669830322,2.1185333728790283,-0.29428642988204956,3.4600107669830322,2.1511082649230957,-0.30168336629867554,3.779717445373535
3.276801347732544,1.1185333728790283,-0.29428642988204956,1.9600107669830322,2.1185333728790283,-0.29428642988204956,3.4600107669830322,2.1511082649230957,-0.30168336629867554,3.779717445373535
3.402985095977783,1.115863561630249,-0.2953038215637207,1.9599313735961914,2.115863561630249,-0.2953038215637207,3.4599313735961914,2.150513172149658,-0.3011959195137024,3.622987747192383
3.564425468444824,1.115863561630249,-0.2953038215637207,1.9599313735961914,2.115863561630249,-0.2953038215637207,3.4599313735961914,2.1491410732269287,-0.30098286271095276,3.5086581707000732
3.6791632175445557,1.1138142347335815,-0.2961371839046478,1.9598536491394043,2.1138142347335815,-0.2961371839046478,3.4598536491394043,2.1491410732269287,-0.30098286271095276,3.5086581707000732
3.7928621768951416,1.1138142347335815,-0.2961371839046478,1.9598536491394043,2.1138142347335815,-0.2961371839046478,3.4598536491394043,2.1491410732269287,-0.30098286271095276,3.5086581707000732
3.9111506938934326,1.112575888633728,-0.2966894805431366,1.9597663879394531,2.112575888633728,-0.2966894805431366,3.459766387939453,2.1471683979034424,-0.3010988235473633,3.4368979930877686
4.021041631698608,1.112575888633728,-0.2966894805431366,1.9597663879394531,2.112575888633728,-0.2966894805431366,3.459766387939453,2.1471683979034424,-0.3010988235473633,3.4368979930877686
4.13200306892395,1.112575888633728,-0.2966894805431366,1.9597663879394531,2.112575888633728,-0.2966894805431366,3.459766387939453,2.145951986312866,-0.3020126521587372,3.407280683517456
4.261362075805664,1.1120342016220093,-0.29710525274276733,1.9597312211990356,2.1120342016220093,-0.29710525274276733,3.4597312211990356,2.145951986312866,-0.3020126521587372,3.407280683517456
4.3933961391448975,1.1120342016220093,-0.29710525274276733,1.9597312211990356,2.1120342016220093,-0.29710525274276733,3.4597312211990356,2.1439595222473145,-0.3033449947834015,3.4101102352142334
4.5120697021484375,1.1119771003723145,-0.29816341400146484,1.9596986770629883,2.1119771003723145,-0.29816341400146484,3.4596986770629883,2.1439595222473145,-0.3033449947834015,3.4101102352142334
4.606836318969727,1.1119771003723145,-0.29816341400146484,1.9596986770629883,2.1119771003723145,-0.29816341400146484,3.4596986770629883,2.141942262649536,-0.3058150112628937,3.4280786514282227
4.735567092895508,1.112145185470581,-0.3004133403301239,1.9596461057662964,2.112145185470581,-0.3004133403301239,3.4596461057662964,2.141942262649536,-0.3058150112628937,3.4280786514282227
4.852624416351318,1.112145185470581,-0.3004133403301239,1.9596461057662964,2.112145185470581,-0.3004133403301239,3.4596461057662964,2.14017915725708,-0.30875030159950256,3.4479024410247803
4.972797870635986,1.11237370967865,-0.30277425050735474,1.9595829248428345,2.11237370967865,-0.30277425050735474,3.4595829248428345,2.14017915725708,-0.30875030159950256,3.4479024410247803
5.075372934341431,1.11237370967865,-0.30277425050735474,1.9595829248428345,2.11237370967865,-0.30277425050735474,3.4595829248428345,2.138800621032715,-0.3116545081138611,3.462982416152954
5.202812671661377,1.1127023696899414,-0.3046523332595825,1.9595541954040527,2.1127023696899414,-0.3046523332595825,3.4595541954040527,2.138800621032715,-0.3116545081138611,3.462982416152954
5.323839902877808,1.1127023696899414,-0.3046523332595825,1.9595541954040527,2.1127023696899414,-0.3046523332595825,3.4595541954040527,2.1366333961486816,-0.3138938844203949,3.4709198474884033
5.443283796310425,1.1129711866378784,-0.3057999908924103,1.959537386894226,2.1129711866378784,-0.3057999908924103,3.459537386894226,2.1366333961486816,-0.3138938844203949,3.4709198474884033
5.546245574951172,1.1129711866378784,-0.3057999908924103,1.959537386894226,2.1129711866378784,-0.3057999908924103,3.459537386894226,2.1344151496887207,-0.3154595196247101,3.473198652267456
5.649807691574097,1.1132292747497559,-0.3061850965023041,1.9594777822494507,2.113229274749756,-0.3061850965023041,3.4594777822494507,2.1344151496887207,-0.3154595196247101,3.473198652267456
5.760357856750488,1.1132292747497559,-0.3061850965023041,1.9594777822494507,2.113229274749756,-0.3061850965023041,3.4594777822494507,2.1344151496887207,-0.3154595196247101,3.473198652267456
5.856132507324219,1.1132292747497559,-0.3061850965023041,1.9594777822494507,2.113229274749756,-0.3061850965023041,3.4594777822494507,2.1319992542266846,-0.31656208634376526,3.4722251892089844
5.966979742050171,1.1134170293807983,-0.306358277797699,1.959434986114502,2.1134170293807983,-0.306358277797699,3.459434986114502,2.1319992542266846,-0.31656208634376526,3.4722251892089844
6.098432540893555,1.1134170293807983,-0.306358277797699,1.959434986114502,2.1134170293807983,-0.306358277797699,3.459434986114502,2.1291921138763428,-0.31751278042793274,3.470066547393799
6.212888717651367,1.1134617328643799,-0.3069537878036499,1.9596518278121948,2.11346173286438,-0.3069537878036499,3.459651827812195,2.1291921138763428,-0.31751278042793274,3.470066547393799
6.272775650024414,1.1134617328643799,-0.3069537878036499,1.9596518278121948,2.11346173286438,-0.3069537878036499,3.459651827812195,2.1291921138763428,-0.31751278042793274,3.470066547393799
6.3916144371032715,1.1134617328643799,-0.3069537878036499,1.9596518278121948,2.11346173286438,-0.3069537878036499,3.459651827812195,2.1265132427215576,-0.31787803769111633,3.467902421951294
