t,x,y,z,vx,vy,vz,yaw,yaw_rate,x_sp,y_sp,z_sp,ex_L,ey_L
0.00000,-4.030951,-0.594223,6.958325,0.016568,0.018291,-0.000428,-1.586028,0.000274,-4.030951,-0.594223,6.958325,0.000000,0.000000
0.02000,-4.030951,-0.594223,6.958325,0.016568,0.018291,-0.000428,-1.586028,0.000274,-4.030824,-0.626223,6.958325,0.000128,-0.032000
0.04000,-4.030951,-0.594223,6.958325,0.016568,0.018291,-0.000428,-1.586028,0.000274,-4.030440,-0.658220,6.958325,0.000512,-0.063997
0.06000,-4.030951,-0.594223,6.958325,0.016568,0.018291,-0.000428,-1.586028,0.000274,-4.029800,-0.690214,6.958325,0.001152,-0.095991
0.08000,-4.030951,-0.594223,6.958325,0.016568,0.018291,-0.000428,-1.586028,0.000274,-4.028904,-0.722201,6.958325,0.002048,-0.127978
0.10000,-4.030951,-0.594223,6.958325,0.016568,0.018291,-0.000428,-1.586028,0.000274,-4.027752,-0.754180,6.958325,0.003200,-0.159957
0.12000,-4.030951,-0.594223,6.958325,0.016568,0.018291,-0.000428,-1.586028,0.000274,-4.026344,-0.786149,6.958325,0.004607,-0.191926
0.14000,-4.030951,-0.594223,6.958325,0.016568,0.018291,-0.000428,-1.586028,0.000274,-4.024681,-0.818106,6.958325,0.006270,-0.223883
0.16000,-4.030951,-0.594223,6.958325,0.016568,0.018291,-0.000428,-1.586028,0.000274,-4.022762,-0.850048,6.958325,0.008189,-0.255825
0.18000,-4.030951,-0.594223,6.958325,0.016568,0.018291,-0.000428,-1.586028,0.000274,-4.020588,-0.881974,6.958325,0.010364,-0.287751
0.20000,-4.030951,-0.594223,6.958325,0.016568,0.018291,-0.000428,-1.577474,0.124785,-4.018158,-0.913882,6.958325,0.012793,-0.319659
0.22000,-4.030650,-0.594923,6.958374,0.013717,-0.000918,-0.000386,-1.577474,0.124785,-4.015473,-0.945769,6.958325,0.015177,-0.350846
0.24000,-4.030650,-0.594923,6.958374,0.013717,-0.000918,-0.000386,-1.577474,0.124785,-4.012534,-0.977633,6.958325,0.018116,-0.382711
0.26000,-4.030650,-0.594923,6.958374,0.013717,-0.000918,-0.000386,-1.577474,0.124785,-4.009339,-1.009473,6.958325,0.021311,-0.414551
0.28000,-4.030650,-0.594923,6.958374,0.013717,-0.000918,-0.000386,-1.577474,0.124785,-4.005890,-1.041287,6.958325,0.024760,-0.446364
0.30000,-4.030650,-0.594923,6.958374,0.013717,-0.000918,-0.000386,-1.577474,0.124785,-4.002186,-1.073072,6.958325,0.028464,-0.478149
0.32000,-4.030650,-0.594923,6.958374,0.013717,-0.000918,-0.000386,-1.577474,0.124785,-3.998228,-1.104826,6.958325,0.032422,-0.509903
