time,lx,ly,lz,lvx,lvy,lvz,l_yaw,l_yawrate,sx,sy,sz,svx,svy,svz,s_yaw,s_yawrate,xd,yd,zd,ex,ey,ez,e_yaw,ff_x,ff_y,ff_z,vx_p,vy_p,vz_p,vx_i,vy_i,vz_i,vx_d,vy_d,vz_d,vx_cmd,vy_cmd,vz_cmd,yaw_rate_cmd
0.0000,-0.013560705818235874,0.012968511320650578,-0.03489300608634949,-0.01717483624815941,0.01650303602218628,0.00022548520064447075,0.022656280547380447,0.0008492802735418081,-0.013517978601157665,0.013155767694115639,-0.03533520922064781,-0.01720939762890339,0.01674761436879635,-0.00015436499961651862,0.020978009328246117,0.0009243499953299761,-0.013560705818235874,0.012968511320650578,0.9651069939136505,-4.272721707820892e-05,-0.0001872563734650612,1.0004422031342983,0.0016782712191343307,0.0,-0.0,0.0,-2.136360853910446e-05,-9.36281867325306e-05,0.5002211015671492,-0.0,-0.0,0.0,0.0,-0.0,0.0,-2.136360853910446e-05,-9.36281867325306e-05,0.5002211015671492,0.0013351100031286478
0.5940,-0.013663307763636112,0.013066880404949188,-0.034917667508125305,-0.017292864620685577,0.016496801748871803,1.6110514479805715e-05,0.022673074156045914,0.0008346309186890721,-0.013629297725856304,0.013223553076386452,-0.03533799573779106,-0.017307518050074577,0.01664084941148758,-0.00022466840164270252,0.021045416593551636,0.0008035078644752502,-0.013663307763636112,0.013066880404949188,0.9650823324918747,-3.4010037779808044e-05,-0.0001566726714372635,1.0004203282296658,0.001627657562494278,0.0,-0.0,0.0,-1.7005018889904022e-05,-7.833633571863174e-05,0.5002101641148329,-0.0,-0.0,0.0,0.0,-0.0,0.0,-1.7005018889904022e-05,-7.833633571863174e-05,0.5002101641148329,0.0013052383554168047
0.6250,-0.013663307763636112,0.013066880404949188,-0.034917667508125305,-0.017292864620685577,0.016496801748871803,1.6110514479805715e-05,0.022673074156045914,0.0008346309186890721,-0.013431095518171787,0.012984583154320717,-0.035342782735824585,-0.01718740724027157,0.016462622210383415,-0.00010414006101200357,0.021045416593551636,0.0008035078644752502,-0.013663307763636112,0.013066880404949188,0.9650823324918747,-0.00023221224546432495,8.229725062847137e-05,1.0004251152276993,0.001627657562494278,0.0,-0.0,0.0,-0.00011610612273216248,4.114862531423569e-05,0.5002125576138496,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.00011610612273216248,4.114862531423569e-05,0.5002125576138496,0.0013052383554168047
0.8130,-0.013764462433755398,0.013161285780370235,-0.03495200723409653,-0.01730921119451523,0.016553858295083046,-2.9627035473822616e-06,0.022679531946778297,0.0007744631730020046,-0.013431095518171787,0.012984583154320717,-0.035342782735824585,-0.01718740724027157,0.016462622210383415,-0.00010414006101200357,0.021045416593551636,0.0008035078644752502,-0.013764462433755398,0.013161285780370235,0.9650479927659035,-0.00033336691558361053,0.00017670262604951859,1.000390775501728,0.0016341153532266617,0.0,-0.0,0.0,-0.00016668345779180527,8.835131302475929e-05,0.500195387750864,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.00016668345779180527,8.835131302475929e-05,0.500195387750864,0.001304387813434005
0.8600,-0.013764462433755398,0.013161285780370235,-0.03495200723409653,-0.01730921119451523,0.016553858295083046,-2.9627035473822616e-06,0.022679531946778297,0.0007744631730020046,-0.013431095518171787,0.012984583154320717,-0.035342782735824585,-0.01718740724027157,0.016462622210383415,-0.00010414006101200357,0.021060431376099586,0.0008359821513295174,-0.013764462433755398,0.013161285780370235,0.9650479927659035,-0.00033336691558361053,0.00017670262604951859,1.000390775501728,0.001619100570678711,0.0,-0.0,0.0,-0.00016668345779180527,8.835131302475929e-05,0.500195387750864,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.00016668345779180527,8.835131302475929e-05,0.500195387750864,0.0012891285587102175
0.9220,-0.013764462433755398,0.013161285780370235,-0.03495200723409653,-0.01730921119451523,0.016553858295083046,-2.9627035473822616e-06,0.022687453776597977,0.0008350885473191738,-0.013401842676103115,0.012927905656397343,-0.03534547984600067,-0.01709573157131672,0.016396818682551384,-0.0001626422890694812,0.021060431376099586,0.0008359821513295174,-0.013764462433755398,0.013161285780370235,0.9650479927659035,-0.0003626197576522827,0.00023338012397289276,1.0003934726119041,0.0016270224004983902,0.0,-0.0,0.0,-0.00018130987882614136,0.00011669006198644638,0.5001967363059521,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.00018130987882614136,0.00011669006198644638,0.5001967363059521,0.001301528559997678
0.9530,-0.013690180145204067,0.013086767867207527,-0.03497834503650665,-0.01730767823755741,0.016522211953997612,-7.036141323624179e-05,0.022687453776597977,0.0008350885473191738,-0.013401842676103115,0.012927905656397343,-0.03534547984600067,-0.01709573157131672,0.016396818682551384,-0.0001626422890694812,0.021060431376099586,0.0008359821513295174,-0.013690180145204067,0.013086767867207527,0.9650216549634933,-0.00028833746910095215,0.00015886221081018448,1.000367134809494,0.0016270224004983902,0.0,-0.0,0.0,-0.00014416873455047607,7.943110540509224e-05,0.500183567404747,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.00014416873455047607,7.943110540509224e-05,0.500183567404747,0.001301528559997678
1.0000,-0.013690180145204067,0.013086767867207527,-0.03497834503650665,-0.01730767823755741,0.016522211953997612,-7.036141323624179e-05,0.022687453776597977,0.0008350885473191738,-0.013401842676103115,0.012927905656397343,-0.03534547984600067,-0.01709573157131672,0.016396818682551384,-0.0001626422890694812,0.021060431376099586,0.0008359821513295174,-0.013690180145204067,0.013086767867207527,0.9650216549634933,-0.00028833746910095215,0.00015886221081018448,1.000367134809494,0.0016270224004983902,0.0,-0.0,0.0,-0.00014416873455047607,7.943110540509224e-05,0.500183567404747,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.00014416873455047607,7.943110540509224e-05,0.500183567404747,0.001301528559997678
1.0470,-0.013690180145204067,0.013086767867207527,-0.03497834503650665,-0.01730767823755741,0.016522211953997612,-7.036141323624179e-05,0.022687453776597977,0.0008350885473191738,-0.013401842676103115,0.012927905656397343,-0.03534547984600067,-0.01709573157131672,0.016396818682551384,-0.0001626422890694812,0.021060431376099586,0.0008359821513295174,-0.013690180145204067,0.013086767867207527,0.9650216549634933,-0.00028833746910095215,0.00015886221081018448,1.000367134809494,0.0016270224004983902,0.0,-0.0,0.0,-0.00014416873455047607,7.943110540509224e-05,0.500183567404747,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.00014416873455047607,7.943110540509224e-05,0.500183567404747,0.001301528559997678
1.0780,-0.013690180145204067,0.013086767867207527,-0.03497834503650665,-0.01730767823755741,0.016522211953997612,-7.036141323624179e-05,0.022687453776597977,0.0008350885473191738,-0.013401842676103115,0.012927905656397343,-0.03534547984600067,-0.01709573157131672,0.016396818682551384,-0.0001626422890694812,0.021082106977701187,0.0007768896175548434,-0.013690180145204067,0.013086767867207527,0.9650216549634933,-0.00028833746910095215,0.00015886221081018448,1.000367134809494,0.0016053467988967893,0.0,-0.0,0.0,-0.00014416873455047607,7.943110540509224e-05,0.500183567404747,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.00014416873455047607,7.943110540509224e-05,0.500183567404747,0.0012900973320938646
