variable,iae,ise,itae,duration_s
ex,37.384968,102.761177,1005.106253
ey,46.264996,120.492757,1205.128790
ez,40.151411,136.668355,1185.532248
e_yaw,55.642782,98.502172,1180.195613
err_xy,61.974465,223.253933,1620.402280
dist_err,35.148377,89.464722,979.247882
duration,,,,37.953
