t,x,y,z,vx,vy,vz,yaw,yaw_rate
0.00000,1.962494,0.544568,3.966912,0.017134,-0.028502,-0.000346,-0.025144,-0.000238
0.02000,1.962494,0.544568,3.966912,0.017134,-0.028502,-0.000346,-0.025144,-0.000238
0.04000,1.962494,0.544568,3.966912,0.017134,-0.028502,-0.000346,-0.025144,-0.000238
0.06000,1.962494,0.544568,3.966912,0.017134,-0.028502,-0.000346,-0.025144,-0.000238
0.08000,1.962494,0.544568,3.966912,0.017134,-0.028502,-0.000346,-0.025144,-0.000238
0.10000,1.962494,0.544568,3.966912,0.017134,-0.028502,-0.000346,-0.025144,-0.000238
0.12000,1.962494,0.544568,3.966912,0.017134,-0.028502,-0.000346,-0.025144,-0.000238
0.14000,1.962494,0.544568,3.966912,0.017134,-0.028502,-0.000346,-0.025144,-0.000238
0.16000,1.962494,0.544568,3.966912,0.017134,-0.028502,-0.000346,-0.025144,-0.000238
0.18000,1.962494,0.544568,3.966912,0.017134,-0.028502,-0.000346,-0.015252,0.153848
0.20000,1.964200,0.544209,3.966915,0.048365,-0.028384,-0.000589,-0.015252,0.153848
0.22000,1.964200,0.544209,3.966915,0.048365,-0.028384,-0.000589,-0.015252,0.153848
0.24000,1.964200,0.544209,3.966915,0.048365,-0.028384,-0.000589,-0.015252,0.153848
0.26000,1.964200,0.544209,3.966915,0.048365,-0.028384,-0.000589,-0.015252,0.153848
0.28000,1.964200,0.544209,3.966915,0.048365,-0.028384,-0.000589,-0.015252,0.153848
0.30000,1.964200,0.544209,3.966915,0.048365,-0.028384,-0.000589,-0.015252,0.153848
0.32000,1.964200,0.544209,3.966915,0.048365,-0.028384,-0.000589,-0.015252,0.153848
0.34000,1.964200,0.544209,3.966915,0.048365,-0.028384,-0.000589,-0.015252,0.153848
0.36000,1.964200,0.544209,3.966915,0.048365,-0.028384,-0.000589,-0.015252,0.153848
0.38000,1.964200,0.544209,3.966915,0.048365,-0.028384,-0.000589,-0.015252,0.153848
0.40000,1.964200,0.544209,3.966915,0.048365,-0.028384,-0.000589,-0.015252,0.153848
0.42000,1.964200,0.544209,3.966915,0.048365,-0.028384,-0.000589,-0.015252,0.153848
0.44000,1.964200,0.544209,3.966915,0.048365,-0.028384,-0.000589,0.110147,0.780106
0.46000,1.964200,0.544209,3.966915,0.048365,-0.028384,-0.000589,0.110147,0.780106
0.48000,2.002740,0.545356,3.966476,0.344434,-0.010599,-0.004036,0.110147,0.780106
0.50000,2.002740,0.545356,3.966476,0.344434,-0.010599,-0.004036,0.110147,0.780106
0.52000,2.002740,0.545356,3.966476,0.344434,-0.010599,-0.004036,0.110147,0.780106
0.54000,2.002740,0.545356,3.966476,0.344434,-0.010599,-0.004036,0.110147,0.780106
0.56000,2.002740,0.545356,3.966476,0.344434,-0.010599,-0.004036,0.110147,0.780106
0.58000,2.002740,0.545356,3.966476,0.344434,-0.010599,-0.004036,0.110147,0.780106
0.60000,2.002740,0.545356,3.966476,0.344434,-0.010599,-0.004036,0.110147,0.780106
