t,x,y,z,vx,vy,vz,yaw,yaw_rate,x_sp,y_sp,z_sp,ex_L,ey_L
0.00000,-4.041556,0.230737,2.999830,0.021762,-0.015131,0.000804,3.118365,0.000123,-4.041556,0.230737,2.999830,0.000000,0.000000
0.02000,-4.041556,0.230737,2.999830,0.021762,-0.015131,0.000804,3.118365,0.000123,-4.039756,0.110755,2.999830,0.001800,-0.119982
0.04000,-4.041556,0.230737,2.999830,0.021762,-0.015131,0.000804,3.118365,0.000123,-4.034359,-0.009119,2.999830,0.007198,-0.239856
0.06000,-4.041556,0.230737,2.999830,0.021762,-0.015131,0.000804,3.118365,0.000123,-4.025367,-0.128778,2.999830,0.016189,-0.359514
0.08000,-4.041556,0.230737,2.999830,0.021762,-0.015131,0.000804,3.118365,0.000123,-4.012791,-0.248112,2.999830,0.028765,-0.478849
0.10000,-4.041556,0.230737,2.999830,0.021762,-0.015131,0.000804,3.118365,0.000123,-3.996641,-0.367016,2.999830,0.044916,-0.597753
0.12000,-4.041556,0.230737,2.999830,0.021762,-0.015131,0.000804,3.118365,0.000123,-3.976931,-0.485382,2.999830,0.064625,-0.716118
0.14000,-4.041556,0.230737,2.999830,0.021762,-0.015131,0.000804,3.118365,0.000123,-3.953680,-0.603103,2.999830,0.087876,-0.833840
0.16000,-4.041556,0.230737,2.999830,0.021762,-0.015131,0.000804,3.118365,0.000123,-3.926908,-0.720074,2.999830,0.114648,-0.950811
0.18000,-4.041556,0.230737,2.999830,0.021762,-0.015131,0.000804,3.118365,0.000123,-3.896640,-0.836189,2.999830,0.144916,-1.066926
0.20000,-4.041556,0.230737,2.999830,0.021762,-0.015131,0.000804,3.131595,0.216926,-3.862902,-0.951344,2.999830,0.178654,-1.182081
0.22000,-4.041501,0.230201,2.999546,0.018469,-0.032051,-0.000451,3.131595,0.216926,-3.825726,-1.065436,2.999830,0.215775,-1.295637
0.24000,-4.041501,0.230201,2.999546,0.018469,-0.032051,-0.000451,3.131595,0.216926,-3.785144,-1.178360,2.999830,0.256357,-1.408561
0.26000,-4.041501,0.230201,2.999546,0.018469,-0.032051,-0.000451,3.131595,0.216926,-3.741193,-1.290017,2.999830,0.300308,-1.520218
0.28000,-4.041501,0.230201,2.999546,0.018469,-0.032051,-0.000451,3.131595,0.216926,-3.693912,-1.400305,2.999830,0.347589,-1.630506
0.30000,-4.041501,0.230201,2.999546,0.018469,-0.032051,-0.000451,3.131595,0.216926,-3.643345,-1.509126,2.999830,0.398156,-1.739327
