t,x,y,z,vx,vy,vz,yaw,yaw_rate,x_sp,y_sp,z_sp,ex_L,ey_L
0.00000,-1.983091,-0.283449,4.957503,-0.016135,-0.020292,-0.000731,-1.583226,-0.000789,-1.983091,-0.283449,4.957503,0.000000,0.000000
0.02000,-1.983091,-0.283449,4.957503,-0.016135,-0.020292,-0.000731,-1.583226,-0.000789,-1.982963,-0.315448,4.957503,0.000000,-0.032000
0.04000,-1.983091,-0.283449,4.957503,-0.016135,-0.020292,-0.000731,-1.583226,-0.000789,-1.982579,-0.347446,4.957503,0.000000,-0.064000
0.06000,-1.983091,-0.283449,4.957503,-0.016135,-0.020292,-0.000731,-1.583226,-0.000789,-1.981939,-0.379439,4.957503,0.000000,-0.096000
0.08000,-1.983091,-0.283449,4.957503,-0.016135,-0.020292,-0.000731,-1.583226,-0.000789,-1.981043,-0.411427,4.957503,0.000000,-0.128000
0.10000,-1.983091,-0.283449,4.957503,-0.016135,-0.020292,-0.000731,-1.583226,-0.000789,-1.979892,-0.443406,4.957503,0.000000,-0.160000
0.12000,-1.983091,-0.283449,4.957503,-0.016135,-0.020292,-0.000731,-1.583226,-0.000789,-1.978484,-0.475375,4.957503,0.000000,-0.192000
0.14000,-1.983091,-0.283449,4.957503,-0.016135,-0.020292,-0.000731,-1.583226,-0.000789,-1.976821,-0.507332,4.957503,0.000000,-0.224000
0.16000,-1.983091,-0.283449,4.957503,-0.016135,-0.020292,-0.000731,-1.583226,-0.000789,-1.974902,-0.539274,4.957503,0.000000,-0.256000
0.18000,-1.983091,-0.283449,4.957503,-0.016135,-0.020292,-0.000731,-1.578075,0.083085,-1.972728,-0.571200,4.957503,0.000000,-0.288000
0.20000,-1.983156,-0.283785,4.957441,-0.013952,-0.026942,-0.000953,-1.578075,0.083085,-1.970298,-0.603107,4.957503,0.000065,-0.319664
0.22000,-1.983156,-0.283785,4.957441,-0.013952,-0.026942,-0.000953,-1.578075,0.083085,-1.967613,-0.634994,4.957503,0.000065,-0.351664
0.24000,-1.983156,-0.283785,4.957441,-0.013952,-0.026942,-0.000953,-1.578075,0.083085,-1.964673,-0.666859,4.957503,0.000065,-0.383664
0.26000,-1.983156,-0.283785,4.957441,-0.013952,-0.026942,-0.000953,-1.578075,0.083085,-1.961479,-0.698699,4.957503,0.000065,-0.415664
0.28000,-1.983156,-0.283785,4.957441,-0.013952,-0.026942,-0.000953,-1.578075,0.083085,-1.958029,-0.730513,4.957503,0.000065,-0.447664
0.30000,-1.983156,-0.283785,4.957441,-0.013952,-0.026942,-0.000953,-1.578075,0.083085,-1.954326,-0.762297,4.957503,0.000065,-0.479664
0.32000,-1.983156,-0.283785,4.957441,-0.013952,-0.026942,-0.000953,-1.578075,0.083085,-1.950368,-0.794052,4.957503,0.000065,-0.511664
0.34000,-1.983156,-0.283785,4.957441,-0.013952,-0.026942,-0.000953,-1.578075,0.083085,-1.946156,-0.825773,4.957503,0.000065,-0.543664
0.36000,-1.983156,-0.283785,4.957441,-0.013952,-0.026942,-0.000953,-1.578075,0.083085,-1.941691,-0.857460,4.957503,0.000065,-0.575664
0.38000,-1.983156,-0.283785,4.957441,-0.013952,-0.026942,-0.000953,-1.578075,0.083085,-1.936972,-0.889110,4.957503,0.000065,-0.607664
0.40000,-1.983156,-0.283785,4.957441,-0.013952,-0.026942,-0.000953,-1.578075,0.083085,-1.932000,-0.920721,4.957503,0.000065,-0.639664
0.42000,-1.983156,-0.283785,4.957441,-0.013952,-0.026942,-0.000953,-1.512552,0.419116,-1.926776,-0.952292,4.957503,0.000065,-0.671664
0.44000,-1.983156,-0.283785,4.957441,-0.013952,-0.026942,-0.000953,-1.512552,0.419116,-1.921299,-0.983820,4.957503,0.000065,-0.703664
0.46000,-1.981417,-0.296692,4.957332,-0.002901,-0.138904,-0.001319,-1.512552,0.419116,-1.915570,-1.015303,4.957503,-0.001652,-0.722751
0.48000,-1.981417,-0.296692,4.957332,-0.002901,-0.138904,-0.001319,-1.512552,0.419116,-1.909589,-1.046739,4.957503,-0.001652,-0.754751
0.50000,-1.981417,-0.296692,4.957332,-0.002901,-0.138904,-0.001319,-1.512552,0.419116,-1.903357,-1.078126,4.957503,-0.001652,-0.786751
0.52000,-1.981417,-0.296692,4.957332,-0.002901,-0.138904,-0.001319,-1.512552,0.419116,-1.896875,-1.109462,4.957503,-0.001652,-0.818751
0.54000,-1.981417,-0.296692,4.957332,-0.002901,-0.138904,-0.001319,-1.512552,0.419116,-1.890141,-1.140746,4.957503,-0.001652,-0.850751
0.56000,-1.981417,-0.296692,4.957332,-0.002901,-0.138904,-0.001319,-1.512552,0.419116,-1.883158,-1.171974,4.957503,-0.001652,-0.882751
0.58000,-1.981417,-0.296692,4.957332,-0.002901,-0.138904,-0.001319,-1.512552,0.419116,-1.875925,-1.203146,4.957503,-0.001652,-0.914751
0.60000,-1.981417,-0.296692,4.957332,-0.002901,-0.138904,-0.001319,-1.512552,0.419116,-1.868443,-1.234259,4.957503,-0.001652,-0.946751
0.62000,-1.981417,-0.296692,4.957332,-0.002901,-0.138904,-0.001319,-1.512552,0.419116,-1.860712,-1.265311,4.957503,-0.001652,-0.978751
0.64000,-1.981417,-0.296692,4.957332,-0.002901,-0.138904,-0.001319,-1.512552,0.419116,-1.852733,-1.296300,4.957503,-0.001652,-1.010751
0.66000,-1.981417,-0.296692,4.957332,-0.002901,-0.138904,-0.001319,-1.512552,0.419116,-1.844507,-1.327225,4.957503,-0.001652,-1.042751
0.68000,-1.981417,-0.296692,4.957332,-0.002901,-0.138904,-0.001319,-1.381556,0.555446,-1.836033,-1.358082,4.957503,-0.001652,-1.074751
0.70000,-1.975035,-0.354842,4.957247,0.024823,-0.373045,-0.001025,-1.381556,0.555446,-1.827313,-1.388871,4.957503,-0.007418,-1.048470
0.72000,-1.975035,-0.354842,4.957247,0.024823,-0.373045,-0.001025,-1.381556,0.555446,-1.818347,-1.419589,4.957503,-0.007418,-1.080470
0.74000,-1.975035,-0.354842,4.957247,0.024823,-0.373045,-0.001025,-1.381556,0.555446,-1.809135,-1.450235,4.957503,-0.007418,-1.112470
0.76000,-1.975035,-0.354842,4.957247,0.024823,-0.373045,-0.001025,-1.381556,0.555446,-1.799678,-1.480805,4.957503,-0.007418,-1.144470
0.78000,-1.975035,-0.354842,4.957247,0.024823,-0.373045,-0.001025,-1.381556,0.555446,-1.789977,-1.511299,4.957503,-0.007418,-1.176470
0.80000,-1.975035,-0.354842,4.957247,0.024823,-0.373045,-0.001025,-1.381556,0.555446,-1.780033,-1.541715,4.957503,-0.007418,-1.208470
0.82000,-1.975035,-0.354842,4.957247,0.024823,-0.373045,-0.001025,-1.381556,0.555446,-1.769845,-1.572050,4.957503,-0.007418,-1.240470
0.84000,-1.975035,-0.354842,4.957247,0.024823,-0.373045,-0.001025,-1.381556,0.555446,-1.759415,-1.602302,4.957503,-0.007418,-1.272470
0.86000,-1.975035,-0.354842,4.957247,0.024823,-0.373045,-0.001025,-1.381556,0.555446,-1.748744,-1.632470,4.957503,-0.007418,-1.304470
0.88000,-1.975035,-0.354842,4.957247,0.024823,-0.373045,-0.001025,-1.381556,0.555446,-1.737831,-1.662552,4.957503,-0.007418,-1.336470
0.90000,-1.975035,-0.354842,4.957247,0.024823,-0.373045,-0.001025,-1.381556,0.555446,-1.726678,-1.692546,4.957503,-0.007418,-1.368470
0.92000,-1.975035,-0.354842,4.957247,0.024823,-0.373045,-0.001025,-1.253270,0.448066,-1.715286,-1.722449,4.957503,-0.007418,-1.400470
0.94000,-1.959278,-0.477013,4.957373,0.076798,-0.647358,0.000102,-1.253270,0.448066,-1.703655,-1.752260,4.957503,-0.019104,-1.309430
0.96000,-1.959278,-0.477013,4.957373,0.076798,-0.647358,0.000102,-1.253270,0.448066,-1.691785,-1.781977,4.957503,-0.019104,-1.341430
0.98000,-1.959278,-0.477013,4.957373,0.076798,-0.647358,0.000102,-1.253270,0.448066,-1.679678,-1.811599,4.957503,-0.019104,-1.373430
1.00000,-1.959278,-0.477013,4.957373,0.076798,-0.647358,0.000102,-1.253270,0.448066,-1.667335,-1.841122,4.957503,-0.019104,-1.405430
1.02000,-1.959278,-0.477013,4.957373,0.076798,-0.647358,0.000102,-1.253270,0.448066,-1.654756,-1.870546,4.957503,-0.019104,-1.437430
1.04000,-1.959278,-0.477013,4.957373,0.076798,-0.647358,0.000102,-1.253270,0.448066,-1.641942,-1.899868,4.957503,-0.019104,-1.469430
1.06000,-1.959278,-0.477013,4.957373,0.076798,-0.647358,0.000102,-1.253270,0.448066,-1.628894,-1.929087,4.957503,-0.019104,-1.501430
1.08000,-1.959278,-0.477013,4.957373,0.076798,-0.647358,0.000102,-1.253270,0.448066,-1.615612,-1.958200,4.957503,-0.019104,-1.533430
1.10000,-1.959278,-0.477013,4.957373,0.076798,-0.647358,0.000102,-1.253270,0.448066,-1.602098,-1.987206,4.957503,-0.019104,-1.565430
1.12000,-1.959278,-0.477013,4.957373,0.076798,-0.647358,0.000102,-1.253270,0.448066,-1.588352,-2.016104,4.957503,-0.019104,-1.597430
1.14000,-1.959278,-0.477013,4.957373,0.076798,-0.647358,0.000102,-1.253270,0.448066,-1.574376,-2.044890,4.957503,-0.019104,-1.629430
1.16000,-1.959278,-0.477013,4.957373,0.076798,-0.647358,0.000102,-1.253270,0.448066,-1.560169,-2.073564,4.957503,-0.019104,-1.661430
1.18000,-1.959278,-0.477013,4.957373,0.076798,-0.647358,0.000102,-1.157233,0.349511,-1.545734,-2.102123,4.957503,-0.019104,-1.693430
1.20000,-1.959278,-0.477013,4.957373,0.076798,-0.647358,0.000102,-1.157233,0.349511,-1.531071,-2.130565,4.957503,-0.019104,-1.725430
1.22000,-1.928269,-0.664341,4.957686,0.152131,-0.900906,0.000653,-1.157233,0.349511,-1.516180,-2.158890,4.957503,-0.036478,-1.567008
1.24000,-1.928269,-0.664341,4.957686,0.152131,-0.900906,0.000653,-1.157233,0.349511,-1.501064,-2.187094,4.957503,-0.036478,-1.599008
1.26000,-1.928269,-0.664341,4.957686,0.152131,-0.900906,0.000653,-1.157233,0.349511,-1.485722,-2.215177,4.957503,-0.036478,-1.631008
1.28000,-1.928269,-0.664341,4.957686,0.152131,-0.900906,0.000653,-1.157233,0.349511,-1.470157,-2.243136,4.957503,-0.036478,-1.663008
