time,lx,ly,lz,lvx,lvy,lvz,l_yaw,l_yawrate,lx_sp,ly_sp,lz_sp,lex,ley,sx,sy,sz,svx,svy,svz,s_yaw,s_yawrate,xd,yd,zd,ex,ey,ez,e_yaw,ff_x,ff_y,ff_z,vx_p,vy_p,vz_p,vx_i,vy_i,vz_i,vx_d,vy_d,vz_d,vx_cmd,vy_cmd,vz_cmd,yaw_rate_cmd
0.0500,-3.982947,-0.016065,3.000829,-0.016062,0.015816,-0.000754,0.195377,0.000335,-3.982947,-0.016065,3.000829,0.0,0.0,-3.7999815940856934,-0.9869385361671448,3.999112844467163,0.008072583936154842,-0.009890500456094742,0.001706346869468689,0.1952255368232727,0.0004649725742638111,-3.7888106238448405,-0.9970395498499656,4.0008289999999995,0.011170970240852895,-0.010101013682820792,0.0017161555328364386,0.00015146317672729004,0.0003286264741997385,6.50356860119783e-05,0.0,0.011170970240852895,-0.010101013682820792,0.0017161555328364386,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.011499596715052634,-0.010035977996808814,0.0017161555328364386,0.0003029263534545801
0.1000,-3.982947,-0.016065,3.000829,-0.016062,0.015816,-0.000754,0.195377,0.000335,-3.9822109999993445,-0.0912599000327764,3.000829,0.0007360000006556511,-0.0751949000327764,-3.7999815940856934,-0.9869385361671448,3.999112844467163,0.008072583936154842,-0.009890500456094742,0.001706346869468689,0.1952255368232727,0.0004649725742638111,-3.7888106238448405,-0.9970395498499656,4.0008289999999995,0.011170970240852895,-0.010101013682820792,0.0017161555328364386,0.00015146317672729004,0.0003286264741997385,6.50356860119783e-05,0.0,0.011170970240852895,-0.010101013682820792,0.0017161555328364386,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.011499596715052634,-0.010035977996808814,0.0017161555328364386,0.0003029263534545801
0.1500,-3.982947,-0.016065,3.000829,-0.016062,0.015816,-0.000754,0.195377,0.000335,-3.979043500000983,-0.19200649997766991,3.000829,0.0039034999990172218,-0.17594149997766992,-3.7999815940856934,-0.9869385361671448,3.999112844467163,0.008072583936154842,-0.009890500456094742,0.001706346869468689,0.1952255368232727,0.0004649725742638111,-3.7888106238448405,-0.9970395498499656,4.0008289999999995,0.011170970240852895,-0.010101013682820792,0.0017161555328364386,0.00015146317672729004,0.0003286264741997385,6.50356860119783e-05,0.0,0.011170970240852895,-0.010101013682820792,0.0017161555328364386,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.011499596715052634,-0.010035977996808814,0.0017161555328364386,0.0003029263534545801
0.2000,-3.982947,-0.016065,3.000829,-0.016062,0.015816,-0.000754,0.195377,0.000335,-3.9750458499993746,-0.2670987000104119,3.000829,0.007901150000625523,-0.2510337000104119,-3.8024961948394775,-0.9851922392845154,3.9990832805633545,0.00942812766879797,-0.010071889497339725,0.0015871841460466385,0.195255309343338,-0.00023851078003644943,-3.7888106238448405,-0.9970395498499656,4.0008289999999995,0.013685570994637075,-0.011847310565450186,0.0017457194366450324,0.00012169065666198242,0.0003286264741997385,6.50356860119783e-05,0.0,0.013685570994637075,-0.011847310565450186,0.0017457194366450324,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.014014197468836814,-0.011782274879438209,0.0017457194366450324,0.00024338131332396484
0.2500,-3.982947,-0.016065,3.000829,-0.016062,0.015816,-0.000754,0.18017,-0.23934,-3.9716113999900466,-0.3165792001307532,3.000829,0.011335600009953603,-0.3005142001307532,-3.8024961948394775,-0.9851922392845154,3.9990832805633545,0.00942812766879797,-0.010071889497339725,0.0015871841460466385,0.195255309343338,-0.00023851078003644943,-3.8037501757341845,-0.9998782435442443,4.0008289999999995,-0.001253980894706963,-0.01468600425972888,0.0017457194366450324,-0.015085309343338016,-0.23546586170987943,-0.04288896791978022,0.0,-0.001253980894706963,-0.01468600425972888,0.0017457194366450324,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.2367198426045864,-0.0575749721795091,0.0017457194366450324,-0.030170618686676032
0.3000,-3.982607,-0.016662,3.001008,-0.013051,-0.000994,-0.000125,0.18017,-0.23934,-3.9629315,-0.415396,3.000829,0.0196755,-0.39873400000000003,-3.8024961948394775,-0.9851922392845154,3.9990832805633545,0.00942812766879797,-0.010071889497339725,0.0015871841460466385,0.195255309343338,-0.00023851078003644943,-3.8034101757341845,-1.0004752435442443,4.001008000000001,-0.0009139808947069561,-0.01528300425972895,0.0019247194366460718,-0.015085309343338016,-0.23546586170987943,-0.04288896791978022,0.0,-0.0009139808947069561,-0.01528300425972895,0.0019247194366460718,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.2363798426045864,-0.05817197217950917,0.0019247194366460718,-0.030170618686676032
0.3500,-3.982607,-0.016662,3.001008,-0.013051,-0.000994,-0.000125,0.18017,-0.23934,-3.9516089499837848,-0.5155541001301222,3.000829,0.03099870001621917,-0.49889210013012214,-3.8024961948394775,-0.9851922392845154,3.9990832805633545,0.00942812766879797,-0.010071889497339725,0.0015871841460466385,0.195255309343338,-0.00023851078003644943,-3.8034101757341845,-1.0004752435442443,4.001008000000001,-0.0009139808947069561,-0.01528300425972895,0.0019247194366460718,-0.015085309343338016,-0.23546586170987943,-0.04288896791978022,0.0,-0.0009139808947069561,-0.01528300425972895,0.0019247194366460718,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.2363798426045864,-0.05817197217950917,0.0019247194366460718,-0.030170618686676032
0.4000,-3.982607,-0.016662,3.001008,-0.013051,-0.000994,-0.000125,0.18017,-0.23934,-3.9451187999908495,-0.5647274000649238,3.000829,0.03748820000915043,-0.5480654000649238,-3.8024961948394775,-0.9851922392845154,3.9990832805633545,0.00942812766879797,-0.010071889497339725,0.0015871841460466385,0.19436068832874298,-0.013377200812101364,-3.8034101757341845,-1.0004752435442443,4.001008000000001,-0.0009139808947069561,-0.01528300425972895,0.0019247194366460718,-0.014190688328742984,-0.23546586170987943,-0.04288896791978022,0.0,-0.0009139808947069561,-0.01528300425972895,0.0019247194366460718,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.2363798426045864,-0.05817197217950917,0.0019247194366460718,-0.02838137665748597
0.4500,-3.982607,-0.016662,3.001008,-0.013051,-0.000994,-0.000125,0.18017,-0.23934,-3.930027599998297,-0.6643875000102906,3.000829,0.05257975000170315,-0.647725850010291,-3.8047497272491455,-0.9830145835876465,3.9988176822662354,-0.0010780829470604658,-0.015052889473736286,0.001332131098024547,0.19436068832874298,-0.013377200812101364,-3.8034101757341845,-1.0004752435442443,4.001008000000001,0.0013395515149610127,-0.017460659956597846,0.0021903177337652124,-0.014190688328742984,-0.23546586170987943,-0.04288896791978022,0.0,0.0013395515149610127,-0.017460659956597846,0.0021903177337652124,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.23412631019491842,-0.06034962787637806,0.0021903177337652124,-0.02838137665748597
0.5000,-3.980778599996473,-0.029988600025709237,3.001195600000362,-0.004289799983098181,-0.09948470019000501,-0.0002776000002943909,-0.028476,-1.316434,-3.9171446999922637,-0.7384741000425151,3.000829,0.06363390000420925,-0.7084858000168046,-3.8047497272491455,-0.9830145835876465,3.9988176822662354,-0.0010780829470604658,-0.015052889473736286,0.001332131098024547,0.19436068832874298,-0.013377200812101364,-4.009250751703796,-1.029583186134075,4.0011956000003615,-0.20450102445465035,-0.04656860254642847,0.0023779177341261004,-0.22283668832874298,-1.3159002993689806,0.037481708560678284,0.0,-0.20450102445465035,-0.04656860254642847,0.0023779177341261004,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-1.520401323823631,-0.009086893985750188,0.0023779177341261004,-0.44567337665748596
