time,lx,ly,lz,lvx,lvy,lvz,l_yaw,l_yawrate,lx_sp,ly_sp,lz_sp,lex,ley,sx,sy,sz,svx,svy,svz,s_yaw,s_yawrate,xd,yd,zd,ex,ey,ez,e_yaw,ff_x,ff_y,ff_z,vx_p,vy_p,vz_p,vx_i,vy_i,vz_i,vx_d,vy_d,vz_d,vx_cmd,vy_cmd,vz_cmd,yaw_rate_cmd
0.0500,-4.021989,0.122781,3.000847,0.025549,-0.016549,-0.00134,3.118206,6e-05,-4.021989,0.122781,3.000847,0.0,0.0,-5.032934188842773,0.16024264693260193,2.99835205078125,0.009293518029153347,-0.01702101342380047,0.0005154380924068391,3.118025064468384,0.00099410698749125,-5.021715544680813,0.1461655218159879,4.000847,0.011218644161960611,-0.01407712511661402,1.0024949492187503,0.00018093553161602216,-1.4030713089592744e-06,-5.998359268084878e-05,0.0,0.011218644161960611,-0.01407712511661402,1.0024949492187503,0.0,-0.0,0.0,0.0,0.0,-0.0,0.011217241090651652,-0.014137108709294868,1.0024949492187503,0.0003618710632320443
0.1000,-4.021989,0.122781,3.000847,0.025549,-0.016549,-0.00134,3.118206,6e-05,-4.0173896999959045,-0.06514065008185292,3.000847,0.00459930000409577,-0.1879216500818529,-5.032917499542236,0.15999852120876312,2.9984278678894043,0.009196063503623009,-0.0167818833142519,0.0004252165090292692,3.118036985397339,0.0007719716522842646,-5.021715544680813,0.1461655218159879,4.000847,0.011201954861423502,-0.013832999392775214,1.002419132110596,0.00016901460266094404,-1.4030713089592744e-06,-5.998359268084878e-05,0.0,0.011201954861423502,-0.013832999392775214,1.002419132110596,0.0,-0.0,0.0,0.0,0.0,-0.0,0.011200551790114543,-0.013892982985456062,1.002419132110596,0.00033802920532188807
0.1500,-4.021989,0.122781,3.000847,0.025549,-0.016549,-0.00134,3.118206,6e-05,-3.998053650026993,-0.3123341997556184,3.000847,0.023934899973009714,-0.43511574975562145,-5.032866477966309,0.15958721935749054,2.9986438751220703,0.009217637591063976,-0.016415607184171677,0.004691587761044502,3.118042230606079,0.0007604737766087055,-5.021715544680813,0.1461655218159879,4.000847,0.011150933285495768,-0.01342169754150263,1.00220312487793,0.00016376939392070966,-1.4030713089592744e-06,-5.998359268084878e-05,0.0,0.011150933285495768,-0.01342169754150263,1.00220312487793,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.011149530214186808,-0.013481681134183479,1.00220312487793,0.0003275387878414193
0.2000,-4.021989,0.122781,3.000847,0.025549,-0.016549,-0.00134,3.118206,6e-05,-3.982255250032845,-0.4393460497826777,3.000847,0.039733749967154806,-0.5621270497826777,-5.032830715179443,0.1593412309885025,2.9990737438201904,0.009344198741018772,-0.016231629997491837,0.014057417400181293,3.1180548667907715,0.0008299339096993208,-5.021715544680813,0.1461655218159879,4.000847,0.011115170498630533,-0.013175709172514594,1.0017732561798098,0.00015113320922832685,-1.4030713089592744e-06,-5.998359268084878e-05,0.0,0.011115170498630533,-0.013175709172514594,1.0017732561798098,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.011113767427321574,-0.013235692765195442,1.0017732561798098,0.0003022664184566537
0.2500,-4.021989,0.122781,3.000847,0.025549,-0.016549,-0.00134,3.130637,0.20597,-3.9397536000170836,-0.6836321499198457,3.000847,0.08223539998291618,-0.8064131499198456,-5.032990455627441,0.1593358814716339,3.000791549682617,0.009571203030645847,-0.01574004627764225,0.039913617074489594,3.118070602416992,0.0008976708631962538,-5.02192898742747,0.13373643442993108,4.000847,0.011061468199971003,-0.025599447041702833,1.000055450317383,0.012566397583007927,-0.002256490829532903,-0.20595763921043625,0.0,0.011061468199971003,-0.025599447041702833,1.000055450317383,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.008804977370438099,-0.23155708625213908,1.000055450317383,0.025132795166015853
0.3000,-4.022055,0.121849,3.001014,0.022445,-0.043905,-0.000369,3.130637,0.20597,-3.8974450000000003,-0.866785,3.000847,0.12461,-0.9886345000000001,-5.032968997955322,0.1591743677854538,3.0029702186584473,0.009918849915266037,-0.01566404104232788,0.06558118760585785,3.11810564994812,0.0013903502840548754,-5.021994987427471,0.13280443442993106,4.001014,0.010974010527851519,-0.026369933355522734,0.9980437813415524,0.012531350051879997,-0.002256490829532903,-0.20595763921043625,0.0,0.010974010527851519,-0.026369933355522734,0.9980437813415524,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.008717519698318615,-0.23232757256595898,0.9980437813415524,0.025062700103759994
0.3500,-4.022055,0.121849,3.001014,0.022445,-0.043905,-0.000369,3.130637,0.20597,-3.846766399976565,-1.0478011500785336,3.000847,0.17528860002343544,-1.1696503000785325,-5.032876968383789,0.15882645547389984,3.008460760116577,0.010515675880014896,-0.018045198172330856,0.11374323070049286,3.1182167530059814,0.004117988049983978,-5.021994987427471,0.13280443442993106,4.001014,0.010881980956318316,-0.02602202104396878,0.9925532398834225,0.012420246994018669,-0.002256490829532903,-0.20595763921043625,0.0,0.010881980956318316,-0.02602202104396878,0.9925532398834225,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.008625490126785412,-0.23197966025440503,0.9925532398834225,0.024840493988037338
0.4000,-4.022055,0.121849,3.001014,0.022445,-0.043905,-0.000369,3.130637,0.20597,-3.7669476000843085,-1.2825585497690397,3.000847,0.2551073999156915,-1.4044075497690396,-5.032796382904053,0.15842962265014648,3.0138096809387207,0.010883343406021595,-0.023902297019958496,0.14904199540615082,3.1187055110931396,0.01100090704858303,-5.021994987427471,0.13280443442993106,4.001014,0.010801395476581988,-0.025625188220215422,0.9872043190612789,0.011931488906860466,-0.002256490829532903,-0.20595763921043625,0.0,0.010801395476581988,-0.025625188220215422,0.9872043190612789,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.008544904647049083,-0.23158282743065167,0.9872043190612789,0.02386297781372093
0.4500,-4.022055,0.121849,3.001014,0.022445,-0.043905,-0.000369,3.130637,0.20597,-3.6966666000653357,-1.4569026998496735,3.000847,0.32538839993466434,-1.5787516998496733,-5.032888412475586,0.15753760933876038,3.0246846675872803,0.011170457117259502,-0.03944024443626404,0.20543359220027924,3.1192874908447266,0.01629229076206684,-5.021994987427471,0.13280443442993106,4.001014,0.01089342504811519,-0.024733174908829314,0.9763293324127194,0.011349509155273552,-0.002256490829532903,-0.20595763921043625,0.0,0.01089342504811519,-0.024733174908829314,0.9763293324127194,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.008636934218582287,-0.23069081411926556,0.9763293324127194,0.022699018310547103
0.5000,-4.022055,0.121849,3.001014,0.022445,-0.043905,-0.000369,3.130637,0.20597,-3.6443309000574584,-1.5737053998747144,3.000847,0.3777240999425414,-1.6955543998747142,-5.032818794250488,0.15616250038146973,3.033825397491455,0.011403783224523067,-0.05340340733528137,0.24492064118385315,3.1200902462005615,0.02167971059679985,-5.021994987427471,0.13280443442993106,4.001014,0.010823806823017534,-0.023358065951538665,0.9671886025085445,0.01054675379943859,-0.002256490829532903,-0.20595763921043625,0.0,0.010823806823017534,-0.023358065951538665,0.9671886025085445,0.0,-0.0,0.0,0.0,0.0,-0.0,0.00856731599348463,-0.22931570516197491,0.9671886025085445,0.02109350759887718
