timestamp_unix,t,leader_phase,lx,ly,lz,lvx,lvy,lvz,l_yaw,l_yawrate,lx_sp,ly_sp,l_lat,l_lon,l_alt,sx,sy,sz,svx,svy,svz,s_yaw,s_yawrate,s_lat,s_lon,s_alt,xd,yd,zd,ex,ey,ez,err_xy,err_z,e_yaw,dist_xy,dist_z,ff_x,ff_y,vx_p,vy_p,vz_p,vx_i,vy_i,vz_i,vx_d,vy_d,vz_d,vx_cmd,vy_cmd,vz_cmd,yaw_rate_cmd
1779677577.933715,0.0000,circle,0.0000,0.0000,3.8910,-0.0100,0.0100,0.0000,-0.3325,0.0001,0.0000,0.0000,19.59424830,-99.22811160,3.982,-0.5782,-1.9380,1.0020,0.0000,0.0100,0.0000,-0.2979,-0.0010,19.59424310,-99.22813010,1.093,-0.6529,-1.8904,4.8910,-0.0747,0.0475,3.8890,0.0885,3.8890,-0.0346,2.0224,2.8890,0.0003,-0.0001,-0.0373,0.0238,1.9445,-0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,-0.0371,0.0237,1.0000,-0.0276
1779677577.985105,0.0470,circle,0.0000,0.0000,3.8900,-0.0100,0.0100,0.0000,-0.3325,0.0002,0.0001,-0.0240,19.59424830,-99.22811160,3.981,-0.5782,-1.9380,1.0020,0.0000,0.0100,0.0000,-0.2979,-0.0010,19.59424310,-99.22813010,1.093,-0.6529,-1.8904,4.8900,-0.0747,0.0475,3.8880,0.0885,3.8880,-0.0346,2.0224,2.8880,0.0004,-0.0001,-0.0373,0.0238,1.9440,-0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,-0.0370,0.0236,1.0000,-0.0276
1779677578.094172,0.1570,circle,0.0000,0.0000,3.8900,-0.0100,0.0100,0.0000,-0.3325,0.0002,0.0006,-0.0600,19.59424830,-99.22811160,3.981,-0.5782,-1.9380,1.0020,-0.0100,0.0100,0.0000,-0.2981,-0.0030,19.59424310,-99.22813010,1.093,-0.6529,-1.8904,4.8900,-0.0747,0.0475,3.8880,0.0885,3.8880,-0.0344,2.0224,2.8880,0.0004,-0.0001,-0.0373,0.0238,1.9440,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0370,0.0236,1.0000,-0.0272
1779677578.095174,0.1570,circle,0.0000,0.0000,3.8900,-0.0100,0.0100,0.0000,-0.3325,-0.0004,0.0009,-0.0720,19.59424830,-99.22811160,3.981,-0.5782,-1.9380,1.0020,-0.0100,0.0100,0.0000,-0.2981,-0.0030,19.59424310,-99.22813010,1.093,-0.6529,-1.8904,4.8900,-0.0747,0.0476,3.8880,0.0885,3.8880,-0.0344,2.0224,2.8880,-0.0008,0.0003,-0.0373,0.0238,1.9440,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0381,0.0240,1.0000,-0.0273
1779677578.139190,0.2040,circle,0.0000,0.0000,3.8900,-0.0200,0.0300,-0.0100,-0.3376,-0.1085,0.0024,-0.1200,19.59424830,-99.22811160,3.981,-0.5782,-1.9380,1.0020,-0.0100,0.0100,0.0000,-0.2981,-0.0030,19.59424310,-99.22813010,1.093,-0.6624,-1.8871,4.8900,-0.0842,0.0509,3.8880,0.0984,3.8880,-0.0395,2.0224,2.8880,-0.2047,0.0719,-0.0421,0.0254,1.9440,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0000,-0.2468,0.0973,1.0000,-0.0421
1779677578.186372,0.2500,circle,0.0000,0.0000,3.8880,-0.0200,0.0400,-0.0300,-0.3446,-0.2102,0.0035,-0.1439,19.59424830,-99.22811160,3.979,-0.5782,-1.9380,1.0020,-0.0100,0.0100,0.0000,-0.2981,-0.0030,19.59424310,-99.22813010,1.093,-0.6757,-1.8824,4.8880,-0.0975,0.0556,3.8860,0.1122,3.8860,-0.0465,2.0224,2.8860,-0.3956,0.1420,-0.0487,0.0278,1.9430,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0000,-0.4443,0.1698,1.0000,-0.0579
1779677578.237500,0.2970,circle,0.0000,0.0000,3.8850,-0.0400,0.0700,-0.0700,-0.3648,-0.4296,0.0054,-0.1799,19.59424830,-99.22811160,3.976,-0.5782,-1.9380,1.0020,-0.0100,0.0100,0.0000,-0.2981,-0.0030,19.59424310,-99.22813010,1.093,-0.7136,-1.8684,4.8850,-0.1353,0.0696,3.8830,0.1522,3.8830,-0.0667,2.0224,2.8830,-0.8027,0.3066,-0.0677,0.0348,1.9415,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0000,-0.8704,0.3414,1.0000,-0.0960
1779677578.295959,0.3600,circle,0.0000,0.0105,3.8810,-0.0600,0.1000,-0.1000,-0.3864,-0.6092,0.0069,-0.2038,19.59424830,-99.22811150,3.972,-0.5782,-1.9380,1.0170,-0.0300,0.0200,0.1500,-0.3032,-0.0387,19.59424310,-99.22813010,1.108,-0.7538,-1.8420,4.8810,-0.1756,0.0959,3.8640,0.2001,3.8640,-0.0833,2.0324,2.8640,-1.1285,0.4592,-0.0878,0.0480,1.9320,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0000,-1.2163,0.5072,1.0000,-0.1237
1779677578.347954,0.4070,circle,0.0000,0.0105,3.8720,-0.1000,0.1600,-0.1600,-0.4323,-0.8869,0.0096,-0.2397,19.59424830,-99.22811150,3.963,-0.5782,-1.9380,1.0170,-0.0300,0.0200,0.1500,-0.3032,-0.0387,19.59424310,-99.22813010,1.108,-0.8379,-1.8055,4.8720,-0.2597,0.1324,3.8550,0.2915,3.8550,-0.1291,2.0324,2.8550,-1.6106,0.7432,-0.1298,0.0662,1.9275,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0000,-1.7405,0.8094,1.0000,-0.1881
1779677578.391252,0.4540,circle,-0.0111,0.0210,3.8600,-0.1500,0.2300,-0.2200,-0.4935,-1.1373,0.0116,-0.2637,19.59424820,-99.22811140,3.951,-0.5782,-1.9380,1.0170,-0.0300,0.0200,0.1500,-0.3032,-0.0387,19.59424310,-99.22813010,1.108,-0.9585,-1.7404,4.8600,-0.3803,0.1976,3.8430,0.4286,3.8430,-0.1903,2.0394,2.8430,-2.0032,1.0775,-0.1902,0.0988,1.9215,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0000,-1.7625,0.9452,1.0000,-0.2621
