timestamp_unix,t,leader_phase,lx,ly,lz,lvx,lvy,lvz,l_yaw,l_yawrate,lx_sp,ly_sp,l_lat,l_lon,l_alt,sx,sy,sz,svx,svy,svz,s_yaw,s_yawrate,s_lat,s_lon,s_alt,xd,yd,zd,ex,ey,ez,err_xy,err_z,e_yaw,dist_xy,dist_z,ff_x,ff_y,vx_p,vy_p,vz_p,vx_i,vy_i,vz_i,vx_d,vy_d,vz_d,vx_cmd,vy_cmd,vz_cmd,yaw_rate_cmd
1780118920.815931,0.0150,circle,-3.9919,0.0210,2.0002,-0.0100,-0.0200,0.0006,-1.5706,-0.0010,-3.9919,0.0210,19.59419820,-99.22808690,2.000,-5.0149,0.0105,2.0052,0.0100,-0.0100,0.0016,0.0002,-0.0009,19.59418900,-99.22808700,2.005,-4.9919,0.0208,3.0002,0.0230,0.0103,0.9950,0.0252,0.9950,-1.5709,1.0230,0.0050,-0.0000,0.0010,0.0115,0.0052,0.4975,0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0115,0.0061,0.4975,-1.0000
1780118920.867163,0.0620,circle,-3.9919,0.0210,2.0002,-0.0100,-0.0200,0.0003,-1.5706,-0.0007,-4.0000,-0.0160,19.59419820,-99.22808690,2.000,-5.0149,0.0105,2.0052,0.0100,-0.0100,0.0016,0.0002,-0.0009,19.59418900,-99.22808700,2.005,-4.9919,0.0207,3.0002,0.0230,0.0102,0.9950,0.0252,0.9950,-1.5708,1.0230,0.0050,-0.0000,0.0007,0.0115,0.0051,0.4975,0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0115,0.0059,0.4975,-1.0000
1780118920.967730,0.1560,circle,-3.9919,0.0210,2.0002,-0.0100,-0.0200,0.0003,-1.5706,-0.0007,-3.9995,-0.0640,19.59419820,-99.22808690,2.000,-5.0149,0.0105,2.0052,0.0100,-0.0100,0.0016,0.0002,-0.0009,19.59418900,-99.22808700,2.005,-4.9919,0.0207,3.0002,0.0230,0.0102,0.9950,0.0252,0.9950,-1.5708,1.0230,0.0050,-0.0000,0.0007,0.0115,0.0051,0.4975,0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0115,0.0059,0.4975,-1.0000
1780118921.004956,0.2030,circle,-3.9919,0.0210,2.0002,-0.0100,-0.0200,0.0003,-1.5706,-0.0007,-3.9984,-0.1120,19.59419820,-99.22808690,2.000,-5.0149,0.0105,2.0077,0.0100,0.0000,0.0460,-0.0112,-0.1970,19.59418900,-99.22808700,2.008,-4.9919,0.0207,3.0002,0.0230,0.0102,0.9924,0.0252,0.9924,-1.5594,1.0230,0.0076,-0.0000,0.0007,0.0115,0.0051,0.4962,0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0115,0.0059,0.4962,-1.0000
1780118921.026273,0.2180,circle,-3.9919,0.0210,2.0002,-0.0100,-0.0200,0.0003,-1.5688,0.0285,-3.9968,-0.1600,19.59419820,-99.22808690,2.000,-5.0149,0.0105,2.0077,0.0100,0.0000,0.0460,-0.0112,-0.1970,19.59418900,-99.22808700,2.008,-4.9919,0.0190,3.0002,0.0230,0.0085,0.9924,0.0245,0.9924,-1.5576,1.0230,0.0076,0.0001,-0.0285,0.0115,0.0042,0.4962,0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0116,-0.0243,0.4962,-1.0000
1780118921.074891,0.2650,circle,-3.9919,0.0210,2.0000,-0.0100,-0.0200,-0.0009,-1.5688,0.0285,-3.9954,-0.1919,19.59419820,-99.22808690,2.000,-5.0149,0.0105,2.0077,0.0100,0.0000,0.0460,-0.0112,-0.1970,19.59418900,-99.22808700,2.008,-4.9919,0.0190,3.0000,0.0230,0.0085,0.9923,0.0245,0.9923,-1.5576,1.0230,0.0077,0.0001,-0.0285,0.0115,0.0042,0.4961,0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0116,-0.0243,0.4961,-1.0000
1780118921.125971,0.3280,circle,-3.9919,0.0210,2.0000,-0.0100,-0.0200,-0.0009,-1.5688,0.0285,-3.9937,-0.2239,19.59419820,-99.22808690,2.000,-5.0149,0.0105,2.0077,0.0100,0.0000,0.0460,-0.0112,-0.1970,19.59418900,-99.22808700,2.008,-4.9919,0.0190,3.0000,0.0230,0.0085,0.9923,0.0245,0.9923,-1.5576,1.0230,0.0077,0.0001,-0.0285,0.0115,0.0042,0.4961,0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0116,-0.0243,0.4961,-1.0000
1780118921.163730,0.3590,circle,-3.9919,0.0210,2.0000,-0.0100,-0.0200,-0.0009,-1.5688,0.0285,-3.9908,-0.2718,19.59419820,-99.22808690,2.000,-5.0149,0.0105,2.0077,0.0100,0.0000,0.0460,-0.0112,-0.1970,19.59418900,-99.22808700,2.008,-4.9919,0.0190,3.0000,0.0230,0.0085,0.9923,0.0245,0.9923,-1.5576,1.0230,0.0077,0.0001,-0.0285,0.0115,0.0042,0.4961,0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0116,-0.0243,0.4961,-1.0000
1780118921.220582,0.4210,circle,-3.9919,0.0210,2.0000,-0.0100,-0.0200,-0.0009,-1.5688,0.0285,-3.9885,-0.3037,19.59419820,-99.22808690,2.000,-5.0149,0.0105,2.0077,0.0100,0.0000,0.0460,-0.2058,-1.2647,19.59418900,-99.22808700,2.008,-4.9919,0.0190,3.0000,0.0230,0.0085,0.9923,0.0245,0.9923,-1.3630,1.0230,0.0077,0.0001,-0.0285,0.0115,0.0042,0.4961,0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0116,-0.0243,0.4961,-0.9611
1780118921.265055,0.4530,circle,-3.9919,0.0210,2.0000,-0.0100,-0.0200,-0.0009,-1.5688,0.0285,-3.9845,-0.3515,19.59419820,-99.22808690,2.000,-5.0149,0.0105,2.0456,0.0100,0.0000,0.2642,-0.2058,-1.2647,19.59418900,-99.22808700,2.046,-4.9919,0.0190,3.0000,0.0230,0.0085,0.9545,0.0245,0.9545,-1.3630,1.0230,0.0455,0.0001,-0.0285,0.0115,0.0042,0.4772,0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0116,-0.0243,0.4772,-0.9611
