timestamp_unix,t,wp_idx,wp_phase,lx,ly,lz,lvx,lvy,lvz,l_yaw,l_yawrate,lx_sp,ly_sp,lz_sp,sx,sy,sz,svx,svy,svz,s_yaw,s_yawrate,xd,yd,zd,ex,ey,ez,err_xy,err_z,e_yaw,dist_xy,dist_z,ff_x,ff_y,vx_p,vy_p,vz_p,vx_i,vy_i,vz_i,vx_d,vy_d,vz_d,vx_cmd,vy_cmd,vz_cmd,yaw_rate_cmd
1779480410.158084,0.5000,0,transit,3.0198,0.0566,4.0006,0.0100,0.0115,-0.0002,-1.5713,0.0005,3.0189,0.0568,4.0005,3.0050,2.0270,5.0002,0.0210,-0.3919,-0.0057,-1.5731,0.0021,3.0189,-1.9434,5.0006,0.0139,-3.9704,0.0004,3.9704,0.0004,0.0019,1.9704,0.9996,0.0010,-0.0000,0.0070,-1.9852,0.0002,0.0000,-0.0000,-0.0000,-0.0022,0.0807,0.0011,0.0058,-1.9045,0.0013,0.0013
1779480410.208559,0.5620,0,transit,3.0176,0.0545,4.0008,0.0044,0.0056,0.0004,-1.5713,0.0003,3.0189,0.0568,4.0005,3.0053,2.0089,4.9999,0.0215,-0.4810,-0.0062,-1.5731,0.0022,3.0166,-1.9455,5.0008,0.0114,-3.9545,0.0009,3.9545,0.0009,0.0018,1.9545,0.9991,0.0005,-0.0000,0.0057,-1.9772,0.0004,0.0000,-0.0000,-0.0000,-0.0034,0.0973,0.0013,0.0028,-1.8799,0.0018,0.0013
1779480410.247294,0.5930,0,transit,3.0176,0.0545,4.0008,0.0044,0.0056,0.0004,-1.5713,0.0003,3.0189,0.0568,4.0005,3.0054,1.9985,4.9997,0.0217,-0.5287,-0.0064,-1.5731,0.0021,3.0166,-1.9455,5.0008,0.0113,-3.9440,0.0010,3.9441,0.0010,0.0018,1.9441,0.9990,0.0005,-0.0000,0.0056,-1.9720,0.0005,0.0000,-0.0000,-0.0000,-0.0035,0.1069,0.0014,0.0027,-1.8652,0.0019,0.0013
1779480410.305279,0.6560,0,transit,3.0176,0.0545,4.0008,0.0044,0.0056,0.0004,-1.5713,0.0003,3.0189,0.0568,4.0005,3.0055,1.9614,4.9993,0.0221,-0.6790,-0.0059,-1.5729,0.0020,3.0166,-1.9455,5.0008,0.0111,-3.9070,0.0014,3.9070,0.0014,0.0017,1.9070,0.9986,0.0005,-0.0000,0.0056,-1.9535,0.0007,0.0000,-0.0000,-0.0000,-0.0035,0.1369,0.0013,0.0025,-1.8165,0.0020,0.0012
1779480410.350785,0.7030,0,transit,3.0176,0.0545,4.0008,0.0044,0.0056,0.0004,-1.5713,0.0003,3.0189,0.0568,4.0005,3.0059,1.9155,4.9990,0.0225,-0.8305,-0.0035,-1.5728,0.0016,3.0166,-1.9455,5.0008,0.0108,-3.8610,0.0018,3.8610,0.0018,0.0015,1.8610,0.9982,0.0005,-0.0000,0.0054,-1.9305,0.0009,0.0000,-0.0000,0.0000,-0.0036,0.1672,0.0008,0.0023,-1.7633,0.0017,0.0011
1779480410.398615,0.7500,0,transit,3.0176,0.0545,4.0008,0.0044,0.0056,0.0004,-1.5713,0.0003,3.0189,0.0568,4.0005,3.0062,1.8607,4.9988,0.0227,-0.9717,0.0002,-1.5727,0.0016,3.0166,-1.9455,5.0008,0.0104,-3.8062,0.0019,3.8062,0.0019,0.0014,1.8063,0.9981,0.0005,-0.0000,0.0052,-1.9031,0.0010,0.0000,-0.0000,0.0000,-0.0037,0.1955,0.0000,0.0021,-1.7077,0.0010,0.0010
1779480410.449884,0.7970,0,transit,3.0150,0.0518,4.0010,0.0032,0.0044,0.0005,-1.5712,0.0007,3.0189,0.0568,4.0005,3.0066,1.8198,4.9988,0.0229,-1.0557,0.0028,-1.5726,0.0014,3.0141,-1.9482,5.0010,0.0075,-3.7680,0.0022,3.7680,0.0022,0.0014,1.7680,0.9978,0.0015,-0.0000,0.0037,-1.8840,0.0011,0.0000,-0.0000,0.0000,-0.0039,0.2120,-0.0005,0.0013,-1.6720,0.0006,0.0010
1779480410.503353,0.8430,0,transit,3.0150,0.0518,4.0010,0.0032,0.0044,0.0005,-1.5712,0.0007,3.0189,0.0568,4.0005,3.0066,1.7525,4.9990,0.0227,-1.1642,0.0059,-1.5725,0.0013,3.0141,-1.9482,5.0010,0.0075,-3.7006,0.0019,3.7007,0.0019,0.0013,1.7007,0.9981,0.0015,-0.0000,0.0037,-1.8503,0.0010,0.0000,-0.0000,0.0000,-0.0039,0.2337,-0.0011,0.0013,-1.6166,-0.0001,0.0010
1779480410.563614,0.9060,0,transit,3.0150,0.0518,4.0010,0.0032,0.0044,0.0005,-1.5712,0.0007,3.0189,0.0568,4.0005,3.0068,1.6805,4.9994,0.0225,-1.2481,0.0079,-1.5724,0.0012,3.0141,-1.9482,5.0010,0.0073,-3.6287,0.0016,3.6287,0.0016,0.0012,1.6287,0.9984,0.0015,-0.0000,0.0037,-1.8143,0.0008,0.0000,-0.0000,0.0000,-0.0039,0.2505,-0.0015,0.0013,-1.5638,-0.0007,0.0009
1779480410.608182,0.9530,0,transit,3.0150,0.0518,4.0010,0.0032,0.0044,0.0005,-1.5712,0.0007,3.0189,0.0568,4.0005,3.0071,1.6300,4.9997,0.0225,-1.2920,0.0084,-1.5723,0.0012,3.0141,-1.9482,5.0010,0.0070,-3.5781,0.0013,3.5782,0.0013,0.0011,1.5782,0.9987,0.0015,-0.0000,0.0035,-1.7891,0.0006,0.0000,-0.0000,0.0000,-0.0039,0.2593,-0.0016,0.0011,-1.5298,-0.0010,0.0008
1779480410.665190,1.0150,0,transit,3.0150,0.0518,4.0010,0.0032,0.0044,0.0005,-1.5712,0.0007,3.0189,0.0568,4.0005,3.0074,1.5516,5.0002,0.0223,-1.3416,0.0083,-1.5722,0.0009,3.0141,-1.9482,5.0010,0.0067,-3.4998,0.0008,3.4998,0.0008,0.0010,1.4998,0.9992,0.0015,-0.0000,0.0034,-1.7499,0.0004,0.0000,-0.0000,0.0000,-0.0038,0.2692,-0.0016,0.0010,-1.4807,-0.0011,0.0008
1779480410.700864,1.0470,0,transit,3.0150,0.0518,4.0010,0.0032,0.0044,0.0005,-1.5713,-0.0005,3.0189,0.0568,4.0005,3.0074,1.4984,5.0004,0.0221,-1.3650,0.0079,-1.5722,0.0009,3.0139,-1.9482,5.0010,0.0065,-3.4465,0.0006,3.4465,0.0006,0.0009,1.4465,0.9994,-0.0010,0.0000,0.0033,-1.7233,0.0003,0.0000,-0.0000,0.0000,-0.0038,0.2739,-0.0015,-0.0015,-1.4494,-0.0012,0.0005
1779480410.754838,1.1090,0,transit,3.0127,0.0496,4.0011,0.0042,0.0054,-0.0000,-1.5713,-0.0005,3.0189,0.0568,4.0005,3.0074,1.4171,5.0007,0.0218,-1.3887,0.0065,-1.5721,0.0007,3.0116,-1.9504,5.0011,0.0042,-3.3675,0.0004,3.3675,0.0004,0.0008,1.3675,0.9996,-0.0010,0.0000,0.0021,-1.6837,0.0002,0.0000,-0.0000,0.0000,-0.0035,0.2788,-0.0013,-0.0024,-1.4049,-0.0011,0.0005
1779480410.796166,1.1400,0,transit,3.0127,0.0496,4.0011,0.0042,0.0054,-0.0000,-1.5713,-0.0005,3.0189,0.0568,4.0005,3.0077,1.3620,5.0009,0.0218,-1.3982,0.0057,-1.5721,0.0007,3.0116,-1.9504,5.0011,0.0040,-3.3125,0.0002,3.3125,0.0002,0.0008,1.3125,0.9998,-0.0010,0.0000,0.0020,-1.6562,0.0001,0.0000,-0.0000,0.0000,-0.0035,0.2807,-0.0011,-0.0026,-1.3755,-0.0010,0.0005
1779480410.856827,1.2030,0,transit,3.0127,0.0496,4.0011,0.0042,0.0054,-0.0000,-1.5713,-0.0005,3.0189,0.0568,4.0005,3.0080,1.2791,5.0010,0.0215,-1.4043,0.0041,-1.5721,0.0006,3.0116,-1.9504,5.0011,0.0036,-3.2295,0.0000,3.2295,0.0000,0.0007,1.2295,1.0000,-0.0010,0.0000,0.0018,-1.6148,0.0000,0.0000,-0.0000,0.0000,-0.0035,0.2820,-0.0008,-0.0027,-1.3328,-0.0008,0.0005
1779480410.904459,1.2500,0,transit,3.0127,0.0496,4.0011,0.0042,0.0054,-0.0000,-1.5713,-0.0005,3.0189,0.0568,4.0005,3.0080,1.2236,5.0011,0.0212,-1.4041,0.0030,-1.5720,0.0004,3.0116,-1.9504,5.0011,0.0036,-3.1740,-0.0001,3.1740,0.0001,0.0007,1.1740,1.0001,-0.0010,0.0000,0.0018,-1.5870,-0.0000,0.0000,-0.0000,0.0000,-0.0034,0.2819,-0.0006,-0.0026,-1.3051,-0.0006,0.0005
1779480410.955048,1.2970,0,transit,3.0110,0.0478,4.0011,0.0059,0.0071,-0.0001,-1.5713,0.0006,3.0189,0.0568,4.0005,3.0080,1.1959,5.0012,0.0210,-1.4029,0.0025,-1.5720,0.0002,3.0099,-1.9522,5.0011,0.0019,-3.1482,-0.0001,3.1482,0.0001,0.0007,1.1482,1.0001,0.0012,-0.0000,0.0009,-1.5741,-0.0000,0.0000,-0.0000,0.0000,-0.0030,0.2820,-0.0005,-0.0009,-1.2921,-0.0006,0.0006
1779480411.008720,1.3590,0,transit,3.0110,0.0478,4.0011,0.0059,0.0071,-0.0001,-1.5713,0.0006,3.0189,0.0568,4.0005,3.0085,1.0852,5.0012,0.0205,-1.3916,0.0009,-1.5721,-0.0001,3.0099,-1.9522,5.0011,0.0013,-3.0375,-0.0002,3.0375,0.0002,0.0007,1.0375,1.0002,0.0012,-0.0000,0.0007,-1.5187,-0.0001,0.0000,-0.0000,0.0000,-0.0029,0.2797,-0.0002,-0.0010,-1.2390,-0.0003,0.0006
1779480411.051726,1.4060,0,transit,3.0110,0.0478,4.0011,0.0059,0.0071,-0.0001,-1.5713,0.0006,3.0189,0.0568,4.0005,3.0086,1.0578,5.0013,0.0204,-1.3874,0.0006,-1.5721,-0.0000,3.0099,-1.9522,5.0011,0.0012,-3.0100,-0.0002,3.0100,0.0002,0.0007,1.0100,1.0002,0.0012,-0.0000,0.0006,-1.5050,-0.0001,0.0000,-0.0000,0.0000,-0.0029,0.2789,-0.0001,-0.0011,-1.2261,-0.0002,0.0006
1779480411.096298,1.4370,0,transit,3.0110,0.0478,4.0011,0.0059,0.0071,-0.0001,-1.5713,0.0006,3.0189,0.0568,4.0005,3.0092,0.9481,5.0013,0.0199,-1.3671,-0.0005,-1.5721,0.0000,3.0099,-1.9522,5.0011,0.0007,-2.9004,-0.0002,2.9004,0.0002,0.0007,0.9004,1.0002,0.0012,-0.0000,0.0003,-1.4502,-0.0001,0.0000,-0.0000,0.0000,-0.0028,0.2748,0.0001,-0.0013,-1.1753,-0.0000,0.0006
1779480411.159798,1.5000,0,transit,3.0110,0.0478,4.0011,0.0059,0.0071,-0.0001,-1.5713,0.0006,3.0189,0.0568,4.0005,3.0096,0.8669,5.0012,0.0196,-1.3482,-0.0011,-1.5721,0.0003,3.0099,-1.9522,5.0011,0.0003,-2.8191,-0.0002,2.8191,0.0002,0.0007,0.8191,1.0002,0.0012,-0.0000,0.0001,-1.4096,-0.0001,0.0000,-0.0000,0.0000,-0.0027,0.2711,0.0002,-0.0014,-1.1385,0.0001,0.0006
1779480411.210453,1.5620,0,transit,3.0098,0.0463,4.0010,0.0078,0.0087,-0.0006,-1.5713,0.0005,3.0189,0.0568,4.0005,3.0102,0.7869,5.0012,0.0194,-1.3265,-0.0015,-1.5721,0.0007,3.0089,-1.9537,5.0010,-0.0013,-2.7406,-0.0002,2.7406,0.0002,0.0008,0.7406,1.0002,0.0010,-0.0000,-0.0007,-1.3703,-0.0001,0.0000,-0.0000,0.0000,-0.0023,0.2670,0.0002,-0.0020,-1.1032,0.0001,0.0006
1779480411.251331,1.5930,0,transit,3.0098,0.0463,4.0010,0.0078,0.0087,-0.0006,-1.5713,0.0005,3.0189,0.0568,4.0005,3.0105,0.7605,5.0012,0.0194,-1.3186,-0.0016,-1.5721,0.0008,3.0089,-1.9537,5.0010,-0.0016,-2.7142,-0.0002,2.7142,0.0002,0.0008,0.7142,1.0002,0.0010,-0.0000,-0.0008,-1.3571,-0.0001,0.0000,-0.0000,0.0000,-0.0023,0.2655,0.0002,-0.0021,-1.0916,0.0001,0.0006
1779480411.311364,1.6560,0,transit,3.0098,0.0463,4.0010,0.0078,0.0087,-0.0006,-1.5713,0.0005,3.0189,0.0568,4.0005,3.0106,0.7079,5.0012,0.0191,-1.3024,-0.0019,-1.5720,0.0011,3.0089,-1.9537,5.0010,-0.0018,-2.6616,-0.0001,2.6616,0.0001,0.0007,0.6616,1.0001,0.0010,-0.0000,-0.0009,-1.3308,-0.0001,0.0000,-0.0000,0.0000,-0.0023,0.2622,0.0003,-0.0021,-1.0686,0.0002,0.0005
1779480411.356450,1.7030,0,transit,3.0098,0.0463,4.0010,0.0078,0.0087,-0.0006,-1.5713,0.0005,3.0189,0.0568,4.0005,3.0112,0.6303,5.0011,0.0188,-1.2763,-0.0019,-1.5720,0.0013,3.0089,-1.9537,5.0010,-0.0024,-2.5840,-0.0001,2.5840,0.0001,0.0007,0.5840,1.0001,0.0010,-0.0000,-0.0012,-1.2920,-0.0000,0.0000,-0.0000,0.0000,-0.0022,0.2570,0.0003,-0.0024,-1.0350,0.0002,0.0005
1779480411.403967,1.7500,0,transit,3.0098,0.0463,4.0010,0.0078,0.0087,-0.0006,-1.5713,0.0005,3.0189,0.0568,4.0005,3.0118,0.5543,5.0010,0.0185,-1.2488,-0.0020,-1.5719,0.0014,3.0089,-1.9537,5.0010,-0.0029,-2.5080,0.0000,2.5080,0.0000,0.0007,0.5080,1.0000,0.0010,-0.0000,-0.0015,-1.2540,0.0000,0.0000,-0.0000,0.0000,-0.0021,0.2515,0.0003,-0.0026,-1.0025,0.0003,0.0004
1779480411.456117,1.7970,0,transit,3.0098,0.0463,4.0010,0.0078,0.0087,-0.0006,-1.5713,0.0005,3.0189,0.0568,4.0005,3.0123,0.5046,5.0009,0.0183,-1.2298,-0.0021,-1.5719,0.0014,3.0088,-1.9537,5.0010,-0.0035,-2.4583,0.0001,2.4583,0.0001,0.0006,0.4583,0.9999,0.0010,-0.0000,-0.0017,-1.2291,0.0000,0.0000,-0.0000,0.0000,-0.0021,0.2477,0.0003,-0.0028,-0.9815,0.0003,0.0004
1779480411.510051,1.8590,0,transit,3.0091,0.0455,4.0010,0.0092,0.0101,-0.0006,-1.5713,0.0005,3.0189,0.0568,4.0005,3.0124,0.4552,5.0009,0.0178,-1.2109,-0.0021,-1.5718,0.0014,3.0081,-1.9545,5.0010,-0.0043,-2.4097,0.0001,2.4097,0.0001,0.0005,0.4097,0.9999,0.0010,-0.0000,-0.0021,-1.2048,0.0001,0.0000,-0.0000,0.0000,-0.0017,0.2442,0.0003,-0.0028,-0.9606,0.0004,0.0003
1779480411.555116,1.9060,0,transit,3.0091,0.0455,4.0010,0.0092,0.0101,-0.0006,-1.5713,0.0005,3.0189,0.0568,4.0005,3.0130,0.3588,5.0006,0.0171,-1.1721,-0.0021,-1.5717,0.0013,3.0081,-1.9545,5.0010,-0.0049,-2.3133,0.0003,2.3133,0.0003,0.0004,0.3134,0.9997,0.0010,-0.0000,-0.0025,-1.1567,0.0002,0.0000,-0.0000,0.0000,-0.0016,0.2365,0.0003,-0.0030,-0.9202,0.0005,0.0003
1779480411.600168,1.9530,0,transit,3.0091,0.0455,4.0010,0.0092,0.0101,-0.0006,-1.5713,0.0005,3.0189,0.0568,4.0005,3.0134,0.3129,5.0005,0.0168,-1.1532,-0.0020,-1.5717,0.0011,3.0081,-1.9545,5.0010,-0.0053,-2.2674,0.0004,2.2674,0.0004,0.0004,0.2674,0.9996,0.0010,-0.0000,-0.0026,-1.1337,0.0002,0.0000,-0.0000,0.0000,-0.0015,0.2327,0.0003,-0.0031,-0.9010,0.0005,0.0003
1779480411.650761,2.0000,0,transit,3.0091,0.0455,4.0010,0.0092,0.0101,-0.0006,-1.5713,0.0005,3.0189,0.0568,4.0005,3.0136,0.2897,5.0005,0.0166,-1.1436,-0.0020,-1.5717,0.0010,3.0081,-1.9545,5.0010,-0.0054,-2.2442,0.0005,2.2442,0.0005,0.0004,0.2442,0.9995,0.0010,-0.0000,-0.0027,-1.1221,0.0003,0.0000,-0.0000,0.0000,-0.0015,0.2307,0.0003,-0.0031,-0.8913,0.0005,0.0003
1779480411.714967,2.0620,0,transit,3.0091,0.0455,4.0010,0.0092,0.0101,-0.0006,-1.5712,0.0004,3.0189,0.0568,4.0005,3.0140,0.1983,5.0003,0.0157,-1.1052,-0.0017,-1.5716,0.0006,3.0083,-1.9545,5.0010,-0.0058,-2.1528,0.0007,2.1528,0.0007,0.0004,0.1529,0.9993,0.0007,-0.0000,-0.0029,-1.0764,0.0004,0.0000,-0.0000,0.0000,-0.0013,0.2231,0.0002,-0.0035,-0.8533,0.0006,0.0003
1779480411.754284,2.1090,0,transit,3.0091,0.0454,4.0009,0.0102,0.0115,-0.0005,-1.5712,0.0004,3.0189,0.0568,4.0005,3.0140,0.1758,5.0002,0.0153,-1.0957,-0.0016,-1.5716,0.0004,3.0082,-1.9546,5.0009,-0.0058,-2.1303,0.0007,2.1303,0.0007,0.0004,0.1304,0.9993,0.0007,-0.0000,-0.0029,-1.0652,0.0004,0.0000,-0.0000,0.0000,-0.0010,0.2214,0.0002,-0.0032,-0.8437,0.0006,0.0003
1779480411.796306,2.1400,0,transit,3.0091,0.0454,4.0009,0.0102,0.0115,-0.0005,-1.5712,0.0004,3.0189,0.0568,4.0005,3.0143,0.1097,5.0000,0.0145,-1.0673,-0.0014,-1.5716,0.0002,3.0082,-1.9546,5.0009,-0.0061,-2.0643,0.0009,2.0643,0.0009,0.0004,0.0645,0.9991,0.0007,-0.0000,-0.0031,-1.0321,0.0005,0.0000,-0.0000,0.0000,-0.0009,0.2158,0.0002,-0.0032,-0.8164,0.0006,0.0003
1779480411.858030,2.2030,0,transit,3.0091,0.0454,4.0009,0.0102,0.0115,-0.0005,-1.5712,0.0004,3.0189,0.0568,4.0005,3.0148,0.0245,4.9999,0.0136,-1.0297,-0.0010,-1.5717,-0.0001,3.0082,-1.9546,5.0009,-0.0066,-1.9791,0.0011,1.9791,0.0011,0.0004,0.0217,0.9989,0.0007,-0.0000,-0.0033,-0.9895,0.0005,0.0000,-0.0000,0.0000,-0.0007,0.2082,0.0001,-0.0033,-0.7813,0.0006,0.0004
1779480411.905411,2.2500,0,transit,3.0091,0.0454,4.0009,0.0102,0.0115,-0.0005,-1.5712,0.0004,3.0189,0.0568,4.0005,3.0148,-0.0173,4.9998,0.0130,-1.0114,-0.0009,-1.5717,-0.0003,3.0082,-1.9546,5.0009,-0.0066,-1.9372,0.0012,1.9372,0.0012,0.0004,0.0630,0.9988,0.0007,-0.0000,-0.0033,-0.9686,0.0006,0.0000,-0.0000,0.0000,-0.0006,0.2046,0.0001,-0.0032,-0.7640,0.0007,0.0004
1779480411.957122,2.3120,0,transit,3.0091,0.0455,4.0009,0.0108,0.0121,-0.0004,-1.5713,0.0005,3.0189,0.0568,4.0005,3.0149,-0.0583,4.9997,0.0125,-0.9930,-0.0007,-1.5717,-0.0003,3.0082,-1.9545,5.0009,-0.0067,-1.8962,0.0013,1.8962,0.0013,0.0004,0.1040,0.9987,0.0009,-0.0000,-0.0034,-0.9481,0.0006,0.0000,-0.0000,0.0000,-0.0003,0.2010,0.0000,-0.0028,-0.7471,0.0007,0.0004
1779480411.996980,2.3430,0,transit,3.0091,0.0455,4.0009,0.0108,0.0121,-0.0004,-1.5713,0.0005,3.0189,0.0568,4.0005,3.0150,-0.1192,4.9996,0.0120,-0.9648,-0.0002,-1.5717,-0.0002,3.0082,-1.9545,5.0009,-0.0069,-1.8353,0.0014,1.8353,0.0014,0.0005,0.1648,0.9986,0.0009,-0.0000,-0.0034,-0.9177,0.0007,0.0000,-0.0000,0.0000,-0.0002,0.1954,-0.0000,-0.0027,-0.7223,0.0006,0.0004
1779480412.054406,2.4060,0,transit,3.0091,0.0455,4.0009,0.0108,0.0121,-0.0004,-1.5713,0.0005,3.0189,0.0568,4.0005,3.0151,-0.1583,4.9995,0.0118,-0.9465,0.0000,-1.5717,0.0000,3.0082,-1.9545,5.0009,-0.0070,-1.7962,0.0014,1.7962,0.0014,0.0005,0.2039,0.9986,0.0009,-0.0000,-0.0035,-0.8981,0.0007,0.0000,-0.0000,0.0000,-0.0002,0.1917,-0.0001,-0.0027,-0.7064,0.0006,0.0004
1779480412.099186,2.4530,0,transit,3.0091,0.0455,4.0009,0.0108,0.0121,-0.0004,-1.5713,0.0005,3.0189,0.0568,4.0005,3.0151,-0.1971,4.9995,0.0114,-0.9285,0.0001,-1.5717,0.0003,3.0082,-1.9545,5.0009,-0.0069,-1.7574,0.0015,1.7574,0.0015,0.0005,0.2426,0.9985,0.0009,-0.0000,-0.0034,-0.8787,0.0007,0.0000,-0.0000,0.0000,-0.0001,0.1881,-0.0001,-0.0026,-0.6906,0.0006,0.0004
1779480412.146720,2.5000,0,transit,3.0091,0.0455,4.0009,0.0108,0.0121,-0.0004,-1.5713,0.0005,3.0189,0.0568,4.0005,3.0150,-0.2350,4.9995,0.0111,-0.9105,0.0003,-1.5717,0.0005,3.0082,-1.9545,5.0009,-0.0069,-1.7195,0.0015,1.7195,0.0015,0.0005,0.2805,0.9985,0.0009,-0.0000,-0.0034,-0.8598,0.0007,0.0000,-0.0000,0.0000,-0.0001,0.1845,-0.0001,-0.0026,-0.6753,0.0006,0.0004
1779480412.197259,2.5470,0,transit,3.0091,0.0455,4.0009,0.0108,0.0121,-0.0004,-1.5713,0.0005,3.0189,0.0568,4.0005,3.0152,-0.3083,4.9994,0.0108,-0.8747,0.0006,-1.5717,0.0006,3.0082,-1.9545,5.0009,-0.0070,-1.6462,0.0015,1.6463,0.0015,0.0004,0.3538,0.9985,0.0009,-0.0000,-0.0035,-0.8231,0.0008,0.0000,-0.0000,0.0000,0.0000,0.1774,-0.0002,-0.0025,-0.6458,0.0006,0.0003
