t,x,y,z,vx,vy,vz,yaw,yaw_rate,x_sp,y_sp,z_sp,ex_L,ey_L
0.00000,-1.009046,-0.169112,3.956349,0.014587,0.018262,-0.000355,-1.570465,-0.000269,-1.008988,-0.169071,3.956344,0.000058,0.000041
0.02000,-1.009035,-0.169070,3.956354,0.014549,0.018189,-0.000438,-1.570475,-0.000265,-1.008860,-0.201071,3.956344,0.000047,-0.032002
0.04000,-1.008891,-0.168877,3.956351,0.014578,0.018162,-0.000559,-1.570486,-0.000309,-1.008476,-0.233069,3.956344,-0.000097,-0.064195
0.06000,-1.008891,-0.168877,3.956351,0.014578,0.018162,-0.000559,-1.570490,-0.000091,-1.007836,-0.265062,3.956344,-0.000097,-0.096195
0.08000,-1.008709,-0.168624,3.956344,0.014406,0.017395,-0.000713,-1.570459,0.001489,-1.006940,-0.297049,3.956344,-0.000279,-0.128447
0.10000,-1.008943,-0.168790,3.956345,0.014075,0.016255,-0.000783,-1.570084,0.012523,-1.005788,-0.329029,3.956344,-0.000045,-0.160282
0.12000,-1.009137,-0.168936,3.956347,0.013709,0.014531,-0.000783,-1.569606,0.023163,-1.004381,-0.360998,3.956344,0.000149,-0.192135
0.14000,-1.009085,-0.168879,3.956338,0.013505,0.012205,-0.000849,-1.569606,0.023163,-1.002718,-0.392954,3.956344,0.000097,-0.224192
0.16000,-1.009159,-0.169101,3.956327,0.012948,0.005123,-0.000904,-1.567747,0.053804,-1.000799,-0.424897,3.956344,0.000171,-0.255971
0.18000,-1.009159,-0.169101,3.956327,0.012948,0.005123,-0.000904,-1.567747,0.053804,-0.998624,-0.456823,3.956344,0.000171,-0.287971
0.20000,-1.009259,-0.169387,3.956321,0.012640,0.000201,-0.001020,-1.566254,0.073329,-0.996195,-0.488730,3.956344,0.000271,-0.319685
0.22000,-1.009259,-0.169387,3.956321,0.012640,0.000201,-0.001020,-1.566254,0.073329,-0.993510,-0.520617,3.956344,0.000271,-0.351685
0.24000,-1.009235,-0.170070,3.956301,0.012281,-0.012629,-0.001107,-1.561846,0.121398,-0.990570,-0.552482,3.956344,0.000247,-0.383001
0.26000,-1.009235,-0.170070,3.956301,0.012281,-0.012629,-0.001107,-1.558818,0.149584,-0.987375,-0.584322,3.956344,0.000247,-0.415001
0.28000,-1.009153,-0.171289,3.956276,0.012211,-0.029889,-0.001170,-1.555180,0.179933,-0.983926,-0.616135,3.956344,0.000165,-0.445782
0.30000,-1.009422,-0.172499,3.956274,0.012085,-0.040340,-0.001225,-1.550921,0.211066,-0.980222,-0.647920,3.956344,0.000435,-0.476573
0.32000,-1.009422,-0.172499,3.956274,0.012085,-0.040340,-0.001225,-1.546036,0.242267,-0.976265,-0.679674,3.956344,0.000435,-0.508573
0.34000,-1.009619,-0.175251,3.956260,0.012333,-0.063993,-0.001223,-1.540526,0.273436,-0.972053,-0.711396,3.956344,0.000636,-0.537821
0.36000,-1.009619,-0.175251,3.956260,0.012333,-0.063993,-0.001223,-1.534399,0.304160,-0.967588,-0.743083,3.956344,0.000636,-0.569821
0.38000,-1.009707,-0.178935,3.956239,0.013081,-0.091172,-0.001332,-1.527684,0.333530,-0.962869,-0.774733,3.956344,0.000732,-0.598138
0.40000,-1.009792,-0.181253,3.956230,0.013631,-0.105924,-0.001390,-1.512620,0.387240,-0.957897,-0.806344,3.956344,0.000823,-0.627821
0.42000,-1.009831,-0.183839,3.956232,0.014313,-0.121356,-0.001394,-1.512620,0.387240,-0.952673,-0.837915,3.956344,0.000871,-0.657236
0.44000,-1.009683,-0.186569,3.956217,0.015253,-0.137336,-0.001362,-1.504341,0.411455,-0.947196,-0.869442,3.956344,0.000733,-0.686505
0.46000,-1.009683,-0.186569,3.956217,0.015253,-0.137336,-0.001362,-1.495603,0.434145,-0.941467,-0.900925,3.956344,0.000733,-0.718505
0.48000,-1.009430,-0.193130,3.956198,0.017531,-0.171449,-0.001420,-1.486435,0.455506,-0.935486,-0.932361,3.956344,0.000514,-0.743944
0.50000,-1.009573,-0.197128,3.956196,0.018730,-0.189493,-0.001376,-1.466968,0.492242,-0.929254,-0.963749,3.956344,0.000683,-0.771948
0.52000,-1.009643,-0.201452,3.956203,0.020097,-0.207995,-0.001406,-1.466968,0.492242,-0.922771,-0.995085,3.956344,0.000787,-0.799625
0.54000,-1.009439,-0.205962,3.956192,0.021788,-0.226898,-0.001369,-1.456765,0.507049,-0.916038,-1.026369,3.956344,0.000621,-0.827115
0.56000,-1.009383,-0.210993,3.956195,0.023548,-0.246284,-0.001332,-1.446314,0.519370,-0.909055,-1.057597,3.956344,0.000615,-0.854084
0.58000,-1.009254,-0.216385,3.956197,0.025501,-0.266076,-0.001297,-1.435663,0.529191,-0.901822,-1.088769,3.956344,0.000546,-0.880692
0.60000,-1.008890,-0.222029,3.956185,0.027766,-0.286128,-0.001213,-1.424851,0.537167,-0.894340,-1.119882,3.956344,0.000253,-0.907044
0.62000,-1.008625,-0.228183,3.956197,0.030106,-0.306505,-0.001123,-1.402934,0.546099,-0.886609,-1.150934,3.956344,0.000074,-0.932887
0.64000,-1.008142,-0.234622,3.956192,0.032729,-0.327136,-0.001113,-1.402934,0.546099,-0.878630,-1.181923,3.956344,-0.000308,-0.958441
0.66000,-1.008142,-0.234622,3.956192,0.032729,-0.327136,-0.001113,-1.402934,0.546099,-0.870404,-1.212847,3.956344,-0.000308,-0.990441
0.68000,-1.007383,-0.248862,3.956209,0.038243,-0.369066,-0.001050,-1.380902,0.546946,-0.861930,-1.243705,3.956344,-0.000809,-1.008188
